"country","year","gender","age","rank_permanent_inc","nobs_res_1yr_log_chg_by_skill","mean_res_1yr_log_chg_by_skill","std_res_1yr_log_chg_by_skill","skew_res_1yr_log_chg_by_skill","kurt_res_1yr_log_chg_by_skill"
"AUS",2007,"Female","35-44",72.5,18371,0.088630103,0.36690521,-0.76290101,15.26044
"AUS",2007,"Female","35-44",75,18370,0.087435201,0.3601031,-1.014992,14.94398
"AUS",2007,"Female","35-44",77.5,18370,0.079448096,0.36926919,-0.98989689,14.60203
"AUS",2007,"Female","35-44",80,18371,0.081334502,0.36817631,-1.092332,15.8698
"AUS",2007,"Female","35-44",82.5,18370,0.075928301,0.36639389,-1.421636,16.43984
"AUS",2007,"Female","35-44",85,18370,0.078385703,0.36597779,-1.1103261,16.04335
"AUS",2007,"Female","35-44",87.5,18371,0.071811497,0.35633999,-1.319463,16.07579
"AUS",2007,"Female","35-44",90,18370,0.073208898,0.35787359,-1.132796,17.66497
"AUS",2007,"Female","35-44",92.5,18370,0.075287603,0.351803,-1.1508,18.21792
"AUS",2007,"Female","35-44",95,18371,0.072742701,0.3716799,-1.358338,16.946449
"AUS",2007,"Female","35-44",97.5,18370,0.076740198,0.41020909,-1.180822,16.45672
"AUS",2007,"Female","35-44",99,11022,0.069923103,0.44673011,-1.343206,15.3498
"AUS",2007,"Female","35-44",99.9,6614,0.059414499,0.50001252,-1.5230041,14.09354
"AUS",2007,"Female","35-44",100,734,0.066624001,0.4959707,-0.82325637,13.30786
"AUS",2007,"Female","45-55",2.5,12708,0.29100779,0.4860386,0.66633201,5.5891829
"AUS",2007,"Female","45-55",5,12707,0.2070028,0.4350732,0.54232937,6.718616
"AUS",2007,"Female","45-55",7.5,12708,0.1738826,0.40983319,0.27581,7.4410338
"AUS",2007,"Female","45-55",10,12707,0.15152059,0.3894116,0.2790699,7.6877942
"AUS",2007,"Female","45-55",12.5,12707,0.1405257,0.37255189,0.14624269,8.7909575
"AUS",2007,"Female","45-55",15,12708,0.128555,0.35661829,0.28852081,9.323658
"AUS",2007,"Female","45-55",17.5,12707,0.1237214,0.35873309,0.1296728,10.47577
"AUS",2007,"Female","45-55",20,12708,0.118172,0.34453979,0.1835532,10.12472
"AUS",2007,"Female","45-55",22.5,12708,0.1097846,0.33861291,0.1751613,11.33809
"AUS",2007,"Female","45-55",25,12706,0.1054389,0.33180651,0.040704399,11.72017
"AUS",2007,"Female","45-55",27.5,12708,0.097569302,0.32593209,-0.0615093,12.45368
"AUS",2007,"Female","45-55",30,12707,0.092459701,0.31270871,-0.15000769,13.51149
"AUS",2007,"Female","45-55",32.5,12708,0.089495003,0.31451321,-0.2936925,13.05795
"AUS",2007,"Female","45-55",35,12707,0.083425097,0.3140758,-0.2327448,14.58071
"AUS",2007,"Female","45-55",37.5,12707,0.078542396,0.31096479,-0.4883469,15.27536
"AUS",2007,"Female","45-55",40,12708,0.0771432,0.29631799,-0.33120081,17.162239
"AUS",2007,"Female","45-55",42.5,12707,0.077469699,0.28659141,-0.44743699,16.360291
"AUS",2007,"Female","45-55",45,12708,0.074414097,0.292831,-0.42429611,17.98888
"AUS",2007,"Female","45-55",47.5,12707,0.073110797,0.27797771,-0.45525941,17.7185
"AUS",2007,"Female","45-55",50,12707,0.073010303,0.28105569,-0.3094945,19.34486
"AUS",2007,"Female","45-55",52.5,12708,0.072108701,0.28199521,-0.5667873,18.407909
"AUS",2007,"Female","45-55",55,12707,0.068110302,0.29109699,-0.65204817,19.756269
"AUS",2007,"Female","45-55",57.5,12708,0.066436,0.2867907,-1.000766,22.425421
"AUS",2007,"Female","45-55",60,12707,0.064563803,0.27333,-0.82172382,20.87262
"AUS",2007,"Female","45-55",62.5,12707,0.059683099,0.2776334,-1.0742019,20.98349
"AUS",2007,"Female","45-55",65,12708,0.0691199,0.2702536,-0.47377041,22.165871
"AUS",2007,"Female","45-55",67.5,12707,0.0621855,0.2758241,-0.77967763,23.60696
"AUS",2007,"Female","45-55",70,12708,0.059149198,0.2815311,-0.91578883,26.019871
"AUS",2007,"Female","45-55",72.5,12707,0.056359001,0.27328211,-1.485592,24.740021
"AUS",2007,"Female","45-55",75,12707,0.058616899,0.2541056,-1.692925,26.130751
"AUS",2007,"Female","45-55",77.5,12708,0.0565456,0.26785341,-1.076761,23.04826
"AUS",2007,"Female","45-55",80,12707,0.057387799,0.26727349,-1.02425,28.681999
"AUS",2007,"Female","45-55",82.5,12708,0.052395102,0.2643387,-1.781514,28.373039
"AUS",2007,"Female","45-55",85,12707,0.055220298,0.2565414,-1.3560441,29.38171
"AUS",2007,"Female","45-55",87.5,12707,0.048081901,0.2455807,-1.905797,37.21048
"AUS",2007,"Female","45-55",90,12708,0.050847001,0.2557694,-1.500268,36.232349
"AUS",2007,"Female","45-55",92.5,12707,0.043285299,0.2538929,-2.720371,37.403488
"AUS",2007,"Female","45-55",95,12708,0.050883401,0.26081681,-1.871907,33.12109
"AUS",2007,"Female","45-55",97.5,12707,0.046031501,0.2750586,-1.884238,30.708981
"AUS",2007,"Female","45-55",99,7625,0.051137902,0.32046551,-0.92217553,26.272209
"AUS",2007,"Female","45-55",99.9,4574,0.0408663,0.41163269,-1.397001,25.685499
"AUS",2007,"Female","45-55",100,508,0.0075319,0.54478723,-3.195384,24.762501
"AUS",2008,"Female","25-34",2.5,13618,0.33304289,0.58230162,0.1104267,4.3846831
"AUS",2008,"Female","25-34",5,13618,0.2450528,0.5584842,-0.0144736,5.0456271
"AUS",2008,"Female","25-34",7.5,13617,0.20989101,0.54608268,-0.083806701,5.3049288
"AUS",2008,"Female","25-34",10,13618,0.1911882,0.53740668,-0.15135311,5.7282391
"AUS",2008,"Female","25-34",12.5,13617,0.166577,0.52458882,-0.24678379,6.1864171
"AUS",2008,"Female","25-34",15,13618,0.1644706,0.52051461,-0.1896074,6.0601501
"AUS",2008,"Female","25-34",17.5,13617,0.15354601,0.52058941,-0.2964417,6.3702092
"AUS",2008,"Female","25-34",20,13618,0.13871729,0.51371157,-0.32026279,6.5737062
"AUS",2008,"Female","25-34",22.5,13617,0.13729849,0.48770359,-0.3144961,6.8928971
"AUS",2008,"Female","25-34",25,13618,0.1220092,0.4962267,-0.43810391,7.137095
"AUS",2008,"Female","25-34",27.5,13617,0.1157816,0.4912833,-0.51081783,7.195787
"AUS",2008,"Female","25-34",30,13618,0.1126687,0.48623419,-0.40798059,7.9227362
"AUS",2008,"Female","25-34",32.5,13617,0.1110252,0.4581334,-0.5413081,8.062459
"AUS",2008,"Female","25-34",35,13618,0.1052984,0.47038001,-0.55040061,8.5620937
"AUS",2008,"Female","25-34",37.5,13617,0.096811101,0.45935261,-0.6900233,8.7587261
"AUS",2008,"Female","25-34",40,13618,0.087599799,0.4530578,-0.7286045,8.689374
"AUS",2008,"Female","25-34",42.5,13617,0.088149697,0.43836629,-0.80493331,9.2991037
"AUS",2008,"Female","25-34",45,13618,0.090930998,0.44700521,-0.77470988,9.3638639
"AUS",2008,"Female","25-34",47.5,13617,0.0859349,0.43873519,-0.81831229,9.675293
"AUS",2008,"Female","25-34",50,13618,0.082432099,0.44157821,-0.74713629,9.3637629
"AUS",2008,"Female","25-34",52.5,13618,0.074840203,0.4375439,-0.93369353,9.6556215
"AUS",2008,"Female","25-34",55,13617,0.080900803,0.43755621,-0.92066932,10.35722
"AUS",2008,"Female","25-34",57.5,13618,0.081106298,0.42686871,-0.92518252,10.74519
"AUS",2008,"Female","25-34",60,13617,0.081572197,0.43315801,-0.90745902,10.71042
"AUS",2008,"Female","25-34",62.5,13618,0.073714897,0.43043631,-1.035019,10.42154
"AUS",2008,"Female","25-34",65,13617,0.075654,0.43844461,-0.94419771,11.28764
"AUS",2008,"Female","25-34",67.5,13618,0.070713602,0.4390153,-1.174734,10.84853
"AUS",2008,"Female","25-34",70,13617,0.0733115,0.431725,-1.040254,10.89816
"AUS",2008,"Female","25-34",72.5,13618,0.070740797,0.43520039,-1.085861,11.20696
"AUS",2008,"Female","25-34",75,13617,0.067690998,0.43253201,-0.9872579,11.08412
"AUS",2008,"Female","25-34",77.5,13618,0.065154098,0.43168101,-1.214218,11.48666
"AUS",2008,"Female","25-34",80,13617,0.072403401,0.4192178,-1.1913331,11.83066
"AUS",2008,"Female","25-34",82.5,13618,0.060426801,0.43134919,-1.318602,11.87843
"AUS",2008,"Female","25-34",85,13617,0.067195103,0.4266676,-1.106498,12.51499
"AUS",2008,"Female","25-34",87.5,13618,0.058063999,0.42720351,-1.301178,12.40154
"AUS",2008,"Female","25-34",90,13617,0.060591299,0.42603949,-1.320065,12.51609
"AUS",2008,"Female","25-34",92.5,13618,0.055878799,0.42984441,-1.308363,12.59527
"AUS",2008,"Female","25-34",95,13617,0.049134299,0.44073641,-1.5021859,12.66051
"AUS",2008,"Female","25-34",97.5,13618,0.045632001,0.44702029,-1.378242,11.77683
"AUS",2008,"Female","25-34",99,8170,0.032278799,0.47540721,-1.29863,10.75544
"AUS",2008,"Female","25-34",99.9,4903,-0.00014230001,0.54484439,-1.041234,9.7071962
"AUS",2008,"Female","25-34",100,544,-0.14207061,0.63271081,-1.081127,6.9726748
"AUS",2008,"Female","25-55",2.5,45322,0.28443229,0.51816422,0.3816005,5.0634642
"AUS",2008,"Female","25-55",5,45321,0.2136866,0.4813821,0.2423176,5.8684001
"AUS",2008,"Female","25-55",7.5,45321,0.18111061,0.46834141,0.13278539,6.2883
"AUS",2008,"Female","25-55",10,45321,0.1602957,0.45489761,0.1018718,6.8185091
"AUS",2008,"Female","25-55",12.5,45321,0.1486568,0.4455677,0.041049302,7.4012151
"AUS",2008,"Female","25-55",15,45321,0.1324725,0.43184969,-0.019363999,7.8680029
"AUS",2008,"Female","25-55",17.5,45322,0.1270204,0.42920479,-0.063613698,7.9460111
"AUS",2008,"Female","25-55",20,45321,0.11952,0.4217183,-0.1427817,8.3933401
"AUS",2008,"Female","25-55",22.5,45321,0.1126677,0.41914189,-0.1245138,8.9561605
"AUS",2008,"Female","25-55",25,45321,0.1089636,0.40644369,-0.22154909,8.9743319
"AUS",2008,"Female","25-55",27.5,45321,0.1030195,0.40683901,-0.2265047,9.5174618
"AUS",2008,"Female","25-55",30,45321,0.098113701,0.40206909,-0.37294611,9.7568836
"AUS",2008,"Female","25-55",32.5,45321,0.093053699,0.40392351,-0.31522229,9.917798
"AUS",2008,"Female","25-55",35,45322,0.090444103,0.39914709,-0.34839851,10.52133
"AUS",2008,"Female","25-55",37.5,45321,0.0837387,0.39063999,-0.4814733,10.77061
"AUS",2008,"Female","25-55",40,45321,0.083493099,0.38971701,-0.53711379,11.27686
"AUS",2008,"Female","25-55",42.5,45321,0.075621799,0.38380909,-0.66555351,11.33956
"AUS",2008,"Female","25-55",45,45321,0.075056903,0.37597501,-0.67850852,11.79991
"AUS",2008,"Female","25-55",47.5,45321,0.072834998,0.37728149,-0.74988413,12.23611
"AUS",2008,"Female","25-55",50,45321,0.071320496,0.37805089,-0.70856208,12.33378
"AUS",2008,"Female","25-55",52.5,45322,0.070661597,0.37755221,-0.75454563,12.29753
"AUS",2008,"Female","25-55",55,45321,0.065472797,0.38079011,-0.8572436,12.56806
"AUS",2008,"Female","25-55",57.5,45321,0.066235997,0.37742409,-0.90686691,13.15016
"AUS",2008,"Female","25-55",60,45321,0.067811601,0.37657589,-0.88042217,13.56309
"AUS",2008,"Female","25-55",62.5,45321,0.062885001,0.3769713,-0.99823588,13.37078
"AUS",2008,"Female","25-55",65,45321,0.064877301,0.36823291,-0.96001297,14.3187
"AUS",2008,"Female","25-55",67.5,45322,0.061364502,0.3781513,-1.019572,13.59018
"AUS",2008,"Female","25-55",70,45321,0.061688799,0.37360331,-0.99685258,13.74557
"AUS",2008,"Female","25-55",72.5,45321,0.0608459,0.37155449,-1.030063,14.15556
"AUS",2008,"Female","25-55",75,45321,0.057463702,0.37167299,-1.229076,14.769
"AUS",2008,"Female","25-55",77.5,45322,0.062626198,0.3629086,-1.099501,15.02927
"AUS",2008,"Female","25-55",80,45320,0.0540841,0.3726314,-1.2440701,15.21031
"AUS",2008,"Female","25-55",82.5,45321,0.055852201,0.3731944,-1.206165,16.206739
"AUS",2008,"Female","25-55",85,45322,0.052363101,0.36500499,-1.274592,15.86876
"AUS",2008,"Female","25-55",87.5,45321,0.0516426,0.36151901,-1.288944,16.69117
"AUS",2008,"Female","25-55",90,45321,0.049194399,0.35130009,-1.514163,17.64782
"AUS",2008,"Female","25-55",92.5,45321,0.0431481,0.35307041,-1.699746,19.05913
"AUS",2008,"Female","25-55",95,45321,0.040583801,0.3631458,-1.6465141,17.779619
"AUS",2008,"Female","25-55",97.5,45321,0.034738202,0.38448501,-1.448246,16.5474
"AUS",2008,"Female","25-55",99,27193,0.018003801,0.432475,-1.415514,14.35884
"AUS",2008,"Female","25-55",99.9,16316,-0.0114033,0.48480371,-1.3935651,13.03406
"AUS",2008,"Female","25-55",100,1812,-0.1453826,0.61562508,-2.1004429,12.21641
"AUS",2008,"Female","35-44",2.5,18729,0.286989,0.51052952,0.41456509,5.2526002
"AUS",2008,"Female","35-44",5,18729,0.2267739,0.47052801,0.27463681,5.8745189
"AUS",2008,"Female","35-44",7.5,18728,0.19487061,0.45325631,0.17696349,6.3910379
"AUS",2008,"Female","35-44",10,18729,0.1698292,0.44947129,0.1300288,6.6622071
"AUS",2008,"Female","35-44",12.5,18729,0.15611941,0.43583399,0.0936772,7.3072529
"AUS",2008,"Female","35-44",15,18728,0.14643849,0.42530441,0.097801097,7.7387981
"AUS",2008,"Female","35-44",17.5,18729,0.1385318,0.42461091,0.048388202,8.214921
"AUS",2008,"Female","35-44",20,18728,0.1322104,0.40818289,-0.1028998,8.3030109
"AUS",2008,"Female","35-44",22.5,18729,0.122355,0.407049,-0.1198868,8.7255287
"AUS",2008,"Female","35-44",25,18729,0.1168516,0.40746301,-0.055295698,9.080864
"AUS",2008,"Female","35-44",27.5,18728,0.1152857,0.39100921,-0.1410003,9.6793194
"AUS",2008,"Female","35-44",30,18729,0.1056399,0.40165451,-0.2401237,9.8956947
"AUS",2008,"Female","35-44",32.5,18729,0.1052965,0.38974211,-0.25321299,9.9333849
"AUS",2008,"Female","35-44",35,18728,0.1014916,0.3940888,-0.1973893,10.43556
"AUS",2008,"Female","35-44",37.5,18729,0.096825197,0.3924686,-0.32257569,10.8467
"AUS",2008,"Female","35-44",40,18728,0.089144602,0.3921887,-0.49285591,11.08085
"AUS",2008,"Female","35-44",42.5,18729,0.084840499,0.38348591,-0.62653577,11.24713
"AUS",2008,"Female","35-44",45,18729,0.0807143,0.38104481,-0.65613359,11.50065
"AUS",2008,"Female","35-44",47.5,18728,0.083831102,0.3691169,-0.46225771,12.31117
"AUS",2008,"Female","35-44",50,18729,0.076401897,0.37940049,-0.56465107,12.32739
"AUS",2008,"Female","35-44",52.5,18729,0.072749898,0.3736847,-0.82073098,12.75212
"AUS",2008,"Female","35-44",55,18728,0.071370602,0.3827799,-0.76900423,13.06526
"AUS",2008,"Female","35-44",57.5,18729,0.0664891,0.37930879,-0.94038618,13.16103
"AUS",2008,"Female","35-44",60,18728,0.069843702,0.37420359,-0.77061099,13.7091
"AUS",2008,"Female","35-44",62.5,18729,0.0623146,0.37035531,-1.001367,13.45782
"AUS",2008,"Female","35-44",65,18729,0.068636,0.36037499,-0.8440516,14.24795
"AUS",2008,"Female","35-44",67.5,18728,0.066064902,0.37465081,-0.95298392,13.72227
"AUS",2008,"Female","35-44",70,18729,0.063593,0.37081641,-0.90748328,14.02161
"AUS",2008,"Female","35-44",72.5,18729,0.057876199,0.365861,-1.155766,14.08435
"AUS",2008,"Female","35-44",75,18728,0.065509401,0.35782111,-0.94789779,15.14713
"AUS",2008,"Female","35-44",77.5,18729,0.057654999,0.36923471,-0.95726538,15.05707
"AUS",2008,"Female","35-44",80,18728,0.054157399,0.37783051,-1.162366,16.1467
"AUS",2008,"Female","35-44",82.5,18729,0.056490298,0.36500111,-0.85978198,15.13214
"AUS",2008,"Female","35-44",85,18729,0.050211102,0.37007761,-1.186716,15.36972
"AUS",2008,"Female","35-44",87.5,18728,0.050416201,0.35947281,-1.3912621,16.481449
"AUS",2008,"Female","35-44",90,18729,0.045423999,0.36376759,-1.54186,17.836769
"AUS",2008,"Female","35-44",92.5,18729,0.0462685,0.36700359,-1.54716,17.964939
"AUS",2008,"Female","35-44",95,18728,0.040476698,0.38942531,-1.3460521,16.133221
"AUS",2008,"Female","35-44",97.5,18729,0.033981498,0.4156729,-1.394089,14.49706
"AUS",2008,"Female","35-44",99,11237,0.0115853,0.4683193,-1.341187,13.26431
"AUS",2008,"Female","35-44",99.9,6742,-0.0147482,0.52478462,-1.444353,11.82002
"AUS",2008,"Female","35-44",100,749,-0.19769379,0.67301887,-1.593968,7.9144502
"AUS",2008,"Female","45-55",2.5,12975,0.2307577,0.46522331,0.57045931,5.6176348
"AUS",2008,"Female","45-55",5,12975,0.168486,0.4232899,0.41978189,6.6948452
"AUS",2008,"Female","45-55",7.5,12975,0.1357238,0.40706471,0.2077948,7.2694178
"AUS",2008,"Female","45-55",10,12975,0.1227943,0.38934171,0.2926065,8.5145073
"AUS",2008,"Female","45-55",12.5,12975,0.1099108,0.37111431,0.18012621,8.8049479
"AUS",2008,"Female","45-55",15,12975,0.096618399,0.35688731,0.1578663,9.2506351
"AUS",2008,"Female","45-55",17.5,12975,0.089472502,0.35861701,-0.00066989998,9.9453135
"AUS",2008,"Female","45-55",20,12975,0.082292601,0.3390049,-0.1258654,10.48311
"AUS",2008,"Female","45-55",22.5,12975,0.084748499,0.34028479,-0.1080538,11.7158
"AUS",2008,"Female","45-55",25,12975,0.071942702,0.32508159,-0.39101329,11.80338
"AUS",2008,"Female","45-55",27.5,12975,0.071773097,0.32115,-0.33409441,12.55803
"AUS",2008,"Female","45-55",30,12975,0.072845101,0.3235454,-0.2389493,13.79907
"AUS",2008,"Female","45-55",32.5,12975,0.065329701,0.3170191,-0.62484962,13.24923
"AUS",2008,"Female","45-55",35,12975,0.063353702,0.3133499,-0.1046167,14.13066
"AUS",2008,"Female","45-55",37.5,12975,0.058463801,0.30557781,-0.42390731,14.52623
"AUS",2008,"Female","45-55",40,12975,0.050215401,0.3050147,-0.67170149,15.67949
"AUS",2008,"Female","45-55",42.5,12975,0.053724401,0.2837792,-0.7588309,15.45735
"AUS",2008,"Female","45-55",45,12975,0.0509964,0.29451579,-0.66391551,17.718781
"AUS",2008,"Female","45-55",47.5,12975,0.0501935,0.2710593,-0.74314678,17.339109
"AUS",2008,"Female","45-55",50,12975,0.047215302,0.2844246,-1.078727,19.96274
"AUS",2008,"Female","45-55",52.5,12975,0.043650702,0.2779406,-0.74893558,17.463169
"AUS",2008,"Female","45-55",55,12975,0.050471,0.28179231,-0.65025163,19.9224
"AUS",2008,"Female","45-55",57.5,12975,0.044015199,0.2757495,-1.0279959,18.76404
"AUS",2008,"Female","45-55",60,12975,0.043048799,0.2845487,-0.9525066,21.09355
"AUS",2008,"Female","45-55",62.5,12976,0.046608701,0.2792114,-1.1685669,22.31921
"AUS",2008,"Female","45-55",65,12974,0.046190001,0.27442849,-0.70546353,21.228439
"AUS",2008,"Female","45-55",67.5,12975,0.042319998,0.26609179,-1.058045,23.362789
"AUS",2008,"Female","45-55",70,12975,0.041595701,0.26295391,-1.018965,22.26346
"AUS",2008,"Female","45-55",72.5,12975,0.042318299,0.26598221,-0.90433818,23.09244
"AUS",2008,"Female","45-55",75,12975,0.0443695,0.26869559,-1.099049,24.922621
"AUS",2008,"Female","45-55",77.5,12975,0.044723701,0.2711741,-1.363656,25.858521
"AUS",2008,"Female","45-55",80,12975,0.041544501,0.26724809,-1.453148,26.821871
"AUS",2008,"Female","45-55",82.5,12975,0.043129999,0.2674188,-1.729012,27.436199
"AUS",2008,"Female","45-55",85,12975,0.045644,0.26021659,-1.621542,27.79479
"AUS",2008,"Female","45-55",87.5,12975,0.046617001,0.25752789,-1.4882751,30.00461
"AUS",2008,"Female","45-55",90,12975,0.0390849,0.2536771,-2.3249259,31.23279
"AUS",2008,"Female","45-55",92.5,12975,0.034254801,0.25202519,-2.5640919,36.215961
"AUS",2008,"Female","45-55",95,12975,0.034279902,0.2649132,-2.1758389,30.842529
"AUS",2008,"Female","45-55",97.5,12975,0.0278548,0.2819159,-2.0908749,28.87656
"AUS",2008,"Female","45-55",99,7785,0.0108142,0.3459028,-1.955153,21.48955
"AUS",2008,"Female","45-55",99.9,4671,-0.0077137002,0.39628771,-1.538739,18.03022
"AUS",2008,"Female","45-55",100,519,-0.096308298,0.56217951,-3.421253,24.26302
"AUS",2009,"Female","25-34",2.5,14080,0.31633121,0.57630891,0.231243,4.9727249
"AUS",2009,"Female","25-34",5,14080,0.2453374,0.54435283,0.090997398,5.0537362
"AUS",2009,"Female","25-34",7.5,14080,0.2029392,0.54341418,-0.062322401,5.2532759
"AUS",2009,"Female","25-34",10,14080,0.1819303,0.53307652,-0.1665432,5.6842909
"AUS",2009,"Female","25-34",12.5,14080,0.1621884,0.51983988,-0.2108413,5.8822579
"AUS",2009,"Female","25-34",15,14080,0.1624268,0.519252,-0.19623481,6.332304
"AUS",2009,"Female","25-34",17.5,14079,0.13515019,0.52048087,-0.28297761,6.6736841
"AUS",2009,"Female","25-34",20,14080,0.1349097,0.5083555,-0.2279432,7.5254502
"AUS",2009,"Female","25-34",22.5,14080,0.13706081,0.49769291,-0.31741139,7.04882
"AUS",2009,"Female","25-34",25,14080,0.1166701,0.49302399,-0.39834881,7.2607021
"AUS",2009,"Female","25-34",27.5,14080,0.1178582,0.4775095,-0.47709289,7.2711358
"AUS",2009,"Female","25-34",30,14080,0.1127934,0.47433051,-0.58409822,8.1733341
"AUS",2009,"Female","25-34",32.5,14080,0.1050342,0.4698005,-0.52560937,8.2032375
"AUS",2009,"Female","25-34",35,14079,0.1012272,0.46958381,-0.45640659,8.4560957
"AUS",2009,"Female","25-34",37.5,14080,0.092595503,0.46682659,-0.76040322,8.9888849
"AUS",2009,"Female","25-34",40,14080,0.0956342,0.45822111,-0.68888962,9.2376347
"AUS",2009,"Female","25-34",42.5,14080,0.087496899,0.4506543,-0.76592213,9.4411793
"AUS",2009,"Female","25-34",45,14080,0.089212596,0.44531319,-0.91191453,9.8430223
"AUS",2009,"Female","25-34",47.5,14080,0.086985998,0.44900629,-0.82481939,9.8472328
"AUS",2009,"Female","25-34",50,14079,0.077993698,0.44349241,-1.046321,9.6877661
"AUS",2009,"Female","25-34",52.5,14080,0.074450202,0.4488101,-0.96296418,10.07754
"AUS",2009,"Female","25-34",55,14080,0.082045898,0.44114631,-1.013459,10.01422
"AUS",2009,"Female","25-34",57.5,14080,0.080864199,0.43093589,-0.94381249,10.54871
"AUS",2009,"Female","25-34",60,14080,0.080480203,0.43891591,-1.06111,10.34215
"AUS",2009,"Female","25-34",62.5,14080,0.085713498,0.42538509,-0.99738282,10.78318
"AUS",2009,"Female","25-34",65,14080,0.077626199,0.43365479,-0.94380718,10.96158
"AUS",2009,"Female","25-34",67.5,14079,0.071883596,0.44099361,-1.035535,10.34444
"AUS",2009,"Female","25-34",70,14080,0.086452201,0.4313803,-0.96027368,11.53949
"AUS",2009,"Female","25-34",72.5,14080,0.081045002,0.43213379,-0.98161912,11.18451
"AUS",2009,"Female","25-34",75,14080,0.081636399,0.42239451,-1.00538,11.73851
"AUS",2009,"Female","25-34",77.5,14080,0.069909103,0.4240652,-1.194611,11.97511
"AUS",2009,"Female","25-34",80,14080,0.077733397,0.4232994,-1.1126029,12.18741
"AUS",2009,"Female","25-34",82.5,14080,0.067730203,0.42788869,-1.275691,11.87709
"AUS",2009,"Female","25-34",85,14079,0.075482301,0.41312349,-1.2458709,12.43842
"AUS",2009,"Female","25-34",87.5,14080,0.073807903,0.41530889,-1.125363,12.26334
"AUS",2009,"Female","25-34",90,14080,0.0680428,0.42686409,-1.185312,12.90397
"AUS",2009,"Female","25-34",92.5,14080,0.067010202,0.43334529,-1.0116071,13.02946
"AUS",2009,"Female","25-34",95,14080,0.0688501,0.43441951,-1.067801,13.41201
"AUS",2009,"Female","25-34",97.5,14080,0.058556199,0.4577401,-1.210336,11.7677
"AUS",2009,"Female","25-34",99,8448,0.0491676,0.4831844,-1.191074,11.53569
"AUS",2009,"Female","25-34",99.9,5068,0.034014799,0.5391621,-1.150938,10.57331
"AUS",2009,"Female","25-34",100,563,-0.017465901,0.69407129,-1.366559,9.056469
"AUS",2009,"Female","25-55",2.5,46183,0.26351321,0.50436968,0.4822956,5.6721292
"AUS",2009,"Female","25-55",5,46181,0.2005116,0.47456199,0.2405448,5.9553828
"AUS",2009,"Female","25-55",7.5,46182,0.1729974,0.45760569,0.1413188,6.5966358
"AUS",2009,"Female","25-55",10,46182,0.1499197,0.44742611,0.0112909,7.2415519
"AUS",2009,"Female","25-55",12.5,46182,0.1396687,0.4370127,0.0141587,7.5356131
"AUS",2009,"Female","25-55",15,46182,0.1295919,0.42659029,-0.094692901,8.1106577
"AUS",2009,"Female","25-55",17.5,46182,0.1223027,0.42288131,-0.1531205,8.2056541
"AUS",2009,"Female","25-55",20,46182,0.1159524,0.42205971,-0.1222153,9.0220623
"AUS",2009,"Female","25-55",22.5,46182,0.1060023,0.41493171,-0.26672259,9.2842531
"AUS",2009,"Female","25-55",25,46182,0.1038591,0.40953681,-0.2569578,10.09859
"AUS",2009,"Female","25-55",27.5,46182,0.1043096,0.40377069,-0.28688139,9.594491
"AUS",2009,"Female","25-55",30,46182,0.092142999,0.40602729,-0.3989532,10.38864
"AUS",2009,"Female","25-55",32.5,46182,0.0926947,0.3934631,-0.38897979,10.11904
"AUS",2009,"Female","25-55",35,46182,0.089420304,0.39499509,-0.50529629,10.80155
"AUS",2009,"Female","25-55",37.5,46182,0.087419398,0.38978681,-0.53913862,11.37051
"AUS",2009,"Female","25-55",40,46182,0.085409701,0.39145669,-0.4845559,11.56584
"AUS",2009,"Female","25-55",42.5,46182,0.0813298,0.38133359,-0.75823277,11.99828
"AUS",2009,"Female","25-55",45,46182,0.079383701,0.38404879,-0.67757052,12.31315
"AUS",2009,"Female","25-55",47.5,46182,0.077133499,0.37752339,-0.8059175,12.55084
"AUS",2009,"Female","25-55",50,46181,0.074467503,0.38319111,-0.87526518,12.37001
"AUS",2009,"Female","25-55",52.5,46182,0.072297901,0.37715799,-0.91077727,12.68689
"AUS",2009,"Female","25-55",55,46182,0.067776904,0.3867006,-1.03019,13.30438
"AUS",2009,"Female","25-55",57.5,46182,0.071884401,0.38000831,-0.93613082,12.84688
"AUS",2009,"Female","25-55",60,46182,0.072199397,0.37583959,-0.94043177,13.65534
"AUS",2009,"Female","25-55",62.5,46182,0.072623402,0.37251389,-1.119018,13.40459
"AUS",2009,"Female","25-55",65,46182,0.069419898,0.37399739,-0.99534541,14.1452
"AUS",2009,"Female","25-55",67.5,46182,0.0685848,0.3844465,-1.050856,13.94403
"AUS",2009,"Female","25-55",70,46182,0.070946299,0.3697072,-1.058341,14.34878
"AUS",2009,"Female","25-55",72.5,46182,0.071128003,0.37301221,-1.002426,14.77025
"AUS",2009,"Female","25-55",75,46182,0.065615602,0.37251651,-1.274213,15.22027
"AUS",2009,"Female","25-55",77.5,46182,0.065698802,0.36811039,-1.177826,15.38214
"AUS",2009,"Female","25-55",80,46182,0.066746198,0.3687897,-1.327791,15.70614
"AUS",2009,"Female","25-55",82.5,46182,0.0657655,0.3685413,-1.2037081,16.520781
"AUS",2009,"Female","25-55",85,46182,0.063036501,0.3690725,-1.290989,16.354321
"AUS",2009,"Female","25-55",87.5,46182,0.059660502,0.36381871,-1.319785,17.201611
"AUS",2009,"Female","25-55",90,46182,0.059518602,0.3549124,-1.324903,19.02206
"AUS",2009,"Female","25-55",92.5,46182,0.0583436,0.36095589,-1.4529459,19.523781
