percentile,fy,baseline,high_inflation,no_policy,indexed_brackets
0.382,FY2034_35,0.173085646067551,0.179309890890217,0.184635424242276,0.136646739920259
0.383,FY2025_26,0.127442618676603,0.127442618676603,0.127442618676603,0.127442618676603
0.383,FY2026_27,0.129595524139053,0.130581150222839,0.13484823401794,0.124802916366162
0.383,FY2027_28,0.127133942457443,0.129124032079272,0.141989618146518,0.117520468052238
0.383,FY2028_29,0.134550571318653,0.137422295661489,0.148876198791242,0.120469901140251
0.383,FY2029_30,0.141702576006416,0.145386080289337,0.155517067301102,0.123370517574415
0.383,FY2030_31,0.14859939827041,0.153028867840055,0.161920990647157,0.12622191959496
0.383,FY2031_32,0.155250142980145,0.160363596775484,0.168096422996294,0.12902493629934
0.383,FY2032_33,0.161663590144788,0.16740268404557,0.174051516872029,0.131781499488365
0.383,FY2033_34,0.167848206504135,0.173782700945418,0.179794133917096,0.134494599628671
0.383,FY2034_35,0.173468261751838,0.179676296492724,0.184987960317857,0.137163320269997
0.384,FY2025_26,0.127892102382852,0.127892102382852,0.127892102382852,0.127892102382852
0.384,FY2026_27,0.130040345539773,0.131023837163862,0.135281680214901,0.125258116579192
0.384,FY2027_28,0.127584094629107,0.129569874537384,0.142407599050049,0.11799143904556
0.384,FY2028_29,0.134984662130286,0.137850167502288,0.149279266200626,0.120934484877638
0.384,FY2029_30,0.142121178524866,0.145796705856322,0.155905753327508,0.12382881977261
0.384,FY2030_31,0.149003065115589,0.15342294228054,0.162295808416112,0.126674046832091
0.384,FY2031_32,0.15563940705457,0.160741787217409,0.168457867325084,0.129470993358052
0.384,FY2032_33,0.162038965337098,0.16776563072688,0.174400064922935,0.132221586967818
0.384,FY2033_34,0.1682101883675,0.1740993473257,0.180130245827324,0.134928811651906
0.384,FY2034_35,0.17378558907776,0.179980179775144,0.185280340726578,0.137591752944711
0.385,FY2025_26,0.128391339139741,0.128391339139741,0.128391339139741,0.128391339139741
0.385,FY2026_27,0.130534403923654,0.131515524826132,0.135763104281331,0.125763702599172
0.385,FY2027_28,0.1280840738434,0.130065066998817,0.142871845980069,0.118514541502948
0.385,FY2028_29,0.135466802163356,0.138325400190803,0.149726948871812,0.121450493078006
0.385,FY2029_30,0.142586115875946,0.146252783292517,0.15633746275006,0.124337851134417
0.385,FY2030_31,0.149451413573718,0.153860636557118,0.162712114513076,0.127176219730527
0.385,FY2031_32,0.156071758508889,0.161161839306255,0.16885931968474,0.129966424174081
0.385,FY2032_33,0.162455890558234,0.168168751733451,0.17478719352434,0.132710387435853
0.385,FY2033_34,0.168612237761075,0.174451043081907,0.180503561739961,0.135411086313408
0.385,FY2034_35,0.174138041153027,0.180317699694729,0.185605084527074,0.138067608545472
0.386,FY2025_26,0.128892850600734,0.128892850600734,0.128892850600734,0.128892850600734
0.386,FY2026_27,0.13103071341709,0.132009452796087,0.136246721890775,0.126271592252807
0.386,FY2027_28,0.128586331144703,0.130562515737074,0.143338208187826,0.119040027405245
0.386,FY2028_29,0.135951139001642,0.138802798212163,0.150176671347952,0.12196885239927
0.386,FY2029_30,0.143053171650571,0.146710938783266,0.156771139197639,0.124849201828108
0.386,FY2030_31,0.149901804870368,0.154300325127894,0.163130317451918,0.127680680711195
0.386,FY2031_32,0.156506079913566,0.161583805305081,0.16926260120725,0.130464112352965
0.386,FY2032_33,0.162874715442204,0.168573709505836,0.175176086024349,0.133201415056469
0.386,FY2033_34,0.169016119037805,0.174804341291799,0.180878578615573,0.135895558393544
0.386,FY2034_35,0.174492099128041,0.180656757477734,0.185931307978347,0.138545632317293
0.387,FY2025_26,0.129447754464501,0.129447754464501,0.129447754464501,0.129447754464501
0.387,FY2026_27,0.131579861496352,0.13255596580779,0.1367818268703,0.126833553350588
0.387,FY2027_28,0.12914206025316,0.131112924348551,0.143854220704243,0.119621458100693
0.387,FY2028_29,0.136487039781253,0.139331021447746,0.150674272617399,0.122542397796657
0.387,FY2029_30,0.14356995157305,0.147217870871157,0.157250986130568,0.125414992438571
0.387,FY2030_31,0.150400146164947,0.15478682425255,0.163593043520317,0.12823884810928
0.387,FY2031_32,0.156986640467645,0.162050695060029,0.169708817280923,0.13101478589663
0.387,FY2032_33,0.16333812966986,0.169021780287936,0.17560638117736,0.133744718939009
0.387,FY2033_34,0.169462998717319,0.175195252680629,0.181293520903915,0.136431608813254
0.387,FY2034_35,0.174883851168851,0.181031912361448,0.186292262149175,0.139074547922592
0.388,FY2025_26,0.129939528446056,0.129939528446056,0.129939528446056,0.129939528446056
0.388,FY2026_27,0.13206653451313,0.133040303541378,0.13725605443207,0.127331581684106
0.388,FY2027_28,0.129634565593591,0.131600714490271,0.144311527899778,0.120136741029446
0.388,FY2028_29,0.136961972607128,0.139799150182602,0.151115263162756,0.123050692515962
0.388,FY2029_30,0.144027938868976,0.147667130693476,0.157676242201307,0.125916414611674
0.388,FY2030_31,0.150841792544817,0.155217975713509,0.164003126520065,0.128733514341854
0.388,FY2031_32,0.157412528972823,0.162464468055191,0.170104268582512,0.131502810829933
0.388,FY2032_33,0.163748822538884,0.169418875292889,0.175987722837524,0.13422621263721
0.388,FY2033_34,0.169859038128143,0.175541691158845,0.181661256352482,0.136906674255086
0.388,FY2034_35,0.175231034660389,0.18136438690868,0.186612151559462,0.139543290258172
0.389,FY2025_26,0.130461193348138,0.130461193348138,0.130461193348138,0.130461193348138
0.389,FY2026_27,0.132582788404484,0.133554080206765,0.137759106410934,0.127859881089084
0.389,FY2027_28,0.130157006307879,0.13211815340746,0.144796631061653,0.120683343795462
0.389,FY2028_29,0.137465772717337,0.140295732636718,0.151583057918662,0.123589882316401
0.389,FY2029_30,0.144513763468985,0.148143697348098,0.1581273461125,0.126448314140004
0.389,FY2030_31,0.151310282998057,0.155675333347503,0.164438135113307,0.129258247291253
0.389,FY2031_32,0.157864303758975,0.162903390928505,0.170523756136266,0.132020498809767
0.389,FY2032_33,0.164184478070371,0.169840106457299,0.176392243140082,0.134736972401545
0.389,FY2033_34,0.170256495460608,0.175909186800328,0.182028689356183,0.137410615041892
0.389,FY2034_35,0.175599320598465,0.181717069865958,0.186951484432192,0.140040523608784
0.39,FY2025_26,0.130977920038301,0.130977920038301,0.130977920038301,0.130977920038301
0.39,FY2026_27,0.133094155305913,0.134062993332276,0.138257396372517,0.128383179478258
0.39,FY2027_28,0.130674501466211,0.13263069411697,0.145277142114289,0.12122477228143
0.39,FY2028_29,0.137964803728265,0.14078761431571,0.152046424411079,0.124123968009799
0.39,FY2029_30,0.144994989130439,0.148615752702217,0.15857417975996,0.126975178572853
0.39,FY2030_31,0.151774338602159,0.156128361518443,0.164869025805169,0.129778012985821
0.39,FY2031_32,0.158311801930722,0.163338158846874,0.170939272714724,0.132533286224232
0.39,FY2032_33,0.164616009576396,0.170236678187785,0.176792934151132,0.135242897184752
0.39,FY2033_34,0.170634792697892,0.17627320363511,0.182377246482595,0.137909785397738
0.39,FY2034_35,0.175964120248691,0.18206641423715,0.187287605094113,0.140533050022722
0.391,FY2025_26,0.13149660090337,0.13149660090337,0.13149660090337,0.13149660090337
0.391,FY2026_27,0.133607456112415,0.134573831083085,0.138757570784349,0.128908456895419
0.391,FY2027_28,0.131193953705671,0.133145173170701,0.145759470380279,0.121768248360413
0.391,FY2028_29,0.138465721991968,0.141281356209886,0.152511543278957,0.124660073526985
0.391,FY2029_30,0.14547803470778,0.149089593291637,0.159022703258397,0.127504035519876
0.391,FY2030_31,0.15224014918783,0.156583102967022,0.165301546054385,0.130299744348307
0.391,FY2031_32,0.158760992466567,0.163774570985626,0.171356360708182,0.133048012915915
0.391,FY2032_33,0.165049173063228,0.170617418200473,0.177195140509336,0.13575073529184
0.391,FY2033_34,0.171014520592782,0.176638597121375,0.182727121794429,0.138410843533337
0.391,FY2034_35,0.176330299510879,0.182417079770993,0.187624996908804,0.141027439090124
0.392,FY2025_26,0.131983168290377,0.131983168290377,0.131983168290377,0.131983168290377
0.392,FY2026_27,0.134088976540462,0.135053040952456,0.139226777522061,0.129401212417233
0.392,FY2027_28,0.131681244708385,0.133627798896272,0.146211935893984,0.122278075796626
0.392,FY2028_29,0.13893562652689,0.14174452869124,0.152947864892945,0.125162986740531
0.392,FY2029_30,0.145931173121399,0.149534096632668,0.159443456984517,0.128000148949429
0.392,FY2030_31,0.152677119692766,0.157009689666668,0.165707287352476,0.130789173364993
0.392,FY2031_32,0.159182371931308,0.164183963211773,0.17174762521936,0.133530870947243
0.392,FY2032_33,0.165455517773682,0.170974585170721,0.177572444763124,0.136227131236687
0.392,FY2033_34,0.171370738109241,0.17698136772622,0.183055335013235,0.138880879280162
0.392,FY2034_35,0.176673807241312,0.182746034286199,0.187941499530603,0.141491218675782
0.393,FY2025_26,0.132503527031693,0.132503527031693,0.132503527031693,0.132503527031693
0.393,FY2026_27,0.134603937819305,0.135565531207888,0.139728569943773,0.129928189049769
0.393,FY2027_28,0.132202377319403,0.134143942233846,0.146695824439511,0.122823309961678
0.393,FY2028_29,0.139438165206753,0.1422398677868,0.153414488369828,0.125700826500818
0.393,FY2029_30,0.146415781298701,0.150009470044914,0.159893431407741,0.128530716691217
0.393,FY2030_31,0.153144437125074,0.157465902154428,0.166141206757706,0.131312592471754
0.393,FY2031_32,0.159633015549733,0.16462178709638,0.172166062447161,0.134047262723851
0.393,FY2032_33,0.165890082497332,0.171356556835984,0.177975952215199,0.136736612144878
0.393,FY2033_34,0.171751694382614,0.177347943220714,0.183406342133691,0.139383558284392
0.393,FY2034_35,0.177041171053629,0.183097834184947,0.188279982771158,0.141987207038103
0.394,FY2025_26,0.132976312979876,0.132976312979876,0.132976312979876,0.132976312979876
0.394,FY2026_27,0.135071819757599,0.136031168031315,0.140184486962271,0.130406987861247
0.394,FY2027_28,0.132675866387745,0.134612898163434,0.147135474409134,0.123318697146016
0.394,FY2028_29,0.139894760258192,0.142689921462029,0.153838451696368,0.126189495299569
0.394,FY2029_30,0.146856085109153,0.150441383360872,0.160302267788204,0.129012778301718
0.394,FY2030_31,0.153569030963503,0.157880406296423,0.166535455919194,0.13178815899738
0.394,FY2031_32,0.160042459945519,0.165019583777757,0.172546244859396,0.134516444379415
0.394,FY2032_33,0.16628491798025,0.171703607479323,0.178342569777624,0.137199514744824
0.394,FY2033_34,0.172097822464305,0.177681005258467,0.183725259105939,0.139840280831313
0.394,FY2034_35,0.177374949338771,0.183417471457262,0.188587520835043,0.142437850622133
0.395,FY2025_26,0.133464780003349,0.133464780003349,0.133464780003349,0.133464780003349
0.395,FY2026_27,0.135555220117982,0.136512248812234,0.140655525557713,0.130901667178989
0.395,FY2027_28,0.133165059852037,0.135097408136598,0.147589706420167,0.123830515029627
0.395,FY2028_29,0.140366499375156,0.143154902242416,0.154276476779332,0.126694371966288
0.395,FY2029_30,0.147310992647209,0.150887622113643,0.160724664203791,0.129510828637006
0.395,FY2030_31,0.15400770747079,0.158308658458391,0.166942781295845,0.13227949882279
0.395,FY2031_32,0.16046548454271,0.165430574336268,0.172939036929455,0.135001187565294
0.395,FY2032_33,0.166692849125082,0.172062168886229,0.178721347087228,0.137677770615209
0.395,FY2033_34,0.172455430710604,0.17802511409427,0.184054753721353,0.140312151672452
0.395,FY2034_35,0.177719798178017,0.183747710263215,0.188905259133416,0.142903440877057
0.396,FY2025_26,0.13393754281831,0.13393754281831,0.13393754281831,0.13393754281831
0.396,FY2026_27,0.136023079163006,0.136977862852243,0.14111142026838,0.131380442563038
0.396,FY2027_28,0.133638525752753,0.135566341120366,0.148029334877897,0.124325877974874
0.396,FY2028_29,0.140823072085587,0.143604933896704,0.154700419361521,0.127183016854676
0.396,FY2029_30,0.147751274913777,0.151319514296261,0.161133480580059,0.12999286666043
0.396,FY2030_31,0.154432280534018,0.158723142318869,0.167337011166884,0.132755042079142
0.396,FY2031_32,0.16087490890455,0.165828351553617,0.173319200739522,0.135470346263992
0.396,FY2032_33,0.167087665288862,0.172409202548523,0.179087946711207,0.138140650565521
0.396,FY2033_34,0.172801541856391,0.178358159835435,0.184373655089125,0.140768851872127
0.396,FY2034_35,0.178053560131524,0.184067331895811,0.18921278214959,0.143354062411282
0.397,FY2025_26,0.134425806285868,0.134425806285868,0.134425806285868,0.134425806285868
0.397,FY2026_27,0.136506278078874,0.137458743155271,0.14158226257075,0.131874915736053
0.397,FY2027_28,0.134127515358405,0.136050649186612,0.148483377599566,0.124837482571707
0.397,FY2028_29,0.141294614617555,0.144069720908457,0.155138261908936,0.127687683127188
0.397,FY2029_30,0.14820599288096,0.151765567090649,0.161555700972937,0.130490709446207
0.397,FY2030_31,0.154870774234291,0.159151216017898,0.167744166801289,0.133246177151471
0.397,FY2031_32,0.161297757217253,0.166239170842512,0.173711829123712,0.13595488744577
0.397,FY2032_33,0.167495426439009,0.172767614534298,0.179466566175228,0.138618707135223
0.397,FY2033_34,0.173159001078763,0.178702125272839,0.184703012396236,0.141240526073378
0.397,FY2034_35,0.178398265263995,0.184397433083339,0.1895303880388,0.143819458643588
0.398,FY2025_26,0.134964568734031,0.134964568734031,0.134964568734031,0.134964568734031
0.398,FY2026_27,0.13703945217065,0.1379893588301,0.142101802057889,0.132420530132676
0.398,FY2027_28,0.134667079045987,0.136585047143397,0.148984379997965,0.125402000221287
0.398,FY2028_29,0.141814926756014,0.144582578832435,0.155621388619059,0.128244544851543
0.398,FY2029_30,0.148707740362598,0.152257753198114,0.162021589796586,0.131040041960079
0.398,FY2030_31,0.155354619443199,0.15962356352986,0.168193432783593,0.133788108202078
0.398,FY2031_32,0.16176433890376,0.166692479395259,0.174145065365085,0.136489542628218
0.398,FY2032_33,0.167945360562932,0.173163095523021,0.179884344614353,0.13914620703019
0.398,FY2033_34,0.173553430763882,0.179081665569118,0.185066433706429,0.141760983499104
0.398,FY2034_35,0.178778621758806,0.184761675210286,0.189880842532718,0.144332988797168
0.399,FY2025_26,0.135480729661603,0.135480729661603,0.135480729661603,0.135480729661603
0.399,FY2026_27,0.137550259177907,0.13849771474807,0.142599546443204,0.132943255563925
0.399,FY2027_28,0.135184007600335,0.137097026673536,0.149464364940409,0.125942835898738
0.399,FY2028_29,0.142313411379301,0.14507392195157,0.156084247772815,0.128778045776027
0.399,FY2029_30,0.149188439131438,0.152729291700163,0.16246793420715,0.131566329530552
0.399,FY2030_31,0.155818166954135,0.160076095681538,0.168623851694456,0.134307304806658
0.399,FY2031_32,0.162211347111027,0.167126771287465,0.174560126995618,0.137001768593194
0.399,FY2032_33,0.168376419586332,0.1735419857643,0.18028459690995,0.139651577877785
0.399,FY2033_34,0.173931313804592,0.179445283842898,0.18541460919863,0.14225960731474
0.399,FY2034_35,0.179143021990928,0.185110637085315,0.190216595177078,0.14482497594533
0.4,FY2025_26,0.135959355635345,0.135959355635345,0.135959355635345,0.135959355635345
0.4,FY2026_27,0.13802392056563,0.138969103288444,0.143061095116051,0.133427968674057
0.4,FY2027_28,0.135663345379434,0.137571775318888,0.149909445627822,0.126444342287399
0.4,FY2028_29,0.1427756464604,0.145529534854979,0.156513448049973,0.129272750791137
0.4,FY2029_30,0.149634181736162,0.153166540167926,0.162881820684641,0.132054345742997
0.4,FY2030_31,0.156248005531496,0.160495719930831,0.169022970766288,0.134788745704557
0.4,FY2031_32,0.162625849114268,0.167529481699454,0.174945005560548,0.137476745752772
0.4,FY2032_33,0.168776132222052,0.173893323304564,0.180655743067067,0.140120198420545
0.4,FY2033_34,0.174281717387389,0.179782459985186,0.185737465550372,0.142721971466192
0.4,FY2034_35,0.179480923227954,0.185434222634535,0.190527932064004,0.14528118604431
0.401,FY2025_26,0.136429180996874,0.136429180996874,0.136429180996874,0.136429180996874
0.401,FY2026_27,0.138488872626191,0.139431824293052,0.14351415718117,0.133903769246317
0.401,FY2027_28,0.136133869458182,0.138037794645407,0.150346342508361,0.126936627356092
0.401,FY2028_29,0.143229382312615,0.145976770293097,0.156934756517224,0.129758359544788
0.401,FY2029_30,0.150071728363178,0.153595748841744,0.163288096930785,0.132533388682626
0.401,FY2030_31,0.15666994056237,0.160907628446971,0.169414751138655,0.135261334231547
0.401,FY2031_32,0.163032729568341,0.167924787377132,0.175322807269676,0.13794298939177
0.401,FY2032_33,0.169168495244302,0.174238200716005,0.181020064869505,0.140580202323386
0.401,FY2033_34,0.174625678014266,0.180113436387721,0.186054385463835,0.143175834015514
0.401,FY2034_35,0.179812611392735,0.185751858337544,0.190833544323852,0.14572900769722
