year,scenario,category,baseline_share_gdp,data_enhanced_share_gdp,difference_pp
2037,central,Public order and safety,0.0179495449709746,0.0187615696845707,0.0812024713596087
2037,central,"Recreation, culture and religion",0.00659865384973382,0.0067889220558353,0.0190268206101484
2037,central,Social Protection,0.110838437186725,0.107060911523377,-0.377752566334758
2037,central,Transport,0.0155808983495092,0.0163749752615558,0.0794076912046552
2037,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2037,pressure,Economic affairs,0.0156024354899181,0.0146306204825762,-0.0971815007341859
2037,pressure,Education,0.04834331017641,0.0500146596954268,0.167134951901683
2037,pressure,Environmental Protection,0.00699173519193418,0.0074450653331315,0.045333014119732
2037,pressure,General public services excl interest,0.0215472780514385,0.0215239739239296,-0.00233041275088629
2037,pressure,Health,0.0818842732954013,0.0831578033143969,0.127353001899559
2037,pressure,Housing and community amenities,0.00467854331103917,0.00462798872627278,-0.00505545847663946
2037,pressure,Public order and safety,0.018281103213394,0.0191088030311818,0.0827699817787766
2037,pressure,"Recreation, culture and religion",0.00672050553583854,0.00691454940336749,0.0194043867528949
2037,pressure,Social Protection,0.116195500500152,0.112250024167546,-0.394547633260568
2037,pressure,Transport,0.0158686174476993,0.0166779325924243,0.080931514472498
2037,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2037,restraint,Economic affairs,0.0151604827737411,0.0142161428628718,-0.0944339910869268
2037,restraint,Education,0.0469723679898171,0.0485940100961112,0.162164210629406
2037,restraint,Environmental Protection,0.00679368813954532,0.00723373889599624,0.0440050756450919
2037,restraint,General public services excl interest,0.0209369324379471,0.0209136225892372,-0.00233098487099383
2037,restraint,Health,0.0751073539374907,0.0762783556877878,0.117100175029713
2037,restraint,Housing and community amenities,0.00454601945440143,0.00449677338512181,-0.00492460692796196
2037,restraint,Public order and safety,0.0177626791435228,0.0185659379727154,0.0803258829192594
2037,restraint,"Recreation, culture and religion",0.00653014130215429,0.00671838571185991,0.0188244409705622
2037,restraint,Social Protection,0.109684540733536,0.105949670861611,-0.373486987192515
2037,restraint,Transport,0.0154191248933147,0.0162046292065644,0.0785504313249728
2038,central,Defence,0.0226192872886686,0.0226053856326972,-0.0013901655971392
2038,central,Economic affairs,0.0153245301436251,0.0143141346708778,-0.101039547274734
2038,central,Education,0.0474857959689184,0.0492282934240352,0.174249745511682
2038,central,Environmental Protection,0.00686720075043889,0.0073402710261395,0.0473070275700606
2038,central,General public services excl interest,0.0211634851639482,0.0211390415121717,-0.00244436517764964
2038,central,Health,0.0789003325098504,0.0802049517858702,0.130461927601981
2038,central,Housing and community amenities,0.00459521066724512,0.00454253273620461,-0.00526779310405139
2038,central,Public order and safety,0.017998800987015,0.018864076299182,0.0865275312166992
2038,central,"Recreation, culture and religion",0.00660080214597945,0.00680304751450641,0.0202245368526957
2038,central,Social Protection,0.111447304284268,0.107428103269315,-0.4019201014953
2038,central,Transport,0.015585970957679,0.0164301522198538,0.0844181262174823
2038,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349769
2038,pressure,Economic affairs,0.0156520158987499,0.0146205892120925,-0.103142668665736
2038,pressure,Education,0.0485012875879307,0.050283316848453,0.17820292605223
2038,pressure,Environmental Protection,0.00701395307512836,0.00749748682575384,0.0483533750625475
2038,pressure,General public services excl interest,0.0216157495958773,0.0215917042430117,-0.00240453528655704
2038,pressure,Health,0.083141181042174,0.0845161850056007,0.137500396342669
2038,pressure,Housing and community amenities,0.00469341048291426,0.0046398015200015,-0.00536089629127575
2038,pressure,Public order and safety,0.0183837083299718,0.0192683711059162,0.0884662775944439
2038,pressure,"Recreation, culture and religion",0.00674186152300084,0.00694873963529736,0.0206878112296516
2038,pressure,Social Protection,0.117451715318375,0.113230387747842,-0.422132757053285
2038,pressure,Transport,0.0159190437123142,0.0167820413781118,0.0862997665797595
2038,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2038,restraint,Economic affairs,0.0151297990365955,0.0141331281640226,-0.0996670872572861
2038,restraint,Education,0.0468806879055965,0.0486001285961063,0.171944069050979
2038,restraint,Environmental Protection,0.00677993819871337,0.00724669893201828,0.0466760733304914
2038,restraint,General public services excl interest,0.0208945575781786,0.0208706546807557,-0.00239028974229269
2038,restraint,Health,0.075497440799086,0.076748742007958,0.125130120887196
2038,restraint,Housing and community amenities,0.00453681863487087,0.00448489536303172,-0.00519232718391473
2038,restraint,Public order and safety,0.0177694435679144,0.0186232100488699,0.08537664809555
2038,restraint,"Recreation, culture and religion",0.00651692476134691,0.00671651221770101,0.0199587456354096
2038,restraint,Social Protection,0.110027139346903,0.106063221726624,-0.396391762027853
2038,restraint,Transport,0.015387917682944,0.0162208776094539,0.0832959926509941
2039,central,Defence,0.0226192872886686,0.0226053856326972,-0.00139016559713885
2039,central,Economic affairs,0.0153294842817987,0.0142670683919429,-0.106241588985575
2039,central,Education,0.047504697072648,0.0493446963154752,0.183999924282721
2039,central,Environmental Protection,0.00686942078988313,0.00736915250600514,0.049973171612201
2039,central,General public services excl interest,0.0211703269286715,0.0211452628737398,-0.00250640549317033
2039,central,Health,0.0796887163597238,0.081080233675124,0.139151731540021
2039,central,Housing and community amenities,0.00459669621416688,0.0045413462172805,-0.00553499968863778
2039,central,Public order and safety,0.0180481467908007,0.0189640729765649,0.09159261857642
2039,central,"Recreation, culture and religion",0.00660293606366444,0.00681648336943233,0.0213547305767891
2039,central,Social Protection,0.112058396623465,0.107808537436417,-0.424985918704819
2039,central,Transport,0.0155910096148495,0.0164825309734243,0.089152135857478
2039,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349769
2039,pressure,Economic affairs,0.0157002160114095,0.0146124561494168,-0.108775986199273
2039,pressure,Education,0.0486547496696663,0.0505419678309585,0.188721816129221
2039,pressure,Environmental Protection,0.00703555242249661,0.00754783424977814,0.0512281827281534
2039,pressure,General public services excl interest,0.0216823149234673,0.0216575656834718,-0.00247492399954655
2039,pressure,Health,0.0844086296756273,0.0858829526991028,0.147432302347549
2039,pressure,Housing and community amenities,0.00470786375944411,0.00465135951470391,-0.00565042447402018
2039,pressure,Public order and safety,0.0184850787021101,0.0194242658388006,0.0939187136690448
2039,pressure,"Recreation, culture and religion",0.00676262296913317,0.00698169282672066,0.0219069857587485
2039,pressure,Social Protection,0.118708996202935,0.114221108784177,-0.448788741875836
2039,pressure,Transport,0.0159680661325143,0.0168821211434433,0.0914055010928977
2039,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2039,restraint,Economic affairs,0.0150991380493756,0.0140537385259465,-0.104539952342909
2039,restraint,Education,0.0467887985166977,0.0485998957669554,0.181109725025765
2039,restraint,Environmental Protection,0.00676619845253698,0.00725803431633312,0.0491835863796143
2039,restraint,General public services excl interest,0.0208522141365161,0.020827758410094,-0.00244557264220818
2039,restraint,Health,0.0758888856191189,0.077216949995521,0.132806437640211
2039,restraint,Housing and community amenities,0.00452762463712864,0.00447320022053324,-0.00544244165953988
2039,restraint,Public order and safety,0.0177761601658707,0.0186776391776736,0.0901479011802903
2039,restraint,"Recreation, culture and religion",0.00650371801971488,0.00671393123919653,0.0210213219481654
2039,restraint,Social Protection,0.110369670049708,0.10618861974079,-0.41810503089179
2039,restraint,Transport,0.0153567336106191,0.0162342076720821,0.0877474061462982
2040,central,Defence,0.0226192872886686,0.0226053856326972,-0.0013901655971385
2040,central,Economic affairs,0.0153344054122953,0.0142233495370864,-0.111105587520887
2040,central,Education,0.0475232268843098,0.0494549069044051,0.193168002009528
2040,central,Environmental Protection,0.00687162603798685,0.00739646529103315,0.0524839253046298
2040,central,General public services excl interest,0.0211771231091272,0.0211514766745357,-0.00256464345914677
2040,central,Health,0.080484282131917,0.0819596858163427,0.147540368442568
2040,central,Housing and community amenities,0.00459817186341297,0.00454031589069227,-0.00578559727206973
2040,central,Public order and safety,0.0180975829432603,0.0190615147293219,0.0963931786061557
2040,central,"Recreation, culture and religion",0.00660505576380783,0.00682922568502511,0.0224169921217275
2040,central,Social Protection,0.112671722256731,0.108202348967095,-0.446937328963552
2040,central,Transport,0.0155960147012229,0.0165320841679325,0.0936069466709608
2040,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2040,pressure,Economic affairs,0.015747052203392,0.0146062452813905,-0.114080692200149
2040,pressure,Education,0.0488037423287677,0.0507905386691753,0.198679634040761
2040,pressure,Environmental Protection,0.00705654057219618,0.0075960751084164,0.053953453622022
2040,pressure,General public services excl interest,0.0217469966490973,0.0217215813591163,-0.002541528998104
2040,pressure,Health,0.0856866811034202,0.0872579679937892,0.157128689036901
2040,pressure,Housing and community amenities,0.00472190805098154,0.00466266955885634,-0.00592384921251979
2040,pressure,Public order and safety,0.0185852231138787,0.0195764137525962,0.0991190638717464
2040,pressure,"Recreation, culture and religion",0.0067827969277244,0.00701340313189907,0.0230606204174673
2040,pressure,Social Protection,0.119967322134033,0.115222532293274,-0.474478984075899
2040,pressure,Transport,0.0160157013631652,0.0169781241257482,0.0962422762582984
2040,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2040,restraint,Economic affairs,0.0150685004220224,0.0139779172538123,-0.109058316821006
2040,restraint,Education,0.0466967023103258,0.0485933128453027,0.189661053497692
2040,restraint,Environmental Protection,0.00675246917434186,0.00726773758761496,0.0515268413273096
2040,restraint,General public services excl interest,0.0208099029553008,0.0207849343749096,-0.00249685803912006
2040,restraint,Health,0.0762816938220589,0.0776829106846969,0.140121686263801
2040,restraint,Housing and community amenities,0.00451843764407157,0.00446168679499106,-0.00567508490805051
2040,restraint,Public order and safety,0.0177828295476474,0.0187292003064827,0.094637075883525
2040,restraint,"Recreation, culture and religion",0.00649052133998082,0.00671064389338534,0.0220122553404519
2040,restraint,Social Protection,0.110712134212236,0.106325910587596,-0.438622362463953
2040,restraint,Transport,0.015325573296687,0.0162446128281477,0.0919039531460671
2041,central,Defence,0.0226192872886686,0.0226053856326972,-0.0013901655971392
2041,central,Economic affairs,0.0153392939058627,0.0141797374478884,-0.115955645797427
2041,central,Education,0.0475413851982746,0.0495649604390304,0.202357524075577
2041,central,Environmental Protection,0.00687381666088882,0.0074238604448875,0.0550043783998679
2041,central,General public services excl interest,0.0211838742173255,0.0211576451586725,-0.0026229058652974
2041,central,Health,0.0812870931291911,0.0828479600144656,0.156086688527446
2041,central,Housing and community amenities,0.00459963772615572,0.00453927590101441,-0.00603618251413104
2041,central,Public order and safety,0.0181471100038568,0.0191594059792739,0.101229597541709
2041,central,"Recreation, culture and religion",0.00660716140610341,0.00684197558599188,0.0234814179888474
2041,central,Social Protection,0.113287289265317,0.108596547779229,-0.469074148608763
2041,central,Transport,0.0156009865938717,0.0165817452693573,0.0980758675485556
2041,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2041,pressure,Economic affairs,0.0157925406920096,0.0145986620758526,-0.119387861615696
2041,pressure,Education,0.048948311116924,0.0510352438167132,0.208693269978921
2041,pressure,Environmental Protection,0.00707692479149971,0.00764390434893804,0.0566979557438335
2041,pressure,General public services excl interest,0.0218098171692024,0.0217837345484128,-0.00260826207895658
2041,pressure,Health,0.0869753975362761,0.0886461446128136,0.167074707653747
2041,pressure,Housing and community amenities,0.00473554822044667,0.00467356692335701,-0.00619812970896645
2041,pressure,Public order and safety,0.0186841502963625,0.019727895347462,0.104374505109948
2041,pressure,"Recreation, culture and religion",0.00680239038412864,0.00704459396657988,0.0242203582451236
2041,pressure,Social Protection,0.12122667219258,0.116220929939997,-0.500574225258306
2041,pressure,Transport,0.016061965898251,0.017073065015517,0.101109911726604
2041,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2041,restraint,Economic affairs,0.0150378867534737,0.0139024740330649,-0.113541272040881
2041,restraint,Education,0.0466044017357057,0.0485863206284142,0.19819188927085
2041,restraint,Environmental Protection,0.00673875063252288,0.00727743309915953,0.0538682466636647
2041,restraint,General public services excl interest,0.0207676248616775,0.0207421457406331,-0.00254791210443708
2041,restraint,Health,0.0766758708376588,0.0781509999200742,0.147512908241543
2041,restraint,Housing and community amenities,0.00450925783529699,0.00445019191926092,-0.00590659160360661
2041,restraint,Public order and safety,0.0177894523147483,0.0187808478356189,0.0991395520870634
2041,restraint,"Recreation, culture and religion",0.00647733498012776,0.0067073401686223,0.0230005188494543
2041,restraint,Social Protection,0.111054533191463,0.106462315356551,-0.459221783491197
2041,restraint,Transport,0.0152944373503032,0.0162549793784117,0.0960542028108476
2042,central,Defence,0.0226192872886686,0.0226053856326972,-0.00139016559713885
2042,central,Economic affairs,0.0153441501299977,0.0141362322466741,-0.120791788332356
2042,central,Education,0.0475591717908574,0.0496748551567624,0.211568336590503
2042,central,Environmental Protection,0.00687599282327106,0.00745133837211754,0.0575345548846481
2042,central,General public services excl interest,0.0211905807607869,0.0211637688357308,-0.00268119250560819
2042,central,Health,0.0820972131906737,0.0837451420682173,0.164792887754361
2042,central,Housing and community amenities,0.00460109391259265,0.00453822636877857,-0.00628675438140809
2042,central,Public order and safety,0.0181967285304243,0.019257749176792,0.10610206463677
2042,central,"Recreation, culture and religion",0.0066092531488447,0.00685473322339529,0.0245480074550586
2042,central,Social Protection,0.113905105758164,0.108991134959373,-0.491397079879084
2042,central,Transport,0.0156059256665625,0.016631514868149,0.102558920158654
2042,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2042,pressure,Economic affairs,0.0158366975377812,0.0145897349603869,-0.12469625773943
2042,pressure,Education,0.0490885012327657,0.0512761067969324,0.218760556416666
2042,pressure,Environmental Protection,0.0070967122774179,0.00769132420033186,0.0594611922913964
2042,pressure,General public services excl interest,0.0218707986636832,0.0218440475563225,-0.00267511073606987
2042,pressure,Health,0.088274841489315,0.0900475771607395,0.17727356714245
2042,pressure,Housing and community amenities,0.00474878908374361,0.00468405702829729,-0.00647320554463156
2042,pressure,Public order and safety,0.0187818689279562,0.0198787126417114,0.109684371375516
2042,pressure,"Recreation, culture and religion",0.00682141025616368,0.00707526988048995,0.0253859624326268
2042,pressure,Social Protection,0.122487025559844,0.117216287702174,-0.527073785767039
2042,pressure,Transport,0.0161068760722875,0.0171669508718866,0.106007479959911
2042,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596467
2042,restraint,Economic affairs,0.0150072976316909,0.0138274075191116,-0.117989011257926
2042,restraint,Education,0.0465118992043538,0.048578919954102,0.206702074974822
2042,restraint,Environmental Protection,0.00672504309055629,0.00728712106255574,0.0562077971999447
2042,restraint,General public services excl interest,0.020725380667633,0.0206993933141432,-0.00259873534898362
2042,restraint,Health,0.0770714221006397,0.0786212277517396,0.154980565109994
2042,restraint,Housing and community amenities,0.00450008538711095,0.00443871574076316,-0.0061369646347789
2042,restraint,Public order and safety,0.0177960290599254,0.0188325824590609,0.103655339913554
2042,restraint,"Recreation, culture and religion",0.00646415919341097,0.00670402032401765,0.0239861130606684
2042,restraint,Social Protection,0.111396868330315,0.106597837985072,-0.479903034524289
2042,restraint,Transport,0.0152633263694601,0.0162653078391981,0.1001981469738
2043,central,Defence,0.0226192872886686,0.0226053856326972,-0.00139016559713885
2043,central,Economic affairs,0.0153489744487941,0.0140928340508603,-0.125614039793378
2043,central,Education,0.0475765864199922,0.0497845892641164,0.220800284412422
2043,central,Environmental Protection,0.00687815468829062,0.00747889947748915,0.0600744789198532
2043,central,General public services excl interest,0.0211972432423322,0.0211698482105701,-0.00273950317620682
2043,central,Health,0.0829147066958373,0.0846513185826489,0.173661188681158
2043,central,Housing and community amenities,0.00460254053190088,0.00453716741338351,-0.00653731185173709
2043,central,Public order and safety,0.0182464390790244,0.0193565467814966,0.111010770247224
2043,central,"Recreation, culture and religion",0.00661133114885941,0.00686749874724214,0.0256167598382733
2043,central,Social Protection,0.114525179870862,0.109386111598233,-0.513906827262881
2043,central,Transport,0.0156108322896006,0.016681393553571,0.107056126397043
2043,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2043,pressure,Economic affairs,0.01587953864581,0.0145794919275938,-0.130004671821616
2043,pressure,Education,0.0492243575242514,0.0515131510254117,0.228879350116031
2043,pressure,Environmental Protection,0.0071159101573168,0.00773833688122929,0.0622426723912487
2043,pressure,General public services excl interest,0.0219299630978078,0.0219025424710181,-0.0027420626789669
2043,pressure,Health,0.0895850757833877,0.0914623608237692,0.187728504038148
2043,pressure,Housing and community amenities,0.00476163541017353,0.00469414523664384,-0.00674901735296888
2043,pressure,Public order and safety,0.018878387634657,0.0200288676483232,0.115048001366623
2043,pressure,"Recreation, culture and religion",0.00683986339470442,0.00710543539006104,0.0265571995356622
2043,pressure,Social Protection,0.123748361517092,0.118208591789449,-0.55397697276432
2043,pressure,Transport,0.0161504480617236,0.0172597887141094,0.110934065238577
2043,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596467
2043,restraint,Economic affairs,0.0149767336337036,0.0137527163625825,-0.122401727112108
2043,restraint,Education,0.0464191970903897,0.0485711116291709,0.215191453878123
2043,restraint,Environmental Protection,0.00671134680701953,0.00729680168636716,0.0585454879347629
2043,restraint,General public services excl interest,0.0206831711700567,0.0206566778871901,-0.00264932828665694
2043,restraint,Health,0.0774683530504242,0.079093604259065,0.162525120864077
2043,restraint,Housing and community amenities,0.00449092047254139,0.00442725840349982,-0.00636620690415753
2043,restraint,Public order and safety,0.0178025603671958,0.0188844048652715,0.108184449807567
2043,restraint,"Recreation, culture and religion",0.00645099422837691,0.00670068461484926,0.024969038647235
2043,restraint,Social Protection,0.111739140957031,0.106732482386705,-0.50066585703256
2043,restraint,Transport,0.0152322409410316,0.0162755987192071,0.104335777817554
2044,central,Defence,0.0226192872886686,0.0226053856326972,-0.00139016559713885
2044,central,Economic affairs,0.0153537672228104,0.0140495429727974,-0.130422425001298
2044,central,Education,0.0475936288249613,0.0498941609363454,0.230053211138413
2044,central,Environmental Protection,0.00688030241752035,0.00750654416594064,0.0626241748420288
2044,central,General public services excl interest,0.0212038621599002,0.0211758837831462,-0.00279783767540356
2044,central,Health,0.0837396385685575,0.0855665769761773,0.182693840761977
2044,central,Housing and community amenities,0.0046039776921974,0.00453609915305426,-0.00678785391431411
2044,central,Public order and safety,0.0182962422038206,0.0194558012622026,0.115955905838203
2044,central,"Recreation, culture and religion",0.00661339556145251,0.00688027230643177,0.0266876744979258
2044,central,Social Protection,0.115147519764711,0.109781478789483,-0.53660409752281
2044,central,Transport,0.0156157068296958,0.0167313819135881,0.111567508389232
2044,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2044,pressure,Economic affairs,0.0159221631597665,0.0145689552370065,-0.135320792276001
2044,pressure,Education,0.0493592749153351,0.0517499060199304,0.239063110459534
2044,pressure,Environmental Protection,0.00713501097747154,0.00778547255338831,0.0650461575916774
2044,pressure,General public services excl interest,0.0219888284111508,0.0219607354820588,-0.00280929290919912
2044,pressure,Health,0.0909122900200502,0.0928968462289148,0.198455620886459
2044,pressure,Housing and community amenities,0.00477441678874654,0.0047041571161215,-0.00702596726250429
2044,pressure,Public order and safety,0.0189750029815398,0.0201797288584419,0.120472587690206
2044,pressure,"Recreation, culture and religion",0.00685822323872956,0.00713557975194622,0.0277356513216665
2044,pressure,Social Protection,0.12501912503608,0.119205915258175,-0.581320977790474
2044,pressure,Transport,0.0161937997619314,0.0173527630829033,0.115896332097192
2044,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2044,restraint,Economic affairs,0.0149461953256686,0.0136783992094009,-0.126779611626772
2044,restraint,Education,0.0463262977308852,0.0485628964296546,0.22365986987694
2044,restraint,Environmental Protection,0.00669766203561776,0.00730647517614031,0.0608813140522547
2044,restraint,General public services excl interest,0.0206409971508226,0.0206140002364786,-0.00269969143439908
2044,restraint,Health,0.0778666691309191,0.0795681395506086,0.170147041968946
2044,restraint,Housing and community amenities,0.004481763261356,0.00441582004807502,-0.00659432132809829
2044,restraint,Public order and safety,0.0178090468118717,0.0189363157372093,0.112726892533764
2044,restraint,"Recreation, culture and religion",0.00643784032888879,0.00669733329257842,0.0259492963689627
2044,restraint,Social Protection,0.112081352384614,0.10686625245051,-0.521509993410424
2044,restraint,Transport,0.0152011816408332,0.01628585251954,0.108467087870684
2045,central,Defence,0.0226192872886686,0.0226053856326972,-0.0013901655971385
2045,central,Economic affairs,0.0153585288089559,0.014006359119636,-0.135216968931989
2045,central,Education,0.0476102987261695,0.0500035683171121,0.239326959094261
2045,central,Environmental Protection,0.0068824361708978,0.00753427284254464,0.0651836671646837
2045,central,General public services excl interest,0.0212104380063896,0.0211818760483531,-0.00285619580364591
2045,central,Health,0.0845720742812451,0.0864910054877282,0.191893120648308
2045,central,Housing and community amenities,0.00460540550050499,0.00453502170480702,-0.00703837956979748
2045,central,Public order and safety,0.0183461384569692,0.0195555150968775,0.120937663990828
2045,central,"Recreation, culture and religion",0.00661544654035713,0.00689305404871101,0.027760750835388
2045,central,Social Protection,0.115772133625874,0.110177237628685,-0.559489599718886
2045,central,Transport,0.0156205496498463,0.0167814805347705,0.116093088492418
2045,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2045,pressure,Economic affairs,0.0159648740516019,0.0145584048392335,-0.140646921236844
2045,pressure,Education,0.0494941868281244,0.0519873467810268,0.249315995290244
2045,pressure,Environmental Protection,0.00715415050512528,0.00783287931395444,0.0678728808829156
2045,pressure,General public services excl interest,0.0220478130140866,0.0220190444892385,-0.00287685248480628
2045,pressure,Health,0.0922584146173499,0.0943530535364207,0.209463891907076
2045,pressure,Housing and community amenities,0.00478722406857375,0.00471418229240778,-0.00730417761659686
2045,pressure,Public order and safety,0.0190720753420681,0.0203316823124999,0.125960697043175
2045,pressure,"Recreation, culture and religion",0.00687662028867771,0.00716583846435567,0.0289218175677958
2045,pressure,Social Protection,0.1263017500222,0.120210541081869,-0.609120894033129
2045,pressure,Transport,0.0162372393136491,0.0174462036341747,0.120896432052563
2045,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2045,restraint,Economic affairs,0.0149156832629423,0.0136044547008717,-0.131122856207064
2045,restraint,Education,0.0462332034262421,0.0485542751010774,0.232107167483527
2045,restraint,Environmental Protection,0.00668398902521628,0.00731614173441744,0.0632152709201164
2045,restraint,General public services excl interest,0.0205988593768891,0.0205713611237679,-0.00274982531212331
2045,restraint,Health,0.0782663757903404,0.0800448437640573,0.17784679737169
2045,restraint,Housing and community amenities,0.00447261392008384,0.0044044008117195,-0.00682131083643393
2045,restraint,Public order and safety,0.0178154889606025,0.0189883157523511,0.11728267917486
2045,restraint,"Recreation, culture and religion",0.0064246977341577,0.00669396660487069,0.0269268870712993
2045,restraint,Social Protection,0.112423503910364,0.106999152040538,-0.542435186982609
2045,restraint,Transport,0.0151701490336959,0.0162960697337348,0.112592070003888
2046,central,Defence,0.0226192872886686,0.0226053856326972,-0.00139016559713885
2046,central,Economic affairs,0.0153632595603931,0.0139632825932156,-0.139997696717755
2046,central,Education,0.047626595824962,0.0501128095181966,0.248621369323462
2046,central,Environmental Protection,0.0068845561066815,0.00756208591247546,0.0677529805793956
2046,central,General public services excl interest,0.0212169712695251,0.0211878254958889,-0.00291457736361842
2046,central,Health,0.0854120798590463,0.0874246931839745,0.201261332492816
2046,central,Housing and community amenities,0.00460682406272286,0.0045339351844192,-0.00728888783036582
2046,central,Public order and safety,0.0183961283885248,0.0196556907726119,0.125956238408708
2046,central,"Recreation, culture and religion",0.00661748423769246,0.00690584412063548,0.0288359882943017
2046,central,Social Protection,0.116399029664603,0.110573389212308,-0.582564045229481
2046,central,Transport,0.0156253611092397,0.0168316900022102,0.120632889297051
2046,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2046,pressure,Economic affairs,0.0160076716907802,0.0145478409575843,-0.145983073319591
2046,pressure,Education,0.0496290909570106,0.052225472670321,0.259638171331037
2046,pressure,Environmental Protection,0.00717332890584147,0.00788055880345672,0.0707229897615252
2046,pressure,General public services excl interest,0.022106917416852,0.0220774699919493,-0.00294474249027468
2046,pressure,Health,0.093623713036916,0.0958313049366435,0.220759189972751
2046,pressure,Housing and community amenities,0.00480005736044251,0.00472422084037058,-0.00758365200719344
2046,pressure,Public order and safety,0.0191696070910958,0.0204847360998007,0.131512900870491
2046,pressure,"Recreation, culture and religion",0.00689505470368965,0.00719621204493789,0.0301157341248236
2046,pressure,Social Protection,0.127596342143845,0.121222519603141,-0.6373822540704
2046,pressure,Transport,0.0162807670926438,0.0175401128969012,0.125934580425743
2046,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2046,restraint,Economic affairs,0.0148851979901648,0.0135308814737847,-0.135431651638013
2046,restraint,Education,0.0461399164405978,0.0485452483587401,0.240533191814227
2046,restraint,Environmental Protection,0.00667032801987822,0.00732580156075339,0.0655473540875169
2046,restraint,General public services excl interest,0.020556758600415,0.0205287612959886,-0.00279973044264303
2046,restraint,Health,0.0786674784810739,0.080523727066201,0.185624858512708
2046,restraint,Housing and community amenities,0.00446347261204057,0.00439300082831876,-0.00704717837218104
2046,restraint,Public order and safety,0.017821887371429,0.0190404055827218,0.121851821129278
2046,restraint,"Recreation, culture and religion",0.00641156667877884,0.00669058479562122,0.0279018116842384
2046,restraint,Social Protection,0.112765596815479,0.107131184995399,-0.563441182007993
2046,restraint,Transport,0.0151391436735514,0.0163062508478114,0.116710717426002
2047,central,Defence,0.0226192872886686,0.0226053856326972,-0.0013901655971385
2047,central,Economic affairs,0.0153679598264549,0.0139203134899732,-0.144764633648171
2047,central,Education,0.0476425198034797,0.0502218826192358,0.257936281575612
2047,central,Environmental Protection,0.00688666238141385,0.0075899837809814,0.0703321399567551
2047,central,General public services excl interest,0.0212234624317423,0.0211937326101409,-0.00297298216014423
2047,central,Health,0.0862597218841152,0.0883677299666761,0.210800808256086
2047,central,Housing and community amenities,0.00460823348360191,0.00453283970640424,-0.00753937771976656
2047,central,Public order and safety,0.0184462125463594,0.0197563307856014,0.131011823924196
2047,central,"Recreation, culture and religion",0.00661950880392819,0.00691864266753636,0.0299133863608174
2047,central,Social Protection,0.117028216114552,0.110969934636836,-0.605828147771607
2047,central,Transport,0.0156301415631685,0.01688201089945,0.125186933628152
2047,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2047,pressure,Economic affairs,0.0160505564480203,0.0145372638156227,-0.151329263239758
2047,pressure,Education,0.049763984968496,0.0524642830040194,0.270029803552338
2047,pressure,Environmental Protection,0.0071925463457461,0.00792851267212263,0.0735966326376532
2047,pressure,General public services excl interest,0.0221661421314178,0.0221360124912774,-0.00301296401404409
2047,pressure,Health,0.0950084523478603,0.0973319273223297,0.232347497446939
2047,pressure,Housing and community amenities,0.00481291677551658,0.00473427283513044,-0.00786439403861446
2047,pressure,Public order and safety,0.0192676006153575,0.0206388983687946,0.137129775343706
2047,pressure,"Recreation, culture and religion",0.00691352664344685,0.00722670101354196,0.0313174370095105
2047,pressure,Social Protection,0.128903007986021,0.122241901505678,-0.66611064803434
2047,pressure,Transport,0.0163243834759591,0.0176344934133346,0.13101099373755
2047,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2047,restraint,Economic affairs,0.0148547400413539,0.0134576781605309,-0.139706188082296
2047,restraint,Education,0.0460464390022526,0.0485358168880255,0.248937788577288
2047,restraint,Environmental Protection,0.00665667925890672,0.00733545485173589,0.0678775592829171
2047,restraint,General public services excl interest,0.0205146955588899,0.0204862014853735,-0.0028494073516426
2047,restraint,Health,0.0790699826595727,0.081004799652942,0.193481699336934
2047,restraint,Housing and community amenities,0.0044543394973567,0.00438162022844436,-0.007271926891234
2047,restraint,Public order and safety,0.0178282425938454,0.0190925858949335,0.126434330108814
