model,model_label,year,modelled_expense_ratio,nominal_gdp,revenue_ratio,official_net_debt,official_gross_debt,official_interest,nominal_gdp_growth,net_debt_ratio,gross_debt_ratio,interest_ratio,primary_fiscal_expense_ratio,total_expense_ratio,effective_interest_rate,spending_approach,interest_treatment,interest_treatment_label,revenue_scenario
arimax_diff,Differenced ARIMAX,2040,0.342846834959616,5396997.25340154,0.369,,,,0.0430594894604468,0.249943605339419,0.464943605339419,0.0203234971404029,0.342846834959616,0.363170332100019,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2041,0.342330384025648,5634465.13255121,0.369,,,,0.0430594894604468,0.232568832749437,0.447568832749437,0.0196129931625632,0.342330384025648,0.361943377188211,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2042,0.341813933091681,5882381.59838346,0.369,,,,0.0430594894604468,0.214661942662929,0.429661942662929,0.018880062776824,0.341813933091681,0.360693995868505,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2043,0.341297482157713,6141206.38871234,0.369,,,,0.0430594894604486,0.196222455277815,0.411222455277815,0.0181246857616416,0.341297482157713,0.359422167919355,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2044,0.340781031223746,6411419.46981568,0.369,,,,0.0430594894604468,0.177249890359384,0.392249890359384,0.0173468418772389,0.340781031223746,0.358127873100985,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2045,0.340264580289778,6693521.92648757,0.369,,,,0.0430594894604468,0.157743767239903,0.372743767239903,0.0165465108655889,0.340264580289778,0.356811091155367,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2046,0.339748129355811,6988036.89125302,0.369,,,,0.0430594894604468,0.137703604818232,0.352703604818232,0.0157236724503983,0.339748129355811,0.355471801806209,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2047,0.339231678421843,7295510.51446816,0.369,,,,0.0430594894604468,0.117128921559426,0.332128921559426,0.0148783063370909,0.339231678421843,0.354109984758934,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2048,0.338715227487876,7616512.97710476,0.369,,,,0.0430594894604468,0.0960192354943494,0.311019235494349,0.0140103922127913,0.338715227487876,0.352725619700667,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2049,0.338198776553909,7951639.54809737,0.369,,,,0.0430594894604486,0.074374064219283,0.289374064219283,0.0131199097463082,0.338198776553909,0.351318686300217,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2050,0.337682325619941,8301511.68821365,0.369,,,,0.043059489460445,0.0521929248955298,0.26719292489553,0.012206838588118,0.337682325619941,0.349889164208059,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2051,0.337165874685973,8666778.20249505,0.369,,,,0.0430594894604468,0.0294753342490252,0.244475334249025,0.0112711583703483,0.337165874685973,0.348437033056321,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2052,0.336649423752006,9048116.44340483,0.369,,,,0.0430594894604486,0.00622080856994534,0.221220808569945,0.0103128487067611,0.336649423752006,0.346962272458767,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2053,0.336132972818039,9446233.56691465,0.369,,,,0.0430594894604468,-0.0175711362876882,0.197428863712312,0.00933188919273688,0.336132972818039,0.345464862010776,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2054,0.335616521884071,9861867.84385889,0.369,,,,0.0430594894604468,-0.0419009849064019,0.173099015093598,0.00832825940525718,0.335616521884071,0.343944781289328,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2055,0.335100070950104,10295790.0289887,0.369,,,,0.0430594894604468,-0.0667692223056606,0.148230777694339,0.00730193890288856,0.335100070950104,0.342402009852993,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2056,0.334583620016136,10748804.7902642,0.369,,,,0.0430594894604468,-0.092176333942266,0.122823666057734,0.00625290722576591,0.334583620016136,0.340836527241902,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2057,0.334067169082169,11221752.2010358,0.369,,,,0.0430594894604468,-0.118122805710746,0.0968771942892536,0.0051811438955757,0.334067169082169,0.339248312977745,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2058,0.333550718148201,11715509.2978814,0.369,,,,0.0430594894604468,-0.144609123943756,0.0703908760562444,0.00408662841553947,0.333550718148201,0.33763734656374,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2059,0.333034267214234,12230991.7069882,0.369,,,,0.0430594894604504,-0.171635775412464,0.0433642245875363,0.0029693402703971,0.333034267214234,0.336003607484631,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2060,0.332517816280266,12769155.3420956,0.369,,,,0.0430594894604397,-0.199203247326959,0.0157967526730408,0.00182925892639028,0.332517816280266,0.334347075206656,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2061,0.332001365346299,13330998.1771479,0.369,,,,0.0430594894604539,-0.227312027336633,0,0.000666363831245452,0.332001365346299,0.332667729177544,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2062,0.331484914412331,13917562.0969424,0.369,,,,0.0430594894604468,-0.255443237944747,0,0,0.331484914412331,0.331484914412331,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2063,0.330968463478364,14529934.8292078,0.369,,,,0.0430594894604432,-0.282929589342078,0,0,0.330968463478364,0.330968463478364,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2064,0.330452012544396,15169251.961693,0.369,,,,0.0430594894604504,-0.309797702549449,0,0,0.330452012544396,0.330452012544396,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2065,0.329935561610428,15836699.0480075,0.369,,,,0.0430594894604468,-0.336073099621062,0,0,0.329935561610428,0.329935561610428,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
arimax_diff,Differenced ARIMAX,2066,0.329419110676461,16533513.8061198,0.369,,,,0.0430594894604468,-0.361780249011936,0,0,0.329419110676461,0.329419110676461,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2026,0.371,2962133.33333333,0.363,0.31,0.534,0.016,,0.31,0.534,0.016,0.371,0.387,0.0396947395032474,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2027,0.371,3095135.13513514,0.367,0.333,0.554,0.018,0.0439218381234578,0.333,0.554,0.018,0.371,0.389,0.0396947395032474,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2028,0.364,3185558.58310627,0.364,0.353,0.575,0.02,0.0287960853725124,0.353,0.575,0.02,0.364,0.384,0.0396947395032474,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2029,0.357,3331215.46961326,0.358,0.363,0.583,0.021,0.0447095903255725,0.363,0.583,0.021,0.357,0.378,0.0396947395032474,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2030,0.349,3508707.86516854,0.357,0.365,0.58,0.022,0.0519105968360574,0.365,0.58,0.022,0.349,0.371,0.0396947395032474,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2031,0.348642352963988,3663091.01123596,0.358714285714286,,,,0.0430594894604486,0.362274682586858,0.577274682586858,0.0224145130092186,0.348642352963988,0.371056865973207,0.0403097767170692,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2032,0.348334916610907,3824267.01573034,0.360428571428571,,,,0.043059489460445,0.357875216045452,0.572875216045452,0.0226495796362507,0.348334916610907,0.370984496247158,0.040924813930891,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2033,0.34779409742259,3992534.76442247,0.362142857142857,,,,0.0430594894604468,0.351567442664227,0.566567442664226,0.0228147593109316,0.34779409742259,0.370608856733522,0.0415398511447128,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2034,0.348324216116189,4168206.29405706,0.363857142857143,,,,0.0430594894604468,0.344418767051248,0.559418767051248,0.0228976271578196,0.348324216116189,0.371221843274009,0.0421548883585346,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2035,0.348891457418848,4351607.37099557,0.365571428571429,,,,0.0430594894604468,0.336459106535449,0.551459106535449,0.0229385756731266,0.348891457418848,0.371830033091975,0.0427699255723564,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2036,0.349628058675999,4543078.09531938,0.367285714285714,,,,0.0430594894604486,0.327849137619315,0.542849137619315,0.0229373617294978,0.349628058675999,0.372565420405497,0.0433849627861782,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2037,0.35002838859604,4742973.53151343,0.369,,,,0.0430594894604468,0.318242615808056,0.533242615808056,0.0228993286544042,0.35002838859604,0.372927717250444,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2038,0.350428718516081,4951664.36690002,0.369,,,,0.0430594894604468,0.309027761865342,0.524027761865342,0.0224940910203417,0.350428718516081,0.372922809536423,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2039,0.350829048436122,5169537.59904362,0.369,,,,0.0430594894604468,0.300204928952005,0.515204928952005,0.0221053753453718,0.350829048436122,0.372934423781494,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2040,0.351229378356164,5396997.25340154,0.369,,,,0.0430594894604468,0.291774470547319,0.506774470547319,0.0217331965270882,0.351229378356164,0.372962574883252,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2041,0.351629708276205,5634465.13255121,0.369,,,,0.0430594894604468,0.283736740449283,0.498736740449283,0.0213775694765179,0.351629708276205,0.373007277752723,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2042,0.352030038196246,5882381.59838346,0.369,,,,0.0430594894604468,0.27609209277491,0.49109209277491,0.0210385091181327,0.352030038196246,0.373068547314379,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2043,0.352430368116287,6141206.38871234,0.369,,,,0.0430594894604486,0.268840881960517,0.483840881960517,0.0207160303898615,0.352430368116287,0.373146398506148,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2044,0.352830698036328,6411419.46981568,0.369,,,,0.0430594894604468,0.261983462762008,0.476983462762008,0.0204101482431027,0.352830698036328,0.373240846279431,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2045,0.35323102795637,6693521.92648757,0.369,,,,0.0430594894604468,0.255520190255168,0.470520190255168,0.020120877642736,0.35323102795637,0.373351905599106,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2046,0.353631357876411,6988036.89125302,0.369,,,,0.0430594894604468,0.249451419835945,0.464451419835945,0.0198482335671348,0.353631357876411,0.373479591443546,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2047,0.354031687796452,7295510.51446816,0.369,,,,0.0430594894604468,0.243777507220743,0.458777507220743,0.0195922310081783,0.354031687796452,0.37362391880463,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2048,0.354432017716493,7616512.97710476,0.369,,,,0.0430594894604468,0.238498808446712,0.453498808446712,0.0193528849712633,0.354432017716493,0.373784902687756,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2049,0.354832347636534,7951639.54809737,0.369,,,,0.0430594894604486,0.233615679872032,0.448615679872032,0.0191302104753172,0.354832347636534,0.373962558111851,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2050,0.355232677556576,8301511.68821365,0.369,,,,0.043059489460445,0.22912847817621,0.44412847817621,0.0189242225528096,0.355232677556576,0.374156900109386,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2051,0.355633007476617,8666778.20249505,0.369,,,,0.0430594894604468,0.22503756036036,0.44003756036036,0.0187349362497644,0.355633007476617,0.374367943726381,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2052,0.356033337396658,9048116.44340483,0.369,,,,0.0430594894604486,0.221343283747501,0.436343283747501,0.0185623666257724,0.356033337396658,0.37459570402243,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2053,0.356433667316699,9446233.56691465,0.369,,,,0.0430594894604468,0.218046005982847,0.433046005982846,0.0184065287540036,0.356433667316699,0.374840196070703,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2054,0.35683399723674,9861867.84385889,0.369,,,,0.0430594894604468,0.21514608503409,0.43014608503409,0.018267437721219,0.35683399723674,0.375101434957959,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2055,0.357234327156781,10295790.0289887,0.369,,,,0.0430594894604468,0.212643879191699,0.427643879191699,0.0181451086277832,0.357234327156781,0.375379435784564,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2056,0.357634657076823,10748804.7902642,0.369,,,,0.0430594894604468,0.21053974706921,0.42553974706921,0.0180395565876766,0.357634657076823,0.3756742136645,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2057,0.358034986996864,11221752.2010358,0.369,,,,0.0430594894604468,0.208834047603512,0.423834047603512,0.0179507967285075,0.358034986996864,0.375985783725371,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2058,0.358435316916905,11715509.2978814,0.369,,,,0.0430594894604468,0.207527140055141,0.422527140055141,0.0178788441915246,0.358435316916905,0.37631416110843,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2059,0.358835646836946,12230991.7069882,0.369,,,,0.0430594894604504,0.206619384008574,0.421619384008574,0.0178237141316292,0.358835646836946,0.376659360968575,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2060,0.359235976756987,12769155.3420956,0.369,,,,0.0430594894604397,0.206111139372524,0.421111139372524,0.0177854217173879,0.359235976756987,0.377021398474375,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2061,0.359636306677029,13330998.1771479,0.369,,,,0.0430594894604539,0.206002766380219,0.421002766380219,0.0177639821310437,0.359636306677029,0.377400288808073,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2062,0.36003663659707,13917562.0969424,0.369,,,,0.0430594894604468,0.206294625589713,0.421294625589713,0.0177594105685303,0.36003663659707,0.3777960471656,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2063,0.360436966517111,14529934.8292078,0.369,,,,0.0430594894604432,0.206987077884164,0.421987077884164,0.0177717222394825,0.360436966517111,0.378208688756593,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2064,0.360837296437152,15169251.961693,0.369,,,,0.0430594894604504,0.208080484472133,0.423080484472133,0.0178009323672495,0.360837296437152,0.378638228804401,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2065,0.361237626357194,15836699.0480075,0.369,,,,0.0430594894604468,0.209575206887881,0.424575206887881,0.0178470561889076,0.361237626357194,0.379084682546102,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
hybrid,Hybrid structural/macro,2066,0.361637956277235,16533513.8061198,0.369,,,,0.0430594894604468,0.211471606991654,0.426471606991654,0.0179101089552718,0.361637956277235,0.379548065232507,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2026,0.371,2962133.33333333,0.363,0.31,0.534,0.016,,0.31,0.534,0.016,0.371,0.387,0.0396947395032474,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2027,0.371,3095135.13513514,0.367,0.333,0.554,0.018,0.0439218381234578,0.333,0.554,0.018,0.371,0.389,0.0396947395032474,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2028,0.364,3185558.58310627,0.364,0.353,0.575,0.02,0.0287960853725124,0.353,0.575,0.02,0.364,0.384,0.0396947395032474,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2029,0.357,3331215.46961326,0.358,0.363,0.583,0.021,0.0447095903255725,0.363,0.583,0.021,0.357,0.378,0.0396947395032474,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2030,0.349,3508707.86516854,0.357,0.365,0.58,0.022,0.0519105968360574,0.365,0.58,0.022,0.349,0.371,0.0396947395032474,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2031,0.345999931714284,3663091.01123596,0.358714285714286,,,,0.0430594894604486,0.359632261337154,0.574632261337154,0.0224145130092186,0.345999931714284,0.368414444723503,0.0403097767170692,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2032,0.343476098489561,3824267.01573034,0.360428571428571,,,,0.043059489460445,0.35037938452701,0.56537938452701,0.022545903288867,0.343476098489561,0.366022001778428,0.040924813930891,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2033,0.342357142333444,3992534.76442247,0.362142857142857,,,,0.0430594894604468,0.338645576769119,0.553645576769118,0.0225162377705706,0.342357142333444,0.364873380104015,0.0415398511447128,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2034,0.341309843354795,4168206.29405706,0.363857142857143,,,,0.0430594894604468,0.324493734979074,0.539493734979074,0.0223753944187511,0.341309843354795,0.363685237773546,0.0421548883585346,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2035,0.340324641594313,4351607.37099557,0.365571428571429,,,,0.0430594894604468,0.30797279002963,0.52297279002963,0.0221215636547666,0.340324641594313,0.36244620524908,0.0427699255723564,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2036,0.339391443723882,4543078.09531938,0.367285714285714,,,,0.0430594894604486,0.289117317371942,0.504117317371942,0.0217525033450929,0.339391443723882,0.361143947068975,0.0433849627861782,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2037,0.338271048803864,4742973.53151343,0.369,,,,0.0430594894604468,0.267718531887821,0.482718531887821,0.0212654812007312,0.338271048803864,0.359536530004595,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2038,0.337228103168161,4951664.36690002,0.369,,,,0.0430594894604468,0.245257505815518,0.460257505815518,0.0203628034811811,0.337228103168161,0.357590906649342,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2039,0.336250259596766,5169537.59904362,0.369,,,,0.0430594894604468,0.221798383413504,0.436798383413504,0.0194153166339136,0.336250259596766,0.35566557623068,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2040,0.33532712116553,5396997.25340154,0.369,,,,0.0430594894604468,0.19739496985398,0.41239496985398,0.0184257264944072,0.33532712116553,0.353752847659937,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2041,0.334449928214179,5634465.13255121,0.369,,,,0.0430594894604468,0.172092359164162,0.387092359164162,0.0173963027583032,0.334449928214179,0.351846230972482,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2042,0.333611297267412,5882381.59838346,0.369,,,,0.0430594894604468,0.14592830255655,0.36092830255655,0.0163289476538231,0.333611297267412,0.349940244921235,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2043,0.332805002811377,6141206.38871234,0.369,,,,0.0430594894604486,0.118934359769472,0.333934359769472,0.0152252536628596,0.332805002811377,0.348030256474237,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2044,0.332025794548068,6411419.46981568,0.369,,,,0.0430594894604468,0.091136868700177,0.306136868700177,0.014086552088661,0.332025794548068,0.346112346636729,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2045,0.331269244112552,6693521.92648757,0.369,,,,0.0430594894604468,0.0625577626294544,0.277557762629454,0.0129139539584416,0.331269244112552,0.344183198070994,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2046,0.330531616324844,6988036.89125302,0.369,,,,0.0430594894604468,0.0332152594350059,0.248215259435006,0.0117083844968548,0.330531616324844,0.342240000821699,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2047,0.329809760921234,7295510.51446816,0.369,,,,0.0430594894604468,0.00312444315760113,0.218124443157601,0.0104706121994918,0.329809760921234,0.340280373120726,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2048,0.329101021415402,7616512.97710476,0.369,,,,0.0430594894604468,-0.0277022450472651,0.187297754952735,0.0092012733654329,0.329101021415402,0.338302294780835,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2049,0.328403158312891,7951639.54809737,0.369,,,,0.0430594894604486,-0.0592545923005582,0.155745407699442,0.00790089280735394,0.328403158312891,0.336304051120245,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2050,0.32771428437103,8301511.68821365,0.369,,,,0.043059489460445,-0.0915242637571206,0.123475736242879,0.00656990134121713,0.32771428437103,0.334284185712247,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2051,0.327032809980668,8666778.20249505,0.369,,,,0.0430594894604468,-0.124504506665545,0.0904954933344552,0.00520865056076239,0.327032809980668,0.33224146054143,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2052,0.326357397062885,9048116.44340483,0.369,,,,0.0430594894604486,-0.158189900264492,0.0568100997355078,0.00381742532132633,0.326357397062885,0.330174822384211,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2053,0.325686920135807,9446233.56691465,0.369,,,,0.0430594894604468,-0.192576144386683,0.0224238556133173,0.00239645429011471,0.325686920135807,0.328083374425922,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2054,0.325020433423997,9861867.84385889,0.369,,,,0.0430594894604468,-0.227659880762878,0,0.000945918863646345,0.325020433423997,0.325966352287643,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
