year,scenario,category,value,nominal_gdp,raw_value,raw_share_gdp,share_gdp
2065,central,Social Protection,1969347.77641264,15641242.2277822,2234879.87140247,0.14288378370823,0.125907376647787
2065,central,Transport,240304.43450827,15641242.2277822,272705.283507405,0.0174350144020544,0.0153635133967453
2066,central,Defence,359732.753643542,16329456.8858046,408236.422145116,0.025,0.0220296826868909
2066,central,Economic affairs,246736.356356624,16329456.8858046,280004.437494063,0.0171471984311661,0.0151098936163097
2066,central,Education,764462.028461937,16329456.8858046,867536.359156051,0.0531270798057104,0.0468149084080372
2066,central,Environmental Protection,110567.050059777,16329456.8858046,125475.082450429,0.00768397156916504,0.00677101821775188
2066,central,General public services excl interest,340747.883832006,16329456.8858046,386691.774769381,0.023680626825105,0.0208670677913496
2066,central,Health,1659313.36879335,16329456.8858046,1883042.74779767,0.115315699779006,0.101614730997931
2066,central,Housing and community amenities,73986.3164547857,16329456.8858046,83962.0768786791,0.0051417556300766,0.0045308497993649
2066,central,Public order and safety,310048.015289963,16329456.8858046,351852.566031809,0.0215471076896426,0.0189870378089238
2066,central,"Recreation, culture and religion",106277.833986803,16329456.8858046,120607.540627498,0.00738588805928647,0.0065083508122791
2066,central,Social Protection,2066766.47330567,16329456.8858046,2345433.77528484,0.143632074948173,0.126566761390719
2066,central,Transport,250945.748309133,16329456.8858046,284781.392310364,0.0174397344811834,0.015367672670564
2025,pressure,Defence,49387.2159748811,2787242.26448425,50175,0.0180016644549857,0.0177190252186491
2025,pressure,Economic affairs,45637.0357483879,2787242.26448425,46365,0.0166347219223799,0.0163735446788772
2025,pressure,Education,146110.3682417,2787242.26448425,148441,0.0532573009140515,0.052421122520807
2025,pressure,Environmental Protection,20450.7859752886,2787242.26448425,20777,0.00745432152229672,0.00733728324798949
2025,pressure,General public services excl interest,63025.666688343,2787242.26448425,64031,0.0229728864318324,0.0226121953916357
2025,pressure,Health,204481.28367254,2787242.26448425,207743,0.0745335282286417,0.0733632975784319
2025,pressure,Housing and community amenities,13684.7127792481,2787242.26448425,13903,0.00498808452252449,0.00490976796442209
2025,pressure,Public order and safety,51945.4097829272,2787242.26448425,52774,0.0189341273532121,0.0186368477705827
2025,pressure,"Recreation, culture and religion",19657.4407620199,2787242.26448425,19971,0.00716514680280059,0.00705264878209549
