year,scenario,category,value,nominal_gdp,applied_excess_cost,raw_value,raw_share_gdp,share_gdp
2045,pressure,Environmental Protection,47396.905876923,6051019.55196531,0.006,53830.2583645806,0.00889606419253711,0.00783287931395444
2045,pressure,General public services excl interest,133237.668719977,6051019.55196531,0.00247191875313925,151322.496656534,0.0250077685846158,0.0220190444892385
2045,pressure,Health,570932.171736512,6051019.55196531,0.0133903814549398,648426.848643537,0.107159932813791,0.0943530535364207
2045,pressure,Housing and community amenities,28525.6092228882,6051019.55196531,0.00193354260448515,32397.4927490524,0.00535405520851937,0.00471418229240778
2045,pressure,Public order and safety,123027.407197284,6051019.55196531,0.00748035707426025,139726.359618313,0.0230913746713859,0.0203316823124999
2045,pressure,"Recreation, culture and religion",43360.6286540413,6051019.55196531,0.00410075392474545,49246.1227186168,0.00813848348955046,0.00716583846435567
2045,pressure,Social Protection,727396.334438717,6051019.55196531,0.00562307472851477,826128.454839699,0.136527150134787,0.120210541081869
2045,pressure,Transport,105567.31929796,6051019.55196531,0.00527633304893088,119896.351196887,0.0198142395950358,0.0174462036341747
2046,pressure,Defence,165749.449410228,6274907.27538803,,188247.218261641,0.03,0.0264146452108296
2046,pressure,Economic affairs,91286.3530659336,6274907.27538803,-0.001,103676.978059703,0.0165224717290012,0.0145478409575843
2046,pressure,Education,327709.998419576,6274907.27538803,0.0069103305056191,372191.255045008,0.0593142238937693,0.052225472670321
2046,pressure,Environmental Protection,49449.7757699338,6274907.27538803,0.006,56161.7716708837,0.00895021539061877,0.00788055880345672
2046,pressure,General public services excl interest,138534.077074643,6274907.27538803,0.00247191875313925,157337.805564596,0.0250741243909244,0.0220774699919493
2046,pressure,Health,601332.552556873,6274907.27538803,0.0133903814549398,682953.582481209,0.108838832592785,0.0958313049366435
2046,pressure,Housing and community amenities,29644.0477217811,6274907.27538803,0.00193354260448515,33667.7409276284,0.00536545632469867,0.00472422084037058
2046,pressure,Public order and safety,128539.819587043,6274907.27538803,0.00748035707426025,145986.991565963,0.0232652029996628,0.0204847360998007
2046,pressure,"Recreation, culture and religion",45155.5633160157,6274907.27538803,0.00410075392474545,51284.6903173652,0.00817297978545729,0.00719621204493789
2046,pressure,Social Protection,760660.070198618,6274907.27538803,0.00562307472851477,863907.197080306,0.137676488140119,0.121222519603141
2046,pressure,Transport,110062.582027893,6274907.27538803,0.00527633304893088,125001.772103419,0.019920895499717,0.0175401128969012
2047,pressure,Defence,171882.179038407,6507078.84457739,,195212.365337322,0.03,0.0264146452108296
2047,pressure,Economic affairs,94595.1218326789,6507078.84457739,-0.001,107434.857910448,0.0165104589135227,0.0145372638156227
2047,pressure,Education,341389.226031376,6507078.84457739,0.0069103305056191,387727.213415016,0.0595854488128916,0.0524642830040194
2047,pressure,Environmental Protection,51591.4570777329,6507078.84457739,0.006,58594.1510846958,0.00900467821033469,0.00792851267212263
2047,pressure,General public services excl interest,144040.778585292,6507078.84457739,0.00247191875313925,163591.951474976,0.0251406130742221,0.0221360124912774
2047,pressure,Health,633346.525181075,6507078.84457739,0.0133903814549398,719312.9267412,0.110543139851553,0.0973319273223297
2047,pressure,Housing and community amenities,30806.2866099347,6507078.84457739,0.00193354260448515,34987.7346798183,0.00537687271285717,0.00473427283513044
2047,pressure,Public order and safety,134298.938950966,6507078.84457739,0.00748035707426025,152527.81691261,0.0234402902678393,0.0206388983687946
2047,pressure,"Recreation, culture and religion",47024.7132813048,6507078.84457739,0.00410075392474545,53407.5467294469,0.00820760713141713,0.00722670101354196
2047,pressure,Social Protection,795437.691208508,6507078.84457739,0.00562307472851477,903405.309660252,0.138834234414279,0.122241901505678
2047,pressure,Transport,114749.039024749,6507078.84457739,0.00527633304893088,130324.338762313,0.0200280866230655,0.0176344934133346
2048,pressure,Defence,178241.819662828,6747840.76182675,,202435.222854803,0.03,0.0264146452108296
2048,pressure,Economic affairs,98023.6805010092,6747840.76182675,-0.001,111328.787176919,0.0164984312917871,0.0145266736369269
2048,pressure,Education,355636.695093507,6747840.76182675,0.0069103305056191,403908.54269097,0.0598574502492596,0.0527037770519692
2048,pressure,Environmental Protection,53825.7887270673,6747840.76182675,0.006,61131.7566040973,0.00905945453691292,0.00797674257987318
2048,pressure,General public services excl interest,149766.115721778,6747840.76182675,0.00247191875313925,170094.409210966,0.0252072352052538,0.0221946724897571
2048,pressure,Health,667059.501368439,6747840.76182675,0.0133903814549398,757601.886428088,0.112273231270353,0.0988552523559929
2048,pressure,Housing and community amenities,32014.0397195522,6747840.76182675,0.00193354260448515,36359.4204624338,0.00538830445853477,0.00474433835200425
2048,pressure,Public order and safety,140315.797378293,6747840.76182675,0.00748035707426025,159361.365172641,0.0236166457978922,0.0207941773273717
2048,pressure,"Recreation, culture and religion",48971.1445201469,6747840.76182675,0.00410075392474545,55618.1740802667,0.00824236612027133,0.00725730589215765
2048,pressure,Social Protection,831797.813690028,6747840.76182675,0.00562307472851477,944700.722327706,0.140000446909177,0.12326873781545
2048,pressure,Transport,119634.815353293,6747840.76182675,0.00527633304893088,135873.279082596,0.0201358158673876,0.0177293477389212
2049,pressure,Defence,184836.766990353,6997510.87001434,,209925.32610043,0.03,0.0264146452108296
2049,pressure,Economic affairs,101576.362127376,6997510.87001434,-0.001,115363.687056904,0.0164863891174874,0.0145160706448704
2049,pressure,Education,370475.89387363,6997510.87001434,0.0069103305056191,420761.919287571,0.0601302273199196,0.0529439540367404
2049,pressure,Environmental Protection,56156.7754833573,6997510.87001434,0.006,63779.1365757211,0.00911454626659127,0.00802525019632334
2049,pressure,General public services excl interest,155718.761707114,6997510.87001434,0.00247191875313925,176855.029243329,0.025273991356153,0.0222534504911452
2049,pressure,Health,702561.403093591,6997510.87001434,0.0133903814549398,797922.588949502,0.114029489024269,0.100401616538275
2049,pressure,Housing and community amenities,33269.0879020957,6997510.87001434,0.00193354260448515,37784.8208483102,0.00539975164743585,0.00475441746645369
2049,pressure,Public order and safety,146601.919982201,6997510.87001434,0.00748035707426025,166500.725804294,0.0237942789796556,0.0209505812431701
2049,pressure,"Recreation, culture and religion",50998.0495869767,6997510.87001434,0.00410075392474545,57920.1982611543,0.00827725734723091,0.00728802720486124
2049,pressure,Social Protection,869812.152790519,6997510.87001434,0.00562307472851477,987874.884384866,0.14117518396693,0.124303079902002
2049,pressure,Transport,124728.381154048,6997510.87001434,0.00527633304893088,141658.212887423,0.0202440861498987,0.0178246784422348
2050,pressure,Defence,191675.727368996,7256418.77220487,,217692.563166146,0.03,0.0264146452108296
2050,pressure,Economic affairs,105257.656414338,7256418.77220487,-0.001,119544.656656434,0.0164743326438574,0.0145054550624227
2050,pressure,Education,385931.276412571,7256418.77220487,0.0069103305056191,438315.116480548,0.0604037790872101,0.0531848131327328
2050,pressure,Environmental Protection,58588.5951112737,7256418.77220487,0.006,66541.0358272613,0.00916995530662334,0.00807403720078733
2050,pressure,General public services excl interest,161907.733624304,7256418.77220487,0.00247191875313925,183884.052576172,0.0253408821002069,0.0223123470002143
2050,pressure,Health,739946.90019994,7256418.77220487,0.0133903814549398,840382.554027157,0.115812300861987,0.101971361277308
2050,pressure,Housing and community amenities,34573.2816477647,7256418.77220487,0.00193354260448515,39266.0375013368,0.00541121436537568,0.00476451025403811
2050,pressure,Public order and safety,153169.34692221,7256418.77220487,0.00748035707426025,173959.573221236,0.0239731992711852,0.0211081184438958
2050,pressure,"Recreation, culture and religion",53108.7528441071,7256418.77220487,0.00410075392474545,60317.3948620744,0.00831228140982097,0.00731886547776652
2050,pressure,Social Protection,909555.662098963,7256418.77220487,0.00562307472851477,1033012.9231409,0.142358504321412,0.125344979479815
2050,pressure,Transport,130038.566291619,7256418.77220487,0.00527633304893088,147689.168550678,0.02035290040266,0.0179204881049205
2051,pressure,Defence,198767.729281648,7524906.26677645,,225747.188003294,0.03,0.0264146452108296
2051,pressure,Economic affairs,109072.215370684,7524906.26677645,-0.001,123876.979418182,0.0164622621234655,0.0144948271119673
2051,pressure,Education,402028.302002122,7524906.26677645,0.0069103305056191,456597.049242928,0.0606781045577764,0.0534263534653096
2051,pressure,Environmental Protection,61125.6058443772,7524906.26677645,0.006,69422.4041509934,0.00922568357528962,0.00812310528228844
2051,pressure,General public services excl interest,168342.406042377,7524906.26677645,0.00247191875313925,191192.126222494,0.0254079080116432,0.022371362522565
2051,pressure,Health,779315.660551442,7524906.26677645,0.0133903814549398,885094.977802617,0.117622060185712,0.103564832959081
2051,pressure,Housing and community amenities,35928.5438073221,7524906.26677645,0.00193354260448515,40805.2542677257,0.00542269269823157,0.00477461679037145
2051,pressure,Public order and safety,160030.656409893,7524906.26677645,0.00748035707426025,181752.192920936,0.0241534161991357,0.0212667973176558
2051,pressure,"Recreation, culture and religion",55306.7159008925,7524906.26677645,0.00410075392474545,62813.6953490682,0.00834743890783062,0.00734982123898069
2051,pressure,Social Protection,951106.679425412,7524906.26677645,0.00562307472851477,1080203.80947854,0.143550467099876,0.126394488609737
2051,pressure,Transport,135574.575624612,7524906.26677645,0.00527633304893088,153976.600339529,0.0204622615725272,0.01801677932165
2052,pressure,Defence,206122.135265069,7803327.79864718,,234099.833959415,0.03,0.0264146452108296
2052,pressure,Economic affairs,113024.859176015,7803327.79864718,-0.001,128366.12978206,0.0164501778080263,0.0144841870151359
2052,pressure,Education,418793.476265914,7803327.79864718,0.0069103305056191,475637.820901961,0.0609532026816071,0.053668574109948
2052,pressure,Environmental Protection,63772.3541771551,7803327.79864718,0.006,72428.4051534518,0.0092817330019134,0.00817245613957304
2052,pressure,General public services excl interest,175032.525182191,7803327.79864718,0.00247191875313925,198790.319292758,0.0254750696654344,0.0224304975644539
2052,pressure,Health,820772.613338825,7803327.79864718,0.0133903814549398,932179.031883025,0.119459166132254,0.105182383018834
2052,pressure,Housing and community amenities,37336.8724202654,7803327.79864718,0.00193354260448515,42404.7403880608,0.00543418673189819,0.00478473715108294
2052,pressure,Public order and safety,167198.988741817,7803327.79864718,0.00748035707426025,189893.508779669,0.0243349393591526,0.0214266263133023
2052,pressure,"Recreation, culture and religion",57595.5432772624,7803327.79864718,0.00410075392474545,65413.193496518,0.00838273044326785,0.00738089501856469
2052,pressure,Social Protection,994547.079124469,7803327.79864718,0.00562307472851477,1129540.530853,0.144751131824658,0.127451659700479
2052,pressure,Transport,141346.00492349,7803327.79864718,0.00527633304893088,160531.406492873,0.0205721726211096,0.0181135547000851
2053,pressure,Defence,213748.654269877,8092050.92719712,,242761.527815914,0.03,0.0264146452108296
2053,pressure,Economic affairs,117120.582257159,8092050.92719712,-0.001,133017.780086413,0.0164380799482297,0.014473534992658
2053,pressure,Education,436254.393907971,8092050.92719712,0.0069103305056191,495468.771690084,0.0612290723510933,0.0539114740914116
2053,pressure,Environmental Protection,66533.582993365,8092050.92719712,0.006,75564.4254870634,0.00933810552688118,0.00822209148112845
2053,pressure,General public services excl interest,181988.223643362,8092050.92719712,0.00247191875313925,206690.139720767,0.0255423676371201,0.0224897526326368
2053,pressure,Health,864428.226230797,8092050.92719712,0.0133903814549398,981760.178111036,0.121324023655285,0.106824368013489
2053,pressure,Housing and community amenities,38800.3436534958,8092050.92719712,0.00193354260448515,44066.8538348434,0.00544569655224686,0.0047948714117813
2053,pressure,Public order and safety,174688.071405529,8092050.92719712,0.00748035707426025,198399.111566234,0.0245177784162753,0.0215876139407882
2053,pressure,"Recreation, culture and religion",59978.9883008761,8092050.92719712,0.00410075392474545,68120.1520847446,0.0084181566203192,0.00741208734849761
2053,pressure,Social Protection,1039962.43125579,8092050.92719712,0.00562307472851477,1181120.27205585,0.145960558414943,0.128516545510176
2053,pressure,Transport,147362.857463873,8092050.92719712,0.00527633304893088,167364.948066904,0.0206826365247401,0.0182108168608519
2054,pressure,Defence,221657.354477862,8391456.81150341,,251743.704345102,0.03,0.0264146452108296
2054,pressure,Economic affairs,121364.559584073,8391456.81150341,-0.001,137837.80771848,0.016425968793586,0.0144628712642244
2054,pressure,Education,454439.783196121,8391456.81150341,0.0069103305056191,516122.529266235,0.0615057124001054,0.0541550523829369
2054,pressure,Environmental Protection,69414.2400451975,8391456.81150341,0.006,78836.0844802171,0.00939480310166702,0.00827201302520453
2054,pressure,General public services excl interest,189220.035714558,8391456.81150341,0.00247191875313925,214903.551652074,0.0256098025026446,0.0225491282342258
2054,pressure,Health,910398.797096918,8391456.81150341,0.0133903814549398,1033970.49988428,0.123217043608789,0.108491149695116
2054,pressure,Housing and community amenities,40321.1148548018,8391456.81150341,0.00193354260448515,45794.0447804357,0.00545722224508849,0.00480501964802198
2054,pressure,Public order and safety,182512.245306504,8391456.81150341,0.00748035707426025,207285.28872878,0.0247019431053525,0.0217497687715328
2054,pressure,"Recreation, culture and religion",62460.9592475326,8391456.81150341,0.00410075392474545,70939.0098738761,0.0084537180453136,0.00744339876264489
2054,pressure,Social Protection,1087442.16788772,8391456.81150341,0.00562307472851477,1235044.60409169,0.147178807188596,0.129589199147995
2054,pressure,Transport,153635.56132392,8391456.81150341,0.00527633304893088,174489.068580333,0.0207936562744546,0.018308568437522
2055,pressure,Defence,229858.676593543,8701940.71352904,,261058.221405871,0.03,0.0264146452108296
2055,pressure,Economic affairs,125762.153193153,8701940.71352904,-0.001,142832.302523139,0.0164138445922845,0.014452196048363
2055,pressure,Education,473379.55225013,8701940.71352904,0.0069103305056191,537633.061286833,0.0617831216030887,0.0543993079054377
2055,pressure,Environmental Protection,72419.4867983924,8701940.71352904,0.006,82249.2441829597,0.00945182768886089,0.00832222249983853
2055,pressure,General public services excl interest,196738.913290244,8701940.71352904,0.00247191875313925,223442.993521166,0.0256773748382101,0.0226086248765601
2055,pressure,Health,958806.761067004,8701940.71352904,0.0133903814549398,1088949.05089307,0.125138642831715,0.110183095085483
2055,pressure,Housing and community amenities,41901.4277256413,8701940.71352904,0.00193354260448515,47588.8592004965,0.00546876389613978,0.00481518193527755
2055,pressure,Public order and safety,190686.492166082,8701940.71352904,0.00748035707426025,216569.055511565,0.0248874432314693,0.0219130994387975
2055,pressure,"Recreation, culture and religion",65045.525734866,8701940.71352904,0.00410075392474545,73874.388865384,0.00848941532669032,0.00747482979673014
2055,pressure,Social Protection,1137079.75686387,8701940.71352904,0.00562307472851477,1291419.6815307,0.148405938864064,0.130669674075811
2055,pressure,Transport,160174.987415662,8701940.71352904,0.00527633304893088,181916.114493174,0.0209052348759796,0.0184068120766021
2056,pressure,Defence,238363.447627504,9023912.51992961,,270717.375597888,0.03,0.0264146452108296
2056,pressure,Economic affairs,130318.918946165,9023912.51992961,-0.001,148007.574479254,0.016401707591067,0.0144415095623269
2056,pressure,Education,493104.837207197,9023912.51992961,0.0069103305056191,560035.730108953,0.0620612986741721,0.0546442395267196
2056,pressure,Environmental Protection,75554.707659099,9023912.51992961,0.006,85810.0198462511,0.00950918126220049,0.00837272164288316
2056,pressure,General public services excl interest,204556.242417897,9023912.51992961,0.00247191875313925,232321.396844693,0.0257450852201419,0.0226682430670874
2056,pressure,Health,1009781.01373189,9023912.51992961,0.0133903814549398,1146842.22219031,0.127089244233859,0.111900576551662
2056,pressure,Housing and community amenities,43543.6116178815,9023912.51992961,0.00193354260448515,49453.9426181987,0.0054803215909926,0.00482535834891063
2056,pressure,Public order and safety,199226.463142665,9023912.51992961,0.00748035707426025,226268.187461005,0.0250742886703838,0.0220776146380704
2056,pressure,"Recreation, culture and religion",67736.9253797721,9023912.51992961,0.00410075392474545,76931.1018631448,0.00852524907497052,0.00750638098830999
2056,pressure,Social Protection,1188972.88336674,9023912.51992961,0.00562307472851477,1350356.44871651,0.149642014562331,0.131758024109926
2056,pressure,Transport,166992.468281422,9023912.51992961,0.00527633304893088,189658.956554477,0.0210173753497287,0.0185055504375306
2057,pressure,Defence,247182.895189722,9357797.28316701,,280733.91849501,0.03,0.0264146452108296
2057,pressure,Economic affairs,135040.613533303,9357797.28316701,-0.001,153370.161653284,0.0163895580351126,0.0144308120219933
2057,pressure,Education,513648.052340342,9357797.28316701,0.0069103305056191,583367.349711463,0.0623402422662902,0.0548898460607073
2057,pressure,Environmental Protection,78825.5195989509,9357797.28316701,0.006,89524.7908534848,0.00956686580660641,0.00842351220203753
2057,pressure,General public services excl interest,212683.860500665,9357797.28316701,0.00247191875313925,241552.2057591,0.0258129342247677,0.0227279833132574
2057,pressure,Health,1063457.2513326,9357797.28316701,0.0133903814549398,1207804.12855585,0.129069276882976,0.113643971882738
2057,pressure,Housing and community amenities,45250.0869593382,9357797.28316701,0.00193354260448515,51392.0439947302,0.00549189541508612,0.00483554896414939
2057,pressure,Public order and safety,208148.508730758,9357797.28316701,0.00748035707426025,236401.254383027,0.0252624893689748,0.0222433231274608
2057,pressure,"Recreation, culture and religion",70539.5707304401,9357797.28316701,0.00410075392474545,80114.1603463823,0.00856121990273216,0.00753805287675211
2057,pressure,Social Protection,1243223.63962727,9357797.28316701,0.00562307472851477,1411970.85522568,0.150887095808921,0.132854303422837
2057,pressure,Transport,174099.81768777,9357797.28316701,0.00527633304893088,197731.012055833,0.0211300807308057,0.0186047861926807
2058,pressure,Defence,256328.662311741,9704035.78264418,,291121.073479326,0.03,0.0264146452108296
2058,pressure,Economic affairs,139933.201729197,9704035.78264418,-0.001,158926.838440169,0.0163773961679338,0.0144201036417724
2058,pressure,Education,535042.942208284,9704035.78264418,0.0069103305056191,607666.244923393,0.0626199509703182,0.0551361262666834
2058,pressure,Environmental Protection,82237.7821955343,9704035.78264418,0.006,93400.2121237858,0.00962488331822039,0.00847459593488081
2058,pressure,General public services excl interest,221134.074181401,9704035.78264418,0.00247191875313925,251149.397332135,0.0258809224283075,0.0227878461224249
2058,pressure,Health,1119978.32882945,9704035.78264418,0.0133903814549398,1271997.01516749,0.131079176093154,0.115413664367618
2058,pressure,Housing and community amenities,47023.3688131447,9704035.78264418,0.00193354260448515,53406.0197717883,0.00550348545368163,0.0048457538560654
2058,pressure,Public order and safety,217469.709994913,9704035.78264418,0.00748035707426025,246987.655816501,0.0254520553456988,0.0224102337281011
2058,pressure,"Recreation, culture and religion",73458.0564843131,9704035.78264418,0.00410075392474545,83428.7826673474,0.00859732842458815,0.00756984600321589
2058,pressure,Social Protection,1299938.72314499,9704035.78264418,0.00562307472851477,1476384.0809931,0.152141244535973,0.13395856654506
2058,pressure,Transport,181509.351050849,9704035.78264418,0.00527633304893088,206146.268029108,0.0212433540690157,0.0187045220273694
2059,pressure,Defence,265812.822817276,10063085.106602,,301892.553198061,0.03,0.0264146452108296
2059,pressure,Economic affairs,145002.863910989,10063085.106602,-0.001,164684.624101867,0.0163652222312841,0.014409384634525
2059,pressure,Education,557324.63591844,10063085.106602,0.0069103305056191,632972.313052243,0.0629004233142154,0.0553830788485332
2059,pressure,Environmental Protection,85797.6081061743,10063085.106602,0.006,97443.2260074406,0.00968323580444646,0.00852597460890852
2059,pressure,General public services excl interest,229919.67793508,10063085.106602,0.00247191875313925,261127.502678873,0.0259490504067741,0.0228478320017624
2059,pressure,Health,1179494.63678908,10063085.106602,0.0133903814549398,1339591.68564433,0.133119383514453,0.117210042873955
2059,pressure,Housing and community amenities,48866.0705761773,10063085.106602,0.00193354260448515,55498.8380720059,0.00551509179183978,0.00485597309955354
2059,pressure,Public order and safety,227207.911198124,10063085.106602,0.00748035707426025,258047.658090413,0.0256429966910562,0.0225783553245576
2059,pressure,"Recreation, culture and religion",76497.1670037676,10063085.106602,0.00410075392474545,86880.402587128,0.0086335752571673,0.00760176091063571
2059,pressure,Social Protection,1359229.64379961,10063085.106602,0.00562307472851477,1543722.77153548,0.153404523084348,0.135070868366986
2059,pressure,Transport,189233.906728324,10063085.106602,0.00527633304893088,214919.305428423,0.0213571984288817,0.0188047606398732
2060,pressure,Defence,275647.897261515,10435419.2555463,,313062.577666389,0.03,0.0264146452108296
2060,pressure,Economic affairs,150256.003847953,10435419.2555463,-0.001,170650.791614286,0.0163530364650742,0.0143986552114898
2060,pressure,Education,580529.703588028,10435419.2555463,0.0069103305056191,659327.08800876,0.0631816577621772,0.055630702453999
2060,pressure,Environmental Protection,89511.3739937316,10435419.2555463,0.006,101661.074694692,0.00974192528399478,0.00857765000157109
2060,pressure,General public services excl interest,239053.973397632,10435419.2555463,0.00247191875313925,271501.628914126,0.0260173187358837,0.0229079414581813
2060,pressure,Health,1242164.4980768,10435419.2555463,0.0133903814549398,1410767.95258359,0.135190347223835,0.119033501928215
2060,pressure,Housing and community amenities,50780.9078219682,10435419.2555463,0.00193354260448515,57673.5830634766,0.00552671451439997,0.00486620676931392
2060,pressure,Public order and safety,237381.753886947,10435419.2555463,0.00748035707426025,269602.433035471,0.0258353235680666,0.0227476968652488
2060,pressure,"Recreation, culture and religion",79661.8841417887,10435419.2555463,0.00410075392474545,90474.6781635308,0.00866996101909798,0.00763379814370653
2060,pressure,Social Protection,1421212.94025193,10435419.2555463,0.00562307472851477,1614119.28372514,0.154676994205791,0.136191264140784
2060,pressure,Transport,197286.868214726,10435419.2555463,0.00527633304893088,224065.324338153,0.0214716168896679,0.0189055047414478
2061,pressure,Defence,285846.869460191,10821529.7680015,,324645.893040045,0.03,0.0264146452108296
2061,pressure,Economic affairs,155699.256772459,10821529.7680015,-0.001,176832.876833748,0.0163408391072979,0.0143879155822175
2061,pressure,Education,604696.215091569,10821529.7680015,0.0069103305056191,686773.807028442,0.063463652713795,0.05587899567394
2061,pressure,Environmental Protection,93385.7319239126,10821529.7680015,0.006,106061.313160049,0.00980095378692802,0.00862962390031469
2061,pressure,General public services excl interest,248550.789460349,10821529.7680015,0.00247191875313925,282287.481974333,0.0260857279909757,0.022968174998261
2061,pressure,Health,1308154.5853933,10821529.7680015,0.0133903814549398,1485715.111771,0.137292521817401,0.120884441796891
2061,pressure,Housing and community amenities,52770.7022937489,10821529.7680015,0.00193354260448515,59933.4594947885,0.00553835370596194,0.0048764549398356
2061,pressure,Public order and safety,248010.712498326,10821529.7680015,0.00748035707426025,281674.098423982,0.026029046212752,0.0229182673628711
2061,pressure,"Recreation, culture and religion",82957.3953904217,10821529.7680015,0.00410075392474545,94217.5010055525,0.00870648633099425,0.00766595824887169
2061,pressure,Social Protection,1486010.40604959,10821529.7680015,0.00562307472851477,1687711.94258594,0.155958721065147,0.137319809482354
2061,pressure,Transport,205682.187278501,10821529.7680015,0.00527633304893088,233600.170250449,0.0215866125454082,0.0190067570563534
2062,pressure,Defence,296423.203630218,11221926.3694176,,336657.791082527,0.03,0.0264146452108296
2062,pressure,Economic affairs,161339.497742437,11221926.3694176,-0.001,183238.687994519,0.0163286303939659,0.0143771659545126
2062,pressure,Education,629863.80118664,11221926.3694176,0.0069103305056191,715357.480094117,0.0637464065032219,0.0561279570415976
2062,pressure,Environmental Protection,97427.6212544343,11221926.3694176,0.006,110651.822665205,0.0098603233547101,0.00868189810262415
2062,pressure,General public services excl interest,258424.503160192,11221926.3694176,0.00247191875313925,293501.390343386,0.0261542787469403,0.0230285331281856
2062,pressure,Health,1377640.36074893,11221926.3694176,0.0133903814549398,1564632.44130659,0.139426368503949,0.122763268568873
2062,pressure,Housing and community amenities,54838.3860534872,11221926.3694176,0.00193354260448515,62281.7974072249,0.00555000945086913,0.00488671768538198
2062,pressure,Public order and safety,259115.131556064,11221926.3694176,0.00748035707426025,294285.76021513,0.0262241749346288,0.0230900758948317
2062,pressure,"Recreation, culture and religion",86389.1023653118,11221926.3694176,0.00410075392474545,98115.0059095553,0.00874315181544429,0.00769824177431272
2062,pressure,Social Protection,1553749.32587198,11221926.3694176,0.00562307472851477,1764645.30960457,0.157249767242606,0.138456560373299
2062,pressure,Transport,214434.408080707,11221926.3694176,0.00527633304893088,243540.361457657,0.02170218850494,0.0191085203218845
2063,pressure,Defence,307390.862164536,11637137.645086,,349114.12935258,0.03,0.0264146452108296
2063,pressure,Economic affairs,167183.850305865,11637137.645086,-0.001,189876.315549363,0.0163164105590468,0.0143664065343819
2063,pressure,Education,656073.717113356,11637137.645086,0.0069103305056191,745124.962168004,0.0640299173983429,0.0563775850318652
2063,pressure,Environmental Protection,101644.281037264,11637137.645086,0.006,115440.824844686,0.00992003604025713,0.00873447441606784
2063,pressure,General public services excl interest,268690.0613975,11637137.645086,0.00247191875313925,305160.329718161,0.0262229715781544,0.0230890163536873
2063,pressure,Health,1450806.53802654,11637137.645086,0.0133903814549398,1647729.72695283,0.141592355199872,0.124670394239013
2063,pressure,Housing and community amenities,56987.0057930103,11637137.645086,0.00193354260448515,64722.0570310516,0.00556168183319389,0.00489699507997777
2063,pressure,Public order and safety,270716.264527878,11637137.645086,0.00748035707426025,307461.556686237,0.0264207201172075,0.0232631316036889
2063,pressure,"Recreation, culture and religion",89962.629640187,11637137.645086,0.00410075392474545,102173.580892887,0.00877995809700091,0.00773064926994099
2063,pressure,Social Protection,1624562.72236784,11637137.645086,0.00562307472851477,1845070.46307227,0.158550196735998,0.139601573162954
2063,pressure,Transport,223558.692317003,11637137.645086,0.00527633304893088,253903.117606911,0.0218183478919429,0.0192107972884041
2064,pressure,Defence,318764.324064624,12067711.7379542,,362031.352138626,0.03,0.0264146452108296
2064,pressure,Economic affairs,173239.695478194,12067711.7379542,-0.001,196754.142365503,0.0163041798344164,0.0143556375259891
2064,pressure,Education,683368.908766862,12067711.7379542,0.0069103305056191,776125.028346044,0.0643141835999489,0.0566278780605602
2064,pressure,Environmental Protection,106043.262956068,12067711.7379542,0.006,120436.896399341,0.00998009390799043,0.00878735465834431
2064,pressure,General public services excl interest,279363.003513871,12067711.7379542,0.00247191875313925,317281.948650974,0.0262918070584243,0.0231496251799954
2064,pressure,Health,1527847.56984359,12067711.7379542,0.0133903814549398,1735227.81508024,0.14379095662542,0.126606236792875
2064,pressure,Housing and community amenities,59219.7273135445,12067711.7379542,0.00193354260448515,67257.8338730803,0.00557337093672428,0.00490728719739736
2064,pressure,Public order and safety,282836.314417146,12067711.7379542,0.00748035707426025,321226.704534181,0.0266186922184999,0.0234374436975982
2064,pressure,"Recreation, culture and religion",93683.833945716,12067711.7379542,0.00410075392474545,106399.877641332,0.00881690580217407,0.00776318128739111
2064,pressure,Social Protection,1698589.6140593,12067711.7379542,0.00562307472851477,1929145.29099513,0.159860073963134,0.140754904570439
2064,pressure,Transport,233070.84542632,12067711.7379542,0.00527633304893088,264706.389466209,0.0219350938449815,0.0193135907193813
2065,pressure,Defence,330558.604055015,12514217.0722585,,375426.512167755,0.03,0.0264146452108296
2065,pressure,Economic affairs,179514.681044002,12514217.0722585,-0.001,203880.854288822,0.016291938449812,0.0143448591316152
2065,pressure,Education,711794.081546099,12514217.0722585,0.0069103305056191,808408.452051751,0.0645992032409146,0.0568788344837012
2065,pressure,Environmental Protection,110632.444821964,12514217.0722585,0.006,125648.98442392,0.0100404990338915,0.00884054065733074
2065,pressure,General public services excl interest,290459.484764264,12514217.0722585,0.00247191875313925,329884.595207639,0.0263607857609348,0.0232103601117927
2065,pressure,Health,1608968.15998808,12514217.0722585,0.0133903814549398,1827359.19465815,0.146022654402331,0.128571220292705
2065,pressure,Housing and community amenities,61539.8401802474,12514217.0722585,0.00193354260448515,69892.8640029777,0.0055850768449523,0.00491759411115449
2065,pressure,Public order and safety,295498.476166779,12514217.0722585,0.00748035707426025,335607.547034887,0.0268181017715333,0.0236130214507657
2065,pressure,"Recreation, culture and religion",97558.8137477625,12514217.0722585,0.00410075392474545,110800.822387459,0.00885399555942513,0.00779583838001586
2065,pressure,Social Protection,1775975.28480736,12514217.0722585,0.00562307472851477,2017034.79713508,0.161179463764173,0.141916611686746
2065,pressure,Transport,242987.343911464,12514217.0722585,0.00527633304893088,275968.889953339,0.022052429517553,0.019416903391433
2066,pressure,Defence,342789.272405051,12977243.1039321,,389317.293117962,0.03,0.0264146452108296
2066,pressure,Economic affairs,186016.731194581,12977243.1039321,-0.001,211265.451089591,0.0162796866327932,0.014334071551624
