country,year,gender,age,share_first_quintile_inc,share_second_quintile_inc,share_third_quintile_inc,share_fourth_quintile_inc,share_fifth_quintile_inc,share_bottom50_inc,share_top10_pct_inc,share_top5_pct_inc,share_top1_pct_inc,share_top0_5_pct_inc,share_top0_1_pct_inc,share_top0_01_pct_inc,gini_coefficient,nobs_log_inc,mean_log_inc,std_log_inc,p1_log_inc,p2_5_log_inc,p5_log_inc,p10_log_inc,p12_5_log_inc,p25_log_inc,p37_5_log_inc,p50_log_inc,p62_5_log_inc,p75_log_inc,p87_5_log_inc,p90_log_inc,p95_log_inc,p97_5_log_inc,p99_log_inc,p99_9_log_inc,p99_99_log_inc,p9010_log_inc,p9050_log_inc,p5010_log_inc,kelley_log_inc,crows_log_inc,nobs_res_log_inc,mean_res_log_inc,std_res_log_inc,p1_res_log_inc,p2_5_res_log_inc,p5_res_log_inc,p10_res_log_inc,p12_5_res_log_inc,p25_res_log_inc,p37_5_res_log_inc,p50_res_log_inc,p62_5_res_log_inc,p75_res_log_inc,p87_5_res_log_inc,p90_res_log_inc,p95_res_log_inc,p97_5_res_log_inc,p99_res_log_inc,p99_9_res_log_inc,p99_99_res_log_inc,p9010_res_log_inc,p9050_res_log_inc,p5010_res_log_inc,kelley_res_log_inc,crows_res_log_inc,nobs_log_perm_inc,mean_log_perm_inc,std_log_perm_inc,p1_log_perm_inc,p2_5_log_perm_inc,p5_log_perm_inc,p10_log_perm_inc,p12_5_log_perm_inc,p25_log_perm_inc,p37_5_log_perm_inc,p50_log_perm_inc,p62_5_log_perm_inc,p75_log_perm_inc,p87_5_log_perm_inc,p90_log_perm_inc,p95_log_perm_inc,p97_5_log_perm_inc,p99_log_perm_inc,p99_9_log_perm_inc,p99_99_log_perm_inc,p9010_log_perm_inc,p9050_log_perm_inc,p5010_log_perm_inc,kelley_log_perm_inc,crows_log_perm_inc,share_below_mininc,nobs_earn_inc,mean_earn_inc,std_earn_inc,p1_earn_inc,p2_5_earn_inc,p5_earn_inc,p10_earn_inc,p12_5_earn_inc,p25_earn_inc,p37_5_earn_inc,p50_earn_inc,p62_5_earn_inc,p75_earn_inc,p87_5_earn_inc,p90_earn_inc,p95_earn_inc,p97_5_earn_inc,p99_earn_inc,p99_9_earn_inc,p99_99_earn_inc,p9010_earn_inc,p9050_earn_inc,p5010_earn_inc,kelley_earn_inc,crows_earn_inc,nobs_res_1yr_log_chg,mean_res_1yr_log_chg,std_res_1yr_log_chg,skew_res_1yr_log_chg,kurt_res_1yr_log_chg,p1_res_1yr_log_chg,p2_5_res_1yr_log_chg,p5_res_1yr_log_chg,p10_res_1yr_log_chg,p12_5_res_1yr_log_chg,p25_res_1yr_log_chg,p37_5_res_1yr_log_chg,p50_res_1yr_log_chg,p62_5_res_1yr_log_chg,p75_res_1yr_log_chg,p87_5_res_1yr_log_chg,p90_res_1yr_log_chg,p95_res_1yr_log_chg,p97_5_res_1yr_log_chg,p99_res_1yr_log_chg,p99_9_res_1yr_log_chg,p99_99_res_1yr_log_chg,p9010_res_1yr_log_chg,p9050_res_1yr_log_chg,p5010_res_1yr_log_chg,kelley_res_1yr_log_chg,crows_res_1yr_log_chg,nobs_res_5yr_log_chg,mean_res_5yr_log_chg,std_res_5yr_log_chg,skew_res_5yr_log_chg,kurt_res_5yr_log_chg,p1_res_5yr_log_chg,p2_5_res_5yr_log_chg,p5_res_5yr_log_chg,p10_res_5yr_log_chg,p12_5_res_5yr_log_chg,p25_res_5yr_log_chg,p37_5_res_5yr_log_chg,p50_res_5yr_log_chg,p62_5_res_5yr_log_chg,p75_res_5yr_log_chg,p87_5_res_5yr_log_chg,p90_res_5yr_log_chg,p95_res_5yr_log_chg,p97_5_res_5yr_log_chg,p99_res_5yr_log_chg,p99_9_res_5yr_log_chg,p99_99_res_5yr_log_chg,p9010_res_5yr_log_chg,p9050_res_5yr_log_chg,p5010_res_5yr_log_chg,kelley_res_5yr_log_chg,crows_res_5yr_log_chg,nobs_arcpct_1yr_chg,mean_arcpct_1yr_chg,std_arcpct_1yr_chg,skew_arcpct_1yr_chg,kurt_arcpct_1yr_chg,p1_arcpct_1yr_chg,p2_5_arcpct_1yr_chg,p5_arcpct_1yr_chg,p10_arcpct_1yr_chg,p12_5_arcpct_1yr_chg,p25_arcpct_1yr_chg,p37_5_arcpct_1yr_chg,p50_arcpct_1yr_chg,p62_5_arcpct_1yr_chg,p75_arcpct_1yr_chg,p87_5_arcpct_1yr_chg,p90_arcpct_1yr_chg,p95_arcpct_1yr_chg,p97_5_arcpct_1yr_chg,p99_arcpct_1yr_chg,p99_9_arcpct_1yr_chg,p99_99_arcpct_1yr_chg,p9010_arcpct_1yr_chg,p9050_arcpct_1yr_chg,p5010_arcpct_1yr_chg,kelley_arcpct_1yr_chg,crows_arcpct_1yr_chg,nobs_arcpct_5yr_chg,mean_arcpct_5yr_chg,std_arcpct_5yr_chg,skew_arcpct_5yr_chg,kurt_arcpct_5yr_chg,p1_arcpct_5yr_chg,p2_5_arcpct_5yr_chg,p5_arcpct_5yr_chg,p10_arcpct_5yr_chg,p12_5_arcpct_5yr_chg,p25_arcpct_5yr_chg,p37_5_arcpct_5yr_chg,p50_arcpct_5yr_chg,p62_5_arcpct_5yr_chg,p75_arcpct_5yr_chg,p87_5_arcpct_5yr_chg,p90_arcpct_5yr_chg,p95_arcpct_5yr_chg,p97_5_arcpct_5yr_chg,p99_arcpct_5yr_chg,p99_9_arcpct_5yr_chg,p99_99_arcpct_5yr_chg,p9010_arcpct_5yr_chg,p9050_arcpct_5yr_chg,p5010_arcpct_5yr_chg,kelley_arcpct_5yr_chg,crows_arcpct_5yr_chg,autocorr_lag1_res_log_inc,autocorr_lag2_res_log_inc,autocorr_lag3_res_log_inc,autocorr_lag4_res_log_inc,autocorr_lag5_res_log_inc,autocorr_lag1_res_1yr_log_chg,autocorr_lag2_res_1yr_log_chg,autocorr_lag3_res_1yr_log_chg,autocorr_lag4_res_1yr_log_chg,autocorr_lag5_res_1yr_log_chg,Pareto_tail_index_5pct,Pareto_tail_index_1pct
AUS,2010,Female,27,,,,,,,,,,,,,,124559,10.50331,.7315048,8.5243139,8.6979332,8.9489622,9.3560667,9.5181141,10.11192,10.48609,10.70897,10.87386,11.03397,11.20492,11.24689,11.37022,11.48111,11.63102,12.02721,12.55666,1.8908234,.53792,1.3529034,-.43102035,3.0184674,124559,-1.2199999e-10,.7315048,-1.978997,-1.805377,-1.554348,-1.147244,-.98519629,-.39139009,-.0172169,.2056559,.3705509,.53065473,.70161229,.74357969,.86690789,.97779638,1.127705,1.523899,2.053345,1.8908236,.53792381,1.3528999,-.43101647,3.0184796,112625,.019962801,.53160292,-1.5645649,-1.291026,-1.035094,-.73413497,-.62619913,-.25656071,-.032774299,.1251331,.25586,.39018121,.55088961,.5913645,.70367682,.80774182,.94490021,1.303654,1.816582,1.3254995,.46623141,.85926807,-.29651967,3.2451396,0,124559,45099.461,25764.289,5035.731,5990.5181,7699.895,11568.79,13603.94,24634.92,35813.98,44755.34,52778.629,61942.691,73491.344,76641.203,86700.813,96868.227,112534.5,167244.09,283979.19,65072.414,31885.863,33186.551,-.01998831,2.4358921,113155,.097939096,.61416948,-.79470068,8.1298695,-2.076879,-1.497637,-.99380761,-.50648862,-.36325541,-.0302638,.062991202,.1165467,.1787253,.28836539,.5887509,.70817947,1.069313,1.404363,1.793466,2.4711709,2.9032519,1.214668,.59163278,.62303531,-.025852766,9.1077662,97969,.042916801,.85166413,-.48767999,5.1649289,-2.61326,-2.013967,-1.4903001,-.96944028,-.80734998,-.32362449,-.054426,.1059362,.25003541,.44630161,.83844101,.98200053,1.413951,1.806904,2.212431,2.830008,3.326133,1.9514408,.8760643,1.0753765,-.10213593,4.9626465,126850,.0048672999,.74382287,-.1821416,4.7427039,-2,-2,-1.558617,-.87446141,-.65955281,-.1740319,-.0526536,.0072038001,.080548197,.22767571,.68776077,.85986972,1.3967251,1.8376811,2,2,2,1.7343311,.8526659,.88166523,-.016720757,9.5534191,117094,-.071731903,.99064678,-.093826696,2.9025619,-2,-2,-2,-1.6568429,-1.35605,-.57706982,-.20908239,-.0038826,.169258,.42801729,1.0345449,1.254245,1.80757,2,2,2,2,2.911088,1.2581277,1.6529603,-.13563059,3.9797544,.60885328,.45195043,,,,-.16073379,,,,,,
AUS,2011,Female,27,,,,,,,,,,,,,,127318,10.51928,.72382468,8.5401564,8.7141685,8.978404,9.3860407,9.5538588,10.14215,10.49679,10.71408,10.87751,11.0419,11.21578,11.25757,11.38114,11.49601,11.6539,12.04366,12.51873,1.8715296,.54349041,1.3280392,-.41920191,3.0917945,127318,-1.1100000e-09,.7238248,-1.979125,-1.805112,-1.540877,-1.13324,-.96542221,-.37712821,-.022488199,.19480219,.35823381,.52262062,.6965031,.73828739,.86185592,.97673082,1.1346149,1.524377,1.99945,1.8715274,.54348516,1.3280421,-.41920677,3.0917993,114114,.0192867,.53410608,-1.557133,-1.282775,-1.027941,-.73234189,-.627823,-.27024189,-.0412618,.121322,.25696069,.39444241,.56186849,.60022718,.70923132,.81385791,.95666212,1.307917,1.769464,1.3325691,.47890517,.85366386,-.28123021,3.1543291,0,127318,45646.262,25828.4,5116.145,6088.5679,7929.9658,11920.81,14099,25391.061,36199.219,44984.949,52971.801,62436.27,74293.867,77464.008,87652.633,98322.844,115139.1,170017.8,273410.81,65543.195,32479.059,33064.141,-.0089266635,2.4897761,116743,.1025365,.59586698,-.71502131,8.089879,-1.986657,-1.4161021,-.94821233,-.48681799,-.35856119,-.0322043,.066617303,.1191314,.1812308,.2894614,.58005458,.6915105,1.052177,1.387892,1.779554,2.429229,2.9046431,1.1783285,.57237911,.6059494,-.028489754,8.7171059,100474,.050926201,.84753537,-.50183553,5.188293,-2.5870841,-1.994146,-1.482479,-.96323842,-.80180699,-.3125864,-.041153502,.1184839,.26221979,.45232141,.83630979,.98011822,1.4106489,1.797024,2.1978419,2.8701479,3.325536,1.9433566,.86163431,1.0817223,-.11325145,4.9563751,130243,.0036595999,.7288301,-.0332205,4.8840671,-2,-1.9722281,-1.431114,-.79955429,-.618267,-.1913133,-.0702793,-.0119532,.0621331,.21061701,.67262912,.84790689,1.420985,1.878885,2,2,2,1.6474612,.85986006,.78760111,.043860789,9.5815449,121145,-.0694324,1.002337,-.1169263,2.868597,-2,-2,-2,-1.725,-1.4037499,-.58319777,-.1972888,.0115503,.18425231,.4361864,1.048262,1.271706,1.829787,2,2,2,2,2.996706,1.2601557,1.7365503,-.15897277,3.9239378,.59788483,.44854262,,,,-.16542324,,,,,,
AUS,2012,Female,27,,,,,,,,,,,,,,129689,10.52201,.71778208,8.5554514,8.7366552,9.0024128,9.4065409,9.5673265,10.1414,10.49551,10.71244,10.87431,11.03967,11.21574,11.2581,11.38452,11.50261,11.66053,12.06109,12.55429,1.8515587,.54566002,1.3058987,-.41059387,3.0792034,129689,-5.8000000e-09,.71778208,-1.966555,-1.785351,-1.519593,-1.115465,-.95467842,-.3806065,-.026497699,.1904327,.35230461,.51766789,.69373822,.73609179,.86251748,.98060048,1.1385289,1.539088,2.032285,1.8515568,.54565907,1.3058977,-.41059428,3.0791833,115423,.017359899,.53307903,-1.540159,-1.284198,-1.0260071,-.73315501,-.62719232,-.26825121,-.046808898,.114672,.2492097,.39160851,.56296748,.60244203,.7134068,.81654,.95616841,1.326461,1.908179,1.335597,.48777002,.84782702,-.26958504,3.1836131,0,129689,45677.211,25941.07,5194.998,6227.0352,8122.6592,12167.71,14290.17,25371.939,36152.738,44911.02,52802.34,62297.301,74290.953,77504.969,87949.992,98973.359,115906,173008.3,283308.19,65337.258,32593.949,32743.309,-.0022859755,2.5117242,118361,.092118002,.59488618,-.73944962,8.153676,-1.991335,-1.424541,-.96866232,-.50398642,-.37543869,-.040823001,.067085303,.1182461,.17453191,.27775481,.56120682,.67060077,1.026289,1.3606631,1.766685,2.4057741,2.9232831,1.1745872,.55235469,.6222325,-.05949137,8.7426176,102263,.0513933,.84764218,-.51486599,5.203712,-2.5982499,-1.988466,-1.4751689,-.96246439,-.80083078,-.31100661,-.0389424,.119874,.2615203,.4546546,.84403801,.98421383,1.407335,1.791206,2.199908,2.821377,3.2803259,1.9466782,.86433983,1.0823383,-.11198487,4.936481,131333,-.0031252,.71989208,-.1158073,4.9445291,-2,-1.968343,-1.447207,-.82071948,-.63154668,-.1885848,-.055486601,.0017025,.067483902,.20346139,.63688493,.80516952,1.356387,1.808365,2,2,2,1.6258891,.80346704,.82242197,-.011658195,9.6333237,122585,-.064373501,.99533719,-.16611969,2.8778191,-2,-2,-2,-1.732886,-1.399624,-.56983012,-.1817085,.0300449,.2000154,.4459534,1.025342,1.232417,1.771369,2,2,2,2,2.9653029,1.2023721,1.7629309,-.1890393,3.9378469,.60361505,.44959515,,,,-.14896289,,,,,,
AUS,2013,Female,27,,,,,,,,,,,,,,131490,10.51003,.71841657,8.5618973,8.7351494,8.9949036,9.391799,9.5559187,10.11822,10.48017,10.70036,10.86643,11.03209,11.20685,11.25029,11.37229,11.49072,11.65176,12.07385,12.45416,1.8584909,.54992962,1.3085613,-.4081977,3.0152767,131490,-2.3600000e-09,.71841657,-1.948128,-1.774875,-1.515121,-1.1182261,-.95410621,-.3918083,-.029859301,.1903317,.3564083,.52206248,.69682139,.74026841,.86226392,.98069781,1.14174,1.563822,1.944134,1.8584945,.54993671,1.3085577,-.40819117,3.0152762,117149,.0184986,.53219122,-1.5255409,-1.266371,-1.019861,-.7333436,-.62830502,-.27343231,-.0460191,.114592,.2506566,.3932538,.56500959,.60335678,.71468967,.81922293,.9664731,1.348544,1.7390209,1.3367004,.48876476,.84793562,-.26869959,3.1282997,0,131490,45177.441,25692.33,5228.5908,6217.666,8061.8892,11989.64,14128.06,24790.529,35602.289,44371.672,52388,61826.469,73632.797,76902.453,86880.461,97804.188,114894,175228.59,256314,64912.813,32530.781,32382.031,.0022915353,2.4729095,119308,.091295302,.59510398,-.78819668,8.0507412,-2.0004971,-1.449553,-.96971393,-.51248521,-.3813875,-.039274398,.068888001,.1198176,.17535999,.2796438,.55879623,.67505682,1.025201,1.349682,1.73338,2.397167,2.7487299,1.187542,.5552392,.63230282,-.064893387,8.7772818,103338,.056094199,.83232868,-.47987619,5.1874051,-2.537153,-1.929641,-1.428086,-.93343812,-.77607131,-.30218571,-.0455015,.1112659,.25579101,.4543297,.84220529,.97995311,1.401315,1.788725,2.172071,2.7638919,3.258003,1.9133912,.86868721,1.044704,-.091992036,4.9151225,132991,.0011249,.72955889,-.1638653,4.8800831,-2,-2,-1.507195,-.83934349,-.64720732,-.1816292,-.045025501,.0120996,.077178903,.21495789,.65297902,.82044131,1.3619879,1.820984,2,2,2,1.6597848,.80834168,.85144311,-.025968084,9.6346655,122878,-.050260201,.98106951,-.15202659,2.952744,-2,-2,-2,-1.617419,-1.3044519,-.54020661,-.1736809,.0226369,.1950966,.44972089,1.031123,1.234848,1.784543,2,2,2,2,2.852267,1.2122111,1.6400559,-.15000165,4.0407,.60711735,.45394436,,,,-.13857472,,,,,,
AUS,2014,Female,27,,,,,,,,,,,,,,132685,10.49897,.71601921,8.5543594,8.7257328,8.9953232,9.3906155,9.5507822,10.10781,10.45922,10.68859,10.8547,11.01665,11.19828,11.2383,11.35985,11.4817,11.64752,12.05619,12.50148,1.8476849,.54971027,1.2979746,-.40497398,3.0324001,132685,-3.2600000e-09,.71601921,-1.944612,-1.773239,-1.503649,-1.108357,-.9481895,-.39116451,-.039751802,.18961839,.3557246,.51767951,.69930673,.73932481,.86088198,.98272729,1.148546,1.557222,2.002506,1.8476818,.5497064,1.2979753,-.40497714,3.0323865,118695,.0185859,.53223652,-1.521035,-1.25788,-1.011989,-.72767782,-.62573278,-.27767029,-.050951399,.1133018,.2491689,.391954,.56750917,.60781819,.71963549,.8301664,.98538172,1.3794301,1.793866,1.3354959,.49451637,.84097964,-.25942665,3.1182356,0,132685,44649.969,25492.74,5189.3301,6159.3882,8065.2788,11975.46,14055.68,24533.811,34864.34,43852.621,51776.719,60879.43,73004.633,75985.391,85806.828,96925.594,114407,172162.3,268733.91,64009.93,32132.77,31877.16,.003993277,2.497308,120464,.0958343,.58227038,-.79581052,8.3343773,-1.978992,-1.383384,-.91624498,-.4774119,-.35693851,-.036047101,.066092402,.1152796,.1744055,.28012499,.56076181,.67094558,1.019601,1.33067,1.711825,2.331003,2.7248271,1.1483575,.55566597,.59269148,-.032242145,8.5841036,105054,.0621651,.82368523,-.4916268,5.3525209,-2.5370851,-1.901379,-1.3845659,-.89301842,-.74660462,-.29036301,-.045294501,.1075862,.25642329,.45841721,.8440097,.97745639,1.3916661,1.768738,2.169399,2.7760119,3.233608,1.8704748,.86987019,1.0006046,-.069893718,4.9014611,135009,.0115375,.73344612,-.1103674,4.9158788,-2,-2,-1.485041,-.80334598,-.61317199,-.175129,-.048560102,.0066455998,.076896399,.22018211,.6691618,.84442449,1.426798,1.882401,2,2,2,1.6477704,.83777887,.8099916,.016863557,9.8211279,125355,-.031608298,.98211777,-.1221961,2.9838481,-2,-2,-2,-1.5565749,-1.243885,-.51455182,-.17106789,.0188241,.1983349,.46291971,1.069459,1.285212,1.8493429,2,2,2,2,2.8417869,1.2663879,1.575399,-.10873831,4.0921907,.60652155,.45648777,,,,-.15013486,,,,,,
AUS,2015,Female,27,,,,,,,,,,,,,,134214,10.5006,.71065187,8.5662088,8.744216,9.0068235,9.4042234,9.5597715,10.11109,10.46293,10.69087,10.85508,11.01636,11.19377,11.23539,11.35307,11.47075,11.63416,12.04828,12.39106,1.8311663,.54451942,1.2866468,-.40527582,3.0118442,134214,4.8700000e-09,.71065187,-1.934392,-1.756385,-1.493777,-1.096378,-.94082952,-.38950941,-.037673201,.1902664,.35448241,.51575923,.69317132,.7347858,.85247302,.97015071,1.133558,1.5476789,1.8904639,1.8311638,.54451942,1.2866443,-.40527502,3.0118525,119569,.017430101,.53252208,-1.518441,-1.247444,-1.01204,-.73393112,-.63344628,-.28005749,-.0531612,.113583,.2499155,.39147419,.5685963,.60807562,.71828032,.82420683,.97982538,1.386501,1.731204,1.3420067,.49449262,.84751415,-.26305497,3.0849638,0,134214,44590.691,25305.42,5251.1821,6274.29,8158.5742,12139.55,14182.61,24614.52,34993.859,43952.621,51796.801,60861.762,72676.398,75764.648,85227.078,95870.344,112888.8,170805.41,240641.7,63625.098,31812.027,31813.07,-.000016392411,2.4718034,122244,.1017551,.5867188,-.78535098,8.3024988,-1.976457,-1.394032,-.91903329,-.47127271,-.34908509,-.033678301,.065301597,.1203172,.1809966,.2895968,.57146418,.68287247,1.030278,1.3545949,1.733339,2.3656819,2.8128359,1.1541452,.56255525,.59158993,-.025156863,8.5024395,107422,.067015201,.81483322,-.41516829,5.2239642,-2.435626,-1.845811,-1.362736,-.88183659,-.73452258,-.28870741,-.049971301,.1066497,.2543529,.45948249,.84698802,.98003417,1.404991,1.782686,2.162858,2.782964,3.283325,1.8618708,.87338448,.98848629,-.061820518,4.8497005,137972,.020506401,.7530998,-.13810509,4.7945151,-2,-2,-1.563941,-.82746631,-.6221242,-.171755,-.044055201,.0181282,.091071799,.2397503,.70178479,.88161212,1.480116,1.941301,2,2,2,1.7090784,.86348391,.84559453,.010467267,9.5777645,129041,-.024951501,.98940241,-.1094031,2.9648521,-2,-2,-2,-1.551928,-1.243428,-.50931591,-.17658649,.0196697,.1991058,.47234169,1.100451,1.327811,1.885134,2,2,2,2,2.879739,1.3081414,1.5715977,-.091486186,4.0747404,.60907602,.46023285,,,,-.14940736,,,,,,
AUS,2016,Female,27,,,,,,,,,,,,,,139317,10.50153,.71042663,8.5787401,8.7608013,9.0234652,9.4142399,9.5521803,10.10464,10.45897,10.69091,10.85404,11.01461,11.20524,11.24735,11.36439,11.47625,11.62229,12.04758,12.57665,1.8331099,.5564394,1.2766705,-.39290118,2.9841065,139317,-8.6999998e-09,.71042663,-1.9227901,-1.740728,-1.478065,-1.08729,-.94934952,-.3968946,-.042563502,.1893834,.3525151,.51307571,.70370853,.74581611,.86286342,.97471702,1.120757,1.546049,2.0751209,1.8331062,.55643272,1.2766734,-.39290726,2.984103,122770,.0186485,.52867711,-1.494729,-1.2376029,-1.0036089,-.72559339,-.62721002,-.27803069,-.0528691,.1139228,.24764989,.38761589,.571284,.6130845,.72071332,.82393038,.96303529,1.384825,1.728669,1.3386779,.49916169,.83951616,-.25424674,3.0970387,0,139317,44660.711,25362.631,5317.3999,6379.2212,8295.4756,12261.75,14075.35,24456.1,34855.52,43954.609,51743.031,60755.031,73514.508,76676.117,86197.25,96398.609,111556.5,170685.59,289714.31,64414.367,32721.508,31692.859,.015969239,2.4799459,127021,.1052058,.58168697,-.70782351,8.2131643,-1.945806,-1.356938,-.89264852,-.4650524,-.33959559,-.032902502,.060485099,.1136734,.1803782,.29400751,.5786469,.68843198,1.035031,1.3618881,1.746459,2.3797441,2.7907369,1.1534843,.57475859,.57872581,-.0034393405,8.3167419,111497,.026887,.82897949,-.46145919,5.18255,-2.571311,-1.944463,-1.4421591,-.94434202,-.79306918,-.328895,-.086472899,.072928101,.22406641,.4264923,.81113303,.95164931,1.376057,1.745577,2.142961,2.7703271,3.095315,1.8959913,.87872124,1.0172701,-.073074624,4.8849645,144043,.032997899,.76441151,-.065094903,4.7403688,-2,-2,-1.550861,-.80236912,-.61247772,-.16779821,-.0486634,.0122281,.093072601,.25291011,.73341727,.92707652,1.57807,2,2,2,2,1.7294457,.91484845,.81459719,.057967275,9.5077753,134845,-.0425498,1.0040261,-.042371899,2.912961,-2,-2,-2,-1.595646,-1.291379,-.54878211,-.20712771,-.010147,.17589021,.45543709,1.125028,1.363176,1.961692,2,2,2,2,2.958822,1.373323,1.585499,-.071709648,3.9831941,.59985602,.45114073,,,,-.13737716,,,,,,
AUS,2017,Female,27,,,,,,,,,,,,,,141618,10.49722,.70706362,8.5831442,8.7646389,9.025876,9.4168577,9.5572977,10.09774,10.44999,10.68694,10.85001,11.01362,11.1965,11.23824,11.3564,11.46759,11.60837,11.98934,12.38498,1.8213825,.55130005,1.2700825,-.39463562,2.9512062,141618,-3.5400001e-09,.70706362,-1.914075,-1.7325799,-1.471343,-1.080361,-.93992138,-.3994742,-.047230799,.1897172,.3527917,.51639742,.69927877,.74101728,.85918128,.970375,1.111146,1.4921221,1.887764,1.8213782,.55130005,1.2700782,-.39463419,2.9512379,124297,.0176214,.52667719,-1.483555,-1.2342401,-.99903601,-.72688878,-.62805772,-.2795794,-.053983901,.1126201,.2481582,.38631129,.5660761,.60914689,.72186828,.82183921,.95486051,1.327541,1.703739,1.3360357,.49652678,.83950889,-.25671628,3.0877128,0,141618,44383.41,24967.9,5340.874,6403.75,8315.499,12293.89,14147.56,24288.189,34543.969,43780.191,51534.699,60694.988,72874.75,75980.844,85511.047,95568.117,110014.3,161029.2,239182.7,63686.953,32200.652,31486.301,.011216608,2.4491131,129220,.1028911,.57429028,-.69667077,8.3580818,-1.913879,-1.339193,-.87068671,-.44513899,-.3243643,-.0336776,.054784201,.1067757,.170277,.28505409,.57157749,.68398088,1.028336,1.350265,1.723049,2.3821161,2.7350571,1.1291199,.57720518,.55191469,.022398409,8.4379997,112425,.0068267002,.8337031,-.4860228,5.1908388,-2.6059971,-1.985104,-1.469295,-.9670831,-.81673259,-.3548356,-.1091873,.052722801,.2082223,.41670209,.80638969,.94156909,1.349615,1.727141,2.112397,2.720506,3.1725969,1.9086522,.88884628,1.0198059,-.068613671,4.8114886,146527,.030562,.75915629,.024849201,4.7856531,-2,-2,-1.477672,-.76849222,-.58332288,-.1747624,-.065462798,-.0069765002,.072124504,.2364153,.73999912,.93856353,1.612034,2,2,2,2,1.7070558,.94554001,.76151574,.10780215,9.7281542,127611,-.0019906,.90757197,.4022446,3.123183,-1.952341,-1.788165,-1.4876,-1.098103,-.96092087,-.51584041,-.2677294,-.095734097,.096521698,.40483379,1.13938,1.420442,2,2,2,2,2,2.5185452,1.5161761,1.0023689,.20400952,4.1145554,.60793632,.44536331,,,,-.12462935,,,,,,
AUS,2018,Female,27,,,,,,,,,,,,,,143044,10.50944,.69800723,8.5982199,8.7937641,9.0536861,9.4365988,9.5926046,10.11888,10.46087,10.69204,10.85402,11.01757,11.20142,11.24303,11.3601,11.4728,11.61084,11.98562,12.32281,1.8064308,.55098915,1.2554417,-.38996926,2.9810483,143044,-4.8400000e-09,.69800723,-1.911219,-1.715675,-1.455753,-1.07284,-.91683441,-.3905578,-.0485663,.1825967,.3445859,.50813198,.69197607,.73359162,.85066181,.96336222,1.101403,1.476181,1.8133759,1.8064315,.55099493,1.2554367,-.38996315,2.9810479,125493,.0175175,.52391601,-1.4783061,-1.221213,-.98548329,-.71926701,-.62449938,-.28495231,-.057615399,.1125668,.2489232,.38629141,.5665797,.60913461,.71806318,.81594068,.94652259,1.300396,1.594287,1.3284016,.49656782,.83183384,-.25238305,3.0348942,0,143044,44718.172,24902.93,5422,6593,8550,12539,14656,24807,34922,44004,51742,60935.5,73234,76346,85828,96067,110287,160431,224766,63807,32342,31465,.013744573,2.4765489,131180,.1050605,.57085449,-.70323843,8.4545345,-1.882176,-1.325217,-.85764742,-.435718,-.317965,-.0336999,.055900101,.1068822,.17323831,.2860795,.57578331,.68515301,1.020207,1.3424439,1.715542,2.3315351,2.8076079,1.1208711,.57827079,.54260021,.031823982,8.3421917,,,,,,,,,,,,,,,,,,,,,,,,,,,,147764,.036973,.74562871,.0052617001,4.8895488,-2,-2,-1.422774,-.7418676,-.56000072,-.16557141,-.057261299,.00031599999,.081118397,.2410332,.72538692,.91407788,1.564081,2,2,2,2,1.6559455,.91376185,.74218363,.10361345,9.8375673,,,,,,,,,,,,,,,,,,,,,,,,,,,,.60521382,.45107067,,,,-.14016816,,,,,,
AUS,2019,Female,27,,,,,,,,,,,,,,147356,10.53427,.69030881,8.6289816,8.8321772,9.1012268,9.4835949,9.6322422,10.15133,10.48642,10.7104,10.87338,11.03726,11.21821,11.25924,11.37724,11.48793,11.63237,12.02398,12.64782,1.7756453,.54884052,1.2268047,-.38181287,2.9977007,147356,2.8900000e-09,.69030869,-1.90529,-1.702095,-1.433045,-1.0506769,-.90202957,-.382938,-.047849201,.1761288,.3391127,.50299209,.68393749,.72496462,.8429665,.95366138,1.0980951,1.489704,2.1135459,1.7756416,.54883581,1.2268057,-.38181686,2.9977043,129862,.016450601,.51997262,-1.446632,-1.1998889,-.97738719,-.71521538,-.62281108,-.28498429,-.060697298,.1080463,.2455285,.38643199,.56529832,.60627478,.70897698,.80896878,.93876672,1.310846,1.788493,1.3214902,.49822849,.82326168,-.24595959,2.9919705,0,147356,45684.59,25642.57,5591.3779,6851.186,8966.2842,13142.35,15248.59,25625.27,35825.77,44819.609,52753.441,62147.371,74474.289,77593.297,87311.531,97531.711,112686.8,166704,311083.81,64450.945,32773.688,31677.26,.017011818,2.4828944,134863,.079837702,.56663501,-.7686767,8.4241171,-1.927256,-1.349965,-.88638979,-.4659225,-.35252011,-.073614202,.042106502,.1017388,.1625461,.26671779,.53366661,.64027011,.97852981,1.293408,1.6497329,2.310029,2.6663189,1.1061926,.5385313,.56766129,-.026333554,7.7670422,,,,,,,,,,,,,,,,,,,,,,,,,,,,150896,.0086828005,.72997338,-.083007902,5.0092392,-2,-2,-1.467072,-.76726878,-.58754319,-.1990421,-.0587858,.0067897001,.078556903,.21779761,.6495474,.82515258,1.419233,1.915633,2,2,2,1.5924213,.81836289,.77405846,.027822053,9.3936176,,,,,,,,,,,,,,,,,,,,,,,,,,,,.60519248,.45635098,,,,-.13349229,,,,,,
