STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_HORIZ,Time horizon,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,PRT,Portugal,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2022,,735093,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1991,,2495500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1992,,2561500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1993,,2626000,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1994,,2688500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1995,,2749000,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1996,,2811500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1997,,2873500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1998,,2933000,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1999,,3063500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2000,,3120987,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2001,,3019804,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2002,,2895227,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2003,,2762964,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2004,,2642543,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2005,,2540919,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2006,,2463389,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2007,,2407374,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2008,,2365978,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2009,,2340543,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2010,,2367728,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2011,,2392814,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2012,,2440834,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2013,,2508450,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2014,,2591655,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2015,,2684375,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2016,,2781314,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2017,,2871035,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2018,,2941848,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2019,,3003288,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2020,,3054544,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2021,,3079795,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2022,,3102116,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1991,,310977,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1992,,305391,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1993,,303789,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1994,,304299,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1995,,306160,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1996,,309829,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1997,,313173,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1998,,315135,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1999,,317594,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2000,,319250,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2001,,319517,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2002,,320584,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2003,,322804,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2004,,326336,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2005,,331975,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2006,,339035,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2007,,346893,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2008,,355410,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2009,,362925,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2010,,367752,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2011,,371566,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2012,,375352,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2013,,376430,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2014,,374765,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2015,,371870,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2016,,366514,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2017,,358703,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2018,,352302,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2019,,348864,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2020,,347652,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2021,,348548,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2022,,353284,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1991,,244820,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1992,,245090,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1993,,246500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1994,,250860,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1995,,256220,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1996,,264200,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1997,,271570,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1998,,277910,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1999,,284480,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2000,,290660,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2001,,296880,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2002,,306960,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2003,,317020,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2004,,322520,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2005,,323860,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2006,,322490,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2007,,318960,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2008,,315080,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2009,,313730,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2010,,314330,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2011,,316630,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2012,,317680,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2013,,316570,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2014,,315650,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2015,,313320,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2016,,307940,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2017,,303680,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2018,,301180,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2019,,302430,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2020,,308160,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2021,,312450,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NZL,New Zealand,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,2022,,316490,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NLD,Netherlands,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1991,,1194567,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NLD,Netherlands,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1992,,1165317,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,NLD,Netherlands,POP,Population,PS,Persons,_T,Total,Y40T44,From 40 to 44 years,H,Historical,1993,,1150138,,A,Normal value,0,Units,0,Zero
