month_year,N,gender1ratio,NSWratio,VICratio,Queenratio,eduratio,age,,Implicit counts,,,,,,Residual state,
2006-10-01,20322,0.571990945773054,0.261883672866844,0.184529081783289,0.143194567463832,0.331069776596792,21,,,11624,5322,3750,2909.99999999999,6728.00000000001,8340,
2006-11-01,20696,0.559141863161964,0.285079242365675,0.205933513722458,0.159885968303054,0.354512949362196,21,,,11572,5900.00000000001,4261.99999999999,3309.00000000001,7337.00000000001,7224.99999999999,
2006-12-01,20999,0.54964522120101,0.306633649221391,0.230010952902519,0.172055812181532,0.369208057526549,21,,,11542,6438.99999999999,4830,3612.99999999999,7753,6117.00000000003,
2007-01-01,22148,0.54781470110168,0.332264764312805,0.244717355968936,0.183808921798808,0.369152970922882,21,,,12133,7359.00000000001,5419.99999999999,4071,8175.99999999999,5298,
2007-02-01,21435,0.548728714718918,0.334639608117565,0.243480289246559,0.183531607184511,0.368416141824119,21,,,11762,7173.00000000001,5218.99999999999,3933.99999999999,7896.99999999999,5109.00000000001,
2007-03-01,20320,0.556791338582677,0.334990157480315,0.240846456692913,0.189566929133858,0.354527559055118,21,,,11314,6807,4893.99999999999,3851.99999999999,7204,4767.00000000001,
2007-04-01,19290,0.558424053913945,0.333955417314671,0.24199066874028,0.188595127008813,0.344167962674961,21,,,10772,6442,4668,3638,6639,4541.99999999999,
2007-05-01,19110,0.559811616954474,0.336211407639979,0.23825222396651,0.188854003139717,0.341444270015699,21,,,10698,6425,4553.00000000001,3608.99999999999,6525.00000000001,4523,
2007-06-01,18649,0.563408225642126,0.341305163815754,0.237439004772374,0.186497935546142,0.343610917475468,21,,,10507,6365,4428,3478,6408,4378,
2007-07-01,18450,0.561517615176152,0.33940379403794,0.236314363143631,0.184390243902439,0.344878048780488,21,,,10360,6261.99999999999,4359.99999999999,3402,6363,4426.00000000002,
2007-08-01,17734,0.563268298184279,0.341660087966618,0.233337092590504,0.181628510206383,0.341434532536371,21,,,9989,6059,4138,3221,6055,4316,
2007-09-01,16807,0.563991194145297,0.34200035699411,0.232819658475635,0.180044029273517,0.337597429642411,21,,,9479.00000000001,5748.00000000001,3913,3026,5674,4119.99999999999,
2007-10-01,16435,0.56264070581077,0.343656829936112,0.229388500152114,0.177973836324916,0.337389717067235,21,,,9247,5648,3769.99999999999,2924.99999999999,5545.00000000001,4092.00000000001,
2007-11-01,16283,0.552969354541546,0.336854388012037,0.23281950500522,0.17822268623718,0.3542958914205,21,,,9004,5485,3791,2902,5769,4105,
2007-12-01,16677,0.547460574443845,0.338430173292559,0.235773820231457,0.178089584457636,0.365293518018828,21,,,9130,5644.00000000001,3932.00000000001,2970,6091.99999999999,4130.99999999999,
2008-01-01,17721,0.54393092940579,0.336832007223069,0.234693301732408,0.183736809435133,0.366852886405959,21,,,9639.00000000001,5969.00000000001,4159,3255.99999999999,6501,4337,
2008-02-01,17446,0.544594749512782,0.339676716725897,0.234380373724636,0.183308494783905,0.366330390920555,21,,,9501,5926,4089,3198.00000000001,6391,4232.99999999999,
2008-03-01,16768,0.547769561068702,0.341006679389313,0.23043893129771,0.186187977099237,0.352755248091603,21,,,9185,5718,3864,3122.00000000001,5915,4063.99999999999,
2008-04-01,16512,0.550448158914729,0.343810562015504,0.231165213178295,0.182473352713178,0.353015988372093,21,,,9089.00000000001,5677,3817.00000000001,3013,5829,4005,
2008-05-01,16350,0.555290519877676,0.344525993883792,0.228746177370031,0.18256880733945,0.348318042813456,21,,,9079,5633,3740.00000000001,2985.00000000001,5695.00000000001,3991.99999999999,
2008-06-01,16350,0.556330275229358,0.345321100917431,0.228073394495413,0.180366972477064,0.350091743119266,21,,,9096,5646,3729,2949,5724,4026,
2008-07-01,16540,0.554292623941959,0.34993954050786,0.223518742442564,0.177629987908102,0.353446191051995,21,,,9168,5788.00000000001,3697.00000000001,2938.00000000001,5846,4116.99999999998,
2008-08-01,16171,0.553769092820481,0.351678931420444,0.221445798033517,0.178653144517964,0.352235483272525,21,,,8955,5687,3581,2889,5696,4014,
2008-09-01,16091,0.559691753153937,0.346529115654714,0.223106084146417,0.179230625815673,0.349450003107327,21,,,9006,5576,3590,2883.99999999999,5623,4041.00000000001,
2008-10-01,15965,0.557970560601315,0.343939868462261,0.224177889132477,0.182023175696837,0.348261822737238,21,,,8908,5491,3579,2906,5560.00000000001,3989.00000000001,
2008-11-01,16593,0.552160549629362,0.339902368468631,0.226300247092147,0.186102573374314,0.367926233954077,21,,,9162,5639.99999999999,3755,3087.99999999999,6105,4110.00000000002,
2008-12-01,18029,0.551555826723612,0.340340562427201,0.227134061789339,0.189971712241389,0.383604193244218,21,,,9944,6136.00000000001,4094.99999999999,3425,6916.00000000001,4373,
2009-01-01,19476,0.554785376874102,0.338159786403779,0.228075580201273,0.195111932635038,0.386629698089957,21,,,10805,6586,4441.99999999999,3800,7530,4648.00000000001,
2009-02-01,20585,0.562934175370415,0.335341267913529,0.22846733058052,0.203060480932718,0.383385960650959,21,,,11588,6902.99999999999,4703,4180,7891.99999999999,4799,
2009-03-01,21421,0.572849073339247,0.330330049950983,0.226973530647495,0.213435413846226,0.373091825778442,21,,,12271,7076.00000000001,4861.99999999999,4572.00000000001,7992.00000000001,4910.99999999999,
2009-04-01,21497,0.577336372517095,0.326231567195423,0.226124575522166,0.217053542354747,0.369028236498116,21,,,12411,7013.00000000001,4861,4666,7933,4956.99999999999,
2009-05-01,21903,0.581929416061727,0.323654293932338,0.226316029767612,0.216956581290234,0.369447107702141,21,,,12746,7089,4957.00000000001,4752,8091.99999999999,5105,
2009-06-01,22596,0.587537617277394,0.321782616392282,0.22366790582404,0.220304478668791,0.374402549123739,21,,,13276,7271.00000000001,5054.00000000001,4978,8460.00000000001,5292.99999999999,
2009-07-01,23257,0.586791073655244,0.315732897622221,0.226082469794041,0.219933783377048,0.381390549081997,21,,,13647,7342.99999999999,5258.00000000001,5115.00000000001,8870,5540.99999999999,
2009-08-01,22854,0.588124617134856,0.315699658703072,0.224162072284939,0.22127417519909,0.382908899973746,21,,,13441,7215.00000000001,5123,5057,8750.99999999999,5458.99999999999,
2009-09-01,22853,0.587100161904345,0.318076401347744,0.223996849428959,0.222684111495209,0.389095523563646,21,,,13417,7268.99999999999,5119,5089.00000000001,8892,5376,
2009-10-01,22771,0.586184181634535,0.318738746651443,0.224583900575293,0.221553730622283,0.393746431865092,21,,,13348,7258.00000000001,5114,5045.00000000001,8966.00000000001,5353.99999999999,
2009-11-01,23362,0.574265901891961,0.316282852495506,0.229389607054191,0.221299546271723,0.409211540107868,21,,,13416,7389.00000000001,5359.00000000001,5169.99999999999,9560.00000000001,5443.99999999999,
2009-12-01,24357,0.570103050457774,0.315966662561071,0.229954427885208,0.220183109578355,0.419920351439011,21,,,13886,7696.00000000001,5601.00000000001,5362.99999999999,10228,5696.99999999999,
2010-01-01,25557,0.56861133935908,0.316703838478695,0.22878272097664,0.221583127910162,0.427749735884493,21,,,14532,8094.00000000001,5846.99999999999,5663.00000000001,10932,5952.99999999999,
2010-02-01,25956,0.572044999229465,0.316766836184312,0.228463553706272,0.223031283710895,0.43042071197411,21,,,14848,8222,5930,5788.99999999999,11172,6015.00000000001,
2010-03-01,25582,0.577437260573841,0.316902509577046,0.223281995152842,0.228402783206942,0.430068016574154,21,,,14772,8106.99999999999,5712,5842.99999999999,11002,5920.00000000001,
2010-04-01,24503,0.579806554299474,0.31404317838632,0.222176876300861,0.230298330816635,0.435375260172224,21,,,14207,7695,5444,5643.00000000001,10668,5721,
2010-05-01,24504,0.581374469474372,0.311826640548482,0.223147241266732,0.230003264773098,0.440499510284035,21,,,14246,7641,5468,5635.99999999999,10794,5759,
2010-06-01,24527,0.581114689933543,0.312512741060872,0.220043217678477,0.235699433277612,0.450483141028255,21,,,14253,7665.00000000001,5397.00000000001,5780.99999999999,11049,5684,
2010-07-01,24262,0.578600280273679,0.313370703157201,0.221045255955816,0.234729206166021,0.461709669441926,21,,,14038,7603.00000000001,5363.00000000001,5695,11202,5600.99999999998,
2010-08-01,23822,0.577911174544539,0.312526236252204,0.222399462681555,0.234153303668878,0.47011166148938,21,,,13767,7445,5298,5578.00000000001,11199,5500.99999999998,
2010-09-01,23336,0.577219746314707,0.311107302022626,0.221246143297909,0.233844703462461,0.479130956462119,21,,,13470,7260,5163.00000000001,5456.99999999999,11181,5456.00000000001,
2010-10-01,22924,0.575161402896528,0.307537951491886,0.2228232420171,0.236171697783982,0.49018495899494,21,,,13185,7049.99999999999,5108,5414,11237,5352,
2010-11-01,23527,0.566285544268288,0.303183576316572,0.228885960810983,0.236494240659668,0.507332001530157,21,,,13323,7132.99999999999,5385,5564.00000000001,11936,5445.00000000001,
2010-12-01,24283,0.561380389572952,0.304492855083804,0.229172672239839,0.23514392785076,0.527406004200469,21,,,13632,7394.00000000001,5565.00000000001,5710.00000000001,12807,5613.99999999997,
2011-01-01,25196,0.558779171297031,0.305088109223686,0.228012382917923,0.237418637879028,0.538498174313383,21,,,14079,7686.99999999999,5744.99999999999,5981.99999999999,13568,5782.00000000003,
2011-02-01,25372,0.55435125335015,0.305218350938042,0.227573703294971,0.239634242472016,0.547887434967681,21,,,14065,7744,5774.00000000001,6079.99999999999,13901,5774.00000000001,
2011-03-01,25008,0.562060140754958,0.304622520793346,0.223688419705694,0.24352207293666,0.545145553422905,21,,,14056,7618,5594,6089.99999999999,13633,5706.00000000001,
2011-04-01,24027,0.568069255420985,0.305364797935656,0.220501935322762,0.246805676946768,0.549090606401132,21,,,13649,7337.00000000001,5298,5929.99999999999,13193,5461.99999999999,
2011-05-01,24372,0.570326604300016,0.302683407188577,0.220211718365337,0.247168882323978,0.554365665517807,21,,,13900,7377,5366.99999999999,6023.99999999999,13511,5604.00000000002,
2011-06-01,24238,0.570509117914019,0.304645597821602,0.221965508705339,0.242346728277911,0.565516956844624,21,,,13828,7383.99999999999,5380.00000000001,5874.00000000001,13707,5600,
2011-07-01,23944,0.56907784831273,0.304042766455062,0.221600400935516,0.240143668559973,0.576177748078851,21,,,13626,7280.00000000001,5306,5749.99999999999,13796,5608.00000000001,
2011-08-01,23684,0.571862861003209,0.303833811856105,0.222977537578112,0.235010977875359,0.58313629454484,21,,,13544,7195.99999999999,5281.00000000001,5566,13811,5641.00000000001,
2011-09-01,23133,0.571305062032594,0.302208965547054,0.222841827692042,0.235680629403882,0.585613625556564,21,,,13216,6991,5155.00000000001,5452,13547,5534.99999999999,
2011-10-01,22956,0.568043213103328,0.299834465934832,0.224777835859906,0.234056455828542,0.59609688098972,21,,,13040,6883,5160,5373.00000000001,13684,5539.99999999998,
2011-11-01,23435,0.563729464476211,0.300533390228291,0.225389374866652,0.232686153189674,0.606656710049072,21,,,13211,7043,5281.99999999999,5453.00000000001,14217,5657,
2011-12-01,24186,0.557429918134458,0.300504424046969,0.228107169436864,0.231580253038948,0.615934838336228,21,,,13482,7267.99999999999,5516.99999999999,5601,14897,5800.00000000002,
2012-01-01,25350,0.559881656804734,0.301262327416174,0.231479289940828,0.232307692307692,0.623076923076923,21,,,14193,7637.00000000001,5867.99999999999,5888.99999999999,15795,5956.00000000001,
2012-02-01,25633,0.561658799204151,0.303280926930129,0.230523153747123,0.233683142823704,0.627277337806734,21,,,14397,7774,5909.00000000001,5990.00000000001,16079,5960,
2012-03-01,24860,0.567980691874497,0.305148833467418,0.229766693483508,0.235237329042639,0.624979887369268,21,,,14120,7586.00000000001,5712.00000000001,5848.00000000001,15537,5713.99999999997,
2012-04-01,24631,0.573058341114855,0.302870366611181,0.229832325118753,0.236287605050546,0.628476310340628,21,,,14115,7460,5661.00000000001,5820,15480,5690,
2012-05-01,24934,0.570907194994786,0.302478543354456,0.229766583781182,0.236263736263736,0.633993743482795,21,,,14235,7542.00000000001,5728.99999999999,5890.99999999999,15808,5772.00000000001,
2012-06-01,25809,0.569452516563989,0.30179394784765,0.233251966368321,0.234879305668565,0.649347126971212,21,,,14697,7789,6020,6061.99999999999,16759,5938.00000000001,
2012-07-01,24367,0.568884146591702,0.303607337792917,0.231706816596216,0.23453851520499,0.660606558049822,21,,,13862,7398.00000000001,5646,5714.99999999999,16097,5608.00000000001,
2012-08-01,21878,0.568242069659018,0.302769905841485,0.234345004113722,0.234070756010604,0.667017094798428,21,,,12432,6624.00000000001,5127.00000000001,5120.99999999999,14593,5005.99999999999,
2012-09-01,19916,0.568588069893553,0.298252661176943,0.236141795541273,0.234886523398273,0.677294637477405,21,,,11324,5940,4702.99999999999,4678.00000000001,13489,4595.00000000001,
2012-10-01,18532,0.568044463630477,0.295219080509389,0.238398445931362,0.233595942154112,0.685840707964602,21,,,10527,5471,4418,4329,12710,4314,
2012-11-01,18070,0.553071389042612,0.29114554510238,0.23929164360819,0.234366353071389,0.709352517985612,21,,,9994,5261.00000000001,4323.99999999999,4235,12818,4250,
2012-12-01,17510,0.543803540833809,0.293375214163335,0.241519131924615,0.231067961165049,0.722215876641919,21,,,9522,5137,4229.00000000001,4046.00000000001,12646,4097.99999999999,
2013-01-01,16749,0.543733954265926,0.293629470416144,0.238461997731208,0.236372320735566,0.724520866917428,21,,,9107,4918,3994,3959,12135,3878.00000000001,
2013-02-01,15712,0.541051425661915,0.294679226069246,0.235170570264766,0.240007637474542,0.735807026476578,21,,,8501.00000000001,4629.99999999999,3695,3771,11561,3616,
2013-03-01,13671,0.547363031233999,0.294345695267354,0.236485992246361,0.23524248409041,0.73125594323751,21,,,7483,4024,3233,3216,9997,3198.00000000001,
2013-04-01,12557,0.55132595365135,0.291231982161344,0.235964004141117,0.242573863183882,0.73249980090786,21,,,6923,3657,2963.00000000001,3046.00000000001,9198,2890.99999999999,
2013-05-01,11759,0.550982226379794,0.289395356748023,0.237180032315673,0.247980270431159,0.74087932647334,21,,,6479,3403,2789,2916,8712.00000000001,2651,
2013-06-01,11303,0.552508183668053,0.298416349641688,0.240467132619659,0.242855878970185,0.752897460851101,21,,,6245,3373,2718.00000000001,2745,8510,2466.99999999999,
2013-07-01,10805,0.549838037945396,0.294770939379917,0.246182322998612,0.240999537251273,0.764553447478019,21,,,5941,3185,2660,2604,8261,2355.99999999999,
2013-08-01,9820,0.556517311608961,0.290122199592668,0.25183299389002,0.241955193482688,0.763645621181263,21,,,5465,2849,2473,2376,7499,2122.00000000001,
2013-09-01,9720,0.555452674897119,0.286831275720165,0.245884773662551,0.245987654320988,0.766358024691358,21,,,5399,2788,2390,2391,7449,2151,
2013-10-01,9657,0.550895723309516,0.286838562700632,0.246349798073936,0.243036139587864,0.771771771771772,21,,,5320,2770,2379,2347,7453,2160.99999999999,
2013-11-01,10757,0.531467881379567,0.29227479780608,0.253602305475504,0.232034953983453,0.787301292181835,21,,,5717,3144,2728,2496,8469,2389,
2013-12-01,11521,0.520701328009721,0.292856522871279,0.255706969881087,0.225674854613315,0.794896276364899,21,,,5999,3374.00000000001,2946,2600,9158,2600.99999999999,
2014-01-01,11685,0.522978177150193,0.294394522892597,0.248267008985879,0.233204963628584,0.791014120667522,21,,,6111.00000000001,3440,2901,2725,9243,2619,
2014-02-01,11990,0.527773144286906,0.296997497914929,0.248457047539616,0.228940783986656,0.793077564637198,21,,,6328,3561,2979,2745.00000000001,9509,2705,
2014-03-01,10984,0.540058266569556,0.291150764748725,0.252093954843409,0.231882738528769,0.786871813546977,21,,,5932,3198,2769,2547,8643,2470,
2014-04-01,10470,0.549283667621777,0.291499522445081,0.2414517669532,0.23629417382999,0.784718242597899,21,,,5751.00000000001,3052,2528,2474,8216,2416,
2014-05-01,10699,0.551733806897841,0.295074306009907,0.239742031965604,0.232825497710066,0.782970371062716,21,,,5903,3156.99999999999,2565,2491,8377,2486.00000000001,
2014-06-01,11173,0.547838539335899,0.297055401414123,0.242728005012083,0.230734807124318,0.788508010382171,21,,,6121,3319,2712,2578.00000000001,8810,2564,
2014-07-01,11235,0.542412105028927,0.292033822874944,0.248153093012906,0.229016466399644,0.792078326657766,21,,,6093.99999999999,3281,2788,2573,8899,2593,
2014-08-01,9916,0.54538120209762,0.288624445340863,0.252521177894312,0.232351754739814,0.790742234772086,21,,,5408,2862,2504,2304,7841.00000000001,2246.00000000001,
2014-09-01,9596,0.542413505627345,0.28751563151313,0.247811588161734,0.23905794080867,0.79522717799083,21,,,5205,2759,2378,2294,7631.00000000001,2165.00000000001,
2014-10-01,9553,0.542656757039674,0.291636135245473,0.247461530409296,0.233643881503193,0.80184235318748,21,,,5184.00000000001,2786,2364,2232,7660,2170.99999999999,
2014-11-01,10684,0.524709846499438,0.294178210408087,0.253837514039686,0.233339573193561,0.816173717708723,21,,,5606,3143,2712.00000000001,2493.00000000001,8720,2335.99999999999,
2014-12-01,11311,0.515869507559013,0.295464591990098,0.254973035098577,0.228803819290956,0.82141278401556,21,,,5835,3342,2884,2588,9291,2496.99999999999,
2015-01-01,11306,0.521050769502919,0.293384043870511,0.252078542366885,0.235980895099947,0.817972757827702,21,,,5891,3317,2850,2668,9248,2471,
2015-02-01,11641,0.520831543681814,0.296624001374452,0.252040202731724,0.232797869598832,0.820548062881196,21,,,6063,3453,2934,2710,9552,2544,
2015-03-01,10826,0.529188989469795,0.287086643266211,0.255680768520229,0.240254941806762,0.816829854055053,21,,,5729,3108,2768,2601.00000000001,8843,2349,
2015-04-01,10376,0.538550501156515,0.289321511179645,0.242193523515806,0.24624132613724,0.811680801850424,21,,,5588,3002,2513,2555,8422,2306,
2015-05-01,10324,0.53845408756296,0.291456799690043,0.236923672994963,0.245350639287098,0.816834560247966,21,,,5559,3009,2446,2533,8433,2336,
2015-06-01,10748,0.537681429103089,0.29652028284332,0.233624860439152,0.244975809452922,0.819873464830666,21,,,5779,3187,2511.00000000001,2633.00000000001,8812,2416.99999999999,
2015-07-01,11088,0.534361471861472,0.289953102453103,0.234938672438672,0.243416305916306,0.821067821067821,21,,,5925,3215.00000000001,2605,2699,9104,2569,
2015-08-01,9982,0.547786014826688,0.285013023442196,0.238028451212182,0.243538369064316,0.815367661791224,21,,,5468,2845,2376,2431,8139,2330,
2015-09-01,9567,0.547716107452702,0.286505696665621,0.239259956099091,0.243127417163165,0.815198076722066,21,,,5240,2741,2289,2326,7799.00000000001,2211,
2015-10-01,9270,0.543581445523193,0.288349514563107,0.241963322545847,0.240453074433657,0.815749730312837,21,,,5039,2673,2243,2229,7562,2125,
2015-11-01,10511,0.522119684140424,0.282465988012558,0.254685567500714,0.234896774807345,0.823042526876606,21,,,5488,2969,2677.00000000001,2469,8651.00000000001,2396,
2015-12-01,10858,0.510038681156751,0.282556640265242,0.256769202431387,0.232547430466016,0.823079756861301,21,,,5538,3068,2788,2525,8937.00000000001,2477,
2016-01-01,11166,0.521404262941071,0.279509224431309,0.254164427727028,0.235715565108365,0.817212967938384,21,,,5822,3121,2838,2632,9125,2575.00000000001,
2016-02-01,11150,0.522600896860987,0.279641255605381,0.260089686098655,0.231210762331839,0.817040358744395,21,,,5827.00000000001,3118,2900,2578,9110,2553.99999999999,
2016-03-01,9905,0.522766279656739,0.279656739020697,0.253003533568905,0.23866733972741,0.807571933366986,21,,,5178,2770,2506,2364,7999,2265,
2016-04-01,9976,0.530272654370489,0.273356054530874,0.254310344827586,0.24037690457097,0.800220529270249,21,,,5290,2727,2537,2398,7983,2314.00000000001,
2016-05-01,10130,0.532971372161895,0.271174728529121,0.249358341559724,0.245310957551826,0.793682132280355,21,,,5399,2747,2526,2485,8040,2372,
2016-06-01,10549,0.532562328182766,0.278225424210826,0.244572945302872,0.249123139634089,0.795430846525737,21,,,5618,2935,2580,2628.00000000001,8391,2406,
2016-07-01,10681,0.536279374590394,0.275255125924539,0.243984645632431,0.247729613332085,0.79805261679618,21,,,5728,2940,2606,2646,8524,2489,
2016-08-01,9678,0.540090927877661,0.274230212853895,0.245091961148998,0.245608596817524,0.78580285182889,21,,,5227,2654,2372,2377,7605,2275,
2016-09-01,9197,0.541154724366641,0.262803087963466,0.242470370773078,0.251386321626617,0.785582255083179,21,,,4977,2417,2230,2312,7225,2238.00000000001,
2016-10-01,8943,0.537850833053785,0.260315330426032,0.244213351224421,0.25259979872526,0.789108800178911,21,,,4810,2328,2184,2259,7057,2172,
2016-11-01,9945,0.519758672699849,0.260030165912519,0.252790346907994,0.246455505279035,0.800402212166918,21,,,5169,2586,2514,2451,7960,2394,
2016-12-01,10152,0.504432624113475,0.258963750985028,0.254038613081166,0.243203309692671,0.800039401103231,21,,,5121,2629,2579,2469,8122,2475,
2017-01-01,10202,0.51342873946285,0.256910409723584,0.246814350127426,0.249460890021564,0.795824348167026,21,,,5238,2621,2518,2545,8119,2518,
2017-02-01,10248,0.522150663544106,0.255757220921155,0.251463700234192,0.249121779859485,0.793813427010148,21,,,5351,2621,2577,2553,8135,2497,
2017-03-01,9486,0.523402909550917,0.263862534261016,0.248366013071895,0.244570946658233,0.785367910605102,21,,,4965,2503,2356,2320,7450,2307.00000000001,
2017-04-01,8993,0.524741465584343,0.25842321805849,0.246191482263983,0.252418547759368,0.779383965306349,21,,,4719,2324,2214,2270,7009,2185,
2017-05-01,9344,0.525577910958904,0.26048801369863,0.244541952054795,0.251712328767123,0.779216609589041,21,,,4911,2434,2285,2352,7281,2273,
2017-06-01,9640,0.519087136929461,0.264419087136929,0.243775933609959,0.246680497925311,0.784854771784232,21,,,5004,2549,2350,2378,7566,2363,
2017-07-01,9508,0.521876314682373,0.259150189314262,0.243794699200673,0.245477492637779,0.78975599495162,21,,,4962,2464,2318,2334,7509,2392,
2017-08-01,8461,0.532442973643777,0.26037111452547,0.234133081196076,0.25446164755939,0.779104124807942,21,,,4505,2203,1981,2153,6592,2124,
2017-09-01,7957,0.534874952871685,0.25675505843911,0.232625361317079,0.256001005404047,0.776297599597838,21,,,4256,2043,1851,2037,6177,2026,
2017-10-01,7992,0.535035035035035,0.256506506506507,0.232857857857858,0.25538038038038,0.773023023023023,21,,,4276,2050,1861,2041,6178,2040,
2017-11-01,9121,0.512991996491613,0.256002631290429,0.24668347768885,0.249643679421116,0.795307532068852,21,,,4679,2335,2250,2277,7254,2259,
2017-12-01,10019,0.503343647070566,0.255614332767741,0.24543367601557,0.243537279169578,0.786505639285358,21,,,5043,2561,2459,2440,7880,2559.00000000001,
2018-01-01,10993,0.512507959610661,0.252979168561812,0.239516055671791,0.244246338579096,0.770854179932685,21,,,5634,2781,2633,2685,8474.00000000001,2894,
2018-02-01,11545,0.508445214378519,0.25413598960589,0.235686444348203,0.24209614551754,0.763100909484625,21,,,5870,2934,2721,2795,8810,3095,
2018-03-01,11368,0.513282899366643,0.253958479943702,0.232142857142857,0.24612948627727,0.739356087262491,21,,,5835,2887,2639,2798.00000000001,8405,3043.99999999999,
2018-04-01,11977,0.520414127076897,0.25073056691993,0.223428237455122,0.247223845704267,0.726976705351925,21,,,6233,3003,2676,2961.00000000001,8707.00000000001,3337,
2018-05-01,12527,0.521353875628642,0.250259439610441,0.221840823820548,0.245868923126048,0.722519358186318,21,,,6531,3134.99999999999,2779.00000000001,3080,9051.00000000001,3533,
2018-06-01,13505,0.521288411699371,0.249907441688264,0.220510921880785,0.24850055534987,0.718326545723806,21,,,7040.00000000001,3375.00000000001,2978,3355.99999999999,9701,3796,
2006-07-01,23150,0.596285097192225,0.188725701943845,0.14488120950324,0.112915766738661,0.314341252699784,22,,,13804,4369.00000000001,3354.00000000001,2614,7277,12813,
2006-08-01,22493,0.598941893033388,0.213799848841862,0.162183790512604,0.12515004668119,0.31676521584493,22,,,13472,4809,3648,2815.00000000001,7125.00000000001,11221,
2006-09-01,21549,0.596315374263307,0.23615945055455,0.180936470369855,0.132395934846165,0.318715485637385,22,,,12850,5089,3899.00000000001,2853.00000000001,6868.00000000001,9707.99999999999,
2006-10-01,21025,0.59576694411415,0.260166468489893,0.199334126040428,0.139833531510107,0.319904875148633,22,,,12526,5470,4191,2940,6726.00000000001,8424,
2006-11-01,21395,0.583313858378126,0.284926384669315,0.219163355924281,0.151951390511802,0.342322972657163,22,,,12480,6095.99999999999,4688.99999999999,3251,7324,7359.00000000001,
2006-12-01,22040,0.577177858439201,0.305308529945554,0.237658802177858,0.16483666061706,0.355671506352087,22,,,12721,6729.00000000001,5237.99999999999,3633,7839,6440,
2007-01-01,23213,0.58070908542627,0.324904148537458,0.251367768061,0.178132942747598,0.357472106147417,22,,,13480,7542.00000000001,5834.99999999999,4134.99999999999,8297.99999999999,5701,
2007-02-01,22634,0.581161085093223,0.328488115224883,0.250508085181585,0.179950516921446,0.355659627109658,22,,,13154,7435,5670,4073.00000000001,8050,5455.99999999999,
2007-03-01,21543,0.585201689643968,0.329294898574943,0.246669451794086,0.184189760014854,0.342756347769577,22,,,12607,7094,5313.99999999999,3968,7384,5167.00000000001,
2007-04-01,20483,0.586925743299321,0.328760435483084,0.243372552848704,0.183420397402724,0.331738514865986,22,,,12022,6734.00000000001,4985,3757,6794.99999999999,5006.99999999999,
2007-05-01,20136,0.5873063170441,0.332787048073103,0.239719904648391,0.184594755661502,0.325139054429877,22,,,11826,6701,4827,3717,6547,4890.99999999999,
2007-06-01,19578,0.593216876085402,0.333895188476862,0.237971192154459,0.184492798038615,0.32245377464501,22,,,11614,6537.00000000001,4659,3612,6313.00000000001,4769.99999999999,
2007-07-01,19412,0.593601895734597,0.335153513290748,0.238409231403256,0.180249330311148,0.323150628477231,22,,,11523,6506,4628.00000000001,3499.00000000001,6273.00000000001,4778.99999999999,
2007-08-01,18485,0.590911549905329,0.335028401406546,0.239491479578036,0.179010008114688,0.317771165810116,22,,,10923,6193,4427,3309.00000000001,5873.99999999999,4555.99999999999,
2007-09-01,17795,0.590278168024726,0.333633042989604,0.239842652430458,0.178926664793481,0.315538072492273,22,,,10504,5937,4268,3183.99999999999,5615,4406,
2007-10-01,17506,0.586998743288016,0.333428538786702,0.240431851936479,0.178624471609734,0.314520735747744,22,,,10276,5837.00000000001,4209,3127,5506.00000000001,4332.99999999999,
2007-11-01,17605,0.573643851178642,0.331723942061914,0.244078386821926,0.178188014768532,0.335529679068446,22,,,10099,5840,4297.00000000001,3137.00000000001,5906.99999999999,4330.99999999999,
2007-12-01,18103,0.567916919847539,0.33204441252831,0.248301386510523,0.176103408274872,0.344307573330387,22,,,10281,6011,4495,3188.00000000001,6233,4409,
2008-01-01,19195,0.566605886949727,0.330554831987497,0.24850221411826,0.177858817400365,0.349309716071894,22,,,10876,6345.00000000001,4770,3414.00000000001,6705.00000000001,4665.99999999999,
2008-02-01,18729,0.564952747076726,0.335308879278125,0.242938758075711,0.178119493833093,0.338298894762134,22,,,10581,6280,4549.99999999999,3336,6336.00000000001,4563.00000000001,
2008-03-01,17766,0.569008217944388,0.337611167398401,0.23736350332095,0.180288190926489,0.325059101654846,22,,,10109,5997.99999999999,4217,3203,5774.99999999999,4348.00000000001,
2008-04-01,17391,0.573285032488069,0.337128399746996,0.232476568339946,0.182910700937266,0.319993099879248,22,,,9970.00000000001,5863.00000000001,4043,3180.99999999999,5565,4304,
2008-05-01,17037,0.578446909667195,0.335622468744497,0.232670071021894,0.183541703351529,0.316781123437225,22,,,9855,5718,3964.00000000001,3127,5397,4228,
2008-06-01,16972,0.581251473014377,0.338911147772802,0.231322177704454,0.183714353052086,0.319113834551025,22,,,9865.00000000001,5752,3925.99999999999,3118,5416,4176.00000000001,
2008-07-01,17184,0.581238361266294,0.341538640595903,0.228701117318436,0.18237895716946,0.321287243947858,22,,,9988,5869,3930,3134,5520.99999999999,4251,
2008-08-01,16847,0.582952454442928,0.340179260402446,0.229892562474031,0.183712233632101,0.322312577907046,22,,,9821.00000000001,5731.00000000001,3873,3095.00000000001,5430,4147.99999999999,
2008-09-01,16855,0.581014535746069,0.339187184811629,0.228774844259864,0.183565707505191,0.322693562741026,22,,,9792.99999999999,5717.00000000001,3856.00000000001,3093.99999999999,5438.99999999999,4187.99999999999,
