scenario,scenario_short,scenario_label,year,total_log_change_pp,component,contribution_pp,accounting_block,component_label
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2011,-24.9622325153691,POPS_1574,-20.3827584270908,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2012,-23.4027297166321,POPS_1574,-18.7299733451919,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2013,-21.8088785801754,POPS_1574,-17.1196872042845,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2014,-20.1096657719628,POPS_1574,-15.5561569600064,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2015,-18.3158112443891,POPS_1574,-14.0391131932585,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2016,-16.5184830951709,POPS_1574,-12.5653564634042,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2017,-14.7383575223788,POPS_1574,-11.1303448503893,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2018,-12.9123255955996,POPS_1574,-9.7282666830484,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2019,-10.9642472681333,POPS_1574,-8.35074966398146,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2020,-8.86428335856664,POPS_1574,-6.9862614542636,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2021,-7.42584982488665,POPS_1574,-5.61978374576384,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2022,-5.5319721343249,POPS_1574,-4.23505758918346,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2023,-3.69134431977827,POPS_1574,-2.82858480921853,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2024,-1.84196935739358,POPS_1574,-1.41152268118887,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2025,0,POPS_1574,0,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2026,1.81936892526906,POPS_1574,1.39077175030558,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2027,3.6063259168607,POPS_1574,2.74844625461661,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2028,5.34945761664645,POPS_1574,4.06435970550163,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2029,7.0411557144638,POPS_1574,5.3332580041868,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2030,8.67739046154021,POPS_1574,6.55342612142604,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2031,10.2573800999664,POPS_1574,7.72635923493859,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2032,11.7830615113498,POPS_1574,8.85623557141422,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2033,13.2583185409331,POPS_1574,9.94914738235835,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2034,14.6883858085687,POPS_1574,11.0125078415624,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2035,16.0790087859183,POPS_1574,12.0542146238236,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2036,17.4349816323424,POPS_1574,13.0819394949167,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2037,18.7589366313976,POPS_1574,14.1025280714896,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2038,20.0577421087178,POPS_1574,15.1216409375778,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2039,21.3373419542155,POPS_1574,16.1437010009781,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2040,22.6022848197783,POPS_1574,17.1715321512821,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2041,23.8573020679862,POPS_1574,18.2064349724122,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2042,25.1068598823586,POPS_1574,19.2482918452338,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2043,26.3537597479317,POPS_1574,20.2961170951887,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2044,27.5982948216175,POPS_1574,21.3487815894229,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2045,28.8376663555031,POPS_1574,22.4057122466458,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2046,30.065884490455,POPS_1574,23.4670402610355,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2047,31.2743679831392,POPS_1574,24.5333646640571,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2048,32.4544341315153,POPS_1574,25.6052893687773,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2049,33.6016356925477,POPS_1574,26.6830488639226,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2050,34.7164503332532,POPS_1574,27.7657710750358,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2051,35.8039855226188,POPS_1574,28.8518175699345,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2052,36.8720939747853,POPS_1574,29.9387596236386,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2053,37.9295134978342,POPS_1574,31.0236611439866,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2054,38.9848327241289,POPS_1574,32.1034389414383,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2055,40.0458668212423,POPS_1574,33.1751073043936,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2056,41.118900960306,POPS_1574,34.2360872001223,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2057,42.2073670117666,POPS_1574,35.2846383506133,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2058,43.3110919502436,POPS_1574,36.3201335166099,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2059,44.4270091771912,POPS_1574,37.3428808424663,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2060,45.5513970679572,POPS_1574,38.3538538350219,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2061,46.6817610315488,POPS_1574,39.3547905561555,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2062,47.8162822255509,POPS_1574,40.3477951125094,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2063,48.9526431308356,POPS_1574,41.3350016094803,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2064,50.0875367753711,POPS_1574,42.3184957872174,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2065,51.216601814772,POPS_1574,43.3003254290281,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2066,52.3348760586245,POPS_1574,44.2826049601841,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2067,53.4365592985751,POPS_1574,45.2669525574923,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2068,54.5152388938764,POPS_1574,46.2541711858947,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2069,55.5647268352175,POPS_1574,47.2443623707981,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2070,56.5799401773774,POPS_1574,48.2371669981948,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2071,57.5581806684848,POPS_1574,49.2319835552564,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2072,58.5004510459903,POPS_1574,50.227990525427,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2073,59.4117479374582,POPS_1574,51.2240354404199,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2074,60.2996029502439,POPS_1574,52.2183649209683,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2075,61.1719397702661,POPS_1574,53.2085718380806,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2076,62.0357810920236,POPS_1574,54.1917770607455,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2077,62.8975815129387,POPS_1574,55.1649243948244,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2078,63.7639999518175,POPS_1574,56.1249774238341,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2079,64.6411008889327,POPS_1574,57.0692480461684,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2080,65.5327469152397,POPS_1574,57.9960133988209,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2081,66.4395789435464,POPS_1574,58.9048342364229,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2082,67.3589978879388,POPS_1574,59.7965351985632,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2083,68.2856438687431,POPS_1574,60.6728755881143,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2084,69.2129787701791,POPS_1574,61.53639978264,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2085,70.1352885119075,POPS_1574,62.3899200061882,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2086,71.0490301793236,POPS_1574,63.2363377875308,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2087,71.9527973094884,POPS_1574,64.0780825357375,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2088,72.8466670181568,POPS_1574,64.9166859375733,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2089,73.7309022098629,POPS_1574,65.7526643586692,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2090,74.6053730551015,POPS_1574,66.5855959153006,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2091,75.4699275859231,POPS_1574,67.4145894195398,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2092,76.3239386432833,POPS_1574,68.2384096832948,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2093,77.1668982766379,POPS_1574,69.0557568859216,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2094,77.999412139236,POPS_1574,69.8655693825188,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2095,78.8230713692688,POPS_1574,70.6672374415792,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2096,79.6400511741432,POPS_1574,71.460725885909,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2097,80.4518564428296,POPS_1574,72.2462433360146,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2098,81.2585754670685,POPS_1574,73.0241215353697,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2099,82.0596593437898,POPS_1574,73.7948242764947,potential_employment,"Trend working-age population, 15-74"
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2100,82.8549069200772,POPS_1574,74.5590735318586,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1990,-63.0739102847688,POPS_1574,-49.4244014000397,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1991,-62.0372863843883,POPS_1574,-48.0330222333951,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1992,-61.0757392735794,POPS_1574,-46.7219754068108,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1993,-59.9195771893601,POPS_1574,-45.4804607641037,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1994,-58.4452128109433,POPS_1574,-44.2928205832132,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1995,-56.7367547574801,POPS_1574,-43.1421130838821,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1996,-54.9371196297269,POPS_1574,-42.012044470156,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1997,-53.0877310001714,POPS_1574,-40.8870475259249,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1998,-51.1890085164973,POPS_1574,-39.7514769575658,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1999,-49.2808283584891,POPS_1574,-38.5899798674902,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2000,-47.3851453459417,POPS_1574,-37.3887596732637,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2001,-45.4935320605358,POPS_1574,-36.1361404619128,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2002,-43.5356426498256,POPS_1574,-34.8228159362076,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2003,-41.4714841398428,POPS_1574,-33.4411582156729,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2004,-39.2962201994642,POPS_1574,-31.9861494434619,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2005,-37.022862161351,POPS_1574,-30.4562321591693,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2006,-34.729342963384,POPS_1574,-28.8556556478483,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2007,-32.4849632986361,POPS_1574,-27.1958619876873,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2008,-30.3635609199031,POPS_1574,-25.4961080919681,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2009,-28.4016335310831,POPS_1574,-23.7798480364248,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2010,-26.6015308881677,POPS_1574,-22.069809775633,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2011,-24.9622325153691,POPS_1574,-20.3827584270908,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2012,-23.4027297166321,POPS_1574,-18.7299733451919,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2013,-21.8088785801754,POPS_1574,-17.1196872042845,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2014,-20.1096657719628,POPS_1574,-15.5561569600064,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2015,-18.3158112443891,POPS_1574,-14.0391131932585,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2016,-16.5184830951709,POPS_1574,-12.5653564634042,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2017,-14.7383575223788,POPS_1574,-11.1303448503893,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2018,-12.9123255955996,POPS_1574,-9.7282666830484,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2019,-10.9642472681333,POPS_1574,-8.35074966398146,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2020,-8.86428335856664,POPS_1574,-6.9862614542636,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2021,-7.42584982488665,POPS_1574,-5.61978374576384,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2022,-5.5319721343249,POPS_1574,-4.23505758918346,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2023,-3.69134431977827,POPS_1574,-2.82858480921853,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2024,-1.84196935739358,POPS_1574,-1.41152268118887,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2025,0,POPS_1574,0,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2026,1.81936892526906,POPS_1574,1.39077175030558,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2027,3.6063259168607,POPS_1574,2.74844625461661,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2028,5.34945761664645,POPS_1574,4.06435970550163,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2029,7.0411557144638,POPS_1574,5.3332580041868,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2030,8.67739046154021,POPS_1574,6.55342612142604,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2031,10.2573800999664,POPS_1574,7.72635923493859,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2032,11.7830615113498,POPS_1574,8.85623557141422,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2033,13.2583185409331,POPS_1574,9.94914738235835,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2034,14.6883858085687,POPS_1574,11.0125078415624,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2035,16.0790087859183,POPS_1574,12.0542146238236,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2036,17.4349816323424,POPS_1574,13.0819394949167,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2037,18.7589366313976,POPS_1574,14.1025280714896,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2038,20.0577421087178,POPS_1574,15.1216409375778,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2039,21.3373419542155,POPS_1574,16.1437010009781,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2040,22.6022848197783,POPS_1574,17.1715321512821,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2041,23.8573020679862,POPS_1574,18.2064349724122,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2042,25.1068598823586,POPS_1574,19.2482918452338,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2043,26.3537597479317,POPS_1574,20.2961170951887,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2044,27.5982948216175,POPS_1574,21.3487815894229,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2045,28.8376663555031,POPS_1574,22.4057122466458,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2046,30.065884490455,POPS_1574,23.4670402610355,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2047,31.2743679831392,POPS_1574,24.5333646640571,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2048,32.4544341315153,POPS_1574,25.6052893687773,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2049,33.6016356925477,POPS_1574,26.6830488639226,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2050,34.7164503332532,POPS_1574,27.7657710750358,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2051,35.8039855226188,POPS_1574,28.8518175699345,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2052,36.8720939747853,POPS_1574,29.9387596236386,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2053,37.9295134978342,POPS_1574,31.0236611439866,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2054,38.9848327241289,POPS_1574,32.1034389414383,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2055,40.0458668212423,POPS_1574,33.1751073043936,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2056,41.118900960306,POPS_1574,34.2360872001223,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2057,42.2073670117666,POPS_1574,35.2846383506133,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2058,43.3110919502436,POPS_1574,36.3201335166099,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2059,44.4270091771912,POPS_1574,37.3428808424663,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2060,45.5513970679572,POPS_1574,38.3538538350219,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2061,46.6817610315488,POPS_1574,39.3547905561555,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2062,47.8162822255509,POPS_1574,40.3477951125094,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2063,48.9526431308356,POPS_1574,41.3350016094803,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2064,50.0875367753711,POPS_1574,42.3184957872174,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2065,51.216601814772,POPS_1574,43.3003254290281,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2066,52.3348760586245,POPS_1574,44.2826049601841,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2067,53.4365592985751,POPS_1574,45.2669525574923,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2068,54.5152388938764,POPS_1574,46.2541711858947,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2069,55.5647268352175,POPS_1574,47.2443623707981,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2070,56.5799401773774,POPS_1574,48.2371669981948,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2071,57.5581806684848,POPS_1574,49.2319835552564,potential_employment,"Trend working-age population, 15-74"
