scenario,scenario_short,scenario_label,year,potential_gdp_volume_usd_2021_ppp,potential_gdp_per_capita_usd_2021_ppp,potential_gdp_growth_pct,trend_total_population,potential_gdp_growth_decimal,series
BAU2,BAU high damage,"Business as usual, high damage",2047,2.984444e+12,81783.77,2.40017896778546,36491889.5619065,0.0240017896778546,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2048,3.055096e+12,82745.87,2.36734212469727,36921434.2513359,0.0236734212469727,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2049,3.126263e+12,83694.32,2.32945216778786,37353351.8253513,0.0232945216778786,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2050,3.197905e+12,84629.29,2.29161781974196,37787216.828708,0.0229161781974196,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2051,3.270133e+12,85554.5,2.25860367959649,38222799.5448259,0.0225860367959649,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2052,3.343162e+12,86475.94,2.23321192135,38660024.634125,0.0223321192135,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2053,3.417263e+12,87400.36,2.216494444481,39098957.8175141,0.02216494444481,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2054,3.492727e+12,88334.51,2.2083170069146,39539779.7768636,0.022083170069146,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2055,3.569844e+12,89284.74,2.20793093763125,39982690.0257889,0.0220793093763125,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2056,3.648875e+12,90256.49,2.21385024107497,40427844.1634622,0.0221385024107497,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2057,3.729999e+12,91252.96,2.22326059401869,40875374.1382935,0.0222326059401869,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2058,3.813271e+12,92274.16,2.23249389611095,41325442.9311802,0.0223249389611095,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2059,3.898637e+12,93317.47,2.23865547452569,41778208.6675566,0.0223865547452569,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2060,3.986009e+12,94379.57,2.24109092485398,42233807.5268462,0.0224109092485398,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2061,4.075337e+12,95457.95,2.24103859273774,42692483.5786212,0.0224103859273774,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2062,4.166592e+12,96550.55,2.23920132249187,43154509.0946966,0.0223920132249187,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2063,4.259717e+12,97654.91,2.23504005191773,43620101.4691776,0.0223504005191773,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2064,4.354608e+12,98767.65,2.22763624907476,44089415.4202282,0.0222763624907476,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2065,4.451101e+12,99884.35,2.21588257771996,44562547.6024551,0.0221588257771996,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2066,4.548991e+12,100999.8,2.1992311565161,45039586.3343237,0.021992311565161,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2067,4.648013e+12,102108.3,2.17679041352248,45520443.2566412,0.0217679041352248,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2068,4.747851e+12,103203.4,2.14797161711897,46004797.4799313,0.0214797161711897,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2069,4.848173e+12,104279.3,2.11299807007423,46492187.764265,0.0211299807007423,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2070,4.948676e+12,105331,2.07300770826453,46982124.4779832,0.0207300770826453,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2071,5.049154e+12,106355.7,2.03040166703174,47474222.9397523,0.0203040166703174,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2072,5.149579e+12,107353.8,1.98894705924992,47968303.9562101,0.0198894705924992,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2073,5.250136e+12,108329.7,1.95272273714027,48464407.0664943,0.0195272273714027,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2074,5.35116e+12,109290.6,1.92421682028809,48962676.9086529,0.0192421682028809,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2075,5.45304e+12,110244.2,1.90388626017537,49463272.5919914,0.0190388626017537,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2076,5.556145e+12,111197.8,1.8907801886654,49966329.0241556,0.018907801886654,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2077,5.660847e+12,112158.2,1.88443606133388,50471981.9022631,0.0188443606133388,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2078,5.767557e+12,113132.9,1.88505359710305,50980353.7584466,0.0188505359710305,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2079,5.876678e+12,114129.1,1.89197956777887,51491507.2508967,0.0189197956777887,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2080,5.988513e+12,115151.5,1.90303093005946,52005498.3416155,0.0190303093005946,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2081,6.103185e+12,116201.6,1.91486601097801,52522389.3002892,0.0191486601097801,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2082,6.220625e+12,117276.9,1.92424119537586,53042224.5006919,0.0192424119537586,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2083,6.340581e+12,118371.8,1.92835928865669,53564981.557505,0.0192835928865669,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2084,6.462701e+12,119479,1.92600646533811,54090692.4442415,0.0192600646533811,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2085,6.586656e+12,120591.9,1.91800610921038,54619411.7183707,0.0191800610921038,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2086,6.712234e+12,121705.8,1.90655167052902,55151297.1005768,0.0190655167052902,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2087,6.839352e+12,122819,1.89382551323449,55686435.3329691,0.0189382551323449,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2088,6.96802e+12,123931.7,1.88128933852212,56224672.4864897,0.0188128933852212,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2089,7.098265e+12,125045.3,1.86918235022286,56765540.1946791,0.0186918235022286,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2090,7.230083e+12,126161.2,1.85704534840556,57308276.7954294,0.0185704534840556,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2091,7.363471e+12,127281.1,1.84490274869598,57852044.239733,0.0184490274869598,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2092,7.498387e+12,128405.9,1.83223373868111,58395963.9654125,0.0183223373868111,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2093,7.634799e+12,129536.7,1.81921791980062,58939265.3847881,0.0181921791980062,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2094,7.772756e+12,130675.3,1.80694999305155,59481442.4727181,0.0180694999305155,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2095,7.912387e+12,131824.1,1.79641558283832,60022314.0231268,0.0179641558283832,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2096,8.05388e+12,132985.6,1.78824670734634,60562029.2614558,0.0178824670734634,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2097,8.197377e+12,134161.5,1.78171266519989,61100820.0375307,0.0178171266519989,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2098,8.342916e+12,135351.5,1.77543377595053,61638876.054221,0.0177543377595053,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2099,8.49048e+12,136554.8,1.76873409728684,62176375.3277158,0.0176873409728684,OECD EO117 LTS - BAU high damage
BAU2,BAU high damage,"Business as usual, high damage",2100,8.640078e+12,137770.4,1.76194985442519,62713608.2124454,0.0176194985442519,OECD EO117 LTS - BAU high damage
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1990,634895749921.981,37420.8026654727,,16966385.1306906,,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1991,651938501498.432,37941.9686472968,2.68433858291623,17182516.4782239,0.0268433858291623,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1992,669254218943.189,38477.5418925313,2.65603540900838,17393372.4979738,0.0265603540900838,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1993,688807436712.551,39138.1714863288,2.92164281014744,17599377.0417495,0.0292164281014744,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1994,711928976723.627,39991.951786819,3.35674947434181,17801806.2363806,0.0335674947434181,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1995,737446486954.777,40964.0367420532,3.58427751439256,18002290.4382791,0.0358427751439256,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1996,764509539639.908,42000.2564536728,3.66983274906978,18202496.9414932,0.0366983274906978,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1997,793713077737.329,43126.9256564528,3.81990499571478,18404119.1356883,0.0381990499571478,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1998,824320735774.022,44296.7103323244,3.85626228106857,18609073.441115,0.0385626228106857,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1999,855451518367.193,45455.6765788874,3.77653760752965,18819465.0866669,0.0377653760752965,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2000,886276094101.979,46554.509154916,3.60331065793431,19037384.5668265,0.0360331065793431,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2001,915628550486.02,47528.4529086878,3.31188628231955,19264850.7252095,0.0331188628231955,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2002,945725409311.612,48489.2982970631,3.28701620429119,19503796.5597636,0.0328701620429119,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2003,977494549758.127,49477.728493961,3.35923515787098,19756253.5611843,0.0335923515787098,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2004,1010431458620.62,50460.5982248798,3.36952353040159,20024167.2545694,0.0336952353040159,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2005,1044631071234.66,51436.5309183531,3.38465437930122,20309127.6294048,0.0338465437930122,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2006,1079218947680.7,52359.251688374,3.31101356243981,20611810.0026309,0.0331101356243981,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2007,1114317209614.86,53236.207340028,3.25219104145533,20931566.414894,0.0325219104145533,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2008,1149866868370.69,54070.3119957833,3.19026381797665,21266140.8068139,0.0319026381797665,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2009,1183800510278.74,54774.546723872,2.95109310838153,21612237.4548618,0.0295109310838153,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2010,1216239239454.51,55368.1861923313,2.7402192256305,21966391.2274404,0.027402192256305,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2011,1248977734256.28,55942.9167662013,2.6917808388137,22325931.618404,0.026917808388137,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2012,1284019043455.04,56592.5326470335,2.80559919025505,22688842.2093326,0.0280559919025505,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2013,1319728440676.6,57246.9650574844,2.78106445566984,23053247.2656218,0.0278106445566984,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2014,1355029192744.06,57863.4183792076,2.67484968721003,23417717.6305742,0.0267484968721003,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2015,1389921313097.21,58445.3068811518,2.57500875553021,23781572.6748361,0.0257500875553021,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2016,1423801696482.38,58969.5052273901,2.43757564301774,24144711.592748,0.0243757564301774,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2017,1457814117442.36,59484.704004318,2.3888453739036,24507377.8519019,0.023888453739036,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2018,1493178577457.46,60038.6794737867,2.42585523023637,24870276.8039626,0.0242585523023637,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2019,1529025085135.13,60591.5257055829,2.40068456772988,25234965.9020757,0.0240068456772988,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2020,1565349812973.05,61137.0858126194,2.37567899906037,25603932.4113474,0.0237567899906037,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2021,1597091616525.77,61472.3213889889,2.02777700483658,25980662.1978627,0.0202777700483658,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2022,1634974791644.93,62003.448964198,2.37201014188335,26369094.2835937,0.0237201014188335,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2023,1671960460907.16,62455.9963053009,2.26215532198018,26770215.1885336,0.0226215532198018,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2024,1709794470581.76,62902.956235118,2.262853133146,27181464.4798395,0.02262853133146,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2025,1748439252761.52,63351.3867356751,2.26020044190522,27599068.3527835,0.0226020044190522,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2026,1787565932583.2,63797.8688789025,2.23780607532589,28019210.7353343,0.0223780607532589,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2027,1.826756e+12,64235.11,2.19237045764051,28438598.2000956,0.0219237045764051,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2028,1.86902e+12,64773.36,2.31360948041228,28854761.9665755,0.0231360948041228,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2029,1.913663e+12,65388.5,2.38857797134326,29266046.6977112,0.0238857797134326,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2030,1.960358e+12,66068.35,2.44008480071987,29671669.0897243,0.0244008480071987,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2031,2.008865e+12,66802.65,2.47439498295718,30071632.3198919,0.0247439498295718,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2032,2.059017e+12,67582.79,2.49653411254613,30466583.8792763,0.0249653411254613,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2033,2.110709e+12,68401.62,2.51051836871672,30857585.1595952,0.0251051836871672,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2034,2.163883e+12,69253.27,2.51924827155237,31245935.3913306,0.0251924827155237,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2035,2.218513e+12,70132.87,2.5246281799894,31632993.3992226,0.025246281799894,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2036,2.274567e+12,71035.72,2.52664735342998,32020049.6471058,0.0252664735342998,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2037,2.331981e+12,71956.43,2.52417273265637,32408244.2480297,0.0252417273265637,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2038,2.390798e+12,72893.36,2.52219036089916,32798573.7791874,0.0252219036089916,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2039,2.451055e+12,73844.89,2.52037185910312,33191931.2749008,0.0252037185910312,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2040,2.512766e+12,74809.12,2.51773216023303,33589028.9670228,0.0251773216023303,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2041,2.575957e+12,75784.78,2.51479843328031,33990426.4641627,0.0251479843328031,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2042,2.640652e+12,76771.07,2.51149378658107,34396441.6205589,0.0251149378658107,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2043,2.706824e+12,77766.35,2.50589627107245,34807135.4699938,0.0250589627107245,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2044,2.774366e+12,78767.18,2.4952490446368,35222356.2311118,0.024952490446368,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2045,2.843052e+12,79767.28,2.47573679896596,35641827.9848332,0.0247573679896596,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2046,2.912506e+12,80756.75,2.44293808203298,36065169.8871457,0.0244293808203298,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2047,2.98218e+12,81721.71,2.39223541513733,36491889.5619065,0.0239223541513733,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2048,3.051361e+12,82644.7,2.31981302268811,36921434.2513359,0.0231981302268811,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2049,3.119204e+12,83505.32,2.2233685230951,37353351.8253513,0.022233685230951,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2050,3.184533e+12,84275.4,2.09441254884259,37787216.828708,0.0209441254884259,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2051,3.265492e+12,85433.08,2.54225658832865,38222799.5448259,0.0254225658832865,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2052,3.347723e+12,86593.92,2.518181027545,38660024.634125,0.02518181027545,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2053,3.431489e+12,87764.2,2.50217834629687,39098957.8175141,0.0250217834629687,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2054,3.517077e+12,88950.35,2.4941942113176,39539779.7768636,0.024941942113176,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2055,3.604783e+12,90158.58,2.4937185054521,39982690.0257889,0.024937185054521,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2056,3.694875e+12,91394.32,2.49923504410667,40427844.1634622,0.0249923504410667,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2057,3.787545e+12,92660.8,2.50806860854562,40875374.1382935,0.0250806860854562,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2058,3.882861e+12,93958.13,2.51656415963375,41325442.9311802,0.0251656415963375,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2059,3.980783e+12,95283.72,2.5219033078959,41778208.6675566,0.025219033078959,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2060,4.081235e+12,96634.32,2.52342315569576,42233807.5268462,0.0252342315569576,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2061,4.184181e+12,98007.45,2.52242274703614,42692483.5786212,0.0252242274703614,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2062,4.289608e+12,99401.14,2.5196567739302,43154509.0946966,0.025196567739302,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2063,4.397471e+12,100813,2.5145188091779,43620101.4691776,0.025145188091779,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2064,4.50768e+12,102239.5,2.50619048994296,44089415.4202282,0.0250619048994296,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2065,4.620077e+12,103676.2,2.49345561353069,44562547.6024551,0.0249345561353069,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2066,4.734462e+12,105117.8,2.47582453712352,45039586.3343237,0.0247582453712352,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2067,4.85057e+12,106558.1,2.45240113871439,45520443.2566412,0.0245240113871439,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2068,4.968079e+12,107990.5,2.4225812636453,46004797.4799313,0.024225812636453,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2069,5.086647e+12,109408.6,2.38659650943553,46492187.764265,0.0238659650943553,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2070,5.205957e+12,110807.2,2.34555297428738,46982124.4779832,0.0234555297428738,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2071,5.325792e+12,112182.8,2.30188224758676,47474222.9397523,0.0230188224758676,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2072,5.446122e+12,113535.8,2.25938226652487,47968303.9562101,0.0225938226652487,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2073,5.567136e+12,114870.6,2.22202146775266,48464407.0664943,0.0222202146775266,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2074,5.689191e+12,116194.4,2.19241994447414,48962676.9086529,0.0219241994447414,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2075,5.812701e+12,117515.5,2.17095892895844,49463272.5919914,0.0217095892895844,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2076,5.938065e+12,118841.3,2.15672541904357,49966329.0241556,0.0215672541904357,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2077,6.065683e+12,120179.2,2.14915128076234,50471981.9022631,0.0214915128076234,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2078,6.196001e+12,121537,2.14844725647549,50980353.7584466,0.0214844725647549,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2079,6.329463e+12,122922.5,2.15400223466717,51491507.2508967,0.0215400223466717,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2080,6.466407e+12,124340.8,2.16359586903343,52005498.3416155,0.0216359586903343,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2081,6.606984e+12,125793.7,2.17395842853689,52522389.3002892,0.0217395842853689,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2082,6.751135e+12,127278.5,2.1817973223486,53042224.5006919,0.021817973223486,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2083,6.898602e+12,128789.4,2.18432900541909,53564981.557505,0.0218432900541909,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2084,7.049014e+12,130318.4,2.18032581093968,54090692.4442415,0.0218032581093968,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2085,7.202023e+12,131858.3,2.17064400780025,54619411.7183707,0.0217064400780025,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2086,7.357404e+12,133404,2.1574632571987,55151297.1005768,0.021574632571987,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2087,7.51507e+12,134953.3,2.14295694513988,55686435.3329691,0.0214295694513988,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2088,7.675037e+12,136506.6,2.12861623378093,56224672.4864897,0.0212861623378093,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2089,7.837335e+12,138065,2.1146217275565,56765540.1946791,0.021146217275565,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2090,8.001965e+12,139630.2,2.10058648762621,57308276.7954294,0.0210058648762621,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2091,8.168926e+12,141203.7,2.08650000343666,57852044.239733,0.0208650000343666,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2092,8.338173e+12,142786.8,2.07183906427846,58395963.9654125,0.0207183906427846,OECD EO117 LTS - ET slow costs
