y0,y1,d_actual,d_hat,unexplained,0_14,15_34,35_54,55_64,65p,tot,rp_g,unemp
1998,1999,0.00564567581647912,-0.0052834116822118,0.0109290874986909,-0.0008840149108803,-0.000916139709320157,-0.00103770605463232,-0.000763701769816684,-0.000974901444455306,-0.00150335960120475,0.00806307477521156,-0.00726666296711385
1999,2000,-0.000759559427670031,-0.00122573069283494,0.000466171265164913,0.000237814843384906,5.41405546807952e-05,0.000919786662087945,0.00248054302940198,2.38435177402774e-05,7.34943415067708e-05,-0.000728234412788944,-0.00428711922884868
2000,2001,8.2019209220241e-05,0.000650288796176232,-0.000568269586955991,-0.000442353918765794,-0.000453763031342753,0.000487627595155722,0.0020936051308768,0.000279160995249491,3.8518398132489e-05,0.000133520738125444,-0.00148602711125517
2001,2002,-0.00219919252723202,0.00425617418316598,-0.006455366710398,-0.00163379715554037,-0.00152637863257009,0.000209453270328534,0.00392590511724688,-0.000972941074110368,0.000302578755370869,5.00486488795541e-05,0.00390130525356098
2002,2003,-0.000438871625540183,-0.000405913542402391,-3.29580831377918e-05,-3.81053377890917e-05,0.000948994105503697,-0.000102306043624995,0.0023848491776253,-0.000752630746037773,-0.000325025730891258,0.00168266689775653,-0.0042043558649448
2003,2004,-0.00290224475534856,0.000846636591385471,-0.00374888134673403,0.000394310502252964,0.000710758533989752,0.000802055752078037,0.00303503647338491,-0.000274416904714393,0.000807843105251872,-0.00239183123110859,-0.00223711963974908
2004,2005,0.00246191593844253,-0.00134698789892463,0.00380890383736715,0.000197628091308407,0.000926319306951443,-0.000875654880173308,0.000821348405741951,-0.00243912981430288,0.0012291018597029,0.00170815060563611,-0.00291475147378926
2005,2006,0.000586569976483709,0.000588336962269452,-1.76698578574378e-06,0.000290751283842927,0.000365731236867927,0.000302150733513345,0.00203313370699293,-0.00175975922229616,0.00185103903527277,-0.0025201261683001,2.54163563758127e-05
2006,2007,-0.00119016646076012,-0.00047881268175627,-0.000711353779003847,0.000674650521350376,0.00131293325810344,-0.000334534576691993,0.000671358921190515,-0.000975417596042068,0.00118880683648063,-0.000389336204477469,-0.0026272738416697
2007,2008,0.000675371954894644,0.000268108418331948,0.000407263536562696,0.000566480979978633,0.00183969626139915,-0.000676084393732634,0.000631607747408927,-0.00152149563963867,0.000995288209151676,-8.27406055398794e-05,-0.00148464414069526
2008,2009,0.00520021515601088,0.00438277801783509,0.000817437138175786,-0.000543781275537401,0.00046890337440183,-0.00105430451149591,-7.17630553342579e-06,-0.0015934831444151,0.00210509118274929,-0.00123986976132062,0.00624739845898643
2009,2010,0.0120489391158129,0.00190786345022236,0.0101410756655905,-0.00212265969384754,-0.00140912454190839,-0.00243411879276418,-0.00200543807568448,0.000247659800239285,-0.0008614631042252,0.0083950052394274,0.00209800261898546
2010,2011,-0.00535753291210231,0.00129080140132954,-0.00664833431343185,0.00210750539406233,0.00180938652402336,-0.000622606360699525,0.000370087053054909,-0.00186382132332958,0.00505062654828681,-0.00554550509144818,-1.48713426205777e-05
2011,2012,0.000817412952491381,0.0020276813213429,-0.00121026836885152,-0.000340758904124062,4.59525338459017e-05,-0.00187058087711255,-0.00262445577767227,0.00238566744822156,0.000151260529459394,0.0044935350876556,-0.000212938718930664
2012,2013,-0.00410788993392036,0.00397177240272498,-0.00807966233664534,-0.00145867720064757,-0.00113010986181735,-0.000717483493709553,-0.000553761494708487,0.00509738110991004,-0.00261287148396421,0.00537414561199561,-2.68507843334984e-05
2013,2014,-0.00180809660609968,0.00497876555546496,-0.00678686216156464,-0.00110096314988067,-0.00131495661251874,-0.000460111411884701,0.000320031032553426,0.0035926554820173,-0.00064710222216657,0.00195409711465168,0.00263511532269324
2014,2015,0.00371762426919819,0.00303268148464143,0.000684942784556767,-0.00186340029126735,-0.00158645621202404,-0.00130025979430709,-0.00105457639443614,0.00412541859422927,-0.00264723145980159,0.00752100317962148,-0.000161816137373124
2015,2016,0.00880645153612902,0.000917719836112821,0.0078887317000162,-0.000687955323909035,-0.000443385179526359,-0.00105418764081352,-0.00098464470862212,0.0043865799700806,-0.00253470179975895,0.00673078385712042,-0.00449476933845821
2016,2017,0.00275654568581871,0.00442632691567939,-0.00166978122986068,0.00153623253117645,0.000710436137701642,0.00134508541513535,0.00250421610692402,0.00173993245836437,0.00317238297319617,-0.00854294610961555,0.00196098740279693
2017,2018,0.00287967896826427,0.00235434561818573,0.000525333350078544,0.000213122255027931,-2.08235282907902e-05,0.00031856049048747,0.000614179008567627,0.00279431031301881,0.000457966077696076,-0.00107627947567287,-0.000946689522648531
2018,2019,0.0047518572954556,0.00205721139445542,0.00269464590100019,0.000837597914610111,0.000477334564314372,0.000649123515655599,0.000961760324073316,0.00249523744960245,0.00132344449091156,-0.00313205600625543,-0.00155523085845655
2019,2022,0.0168664961908075,0.00994989612251549,0.00691660006829198,0.00229976578790306,-0.00238871269042911,0.00511223718142164,0.00427720543241204,0.0119091330745481,0.00672853354812808,-0.0186492481297839,0.000660981918315589
2022,2023,-0.00693568390607813,0.00125483243679991,-0.00819051634287804,0.00219210002614791,0.00768720657622052,0.00098988207535623,-0.000277910019858814,0.00187577010434881,-0.000643847981871198,-0.00522315430841449,-0.00534521403512905
2023,2024,0.0103910363859545,0.00142000943900981,0.0089710269469447,-0.00143571740656539,0.00211991647778936,-0.00140541363248307,-0.0028282303062712,0.001368772689213,-0.00215322201913515,0.00595307096377162,-0.000199167327309347
2024,2025,0.00923187907185713,0.00233140179149477,0.00690047728036236,-0.00115701308904704,0.000554937816316279,-0.000438699657462148,-0.00151251469898231,0.00277972626995734,-0.00124615670566575,0.00310793842655625,0.000243183429822151
