year,y_actual,yhat_full,yhat_cf_Demography,impact_Demography,yhat_cf_RelPrices,impact_RelPrices,yhat_cf_UR,impact_UR,yhat_cf_ToT,impact_ToT,yhat_cf_AllFixed
2009,0.351629317650155,0.343096132528457,0.305781767822961,0.0373143647054964,0.338824777485566,0.00427135504289122,0.371556953195355,-0.0284608206668981,0.354358097634904,-0.0112619651064472,0.341233198553415
2010,0.357520575539568,0.346417757065982,0.305295485716141,0.0411222713498406,0.350256976677144,-0.00383921961116229,0.368269638914251,-0.0218518818482696,0.356664368443824,-0.0102466113778419,0.341233198553415
2011,0.34822504121705,0.344957361349683,0.299437161316762,0.0455202000329209,0.34411855114029,0.000838810209392637,0.371964222656278,-0.0270068613065952,0.360585347489133,-0.01562798613945,0.341233198553415
2012,0.351054101447468,0.344801017854898,0.296296996362448,0.0485040214924498,0.348573773762171,-0.00377275590727311,0.370260326469496,-0.0254593086145979,0.360505155523994,-0.0157041376690954,0.341233198553415
2013,0.345886749357447,0.349689084580932,0.297645409047808,0.052043675533124,0.358296220378578,-0.00860713579764605,0.371876281308466,-0.022187196727534,0.362482541561359,-0.0127934569804268,0.341233198553415
2014,0.347643589009624,0.358237692326022,0.302106864470758,0.0561308278552637,0.368362199170508,-0.0101245068444865,0.375478338874514,-0.0172406465484923,0.3699988730157,-0.0117611806896781,0.341233198553415
2015,0.350317400286541,0.361981631608952,0.301889310407666,0.0600923212012862,0.378979130517156,-0.0169974989082042,0.375469059564415,-0.0134874279554632,0.370840592891034,-0.0088589612820813,0.341233198553415
2016,0.356054985106391,0.358735483364229,0.294546840646511,0.0641886427177174,0.382052189422792,-0.0233167060585633,0.375666100316997,-0.016930616952768,0.365174518259801,-0.00643903489557196,0.341233198553415
2017,0.351464011264515,0.365150025817733,0.297606654820484,0.0675433709972487,0.38016566392816,-0.0150156381104274,0.384199683829203,-0.01904965801147,0.374711273428766,-0.00956124761103327,0.341233198553415
2018,0.351282390929997,0.366565140281407,0.295918225342365,0.0706469149390415,0.380430756165209,-0.013865615883802,0.387962495695462,-0.021397355414055,0.376617142194599,-0.0100520019131925,0.341233198553415
2019,0.35037060286342,0.366600233990794,0.292815094507227,0.0737851394835673,0.377544418544112,-0.0109441845533175,0.392549888663994,-0.0259496546732001,0.378124498810464,-0.0115242648196702,0.341233198553415
2020,0.399125349708618,0.377067058132292,0.298792002646794,0.0782750554854981,0.387882603792959,-0.0108155456606673,0.396948450250711,-0.019881392118419,0.388811316259827,-0.0117442581275347,0.341233198553415
2021,0.421102184704669,0.391304802819058,0.309093053592118,0.0822117492269396,0.396439989659036,-0.00513518683997805,0.403840970307751,-0.0125361674886932,0.405773593451683,-0.0144687906326256,0.341233198553415
2022,0.379540431121255,0.376722607024263,0.294234098616519,0.0824885084077444,0.369744982177274,0.00697762484698933,0.412516038785042,-0.0357934317607785,0.39490590004737,-0.0181832930231067,0.341233198553415
2023,0.359035764314396,0.369428728857491,0.29026246408011,0.0791662647773806,0.357530600694475,0.0118981281630153,0.414165066157134,-0.0447363372996437,0.387561254194167,-0.0181325253366764,0.341233198553415
2024,0.373371457042375,0.368649518586217,0.290596110477311,0.0780534081089063,0.362303996899505,0.00634552168671182,0.409606461999212,-0.0409569434129952,0.384675184936038,-0.0160256663498204,0.341233198553415
