year,y_actual,yhat_full,yhat_cf_Demography,impact_Demography,yhat_cf_RelPrices,impact_RelPrices,yhat_cf_UR,impact_UR,yhat_cf_ToT,impact_ToT,yhat_cf_AllFixed
2004,0.212831204793613,0.207770216400717,0.209185221086216,-0.00141500468549852,0.211537381612332,-0.00376716521161483,0.218404997498145,-0.0106347810974275,0.205450253666724,0.00231996273399268,0.221267204661265
2005,0.211676828543455,0.206614735268753,0.208153569658702,-0.00153883438994942,0.210039449819623,-0.00342471455087076,0.220220475920693,-0.01360574065194,0.202697915068505,0.00391682020024739,0.221267204661265
2006,0.206859694520323,0.204101711297872,0.205882337186554,-0.00178062588868222,0.210237191094002,-0.00613547979612983,0.219158538157974,-0.0150568268601019,0.198294272116351,0.0058074391815206,0.221267204661265
2007,0.204437483829415,0.202969233404578,0.204449861453308,-0.00148062804873006,0.209034985631892,-0.00606575222731409,0.220951877062601,-0.0179826436580227,0.195738180727198,0.00723105267737978,0.221267204661265
2008,0.202802538051702,0.2022284561281,0.203598486816993,-0.00137003068889252,0.208522826802512,-0.00629437067441155,0.222023966728493,-0.019795510600393,0.193807292697568,0.00842116343053187,0.221267204661265
2009,0.219910121373404,0.208186838191855,0.208698023815427,-0.000511185623572108,0.215389638294391,-0.00720280010253585,0.223578772178483,-0.0153919339866275,0.19816128494853,0.0100255532433255,0.221267204661265
2010,0.217022925659472,0.214318857864717,0.213353219001986,0.000965638862731461,0.21953677012081,-0.00521791225609272,0.226136602926557,-0.01181774506184,0.205197186206064,0.00912167165865305,0.221267204661265
2011,0.211965949324351,0.21568051974958,0.213037425701062,0.00264309404851856,0.223216926461112,-0.00753640671153197,0.230286136055669,-0.0146056163060889,0.201768275692163,0.0139122440574171,0.221267204661265
2012,0.216421130987121,0.220641943765026,0.215299949566394,0.00534199419863182,0.22682055174385,-0.00617860797882436,0.23441062605734,-0.0137686822923148,0.206661908588758,0.0139800351762676,0.221267204661265
2013,0.212452263764165,0.223230889342089,0.215664992879956,0.00756589646213332,0.228222921946038,-0.00499203260394907,0.235229976486323,-0.0119990871442338,0.211841981375216,0.0113889079668731,0.221267204661265
