year,cofog_group_name,exp_gdp_f,0_14,15_34,35_54,55_64,65p
2019,033 Law courts,0.12830621537986,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,034 Prisons,0.0823458420062675,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,034 Prisons,0.0853328294930238,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,034 Prisons,0.0871723849591053,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,034 Prisons,0.0878904803499593,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,034 Prisons,0.0850762781941172,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,034 Prisons,0.0863560992252431,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,034 Prisons,0.0929383286001291,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,034 Prisons,0.0856418805459315,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,034 Prisons,0.0857112379233982,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,034 Prisons,0.0861471998270158,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,034 Prisons,0.0909756276798052,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,034 Prisons,0.0938560197250135,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,034 Prisons,0.0923424353661904,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,034 Prisons,0.0918881044239783,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,034 Prisons,0.0923220196768683,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,034 Prisons,0.0928247377549119,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,034 Prisons,0.0993188254355651,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,034 Prisons,0.104557035847183,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,034 Prisons,0.108539541455677,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,034 Prisons,0.110163439216477,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,034 Prisons,0.119010038308127,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,035 RandD Public order and safety,0,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,035 RandD Public order and safety,0,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,035 RandD Public order and safety,0,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,035 RandD Public order and safety,0,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,035 RandD Public order and safety,0,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,035 RandD Public order and safety,0,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,035 RandD Public order and safety,0,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,035 RandD Public order and safety,0,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,035 RandD Public order and safety,0,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,035 RandD Public order and safety,0.000368938757289147,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,035 RandD Public order and safety,0.000431983037415979,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,035 RandD Public order and safety,0.000587824758194239,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,035 RandD Public order and safety,0.000517759660029102,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,035 RandD Public order and safety,0.000533106091067385,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,035 RandD Public order and safety,0.000543070703981578,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,035 RandD Public order and safety,0.000502002023256653,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,035 RandD Public order and safety,0.000518459597144348,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,035 RandD Public order and safety,0.000486723400050366,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,035 RandD Public order and safety,0.000504932931757367,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,035 RandD Public order and safety,0.000579702365682788,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,035 RandD Public order and safety,0.000550181908327066,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,039 Public order and safety not elsewhere classified,0.0854175663852674,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,039 Public order and safety not elsewhere classified,0.0600919860766407,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,039 Public order and safety not elsewhere classified,0.0769291071101936,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,039 Public order and safety not elsewhere classified,0.0847532852900611,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,039 Public order and safety not elsewhere classified,0.0876750712579247,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,039 Public order and safety not elsewhere classified,0.0995665010250713,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,039 Public order and safety not elsewhere classified,0.0898561901516555,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,039 Public order and safety not elsewhere classified,0.0949230873199275,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,039 Public order and safety not elsewhere classified,0.104476222618743,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,039 Public order and safety not elsewhere classified,0.0967849339955196,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,039 Public order and safety not elsewhere classified,0.095295458053965,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,039 Public order and safety not elsewhere classified,0.103485149097338,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,039 Public order and safety not elsewhere classified,0.102102204957739,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,039 Public order and safety not elsewhere classified,0.100175480930571,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,039 Public order and safety not elsewhere classified,0.0995708329865354,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,039 Public order and safety not elsewhere classified,0.0991682178669733,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,039 Public order and safety not elsewhere classified,0.105517798879682,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,039 Public order and safety not elsewhere classified,0.112433105411635,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,039 Public order and safety not elsewhere classified,0.108308113861955,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,039 Public order and safety not elsewhere classified,0.116899980500446,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,039 Public order and safety not elsewhere classified,0.116429874875972,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,041 General economic commercial and labour affairs,0.134978657807978,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,041 General economic commercial and labour affairs,0.10957950402211,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,041 General economic commercial and labour affairs,0.0673652303430976,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,041 General economic commercial and labour affairs,0.0860767894559556,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,041 General economic commercial and labour affairs,0.0940580717655219,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,041 General economic commercial and labour affairs,0.0807915891423573,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,041 General economic commercial and labour affairs,0.0887892960733377,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,041 General economic commercial and labour affairs,0.0862970245535077,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,041 General economic commercial and labour affairs,0.0935911959093437,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,041 General economic commercial and labour affairs,0.10044357667197,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,041 General economic commercial and labour affairs,0.0975705687176892,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,041 General economic commercial and labour affairs,0.108971513507151,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,041 General economic commercial and labour affairs,0.120689776752784,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,041 General economic commercial and labour affairs,0.127727373000736,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,041 General economic commercial and labour affairs,0.152437585430655,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,041 General economic commercial and labour affairs,0.160868830179973,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,041 General economic commercial and labour affairs,0.151728328190374,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,041 General economic commercial and labour affairs,0.140021472678126,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,041 General economic commercial and labour affairs,0.129473219251452,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,041 General economic commercial and labour affairs,0.14412600195079,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,041 General economic commercial and labour affairs,0.13511708796915,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,042 Agriculture forestry fishing and hunting,0.228902537858168,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,042 Agriculture forestry fishing and hunting,0.269751158086685,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,042 Agriculture forestry fishing and hunting,0.19049361101675,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,042 Agriculture forestry fishing and hunting,0.185388620570857,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,042 Agriculture forestry fishing and hunting,0.181368400137298,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,042 Agriculture forestry fishing and hunting,0.171098065754687,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,042 Agriculture forestry fishing and hunting,0.140909047528937,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,042 Agriculture forestry fishing and hunting,0.170628617084287,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,042 Agriculture forestry fishing and hunting,0.167749614073686,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,042 Agriculture forestry fishing and hunting,0.191018041586456,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,042 Agriculture forestry fishing and hunting,0.149811717375862,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,042 Agriculture forestry fishing and hunting,0.143429240999394,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,042 Agriculture forestry fishing and hunting,0.127368876367159,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,042 Agriculture forestry fishing and hunting,0.112170367979587,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,042 Agriculture forestry fishing and hunting,0.100704197933975,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,042 Agriculture forestry fishing and hunting,0.094627381383879,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,042 Agriculture forestry fishing and hunting,0.0914066811487101,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,042 Agriculture forestry fishing and hunting,0.0931854073187337,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,042 Agriculture forestry fishing and hunting,0.0862593758418836,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,042 Agriculture forestry fishing and hunting,0.0819179411920022,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,042 Agriculture forestry fishing and hunting,0.0778981695031356,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,043 Fuel and energy,0.153881577063362,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,043 Fuel and energy,0.143988793843568,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,043 Fuel and energy,0.199169040215318,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,043 Fuel and energy,0.201809875962511,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,043 Fuel and energy,0.173617613806644,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,043 Fuel and energy,0.180910293458097,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,043 Fuel and energy,0.200259969959802,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,043 Fuel and energy,0.181256508762745,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,043 Fuel and energy,0.177599561556118,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,043 Fuel and energy,0.195291582191722,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,043 Fuel and energy,0.212708447623628,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,043 Fuel and energy,0.260154442983679,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,043 Fuel and energy,0.184244775021356,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,043 Fuel and energy,0.188113753861641,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,043 Fuel and energy,0.177631343741453,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,043 Fuel and energy,0.185307201403058,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,043 Fuel and energy,0.190996007243655,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,043 Fuel and energy,0.177012451081954,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,043 Fuel and energy,0.17782054746722,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,043 Fuel and energy,0.180407374147833,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,043 Fuel and energy,0.174957846848007,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,044 Mining manufacturing and construction,0.047611727874499,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,044 Mining manufacturing and construction,0.0832892601135792,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,044 Mining manufacturing and construction,0.0748386422430688,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,044 Mining manufacturing and construction,0.138673825382061,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,044 Mining manufacturing and construction,0.094650778955513,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,044 Mining manufacturing and construction,0.100161181491945,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,044 Mining manufacturing and construction,0.10218474394555,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,044 Mining manufacturing and construction,0.0976164571288518,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,044 Mining manufacturing and construction,0.0890168135191974,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,044 Mining manufacturing and construction,0.0711744352603646,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,044 Mining manufacturing and construction,0.078966499239641,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,044 Mining manufacturing and construction,0.0705389709833087,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,044 Mining manufacturing and construction,0.0630372386085432,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,044 Mining manufacturing and construction,0.0789723977631185,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,044 Mining manufacturing and construction,0.0949665378875612,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,044 Mining manufacturing and construction,0.101655409709472,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,044 Mining manufacturing and construction,0.102068915472592,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,044 Mining manufacturing and construction,0.0907960379003046,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,044 Mining manufacturing and construction,0.0860700259924746,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,044 Mining manufacturing and construction,0.0723428572898624,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,044 Mining manufacturing and construction,0.0670463056561327,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,045 Communication,0.0400505601723453,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,045 Communication,0.0389935130239966,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,045 Communication,0.0313047113851943,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,045 Communication,0.0305386331611961,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,045 Communication,0.035380059956396,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,045 Communication,0.0276951188858133,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,045 Communication,0.0242224470373636,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,045 Communication,0.0222748962575903,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,045 Communication,0.0204010776670029,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,045 Communication,0.0177705501427606,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,045 Communication,0.0160985678610355,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,045 Communication,0.0148635688857686,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,045 Communication,0.0123226799086926,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,045 Communication,0.0146361854093046,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,045 Communication,0.0216519928500481,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,045 Communication,0.019144531705106,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,045 Communication,0.0212568434829183,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,045 Communication,0.016814081092649,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,045 Communication,0.0187035573471791,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,045 Communication,0.0210092133218141,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,045 Communication,0.0213242918951594,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,046 Other industries,0.0355020452265185,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,046 Other industries,0.0333046577244617,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,046 Other industries,0.0289006767880007,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,046 Other industries,0.0312739132533597,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,046 Other industries,0.0331004169179684,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,046 Other industries,0.0286296167623285,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,046 Other industries,0.0334688623827846,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,046 Other industries,0.0287535425547326,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,046 Other industries,0.0262108771990135,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,046 Other industries,0.0262253966639702,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,046 Other industries,0.0253430048617374,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,046 Other industries,0.0262001892223718,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,046 Other industries,0.0261986387974726,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,046 Other industries,0.0329556492659838,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,046 Other industries,0.0320175597651748,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,046 Other industries,0.0313751264535408,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,046 Other industries,0.0308821586125112,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,046 Other industries,0.0312609165577803,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,046 Other industries,0.033052068157951,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,046 Other industries,0.0338626140505739,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,046 Other industries,0.0355341625619515,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,047 RandD Economic affairs,0.0021856500389038,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,047 RandD Economic affairs,0.00254065382309327,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,047 RandD Economic affairs,0.00308343567900912,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,047 RandD Economic affairs,0.00279406435022179,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,047 RandD Economic affairs,0.00191490015227917,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,047 RandD Economic affairs,0.00199642728164605,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,047 RandD Economic affairs,0.00233136113410188,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,047 RandD Economic affairs,0.000691540896885975,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,047 RandD Economic affairs,0.000868130964553313,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,047 RandD Economic affairs,0.0016294795113604,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,047 RandD Economic affairs,0.00250550161701268,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,047 RandD Economic affairs,0.00428272323827231,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,047 RandD Economic affairs,0.00137206309907712,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,047 RandD Economic affairs,0.0015266219880566,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,047 RandD Economic affairs,0.00134587087508478,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,047 RandD Economic affairs,0.00152882434355435,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,047 RandD Economic affairs,0.00175825428596779,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,047 RandD Economic affairs,0.0013495512455942,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,047 RandD Economic affairs,0.00128337120154998,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,047 RandD Economic affairs,0.0063367465490153,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,047 RandD Economic affairs,0.0110415817464259,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,049 Economic affairs not elsewhere classified,0.102075763979075,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,049 Economic affairs not elsewhere classified,0.105326670448671,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,049 Economic affairs not elsewhere classified,0.10232825524576,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,049 Economic affairs not elsewhere classified,0.109458696386759,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,049 Economic affairs not elsewhere classified,0.0797419134841967,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,049 Economic affairs not elsewhere classified,0.083807468652929,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,049 Economic affairs not elsewhere classified,0.0761051109200037,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,049 Economic affairs not elsewhere classified,0.075086782646093,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
