EE,EU,EN,UE,UU,UN,NE,NU,NN,date,age,sex,state,U_EST
0.9485054952680652,0.011664365101542503,0.039830139630392274,0.16586937277443628,0.6289400278337837,0.20519059939178014,0.06436274799104283,0.031978873447229265,0.9036583785617279,1994,25-54,Females,Tasmania,0.07681488162954689
0.9245441267039252,0.031653009927522145,0.04380286336855267,0.18625472575699936,0.6368321175374194,0.1769131567055812,0.10352486660497104,0.08958660042705457,0.8068885329679744,1994.0833333333333,15-24,Males,New South Wales,0.16324136455470648
0.9262325228554674,0.03384080261920442,0.03992667452532833,0.14635783401035357,0.7083621431136905,0.14528002287595593,0.0804360545645597,0.09402357559758119,0.8255403698378592,1994.0833333333333,15-24,Males,Victoria,0.22102813118482478
0.9283236017390173,0.03627770204499493,0.03539869621598775,0.20978673222886562,0.6370395546795466,0.15317371309158762,0.09591657314651339,0.09684464543583027,0.8072387814176564,1994.0833333333333,15-24,Males,Queensland,0.16797821504197105
0.9382626763677349,0.030206539442296575,0.0315307841899684,0.14114011292751721,0.7244603290575746,0.13439955801490822,0.06721706306914642,0.07561031736759549,0.8571726195632581,1994.0833333333333,15-24,Males,South Australia,0.1993144528260523
0.933862065742249,0.035554681925942785,0.030583252331808253,0.23499840512029518,0.62790309179641135,0.13709850308329352,0.09918291247192808,0.09703195370622822,0.8037851338218437,1994.0833333333333,15-24,Males,Western Australia,0.15020562858763115
0.9362387582971485,0.029240089720420585,0.034521151982430894,0.12333078107410039,0.748316739468935,0.1283524794569648,0.08006027328156663,0.08954802870231746,0.8303916980161159,1994.0833333333333,15-24,Males,Tasmania,0.21980654681405676
0.9766297512392182,0.012832702079754224,0.01053754668102758,0.14736787935895457,0.7445322772279591,0.10809984341308633,0.10827167255318021,0.11487602889313972,0.77685229855368,1994.0833333333333,25-54,Males,New South Wales,0.0863359999545831
0.9781394912260158,0.012698487100532882,0.00916202167345127,0.13162359134488716,0.7991978001102953,0.0691786085448177,0.11040941275098358,0.12254250505372466,0.7670480821952917,1994.0833333333333,25-54,Males,Victoria,0.09996088872808685
0.9766294979023231,0.013933413175258053,0.009437088922418773,0.19636624440445105,0.7390487716336533,0.06458498396189559,0.09480281749518858,0.08441781336957287,0.8207793691352386,1994.0833333333333,25-54,Males,Queensland,0.0758361226122976
0.9802018445535554,0.012623154408523185,0.007175001037921455,0.14742476999523366,0.7767831149762148,0.07579211502855164,0.07341312902340123,0.09272265802241397,0.8338642129541848,1994.0833333333333,25-54,Males,South Australia,0.08728467894025363
0.9812176178035504,0.010759873570617418,0.008022508625832146,0.1948762375768053,0.740966658538574,0.06415710388462068,0.09827840756119631,0.09408882285573432,0.8076327695830694,1994.0833333333333,25-54,Males,Western Australia,0.06193736840120776
0.974823697467457,0.01573599016722334,0.009440312365319664,0.14648622427442146,0.7767207822680748,0.07679299345750375,0.07930097263439492,0.11633601560095386,0.8043630117646512,1994.0833333333333,25-54,Males,Tasmania,0.11260012055955244
0.9543316405854821,0.012194414887758298,0.03347394452675952,0.0763222489316167,0.72838837763157,0.19528937343681316,0.037680437956867874,0.04166134659759376,0.9206582154455384,1994.0833333333333,55-64,Males,New South Wales,0.15470699355650155
0.9271642013779217,0.022172759533464207,0.05066303908861411,0.1818734866220608,0.5742894893303845,0.24383702404755478,0.08090482057969986,0.07922994647631677,0.8398652329439834,1994.0833333333333,15-24,Females,New South Wales,0.13839537318312342
0.9352099460323979,0.02587902770177888,0.0389110262658231,0.15281179821941893,0.6404229979667738,0.2067652038138074,0.06569001614351734,0.08738649615696067,0.846923487699522,1994.0833333333333,15-24,Females,Victoria,0.174969453787891
0.93268403786049,0.029056929615767776,0.038259032523742145,0.21285299140007868,0.6050770277124928,0.18206998088742832,0.07657967080831124,0.08546847106228651,0.8379518581294022,1994.0833333333333,15-24,Females,Queensland,0.14794183171269643
0.9328067670335146,0.02438564619225282,0.04280758677423255,0.20693660663142066,0.6027751267676854,0.19028826660089393,0.08261495143067031,0.07707050330171224,0.8403145452676175,1994.0833333333333,15-24,Females,Western Australia,0.13301286823505465
0.9316204407097899,0.03165998668203614,0.03671957260817386,0.15005212865113196,0.6581633950503246,0.19178447629854345,0.06403451121417675,0.07925425217798585,0.8567112366078374,1994.0833333333333,15-24,Females,Tasmania,0.19232622004954308
0.955337233967555,0.00993833868973738,0.03472442734270751,0.15206235559047096,0.5799362540718733,0.2680013903376557,0.0645931630805646,0.04581020358155221,0.8895966333378833,1994.0833333333333,25-54,Females,New South Wales,0.07398337335572895
0.9526667525382374,0.011377542220986199,0.035955705240776445,0.1375683274998899,0.6112503625440506,0.25118130995605953,0.06628083233424158,0.050230986542250174,0.8834881811235082,1994.0833333333333,25-54,Females,Victoria,0.08887546069701849
0.9496518131114967,0.011752772822060479,0.03859541406644282,0.2007773713825547,0.5560663833471552,0.24315624527029017,0.07000265216614576,0.040140574903739824,0.8898567729301143,1994.0833333333333,25-54,Females,Queensland,0.0685107200876474
0.9586878527150913,0.00964104531256747,0.0316711019723412,0.16121812682491818,0.614731929137651,0.22404994403743092,0.06312227991096851,0.04228453758931429,0.8945931824997173,1994.0833333333333,25-54,Females,South Australia,0.07119587585839629
0.951337839611825,0.011063918830271982,0.03759824155790299,0.19720155800576508,0.5833604715017354,0.21943797049249952,0.06472557222124092,0.03884184522032418,0.8964325825584349,1994.0833333333333,25-54,Females,Western Australia,0.07081536009896651
0.9490252001434828,0.011838351686421285,0.03913644817009589,0.17219750835124473,0.631965207500166,0.1958372841485893,0.06347371338013975,0.03224599388491008,0.9042802927349501,1994.0833333333333,25-54,Females,Tasmania,0.07744642818271869
0.9230318356119531,0.032160298653878976,0.04480786573416781,0.18578286738347127,0.6364964444074248,0.17772068820910383,0.10371089128623304,0.09036691797506159,0.8059221907387054,1994.1666666666667,15-24,Males,New South Wales,0.166322058043347
0.9263080231357352,0.03433367950571283,0.039358297358551814,0.15110905531636487,0.7032619553422937,0.14562898934134144,0.08167741384872014,0.09177849196478015,0.8265440941864998,1994.1666666666667,15-24,Males,Victoria,0.2148970978522722
0.9297632865487351,0.03554878823144286,0.03468792521982204,0.2226038225667294,0.6361830654163055,0.141213112016965,0.09561102307466504,0.09712026265669071,0.8072687142686442,1994.1666666666667,15-24,Males,Queensland,0.16178469674672266
0.9387883881919645,0.03090693502734031,0.03030467678069518,0.13437998816109106,0.7364590041112064,0.1291610077277027,0.06713876795058595,0.08244756904131527,0.8504136630080987,1994.1666666666667,15-24,Males,South Australia,0.2135682846748848
0.9348876117840925,0.033898681869333085,0.031213706346574277,0.22653629162388347,0.6360404479857054,0.1374232603904113,0.10038977980388913,0.09852336743770046,0.8010868527584104,1994.1666666666667,15-24,Males,Western Australia,0.15027363799427945
0.9299289427950433,0.03200644044488008,0.03806461676007654,0.11559715731896177,0.7496494288144437,0.13475341386659445,0.08666716155229061,0.09015598710658107,0.8231768513411284,1994.1666666666667,15-24,Males,Tasmania,0.23721657582745267
0.9763059697414356,0.013124327551961358,0.010569702706603082,0.14433144024094713,0.7506924975748014,0.10497606218425147,0.10218969482016031,0.11555157112253184,0.7822587340573078,1994.1666666666667,25-54,Males,New South Wales,0.09121950618818418
0.9780921178945101,0.012831750959164315,0.009076131146325547,0.12856818455299776,0.802978185476368,0.06845362997063406,0.10783696590687479,0.11979732583466644,0.7723657082584587,1994.1666666666667,25-54,Males,Victoria,0.10246178436295686
0.9766236769585108,0.01388354593058676,0.009492777110902326,0.2008049515807127,0.7320736337003619,0.06712141471892522,0.09376026875434718,0.08283194265210703,0.8234077885935458,1994.1666666666667,25-54,Males,Queensland,0.07385692927447061
0.9811700576532802,0.01185236897707179,0.006977573369647942,0.15054840849634898,0.7705895023188187,0.07886208918483223,0.07300919789109035,0.09866961679733881,0.8283211853115708,1994.1666666666667,25-54,Males,South Australia,0.08213165502502347
0.9809665192530268,0.010861966466143735,0.00817151428082948,0.19232022654446984,0.7391344015699327,0.06854537188559738,0.09352972138059257,0.09468257762055834,0.8117877009988491,1994.1666666666667,25-54,Males,Western Australia,0.06347304243309011
0.975246964514009,0.01549651009958751,0.009256525386403484,0.14967321633984576,0.7744045744971289,0.07592220916302536,0.0806527268998367,0.10543211062926644,0.8139151624708969,1994.1666666666667,25-54,Males,Tasmania,0.10661579581296318
0.9555521457525781,0.011578654457741847,0.032869199789679955,0.07741654872338097,0.7287569234051892,0.1938265278714299,0.03561458172200643,0.04129109096063684,0.9230943273173566,1994.1666666666667,55-64,Males,New South Wales,0.1536721176693239
0.9589397968232501,0.007395118495209083,0.033665084681540745,0.05188461889945338,0.8067172362047033,0.14139814489584349,0.03803086715114376,0.032462410916979385,0.9295067219318769,1994.1666666666667,55-64,Males,Queensland,0.1550715635496566
0.9257224027449606,0.023674017607066968,0.05060357964797229,0.18443388624565837,0.5688110043825256,0.24675510937181594,0.07906766220280398,0.08077845578237175,0.8401538820148243,1994.1666666666667,15-24,Females,New South Wales,0.14325290695280057
0.9335272461414482,0.025895751783709817,0.04057700207484193,0.15115342373287477,0.6481718623689963,0.2006747138981289,0.06812197042546236,0.08796595674392431,0.8439120728306133,1994.1666666666667,15-24,Females,Victoria,0.17868396399269074
0.9338182525329765,0.027223754465972142,0.0389579930010514,0.2124449443113074,0.6096348269300326,0.17792022875866015,0.07628327324564863,0.08911424852341693,0.8346024782309345,1994.1666666666667,15-24,Females,Queensland,0.14697114891755034
0.9317594284288818,0.025637751789434476,0.0426028197816837,0.19483926873667554,0.6060224375628752,0.19913829370044908,0.08321604868440778,0.07504024915532614,0.8417437021602661,1994.1666666666667,15-24,Females,Western Australia,0.1375569081443339
0.9283205545135846,0.032494343936735996,0.03918510154967943,0.14636465084264053,0.6669407440524571,0.18669460510490235,0.06753814760418175,0.07674514849621278,0.8557167038996055,1994.1666666666667,15-24,Females,Tasmania,0.1976851677414855
0.9545374301880218,0.010124690297178102,0.03533787951480018,0.15623097405741598,0.5744898088393922,0.2692792171031919,0.06366539239315193,0.043963850909067695,0.8923707566977804,1994.1666666666667,25-54,Females,New South Wales,0.07310629204355919
0.9526933714066742,0.011434997323397254,0.035871631269928525,0.13979586827748436,0.610993536867395,0.24921059485512057,0.0650489831923971,0.052067375819661824,0.8828836409879411,1994.1666666666667,25-54,Females,Victoria,0.09112033302599695
0.949010556589671,0.011611229904517593,0.03937821350581152,0.20274555555955498,0.5552327535903295,0.24202169085011555,0.06910040913292134,0.040262660554317695,0.890636930312761,1994.1666666666667,25-54,Females,Queensland,0.06916184811350094
0.9577933683014241,0.009824592091609291,0.03238203960696656,0.1649259843914839,0.6137895247718035,0.22128449083671256,0.06397953928262476,0.04119733759160352,0.8948231231257717,1994.1666666666667,25-54,Females,South Australia,0.07073817484652048
0.9518975660220226,0.010559842308927115,0.03754259166905038,0.19869854740077367,0.5813895932291766,0.21991185937004976,0.06332273347289956,0.03707409153302032,0.89960317499408,1994.1666666666667,25-54,Females,Western Australia,0.06823585348053839
0.94886668034116,0.012077706078136735,0.03905561358070332,0.1716186613832441,0.6285884444948635,0.19979289412189236,0.06303901993850795,0.03331281649746526,0.9036481635640268,1994.1666666666667,25-54,Females,Tasmania,0.07901664915361968
0.9241166682793175,0.03224298336736217,0.04364034835332034,0.1845874777559563,0.6320926479424307,0.18331987430161298,0.10380024266855502,0.09204839935743345,0.8041513579740115,1994.25,15-24,Males,New South Wales,0.16519277558919618
0.928157767082893,0.03275318230911549,0.039089050607991525,0.15217270127863347,0.7049451541464388,0.14288214457492776,0.08402697832540058,0.09284341932300241,0.8231296023515969,1994.25,15-24,Males,Victoria,0.20798653416673596
0.9297263210028138,0.03588923005096129,0.03438444894622477,0.21977505593371993,0.6375925747477672,0.14263236931851297,0.09233718687443604,0.09646365608473037,0.8111991570408337,1994.25,15-24,Males,Queensland,0.1646595656750831
0.9395041593711418,0.030051320075744174,0.030444520553113984,0.13741735969818727,0.7286167488900445,0.1339658914117683,0.06746686796272744,0.08177087132186903,0.8507622607154035,1994.25,15-24,Males,South Australia,0.20474573702616883
0.9373452300087612,0.03210556470435223,0.030549205286886545,0.23226447861180616,0.6271684327294427,0.1405670886587512,0.09607803365233267,0.09789022398560716,0.8060317423620602,1994.25,15-24,Males,Western Australia,0.14262074941803454
0.9269179098614335,0.03358450789089483,0.0394975822476716,0.11890441864423726,0.7457151902632565,0.13538039109250635,0.08857130387785077,0.09389536088294766,0.8175333352392016,1994.25,15-24,Males,Tasmania,0.24366238597102444
0.976761496626109,0.012761415162577908,0.010477088211313108,0.14861402231884455,0.7497721302578175,0.10161384742333796,0.10053564293410995,0.1100683696616566,0.7893959874042336,1994.25,25-54,Males,New South Wales,0.08738886085673771
0.978794878404294,0.012698456798620491,0.008506664797085516,0.132097821913949,0.7979631620161868,0.06993901606986429,0.10723934036252358,0.11731771194427792,0.7754429476931984,1994.25,25-54,Males,Victoria,0.09739809458015837
0.9767969349064651,0.013835394127106786,0.00936767096642814,0.2014388192058707,0.7277660877263816,0.07079509306774781,0.09490041686441698,0.0810931726934167,0.8240064104421663,1994.25,25-54,Males,Queensland,0.0722055522163708
0.9809638370841742,0.011872407612942908,0.00716375530288275,0.14600586479790606,0.7737248170495891,0.08026931815250493,0.06967515140168454,0.09899832875795109,0.8313265198403644,1994.25,25-54,Males,South Australia,0.0853922697497639
0.9811421237891982,0.010913496675389931,0.007944379535411878,0.19989635038435954,0.7269144170579731,0.07318923255766734,0.09300761310264227,0.08694034093439693,0.8200520459629607,1994.25,25-54,Males,Western Australia,0.059674471241889966
0.9755502872169053,0.014879231130003594,0.00957048165309113,0.15061829924363004,0.7779090477387411,0.0714726530176288,0.0779627980685258,0.10063209644193913,0.8214051054895352,1994.25,25-54,Males,Tasmania,0.1046525002558425
0.9567676732392371,0.011518990257073997,0.031713336503688995,0.07142358716313849,0.7423498949460147,0.18622651789084682,0.03569526225031311,0.042477741052949304,0.9218269966967376,1994.25,55-64,Males,New South Wales,0.16066704591646622
0.9589929716371031,0.00791286892089686,0.033094159442000066,0.04878145960614109,0.7933648994969928,0.15785364089686602,0.037517719974949015,0.03346775240770149,0.9290145276173496,1994.25,55-64,Males,Queensland,0.15471329806618253
0.9250150866044292,0.024596976596708574,0.05038793679886212,0.18937787894042296,0.5710985877989745,0.2395235332606026,0.08113564844938942,0.08071936714749711,0.8381449844031135,1994.25,15-24,Females,New South Wales,0.14334145450408659
0.9355749243772082,0.026447072326455667,0.03797800329633609,0.15355644723508963,0.6446089646094383,0.20183458815547206,0.06856127791093641,0.08945131268159812,0.8419874094074654,1994.25,15-24,Females,Victoria,0.17491912801740478
0.9353157207876659,0.027056903201764283,0.03762737601056987,0.20984606714407308,0.5984028892872829,0.19175104356864403,0.07359064876098748,0.09133322678651877,0.8350761244524937,1994.25,15-24,Females,Queensland,0.14587862112623512
0.9330916933698777,0.026699625685499776,0.040208680944622495,0.19924357217268152,0.606114200196889,0.19464222763042935,0.08633949086834623,0.07840725762795117,0.8352532515037027,1994.25,15-24,Females,Western Australia,0.13707774954234314
0.9275753575712594,0.03480988682009414,0.037614755608646466,0.15447856466873414,0.6717000169505989,0.17382141838066698,0.06961096009459308,0.08027648366358119,0.8501125562418257,1994.25,15-24,Females,Tasmania,0.2024017659853773
0.9555419757577057,0.010152848498416094,0.03430517574387824,0.15738820276753143,0.5799134126799548,0.2626983845525137,0.06434703710472084,0.04428652932768819,0.891366433567591,1994.25,25-54,Females,New South Wales,0.07248831840474686
0.952381494231811,0.012047997591535292,0.03557050817665372,0.14197458221617487,0.606210672710601,0.25181474507322416,0.06495790941590757,0.05191747735517602,0.8831246132289164,1994.25,25-54,Females,Victoria,0.09147953934857928
0.9491025886872293,0.01174041890136127,0.039156992411409346,0.20414709262437958,0.5570256675300586,0.23882723984556178,0.07082870260501371,0.03959014585445601,0.8895811515405303,1994.25,25-54,Females,Queensland,0.06803638131911342
0.9576271976600748,0.010145402690974449,0.032227399648950765,0.17583545887751037,0.6091804487195358,0.21498409240295385,0.0644277536927998,0.0396294654529608,0.8959427808542394,1994.25,25-54,Females,South Australia,0.06845500613131267
0.952884713527647,0.010332582199006814,0.03678270427334616,0.19800147551676217,0.5798678073472071,0.2221307171360306,0.06318988911390655,0.03643988865366393,0.9003702222324295,1994.25,25-54,Females,Western Australia,0.06627573945278663
0.9481036111598,0.011304347180245637,0.04059204165995427,0.1839671746190544,0.6112718300486892,0.20476099533225633,0.06270769970336708,0.0343115076946757,0.9029807926019572,1994.25,25-54,Females,Tasmania,0.0759227373628437
0.9248474520527009,0.03286316760215461,0.042289380345144366,0.18412119601801427,0.6359213172007613,0.17995748678122456,0.1026617033315493,0.09324068939155558,0.8040976072768952,1994.3333333333333,15-24,Males,New South Wales,0.16781164591188663
0.9273125743823067,0.03298633770880147,0.039701087908891756,0.15807121463813067,0.7015143073696308,0.14041447799223844,0.08129729982226229,0.09005458623437793,0.8286481139433597,1994.3333333333333,15-24,Males,Victoria,0.2061646839983035
0.9296643088227177,0.035853761936214146,0.0344819292410682,0.22152120000155703,0.6352931038401279,0.1431856961583149,0.09459194665622582,0.09417924685637949,0.8112288064873947,1994.3333333333333,15-24,Males,Queensland,0.16154258835758367
0.9380252844613065,0.03188771211819802,0.03008700342049531,0.13935971099143787,0.7276161150377939,0.13302417397076827,0.06982912749204123,0.08039681405764756,0.8497740584503113,1994.3333333333333,15-24,Males,South Australia,0.20674681947929036
0.9372190969466727,0.03243839288361432,0.030342510169712972,0.23775282005603074,0.6257398429335026,0.1365073370104666,0.10201615855381287,0.0970614855392218,0.8009223559069654,1994.3333333333333,15-24,Males,Western Australia,0.13927760924911112
0.9280963103857957,0.032645749777563765,0.039257939836640644,0.12485766753918646,0.7461487573086562,0.1289935751521576,0.0884469695128736,0.09010614018400773,0.8214468903031188,1994.3333333333333,15-24,Males,Tasmania,0.2334148602007479
0.9766717732237977,0.012765307709652778,0.010562919066549534,0.14787064006838727,0.752367019329208,0.09976234060240484,0.09979302254251275,0.11211926182300076,0.7880877156344865,1994.3333333333333,25-54,Males,New South Wales,0.08890255532553706
0.9791337671035162,0.012333557299050706,0.008532675597433155,0.13405096283306958,0.7944014129302612,0.07154762423666919,0.10336139010491192,0.11665626216104985,0.7799823477340382,1994.3333333333333,25-54,Males,Victoria,0.09471606077335619
0.9771672493058181,0.013673098980139142,0.009159651714042724,0.2064453611689796,0.719924718321521,0.07362992050949933,0.09452128585274246,0.07748213621158546,0.8279965779356719,1994.3333333333333,25-54,Males,Queensland,0.06884325505845933
0.9806779341846396,0.012205963551787904,0.007116102263572511,0.14536440908814252,0.7764541192859249,0.07818147162593252,0.0730275242499135,0.09413189090945659,0.83284058484063,1994.3333333333333,25-54,Males,South Australia,0.08584807516228003
0.9808083525218029,0.011006151424981445,0.008185496053215632,0.20757193096873613,0.7167127684092278,0.07571530062203609,0.09217672951264358,0.08568417367027123,0.8221390968170851,1994.3333333333333,25-54,Males,Western Australia,0.058292006643361594
0.9750962419564337,0.014971502555673824,0.009932255487892545,0.1422216849388562,0.7883717744323271,0.06940654062881664,0.08363491029360894,0.0918420256849537,0.8245230640214373,1994.3333333333333,25-54,Males,Tasmania,0.10749487179595692
0.956544898683134,0.009997663441396182,0.03345743787546991,0.07159445058190286,0.7421346975164297,0.18627085190166753,0.036117857363040816,0.040172516098740285,0.923709626538219,1994.3333333333333,55-64,Males,New South Wales,0.1516243213959566
0.9586610539158184,0.008163465911265176,0.033175480172916626,0.056650423144576835,0.7947122322021322,0.14863734465329093,0.035202859012326955,0.034557467990088984,0.930239672997584,1994.3333333333333,55-64,Males,Queensland,0.16160353467447813
0.9245396625724477,0.023631760233703402,0.05182857719384893,0.18868918120018435,0.5722041102658443,0.23910670853397128,0.08183609763693458,0.08060862563310134,0.8375552767299641,1994.3333333333333,15-24,Females,New South Wales,0.14231420980175025
0.9362754343482912,0.026567104084828454,0.03715746156688055,0.1639678893444902,0.6267321942394607,0.209299916416049,0.06757599889388098,0.09255839725772264,0.8398656038483964,1994.3333333333333,15-24,Females,Victoria,0.1685883241533602
0.9350621416802448,0.027908037142653164,0.037029821177102025,0.21395427161849545,0.5948107296896366,0.1912349986918681,0.07243572796139505,0.0938661115553575,0.8336981604832474,1994.3333333333333,15-24,Females,Queensland,0.14776828113794446
0.9297089042818384,0.03130857811776887,0.03898251760039276,0.16672471886572202,0.6407751712906538,0.19250010984362426,0.06535710836652077,0.08068195298061727,0.8539609386528619,1994.3333333333333,15-24,Females,South Australia,0.18322123851194877
0.9318437364200278,0.027192997131768627,0.04096326644820346,0.18783034381544156,0.6161852896948038,0.19598436648975467,0.0831148086080424,0.0812443743550593,0.8356408170368983,1994.3333333333333,15-24,Females,Western Australia,0.14782177274778377
0.9288910686154542,0.03653195075553748,0.03457698062900822,0.17175053899093454,0.6549183811779054,0.1733310798311602,0.068560926769031,0.07806929226738576,0.8533697809635833,1994.3333333333333,15-24,Females,Tasmania,0.19057910943312711
0.9560442051334846,0.009960233443883984,0.033995561422631194,0.1559788149753066,0.5780283590361591,0.2659928259885343,0.06470049842432016,0.043782620646339,0.8915168809293408,1994.3333333333333,25-54,Females,New South Wales,0.0708401524629408
0.953182125354838,0.011804986336069759,0.03501288830909223,0.1477462205630669,0.5987234804069086,0.25353029903002444,0.0643550311506318,0.052740235053540425,0.8829047337958277,1994.3333333333333,25-54,Females,Victoria,0.08914029266888936
0.9483696824863171,0.012163046416095396,0.03946727109758745,0.20774396661372696,0.5560197307314245,0.23623630265484852,0.07085155004580039,0.03947531180501022,0.8896731381491894,1994.3333333333333,25-54,Females,Queensland,0.06891840380568784
0.9569501546143506,0.010742081186891884,0.03230776419875757,0.17200369239904928,0.6228682399086884,0.20512806769226222,0.06480351909884978,0.039887780600096276,0.8953087003010538,1994.3333333333333,25-54,Females,South Australia,0.07250349163079434
0.9525985903002958,0.010171516930606667,0.03722989276909745,0.2063213657331472,0.5754140475109607,0.21826458675589203,0.06101808531757585,0.03635090649827397,0.9026310081841502,1994.3333333333333,25-54,Females,Western Australia,0.06624192931030731
0.9491171462624118,0.010713002348324983,0.04016985138926318,0.18660063509072886,0.6212621232824151,0.19213724162685603,0.06357357765077622,0.034368998665614374,0.9020574236836094,1994.3333333333333,25-54,Females,Tasmania,0.07464387243041667
0.9683557594780174,0.007301308334752593,0.024342932187229927,0.21899244604813037,0.6059862084744195,0.17502134547745019,0.07992047808376597,0.03990794239585725,0.8801715795203768,1994.3333333333333,25-54,Females,Australian Capital Territory,0.044188371885156744
0.9262603370316634,0.0318355002821981,0.04190416268613844,0.1835804962039119,0.6359795584618122,0.180439945334276,0.09987143195284204,0.09475370677949924,0.8053748612676588,1994.4166666666667,15-24,Males,New South Wales,0.16693807628008767
0.926520828325577,0.033707109692349455,0.039772061982073524,0.16059555888380525,0.6992932993823749,0.1401111417338199,0.08081211777850988,0.09299444134727494,0.8261934408742152,1994.4166666666667,15-24,Males,Victoria,0.20932031643245338
0.9288863837050968,0.03603291640967467,0.03508069988522857,0.22414247565066858,0.6287625490056528,0.14709497534367874,0.09578678308611423,0.09469406435838226,0.8095191525555034,1994.4166666666667,15-24,Males,Queensland,0.16025539188506718
0.9391982283690812,0.032192084042199365,0.028609687588719523,0.14725740276621604,0.7141702286641257,0.1385723685696582,0.07014791023068931,0.08042592245307244,0.8494261673162382,1994.4166666666667,15-24,Males,South Australia,0.19609571410724458
0.9367454895258545,0.033225490507038054,0.030029019967107468,0.22696780003454456,0.6356498748452806,0.1373823251201749,0.09895739036762316,0.09612534226945088,0.804917267362926,1994.4166666666667,15-24,Males,Western Australia,0.1462718975846072
0.9320885734117499,0.030365371225320157,0.03754605536292986,0.1292027238204612,0.7476082401840181,0.1231890359955208,0.08548246520218836,0.0884409767433576,0.826076558054454,1994.4166666666667,15-24,Males,Tasmania,0.22102408008087182
0.977039175817155,0.012730915240158009,0.010229908942686897,0.15266311698057716,0.7465466569625097,0.10079022605691323,0.09601320929280652,0.10972878906609183,0.7942580016411017,1994.4166666666667,25-54,Males,New South Wales,0.08615452363574153
0.979020537010622,0.012464102884136243,0.008515360105241765,0.13738429274425754,0.7885721574446277,0.07404354981111474,0.11076682997519204,0.11722500138395726,0.7720081686408506,1994.4166666666667,25-54,Males,Victoria,0.09163871324046854
0.976467315008048,0.014123533866524596,0.00940915112542755,0.21043922967259798,0.7183587353380616,0.0712020349893404,0.09265062896132154,0.07433761590125333,0.833011755137425,1994.4166666666667,25-54,Males,Queensland,0.0699019804666832
0.98036334620972,0.012607938739063657,0.007028715051216265,0.14605712452055244,0.7780814127547673,0.07586146272468032,0.07129260668682638,0.09223906937838088,0.8364683239347929,1994.4166666666667,25-54,Males,South Australia,0.08787533428987772
0.9801240722965676,0.011627393212990054,0.008248534490442367,0.20760119191026305,0.7147696266770075,0.07762918141272955,0.09008494318895831,0.08195599279575451,0.8279590640152872,1994.4166666666667,25-54,Males,Western Australia,0.06023516127491784
0.9764285143798209,0.01357211720442173,0.009999368415757404,0.14154914276039707,0.7923549739969108,0.06609588324269221,0.08122627112425979,0.08319480522516694,0.8355789236505733,1994.4166666666667,25-54,Males,Tasmania,0.10018865267111837
0.9541577399646827,0.011202972624088951,0.03463928741122836,0.06621200269573652,0.7550907214158186,0.178697275888445,0.038245857027269986,0.03945453873354276,0.9222996042391872,1994.4166666666667,55-64,Males,New South Wales,0.1624152798415793
0.9603210906481396,0.008379059519892018,0.03129984983196847,0.053868252232875405,0.794214147662266,0.15191760010485872,0.0344284352950394,0.03433000857693269,0.9312415561280278,1994.4166666666667,55-64,Males,Queensland,0.16030160568018917
0.9246394365285773,0.022700994782856806,0.05265956868856599,0.18947127815513315,0.5801926362988231,0.2303360855460436,0.08289014283147281,0.08375968963117546,0.8333501675373518,1994.4166666666667,15-24,Females,New South Wales,0.14385201254321536
0.9346991423438868,0.02638766670044711,0.03891319095566608,0.17089987748664476,0.6189104552034008,0.21018966730995442,0.07056729936048005,0.0966246017595174,0.8328080988800025,1994.4166666666667,15-24,Females,Victoria,0.16667681025093115
0.9370262845846293,0.026235076863203463,0.03673863855216719,0.21357996777043944,0.5921075844099403,0.19431244781962034,0.07266254486426275,0.0957018915200061,0.8316355636157311,1994.4166666666667,15-24,Females,Queensland,0.14293514797798806
0.927044724078114,0.034162674827681414,0.03879260109420466,0.17012241844741888,0.6291654999147386,0.2007120816378425,0.06708137812696051,0.08504099208249956,0.8478776297905399,1994.4166666666667,15-24,Females,South Australia,0.18907392424276648
0.9345120634028123,0.025631828390098595,0.039856108207089,0.19056152028033438,0.6279372525656721,0.18150122715399353,0.08060236197801751,0.08184396706839293,0.8375536709535896,1994.4166666666667,15-24,Females,Western Australia,0.14585111689775726
0.9278469922193043,0.03677087123625213,0.03538213654444347,0.16838307407739422,0.6505801979209942,0.18103672800161158,0.06586819962874602,0.0764696347009255,0.8576621656703285,1994.4166666666667,15-24,Females,Tasmania,0.1935552200021339
0.9427270256047509,0.02360238062237591,0.03367059377287327,0.22996085220610019,0.5604289227175762,0.2096102250763238,0.09009854198586695,0.09528126552990847,0.8146201924842245,1994.4166666666667,15-24,Females,Australian Capital Territory,0.11344109500909293
0.956699796377378,0.010040992651361262,0.03325921097126081,0.15707045380297213,0.5772516618360026,0.26567788436102524,0.0652004516130113,0.044523579319946466,0.8902759690670422,1994.4166666666667,25-54,Females,New South Wales,0.07038433391358351
0.9530399480617783,0.011711545371783396,0.03524850656643826,0.1499890179035925,0.5958910130808395,0.2541199690155679,0.06356251284786069,0.05282061079968832,0.8836168763524509,1994.4166666666667,25-54,Females,Victoria,0.08904812091257343
0.948754243353861,0.012007880571746201,0.03923787607439279,0.2042273336788902,0.5704826588495174,0.22529000747159245,0.0718707930113257,0.03966341834414145,0.88846578864453285,1994.4166666666667,25-54,Females,Queensland,0.06995983668440002
