EE,EU,EN,UE,UU,UN,NE,NU,NN,year,age,sex,state
0.9999998771326124,0.18113136916488182,0.20622440534515396,0.7096524880233732,0.9980689689334369,0.6650843301336141,0.3905182278708478,0.42315338230298893,0.9999784519987889,1991,15-24,Males,New South Wales
0.9999998617261395,0.17994870727189105,0.2142585219007931,0.5960590006778936,0.9991224898491889,0.671571511624031,0.3825349832182663,0.447050235329275,0.9999748025160089,1991,15-24,Males,Victoria
0.9999998817902724,0.20155412119654792,0.18376524807969574,0.7186779718226294,0.9986611879085828,0.5996807109262898,0.4698457587137259,0.4562317471763908,0.9999417803623353,1991,15-24,Males,Queensland
0.999999925133406,0.18904513904317233,0.17028281476526952,0.5772682613414108,0.9997264450906739,0.5393855767778708,0.3733726122321176,0.40403432844978804,0.9999847274322516,1991,15-24,Males,South Australia
0.9999998421201673,0.21920176361900423,0.18298539009879755,0.6933210598077113,0.9990924912532216,0.5735640430069553,0.3826955762699783,0.468341316307784,0.9999690632360348,1991,15-24,Males,Western Australia
0.9999999073972118,0.1887669435591096,0.18237533210220347,0.620898576073734,0.9996807802918632,0.5104012135434541,0.33376769238458026,0.40442610599328666,0.99998945960435,1991,15-24,Males,Tasmania
0.999999999912394,0.06976972867548237,0.05334572212140554,0.6319211554121883,0.999801083284236,0.42532982055107194,0.49908599652080843,0.5147856205267092,0.999879147354031,1991,25-54,Males,New South Wales
0.9999999999065234,0.07385004477115997,0.050513135315091495,0.6019971127455304,0.999899803958973,0.3662073627405432,0.48133241645825553,0.4665420007744724,0.9999299064957057,1991,25-54,Males,Victoria
0.9999999998387079,0.08488851057285884,0.05082499063138757,0.7319164913193978,0.9995849105733947,0.37823144088783434,0.46368416777798305,0.3881667447221825,0.9999690216338356,1991,25-54,Males,Queensland
0.9999999999263774,0.0699605055147483,0.04976538549376375,0.5640328324145929,0.9999200795602194,0.3870306305200075,0.42628670139521574,0.41121099469132916,0.9999732706083542,1991,25-54,Males,South Australia
0.9999999997797594,0.09284308011174325,0.049742034322165396,0.7253732200684397,0.9997299426933783,0.3123534331680874,0.4961462429754707,0.4635649035766911,0.9999224261830486,1991,25-54,Males,Western Australia
0.9999999988198833,0.059541862161509806,0.12676164425034353,0.46475991061508526,0.9999037649515835,0.521007135623005,0.18709523317657883,0.13065826610783393,0.9999999657467545,1991,55-64,Males,Queensland
0.9999998974640713,0.13424847519340866,0.2398525947705914,0.6689423900166226,0.9974910097020678,0.7386439327709345,0.3711707243644371,0.32971013704220997,0.9999928201739271,1991,15-24,Females,New South Wales
0.9999998943156847,0.16458462335891777,0.21361889809138923,0.621065927939958,0.99822002130434,0.735559905954358,0.34937181913110316,0.41694512327012767,0.9999860800947368,1991,15-24,Females,Victoria
0.9999999372422442,0.14312149018559317,0.2055956493606561,0.692510734085041,0.9969065016162598,0.7444143489893481,0.38139809482804166,0.4020484807738248,0.9999838032008992,1991,15-24,Females,Queensland
0.999999935162224,0.13941029864945986,0.21074459646386778,0.6345707208291852,0.9982460359155135,0.7236289473938444,0.32934829391527276,0.381941808334865,0.9999919926292133,1991,15-24,Females,South Australia
0.9999999532501646,0.15548897850416876,0.17861363849794953,0.660019562467973,0.9985767076667449,0.6752653654434648,0.32551332730584137,0.3748284143719246,0.9999928445839673,1991,15-24,Females,Western Australia
0.9999999482003571,0.11020163709898723,0.22594266885618863,0.5663146279667166,0.9984670598619553,0.7563928636980408,0.3403050275823133,0.4401337776365182,0.9999838065673604,1991,15-24,Females,Tasmania
0.9999999849363703,0.06278028726462426,0.21208639778645777,0.6361893449703644,0.9934947442162858,0.8571921408782085,0.3512976400533514,0.2216810272981704,0.9999981822474712,1991,25-54,Females,New South Wales
0.9999999934138211,0.06459402374070655,0.17847179737601104,0.6599872679920764,0.9961155863995536,0.7949128570556074,0.31982143722363854,0.21434889777837363,0.9999988999319069,1991,25-54,Females,Victoria
0.9999999878859381,0.062328752794742814,0.20373058440079828,0.7093908619914218,0.9944847187637933,0.7984515089153033,0.31985907601465247,0.2034939772308454,0.9999990340662074,1991,25-54,Females,Queensland
0.9999999947382628,0.06490606021138978,0.17003326512773054,0.6698233402343501,0.9966139653852786,0.7729270519102975,0.30930714030139883,0.202946634788294,0.9999991718843129,1991,25-54,Females,South Australia
0.9999999914359865,0.060985125122087314,0.1914651931493072,0.6805557939576455,0.9963581869608683,0.7731611290541807,0.31768424196600153,0.21512417969564512,0.9999989205887443,1991,25-54,Females,Western Australia
0.9999999827396658,0.07400838812763133,0.2079362622879617,0.7240432188610393,0.9935627753675448,0.8047657822376564,0.3130863159310011,0.18740891159769701,0.9999992803356802,1991,25-54,Females,Tasmania
0.9516865362407367,0.012969096958333037,0.035344366800930116,0.18531052791277125,0.5990157743193334,0.21567369776789547,0.06600075755588153,0.0581030510686279,0.8758961913754907,1991,25-54,Females,Northern Territory
0.9586138335241229,0.012572327334826938,0.02881383914105018,0.0740923119411031,0.7949523330539283,0.1309553550049687,0.031005940146994093,0.024550801862590732,0.9444432579904152,1991,55-64,Males,Victoria
0.9999999999999862,0.34127670863848325,0.35474802384023063,0.8995881932414166,0.9999972531661956,0.8926616697008826,0.6453638240660584,0.6900776852859529,0.9999999991323525,1992,15-24,Males,New South Wales
