component,term,is_regressor_parameter,estimate_baseline,estimate_leave_one_out,year_removed,change,abs_change,relative_abs_change
macro_difference_arimax,d_tot,TRUE,0.0107324881768346,0.0153401266980162,2011,0.00460763852118165,0.00460763852118165,0.429316897001289
macro_difference_arimax,d_unemp,TRUE,0.00806703704164507,0.00620956548189185,2011,-0.00185747155975322,0.00185747155975322,0.230254497427525
macro_difference_arimax,ma1,FALSE,0.00721970768424635,,2011,,,
macro_difference_arimax,ma2,FALSE,0.999965697612929,,2011,,,
demographic_level,(Intercept),TRUE,0.115664188207803,0.114445652024195,2012,-0.00121853618360793,0.00121853618360793,0.0105351207014802
demographic_level,0_14,TRUE,-0.272004005266322,-0.261394734572498,2012,0.0106092706938235,0.0106092706938235,0.0390040973236253
demographic_level,15_34,TRUE,0.836174838612488,0.832185379535887,2012,-0.00398945907660031,0.00398945907660031,0.00477108242484341
demographic_level,55_64,TRUE,-0.574198297012215,-0.583249745127365,2012,-0.00905144811514991,0.00905144811514991,0.0157636275869299
demographic_level,65p,TRUE,0.805797162420101,0.813982771198264,2012,0.00818560877816288,0.00818560877816288,0.0101583986143343
macro_difference_arimax,ar1,FALSE,0.31032311338159,0.907996303001632,2012,0.597673189620042,0.597673189620042,1.9259705895162
macro_difference_arimax,ar2,FALSE,-0.812520367679284,-0.269155269954123,2012,0.543365097725162,0.543365097725162,0.668740279430924
macro_difference_arimax,d_rp_g,TRUE,0.0150841628719254,0.0135238010000791,2012,-0.00156036187184632,0.00156036187184632,0.103443716770684
macro_difference_arimax,d_tot,TRUE,0.0107324881768346,0.00430734361703598,2012,-0.00642514455979862,0.00642514455979862,0.598663092279653
macro_difference_arimax,d_unemp,TRUE,0.00806703704164507,0.00649313258860827,2012,-0.0015739044530368,0.0015739044530368,0.195103164261143
macro_difference_arimax,ma1,FALSE,0.00721970768424635,-0.999996336853434,2012,-1.00721604453768,1.00721604453768,139.509255580452
macro_difference_arimax,ma2,FALSE,0.999965697612929,,2012,,,
demographic_level,(Intercept),TRUE,0.115664188207803,0.116502205424831,2013,0.000838017217028558,0.000838017217028558,0.00724526087126443
demographic_level,0_14,TRUE,-0.272004005266322,-0.287864711706355,2013,-0.0158607064400337,0.0158607064400337,0.0583105620981732
demographic_level,15_34,TRUE,0.836174838612488,0.843836345118029,2013,0.00766150650554132,0.00766150650554132,0.00916256523367109
demographic_level,55_64,TRUE,-0.574198297012215,-0.558314511377354,2013,0.0158837856348611,0.0158837856348611,0.0276625439634894
demographic_level,65p,TRUE,0.805797162420101,0.795696950972833,2013,-0.010100211447268,0.010100211447268,0.0125344341210305
macro_difference_arimax,ar1,FALSE,0.31032311338159,,2013,,,
macro_difference_arimax,ar2,FALSE,-0.812520367679284,,2013,,,
macro_difference_arimax,d_rp_g,TRUE,0.0150841628719254,0.0139602304123484,2013,-0.00112393245957699,0.00112393245957699,0.0745107613276205
macro_difference_arimax,d_tot,TRUE,0.0107324881768346,0.00531962014030208,2013,-0.00541286803653252,0.00541286803653252,0.504344188164666
macro_difference_arimax,d_unemp,TRUE,0.00806703704164507,0.00615808698743939,2013,-0.00190895005420568,0.00190895005420568,0.236635835976823
macro_difference_arimax,ma1,FALSE,0.00721970768424635,,2013,,,
macro_difference_arimax,ma2,FALSE,0.999965697612929,,2013,,,
demographic_level,(Intercept),TRUE,0.115664188207803,0.114878465202874,2014,-0.00078572300492917,0.00078572300492917,0.00679313983959786
demographic_level,0_14,TRUE,-0.272004005266322,-0.282509752273076,2014,-0.0105057470067542,0.0105057470067542,0.0386235011373011
demographic_level,15_34,TRUE,0.836174838612488,0.843399168733986,2014,0.00722433012149804,0.00722433012149804,0.00863973631816736
demographic_level,55_64,TRUE,-0.574198297012215,-0.559064818068615,2014,0.0151334789435996,0.0151334789435996,0.0263558408695136
demographic_level,65p,TRUE,0.805797162420101,0.801329936841035,2014,-0.00446722557906532,0.00446722557906532,0.00554385866245622
macro_difference_arimax,ar1,FALSE,0.31032311338159,,2014,,,
macro_difference_arimax,ar2,FALSE,-0.812520367679284,,2014,,,
macro_difference_arimax,d_rp_g,TRUE,0.0150841628719254,0.0144012122553975,2014,-0.000682950616527844,0.000682950616527844,0.0452760038675366
macro_difference_arimax,d_tot,TRUE,0.0107324881768346,0.00682324586078966,2014,-0.00390924231604494,0.00390924231604494,0.364243803639383
macro_difference_arimax,d_unemp,TRUE,0.00806703704164507,0.0061731261704092,2014,-0.00189391087123587,0.00189391087123587,0.234771560048478
macro_difference_arimax,ma1,FALSE,0.00721970768424635,,2014,,,
macro_difference_arimax,ma2,FALSE,0.999965697612929,,2014,,,
demographic_level,(Intercept),TRUE,0.115664188207803,0.113684057645391,2015,-0.00198013056241203,0.00198013056241203,0.0171196512342655
demographic_level,0_14,TRUE,-0.272004005266322,-0.275659213361436,2015,-0.00365520809511477,0.00365520809511477,0.0134380671767532
demographic_level,15_34,TRUE,0.836174838612488,0.841372167859662,2015,0.00519732924717486,0.00519732924717486,0.00621560110060127
demographic_level,55_64,TRUE,-0.574198297012215,-0.562835033714783,2015,0.0113632632974324,0.0113632632974324,0.0197897892706406
demographic_level,65p,TRUE,0.805797162420101,0.807040802120163,2015,0.00124363970006269,0.00124363970006269,0.00154336569804688
macro_difference_arimax,ar1,FALSE,0.31032311338159,,2015,,,
macro_difference_arimax,ar2,FALSE,-0.812520367679284,,2015,,,
macro_difference_arimax,d_rp_g,TRUE,0.0150841628719254,0.0143483870444205,2015,-0.000735775827504887,0.000735775827504887,0.048778035198381
macro_difference_arimax,d_tot,TRUE,0.0107324881768346,0.00722564906364929,2015,-0.00350683911318531,0.00350683911318531,0.32674986968582
macro_difference_arimax,d_unemp,TRUE,0.00806703704164507,0.00617879253919563,2015,-0.00188824450244944,0.00188824450244944,0.234069149887575
macro_difference_arimax,ma1,FALSE,0.00721970768424635,,2015,,,
macro_difference_arimax,ma2,FALSE,0.999965697612929,,2015,,,
demographic_level,(Intercept),TRUE,0.115664188207803,0.115527958517756,2016,-0.000136229690047146,0.000136229690047146,0.00117780353762044
demographic_level,0_14,TRUE,-0.272004005266322,-0.271870106951323,2016,0.000133898314998493,0.000133898314998493,0.000492265968169814
demographic_level,15_34,TRUE,0.836174838612488,0.836300931902899,2016,0.000126093290411244,0.000126093290411244,0.000150797757345196
demographic_level,55_64,TRUE,-0.574198297012215,-0.573791953478055,2016,0.000406343534159581,0.000406343534159581,0.00070767108901916
demographic_level,65p,TRUE,0.805797162420101,0.806066117410063,2016,0.000268954989962489,0.000268954989962489,0.000333775052216267
macro_difference_arimax,ar1,FALSE,0.31032311338159,,2016,,,
macro_difference_arimax,ar2,FALSE,-0.812520367679284,,2016,,,
macro_difference_arimax,d_rp_g,TRUE,0.0150841628719254,0.0141629001758473,2016,-0.000921262696078066,0.000921262696078066,0.0610748308606982
macro_difference_arimax,d_tot,TRUE,0.0107324881768346,0.00789116891222395,2016,-0.00284131926461065,0.00284131926461065,0.264740032115149
macro_difference_arimax,d_unemp,TRUE,0.00806703704164507,0.00620929257297402,2016,-0.00185774446867105,0.00185774446867105,0.230288327558269
macro_difference_arimax,ma1,FALSE,0.00721970768424635,,2016,,,
macro_difference_arimax,ma2,FALSE,0.999965697612929,,2016,,,
demographic_level,(Intercept),TRUE,0.115664188207803,0.109997814812402,2017,-0.00566637339540059,0.00566637339540059,0.0489898687156335
demographic_level,0_14,TRUE,-0.272004005266322,-0.262635500627644,2017,0.00936850463867794,0.00936850463867794,0.0344425245852728
demographic_level,15_34,TRUE,0.836174838612488,0.839227187392526,2017,0.00305234878003868,0.00305234878003868,0.00365037147626161
demographic_level,55_64,TRUE,-0.574198297012215,-0.561777871881425,2017,0.0124204251307904,0.0124204251307904,0.0216308985857654
demographic_level,65p,TRUE,0.805797162420101,0.819132080592928,2017,0.0133349181728276,0.0133349181728276,0.0165487281349788
macro_difference_arimax,ar1,FALSE,0.31032311338159,,2017,,,
macro_difference_arimax,ar2,FALSE,-0.812520367679284,,2017,,,
macro_difference_arimax,d_rp_g,TRUE,0.0150841628719254,0.014262229355599,2017,-0.000821933516326319,0.000821933516326319,0.0544898330325046
macro_difference_arimax,d_tot,TRUE,0.0107324881768346,0.00761352939477193,2017,-0.00311895878206267,0.00311895878206267,0.29060910486673
macro_difference_arimax,d_unemp,TRUE,0.00806703704164507,0.00615802143770751,2017,-0.00190901560393756,0.00190901560393756,0.236643961603561
macro_difference_arimax,ma1,FALSE,0.00721970768424635,,2017,,,
macro_difference_arimax,ma2,FALSE,0.999965697612929,,2017,,,
demographic_level,(Intercept),TRUE,0.115664188207803,0.107512514069753,2018,-0.00815167413804956,0.00815167413804956,0.0704770790713909
demographic_level,0_14,TRUE,-0.272004005266322,-0.25408597644945,2018,0.0179180288168715,0.0179180288168715,0.0658741359316669
demographic_level,15_34,TRUE,0.836174838612488,0.837826275717014,2018,0.00165143710452631,0.00165143710452631,0.00197499019136552
demographic_level,55_64,TRUE,-0.574198297012215,-0.561336335769915,2018,0.0128619612423,0.0128619612423,0.0223998596116115
demographic_level,65p,TRUE,0.805797162420101,0.827819577193597,2018,0.0220224147734961,0.0220224147734961,0.0273299731006185
macro_difference_arimax,ar1,FALSE,0.31032311338159,,2018,,,
macro_difference_arimax,ar2,FALSE,-0.812520367679284,,2018,,,
macro_difference_arimax,d_rp_g,TRUE,0.0150841628719254,0.0141595039784863,2018,-0.000924658893439099,0.000924658893439099,0.0612999807341031
macro_difference_arimax,d_tot,TRUE,0.0107324881768346,0.00760713526204922,2018,-0.00312535291478538,0.00312535291478538,0.291204878429892
macro_difference_arimax,d_unemp,TRUE,0.00806703704164507,0.00618754422664765,2018,-0.00187949281499742,0.00187949281499742,0.232984279766508
macro_difference_arimax,ma1,FALSE,0.00721970768424635,,2018,,,
macro_difference_arimax,ma2,FALSE,0.999965697612929,,2018,,,
demographic_level,(Intercept),TRUE,0.115664188207803,0.103512204991759,2019,-0.0121519832160436,0.0121519832160436,0.105062624865454
demographic_level,0_14,TRUE,-0.272004005266322,-0.239872083110113,2019,0.0321319221562089,0.0321319221562089,0.118130327252895
demographic_level,15_34,TRUE,0.836174838612488,0.835150408034362,2019,-0.00102443057812585,0.00102443057812585,0.00122513920632405
demographic_level,55_64,TRUE,-0.574198297012215,-0.560459447830359,2019,0.0137388491818558,0.0137388491818558,0.0239270113710621
demographic_level,65p,TRUE,0.805797162420101,0.841944505933328,2019,0.0361473435132277,0.0361473435132277,0.0448591099584716
macro_difference_arimax,ar1,FALSE,0.31032311338159,0.217869493830986,2019,-0.0924536195506042,0.0924536195506042,0.29792695279168
macro_difference_arimax,ar2,FALSE,-0.812520367679284,-0.782736559111292,2019,0.0297838085679927,0.0297838085679927,0.0366560762692768
macro_difference_arimax,d_rp_g,TRUE,0.0150841628719254,0.0132295222155493,2019,-0.00185464065637608,0.00185464065637608,0.122952839486236
macro_difference_arimax,d_tot,TRUE,0.0107324881768346,0.0078412012565844,2019,-0.0028912869202502,0.0028912869202502,0.269395770357415
macro_difference_arimax,d_unemp,TRUE,0.00806703704164507,0.00900287210133418,2019,0.000935835059689116,0.000935835059689116,0.1160072843174
macro_difference_arimax,ma1,FALSE,0.00721970768424635,0.174986027872098,2019,0.167766320187852,0.167766320187852,23.2372732422288
macro_difference_arimax,ma2,FALSE,0.999965697612929,0.999997665330479,2019,3.19677175500965e-05,3.19677175500965e-05,3.19688141567339e-05
demographic_level,(Intercept),TRUE,0.115664188207803,0.162080511040109,2022,0.0464163228323059,0.0464163228323059,0.401302456287629
demographic_level,0_14,TRUE,-0.272004005266322,-0.526247256174629,2022,-0.254243250908307,0.254243250908307,0.934704070476371
demographic_level,15_34,TRUE,0.836174838612488,0.933015291968011,2022,0.0968404533555239,0.0968404533555239,0.115813641936675
demographic_level,55_64,TRUE,-0.574198297012215,-0.544826276882201,2022,0.0293720201300144,0.0293720201300144,0.0511530951638987
demographic_level,65p,TRUE,0.805797162420101,0.602434230008806,2022,-0.203362932411294,0.203362932411294,0.252374843069094
macro_difference_arimax,ar1,FALSE,0.31032311338159,0.239395851211159,2022,-0.0709272621704306,0.0709272621704306,0.228559392168815
macro_difference_arimax,ar2,FALSE,-0.812520367679284,-0.816462358872094,2022,-0.0039419911928098,0.0039419911928098,0.00485155984959355
macro_difference_arimax,d_rp_g,TRUE,0.0150841628719254,0.0114266808359629,2022,-0.00365748203596248,0.00365748203596248,0.242471661637238
macro_difference_arimax,d_tot,TRUE,0.0107324881768346,0.00607439105410513,2022,-0.00465809712272947,0.00465809712272947,0.434018379147501
macro_difference_arimax,d_unemp,TRUE,0.00806703704164507,0.0070507384810245,2022,-0.00101629856062056,0.00101629856062056,0.125981640517336
macro_difference_arimax,ma1,FALSE,0.00721970768424635,0.0562568903845494,2022,0.049037182700303,0.049037182700303,6.79212855214399
macro_difference_arimax,ma2,FALSE,0.999965697612929,0.999921952000335,2022,-4.3745612594015e-05,4.3745612594015e-05,4.3747113224426e-05
demographic_level,(Intercept),TRUE,0.115664188207803,0.100420072084535,2023,-0.0152441161232681,0.0152441161232681,0.131796335231095
demographic_level,0_14,TRUE,-0.272004005266322,-0.235513419869519,2023,0.0364905853968021,0.0364905853968021,0.134154588499805
demographic_level,15_34,TRUE,0.836174838612488,0.839955247207444,2023,0.00378040859495676,0.00378040859495676,0.00452107432607015
demographic_level,55_64,TRUE,-0.574198297012215,-0.591367886668635,2023,-0.0171695896564203,0.0171695896564203,0.02990184705486
demographic_level,65p,TRUE,0.805797162420101,0.872014777335516,2023,0.0662176149154151,0.0662176149154151,0.0821765302778427
macro_difference_arimax,ar1,FALSE,0.31032311338159,0.252012912287056,2023,-0.0583102010945342,0.0583102010945342,0.187901572844923
macro_difference_arimax,ar2,FALSE,-0.812520367679284,-0.814798713218175,2023,-0.00227834553889106,0.00227834553889106,0.00280404729471392
macro_difference_arimax,d_rp_g,TRUE,0.0150841628719254,0.0107792610899458,2023,-0.00430490178197953,0.00430490178197953,0.285392157226823
macro_difference_arimax,d_tot,TRUE,0.0107324881768346,0.00603457896901003,2023,-0.00469790920782456,0.00469790920782456,0.437727871712424
macro_difference_arimax,d_unemp,TRUE,0.00806703704164507,0.00711795075740593,2023,-0.000949086284239139,0.000949086284239139,0.117649922684078
macro_difference_arimax,ma1,FALSE,0.00721970768424635,0.0560049394444357,2023,0.0487852317601893,0.0487852317601893,6.75723088715079
macro_difference_arimax,ma2,FALSE,0.999965697612929,0.999960222515911,2023,-5.47509701798177e-06,5.47509701798177e-06,5.47528483332144e-06
demographic_level,(Intercept),TRUE,0.115664188207803,0.117498872894336,2024,0.00183468468653265,0.00183468468653265,0.0158621671492342
demographic_level,0_14,TRUE,-0.272004005266322,-0.271867844740975,2024,0.000136160525346984,0.000136160525346984,0.000500582795513134
demographic_level,15_34,TRUE,0.836174838612488,0.832270219876743,2024,-0.00390461873574455,0.00390461873574455,0.00466961998309313
demographic_level,55_64,TRUE,-0.574198297012215,-0.571043344408574,2024,0.0031549526036414,0.0031549526036414,0.00549453493689879
demographic_level,65p,TRUE,0.805797162420101,0.797655207530575,2024,-0.00814195488952529,0.00814195488952529,0.0101042238285775
macro_difference_arimax,ar1,FALSE,0.31032311338159,0.307959475340676,2024,-0.00236363804091427,0.00236363804091427,0.00761669994592964
macro_difference_arimax,ar2,FALSE,-0.812520367679284,-0.805328740812042,2024,0.00719162686724284,0.00719162686724284,0.00885101119099761
macro_difference_arimax,d_rp_g,TRUE,0.0150841628719254,0.0144984585100539,2024,-0.000585704361871497,0.000585704361871497,0.0388290929264368
macro_difference_arimax,d_tot,TRUE,0.0107324881768346,0.0109008804272343,2024,0.000168392250399725,0.000168392250399725,0.0156899544285722
macro_difference_arimax,d_unemp,TRUE,0.00806703704164507,0.00785706006323316,2024,-0.000209976978411911,0.000209976978411911,0.0260290088328504
macro_difference_arimax,ma1,FALSE,0.00721970768424635,0.0084685826928773,2024,0.00124887500863095,0.00124887500863095,0.172981381414657
macro_difference_arimax,ma2,FALSE,0.999965697612929,0.999991909621584,2024,2.62120086547135e-05,2.62120086547135e-05,2.62129078200238e-05
demographic_level,(Intercept),TRUE,0.115664188207803,0.127778479648468,2025,0.0121142914406651,0.0121142914406651,0.104736752389603
demographic_level,0_14,TRUE,-0.272004005266322,-0.257284836880851,2025,0.0147191683854706,0.0147191683854706,0.0541137928136718
demographic_level,15_34,TRUE,0.836174838612488,0.799602291285502,2025,-0.0365725473269851,0.0365725473269851,0.0437379189592359
demographic_level,55_64,TRUE,-0.574198297012215,-0.546069369445738,2025,0.0281289275664767,0.0281289275664767,0.048988176580883
demographic_level,65p,TRUE,0.805797162420101,0.749066880998146,2025,-0.0567302814219542,0.0567302814219542,0.0704026820491309
macro_difference_arimax,ar1,FALSE,0.31032311338159,0.301336411446464,2025,-0.00898670193512574,0.00898670193512574,0.0289591768953259
macro_difference_arimax,ar2,FALSE,-0.812520367679284,-0.809833716035801,2025,0.00268665164348303,0.00268665164348303,0.00330656528790365
macro_difference_arimax,d_rp_g,TRUE,0.0150841628719254,0.0149375641915987,2025,-0.000146598680326689,0.000146598680326689,0.0097187150239234
macro_difference_arimax,d_tot,TRUE,0.0107324881768346,0.0105287871641532,2025,-0.000203701012681438,0.000203701012681438,0.0189798497165936
macro_difference_arimax,d_unemp,TRUE,0.00806703704164507,0.00801122652476023,2025,-5.58105168848404e-05,5.58105168848404e-05,0.00691834146747134
macro_difference_arimax,ma1,FALSE,0.00721970768424635,0.0116690791104954,2025,0.00444937142624902,0.00444937142624902,0.616281381579715
macro_difference_arimax,ma2,FALSE,0.999965697612929,0.999982473835368,2025,1.67762224385637e-05,1.67762224385637e-05,1.67767979227798e-05
