time,n.risk,n.event,n.censor,survival_prob.1,survival_prob.2,std.err.1,std.err.2
344,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
345,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
346,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
347,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
348,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
349,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
350,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
351,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
352,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
353,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
354,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
355,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
356,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
357,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
358,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
359,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
360,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
361,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
362,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
363,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
364,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
