driver,year,index,abs_series_id,growth,source,source_url,downloaded
public_education_wpi,2012,112.4,A2705238T,0.03690036900369,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2013,115.5,A2705238T,0.0275800711743772,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2014,118.7,A2705238T,0.0277056277056278,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2015,122.5,A2705238T,0.0320134793597304,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2016,126,A2705238T,0.0285714285714285,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2017,129.1,A2705238T,0.0246031746031745,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2018,132.3,A2705238T,0.0247869868319133,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2019,135.4,A2705238T,0.0234315948601662,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2020,138.3,A2705238T,0.0214180206794683,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2021,140.9,A2705238T,0.0187997107736804,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2022,143.9,A2705238T,0.0212916962384671,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2023,147.9,A2705238T,0.0277970813064627,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2024,154.3,A2705238T,0.0432724814063556,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2025,160.2,A2705238T,0.0382372002592351,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2026,165.2,A2705238T,0.0312109862671661,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,1998,65.5,A2705248W,,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,1999,68.4,A2705248W,0.0442748091603054,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2000,70.5,A2705248W,0.0307017543859649,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2001,72.7,A2705248W,0.0312056737588653,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2002,74.9,A2705248W,0.0302613480055021,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2003,77.6,A2705248W,0.036048064085447,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2004,82,A2705248W,0.0567010309278351,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2005,84.5,A2705248W,0.0304878048780488,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2006,88.3,A2705248W,0.0449704142011833,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2007,92.7,A2705248W,0.0498301245753114,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2008,96.2,A2705248W,0.0377562028047465,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2009,100,A2705248W,0.0395010395010396,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2010,104.9,A2705248W,0.0490000000000002,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2011,108.3,A2705248W,0.0324118207816968,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
