"","table_no","sheet_no","table_title","date","series","value","series_type","data_type","collection_month","frequency","series_id","unit"
"71","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2011-09-01,"GDP per capita: Current prices ;",16599,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"72","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2011-12-01,"GDP per capita: Current prices ;",16567,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"73","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2012-03-01,"GDP per capita: Current prices ;",16539,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"74","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2012-06-01,"GDP per capita: Current prices ;",16693,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"75","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2012-09-01,"GDP per capita: Current prices ;",16659,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"76","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2012-12-01,"GDP per capita: Current prices ;",16649,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"77","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2013-03-01,"GDP per capita: Current prices ;",16744,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"78","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2013-06-01,"GDP per capita: Current prices ;",16857,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"79","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2013-09-01,"GDP per capita: Current prices ;",16968,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"80","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2013-12-01,"GDP per capita: Current prices ;",17167,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"81","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2014-03-01,"GDP per capita: Current prices ;",17239,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"82","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2014-06-01,"GDP per capita: Current prices ;",17157,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"83","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2014-09-01,"GDP per capita: Current prices ;",17094,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"84","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2014-12-01,"GDP per capita: Current prices ;",17138,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"85","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2015-03-01,"GDP per capita: Current prices ;",17203,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"86","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2015-06-01,"GDP per capita: Current prices ;",17102,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"87","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2015-09-01,"GDP per capita: Current prices ;",17233,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"88","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2015-12-01,"GDP per capita: Current prices ;",17177,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"89","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2016-03-01,"GDP per capita: Current prices ;",17208,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"90","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2016-06-01,"GDP per capita: Current prices ;",17333,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"91","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2016-09-01,"GDP per capita: Current prices ;",17483,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"92","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2016-12-01,"GDP per capita: Current prices ;",17993,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"93","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2017-03-01,"GDP per capita: Current prices ;",18239,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"94","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2017-06-01,"GDP per capita: Current prices ;",18166,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"95","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2017-09-01,"GDP per capita: Current prices ;",18333,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"96","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2017-12-01,"GDP per capita: Current prices ;",18379,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"97","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2018-03-01,"GDP per capita: Current prices ;",18664,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"98","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2018-06-01,"GDP per capita: Current prices ;",18840,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"99","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2018-09-01,"GDP per capita: Current prices ;",19052,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
