year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label,anchor_type
2052,39.4518794700974,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2053,39.5865372233726,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2054,39.7211949766476,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2055,39.8558527299228,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2056,39.9905104831978,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2057,40.1251682364729,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2058,40.2598259897481,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2059,40.3944837430231,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2060,40.5291414962982,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2061,40.6637992495734,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2062,40.7984570028484,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2063,40.9331147561236,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2064,41.0677725093987,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2065,41.2024302626737,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2066,41.3370880159489,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2025,36.4354044063882,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2026,37.0344019773997,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2027,37.936733739043,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2028,39.1610453868038,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2029,39.8716697459313,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2030,40.3420267133296,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2031,41.0479321738972,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2032,41.6860885578765,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2033,42.2594420070325,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2034,42.7828747554172,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
