year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label
2023,33.8568796810974,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2024,35.6074967851715,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2025,36.9794831052611,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2026,37.6107864111959,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2027,38.545580541782,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2028,39.8024334464584,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2029,40.5456386504446,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2030,41.0486161470825,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2031,41.87722901623,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2032,42.6380928087893,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2033,43.3341536665252,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2034,43.9802938234897,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2035,44.5782236178147,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2036,45.1857749204657,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2037,45.3984271054598,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2038,45.6084034502898,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2039,45.8157566585141,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2040,46.0205378917836,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2041,46.2227968294089,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2042,46.4225817250768,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2043,46.6199394608815,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2044,46.8149155988207,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2045,47.0075544298952,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2046,47.1978990209494,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
