year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label
2053,44.6494407131914,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2054,44.9283145652537,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2055,45.2052241283246,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2056,45.4802025428183,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2057,45.7532821174718,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2058,46.0244943569387,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2059,46.2938699882538,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2060,46.5614389862167,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2061,46.8272305977457,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2062,47.091273365256,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2063,47.3535951491088,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2064,47.6142231491677,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2065,47.8731839255141,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2066,48.1305034183586,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2026,37.1,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2027,37.1,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2028,36.4,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2029,35.7,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2030,34.9,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2031,34.8705042633832,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2032,34.8300450792535,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2033,34.7418314497253,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2034,34.6316394488347,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2035,34.5132910878989,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2036,34.3582492232623,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2037,34.2733559028955,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2038,34.1884625825286,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2039,34.1035692621617,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2040,34.0186759417949,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2041,33.933782621428,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2042,33.848889301061,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2043,33.7639959806942,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2044,33.6791026603273,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2045,33.5942093399605,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2046,33.5093160195936,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2047,33.4244226992267,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2048,33.3395293788599,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2049,33.2546360584929,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2050,33.169742738126,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2051,33.0848494177592,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2052,32.9999560973923,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
