year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label
2064,49.2300568546529,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2065,49.3657252849063,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2066,49.4997524316579,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2019,34.0792684143503,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2020,35.0930481601006,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2021,34.729861993155,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2022,33.5299356308699,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2023,33.5175094780269,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2024,35.3350659648415,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2025,36.7220588322163,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2026,37.3775822723511,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2027,38.329033065887,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
