year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label
2034,35.8523745398213,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2035,35.7340261788855,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2036,35.578984314249,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2037,35.4940909938821,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2038,35.4091976735152,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2039,35.3243043531483,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2040,35.2394110327815,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2041,35.1545177124146,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2042,35.0696243920477,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2043,34.9847310716808,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2044,34.8998377513139,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2045,34.8149444309471,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2046,34.7300511105802,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2047,34.6451577902133,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2048,34.5602644698465,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2049,34.4753711494795,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2050,34.3904778291126,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2051,34.3055845087458,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2052,34.2206911883789,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2053,34.135797868012,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2054,34.0509045476452,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2055,33.9660112272783,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2056,33.8811179069114,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2057,33.7962245865445,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2058,33.7113312661776,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2059,33.6264379458108,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2060,33.5415446254439,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2061,33.456651305077,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2062,33.3717579847102,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2063,33.2868646643432,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2064,33.2019713439763,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2065,33.1170780236095,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2066,33.0321847032426,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
