year,primary_fiscal_ratio,nominal_gdp,nominal_gdp_growth,revenue_ratio,official_net_debt,official_gross_debt,official_interest,net_debt_ratio,gross_debt_ratio,interest_ratio,total_fiscal_expenditure_ratio,fiscal_deficit_ratio,effective_interest_rate,model,model_label,anchor_type,anchor_label
2044,0.458402900595854,5972017.66286096,0.0392275345722644,0.369,,,,1.68652106352811,1.90152106352811,0.076030760778601,0.534433661374455,0.165433661374455,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2045,0.460151940247254,6206285.19219699,0.0392275345722608,0.369,,,,1.79452096332837,2.00952096332837,0.0805087663787445,0.540660706625999,0.171660706625999,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2046,0.461877928133657,6449742.45913918,0.0392275345722564,0.369,,,,1.90474282111864,2.11974282111864,0.0850813892482565,0.546959317381914,0.177959317381914,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2047,0.463581285125672,6702749.95443726,0.0392275345722637,0.369,,,,2.01717420994673,2.23217420994673,0.0897480879080142,0.553329373033686,0.184329373033686,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2048,0.465262420671958,6965682.31000415,0.0392275345722581,0.369,,,,2.13180305524057,2.34680305524057,0.0945083362115509,0.559770756883509,0.190770756883509,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2049,0.466921733208818,7238928.85363922,0.0392275345722604,0.369,,,,2.24861762541407,2.46361762541407,0.0993616229318691,0.566283356140687,0.197283356140687,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2050,0.468559610551599,7522894.18551149,0.039227534572261,0.369,,,,2.36760652282132,2.58260652282132,0.104307451363705,0.572867061915304,0.203867061915304,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2051,0.470176430268861,7817998.77725713,0.0392275345722644,0.369,,,,2.4887586750433,2.7037586750433,0.109345338940532,0.579521769209393,0.210521769209393,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2052,0.47177256004023,8124679.59457785,0.0392275345722575,0.369,,,,2.61206332649258,2.82706332649258,0.114474816865655,0.586247376905885,0.217247376905885,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2053,0.47334835799872,8443390.74426268,0.039227534572259,0.369,,,,2.73751003032158,2.95251003032158,0.119695429756749,0.593043787755469,0.224043787755469,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2054,0.474904173058412,8774604.14659038,0.0392275345722641,0.369,,,,2.86508864062156,3.08008864062156,0.125006735303275,0.599910908361687,0.230910908361687,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2055,0.476440345228191,9118810.23410862,0.0392275345722566,0.369,,,,2.99478930489942,3.20978930489942,0.130408303936183,0.606848649164374,0.237848649164374,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2056,0.477957205912198,9476518.67782499,0.0392275345722597,0.369,,,,3.12660245682038,3.34160245682038,0.135899718509387,0.613856924421585,0.244856924421585,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2057,0.479455078197803,9848259.14188405,0.0392275345722612,0.369,,,,3.26051880920536,3.47551880920536,0.141480573992502,0.620935652190306,0.251935652190306,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2058,0.480934277131542,10234582.0678489,0.0392275345722619,0.369,,,,3.39652934727211,3.61152934727211,0.147150477174354,0.628084754305896,0.259084754305896,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2059,0.482395109983761,10636059.4897481,0.0392275345722624,0.369,,,,3.53462532211,3.74962532211,0.152909046376815,0.635304156360576,0.266304156360576,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2060,0.48383787650246,11053285.8810948,0.0392275345722593,0.369,,,,3.67479824437856,3.88979824437856,0.158755911178533,0.642593787680993,0.273593787680993,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2061,0.485262869156819,11486879.0351325,0.0392275345722581,0.369,,,,3.81703987822076,4.03203987822076,0.164690712148136,0.649953581304955,0.280953581304955,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2062,0.486670373370993,11937480.9796105,0.0392275345722577,0.369,,,,3.96134223538202,4.17634223538202,0.170713100586519,0.657383473957512,0.288383473957512,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2063,0.488060667748591,12405758.9274439,0.0392275345722626,0.369,,,,4.10769756952672,4.32269756952672,0.176822738277852,0.664883406026443,0.295883406026443,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2064,0.489434024288249,12892406.2646653,0.0392275345722577,0.369,,,,4.25609837074428,4.47109837074428,0.183019297248952,0.672453321537201,0.303453321537201,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2065,0.490790708590782,13398143.5771321,0.0392275345722617,0.369,,,,4.40653736023698,4.62153736023698,0.18930245953666,0.680093168127442,0.311093168127442,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2066,0.492130980058298,13923719.7175081,0.0392275345722561,0.369,,,,4.55900748518268,4.77400748518268,0.195671916962944,0.687802897021242,0.318802897021242,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2025,0.364354044063882,2776242,,0.363,0.288,0.516,0.015,0.288,0.516,0.015,0.379354044063882,0.016354044063882,0.0290697674418605,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2026,0.370909278465231,2952684.23941336,0.0635543441145838,0.363,0.31,0.534,0.016,0.294699390502018,0.509699390502018,0.016,0.386909278465231,0.0239092784652311,0.0329784292748708,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2027,0.380423786400589,3077791.40298699,0.0423706544383107,0.367,0.333,0.554,0.018,0.313325009215357,0.528325009215357,0.0171808783315287,0.397604664732118,0.0306046647321177,0.0351360894754487,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2028,0.393165422921133,3160019.54697027,0.026716607208493,0.364,0.353,0.575,0.02,0.353410380642753,0.568410380642753,0.0190731050258251,0.412238527946958,0.0482385279469582,0.0370655814876712,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2029,0.40073564255151,3296478.2855628,0.0431828780057268,0.358,0.363,0.583,0.021,0.402275826779897,0.617275826779897,0.0207593356408658,0.421494978192376,0.0634949781923758,0.0380988529358613,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2030,0.405844044588468,3463671.84923888,0.050718842714153,0.357,0.365,0.58,0.022,0.454995198007467,0.669995198007467,0.0232934274256565,0.429137472014124,0.0721374720141245,0.0396497676495907,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2031,0.4151290985546,3583088.46749609,0.0344768856447677,0.358714285714286,,,,0.522328295317262,0.737328295317262,0.0260822940556825,0.441211392610282,0.0824971068959968,0.0402712294139349,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2032,0.423684289231848,3706622.19884502,0.0344768856447624,0.360428571428571,,,,0.597322395620182,0.812322395620182,0.0291464591387397,0.452830748370588,0.0924021769420163,0.0408926911782791,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2033,0.431527857215968,3834414.98852297,0.0344768856447713,0.362142857142857,,,,0.679398892647769,0.894398892647769,0.0325989653693185,0.464126822585287,0.101983965442429,0.0415141529426233,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2034,0.438853719957551,3966613.67559688,0.0344768856447728,0.363857142857143,,,,0.768182620919808,0.983182620919808,0.0364300523848395,0.475283772342391,0.111426629485248,0.0421356147069674,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2035,0.4456748766189,4103370.16168738,0.0344768856447615,0.365571428571429,,,,0.863321175452519,1.07832117545252,0.0406369780623292,0.486311854681229,0.120740426109801,0.0427570764713116,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2036,0.452556481643833,4244841.58551004,0.0344768856447706,0.367285714285714,,,,0.965036361371325,1.18003636137132,0.0452170531684038,0.497773534812237,0.130487820526523,0.0433785382356558,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2037,0.455739532317745,4391190.50343381,0.0344768856447644,0.369,,,,1.06980447594654,1.28480447594654,0.0501911648494464,0.505930697167191,0.136930697167191,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2038,0.458895697034613,4542585.0762651,0.0344768856447708,0.369,,,,1.17869322215879,1.39369322215879,0.0546473272879488,0.513543024322562,0.144543024322562,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2039,0.462025505342363,4699199.26247114,0.0344768856447721,0.369,,,,1.29171417701905,1.50671417701905,0.0592787549204304,0.521304260262793,0.152304260262793,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2040,0.465129471296343,4861213.01806536,0.0344768856447732,0.369,,,,1.40887953816852,1.62387953816852,0.0640859401585542,0.529215411454897,0.160215411454897,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2041,0.468208094057839,5028812.50338403,0.0344768856447624,0.369,,,,1.53020211469783,1.74520211469783,0.0690694018116039,0.537277495869443,0.168277495869443,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2042,0.471261858463933,5202190.29699217,0.0344768856447657,0.369,,,,1.65569531845171,1.87069531845171,0.0742296846959935,0.545491543159927,0.176491543159927,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2043,0.474291235570406,5381545.61696389,0.0344768856447679,0.369,,,,1.78537315579652,2.00037315579652,0.0795673592654251,0.553858594835831,0.184858594835831,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2044,0.477296683169142,5567084.54979211,0.0344768856447779,0.369,,,,1.91925021982927,2.13425021982927,0.0850830212607283,0.56237970442987,0.19337970442987,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2045,0.480278646281474,5759020.28719002,0.034476885644763,0.369,,,,2.05734168300849,2.27234168300849,0.0907772913784902,0.571055937659964,0.202055937659964,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2046,0.483237557628806,5957573.37105737,0.0344768856447681,0.369,,,,2.19966329018759,2.41466329018759,0.0966508149576065,0.579888372586413,0.210888372586413,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2047,0.486173838081752,6162971.94689165,0.0344768856447713,0.369,,,,2.34623135203346,2.56123135203346,0.102704261682979,0.588878099764731,0.219878099764731,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2048,0.489087897088969,6375452.02593652,0.0344768856447637,0.369,,,,2.49706273881329,2.71206273881329,0.10893832530558,0.598026222394549,0.229026222394549,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2049,0.49198013308676,6595257.75636844,0.0344768856447684,0.369,,,,2.65217487453362,2.86717487453362,0.115353723378177,0.607333856464937,0.238333856464937,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2050,0.49485093389047,6822641.70383253,0.034476885644769,0.369,,,,2.81158573141707,3.02658573141707,0.121951197006059,0.616802130896529,0.247802130896529,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2051,0.497700677068662,7057865.14165085,0.0344768856447768,0.369,,,,2.9753138247022,3.1903138247022,0.128731510612098,0.62643218768076,0.25743218768076,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2052,0.500529730300961,7301198.35103572,0.034476885644765,0.369,,,,3.14337820775357,3.35837820775357,0.135695451715584,0.636225182016545,0.267225182016545,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2053,0.503338451720382,7552920.93165413,0.0344768856447657,0.369,,,,3.31579846746876,3.53079846746876,0.142843830724218,0.6461822824446,0.2771822824446,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2054,0.506127190241005,7813322.12289878,0.0344768856447728,0.369,,,,3.49259471997113,3.70759471997113,0.150177480738774,0.656304670979779,0.287304670979779,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2055,0.508896285871714,8082701.13623566,0.0344768856447633,0.369,,,,3.67378760657661,3.88878760657661,0.157697257369895,0.666593543241609,0.297593543241609,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2056,0.511646070016651,8361367.49901053,0.0344768856447726,0.369,,,,3.8593982900235,4.0743982900235,0.165404038566529,0.67705010858318,0.30805010858318,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2057,0.514376865763186,8649641.4101078,0.0344768856447686,0.369,,,,4.04944845095604,4.26444845095604,0.173298724455594,0.68767559021878,0.31867559021878,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2058,0.517088988157855,8947854.10787234,0.0344768856447684,0.369,,,,4.24396028465107,4.45896028465107,0.181382237192391,0.698471225350246,0.329471225350246,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2059,0.519782744471006,9256348.25071551,0.0344768856447666,0.369,,,,4.44295649797955,4.65795649797955,0.18965552082139,0.709438265292396,0.340438265292396,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2060,0.522458434450635,9575478.31084357,0.0344768856447673,0.369,,,,4.64646030659368,4.86146030659368,0.198119541146982,0.720577975597617,0.351577975597617,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2061,0.525116350565925,9905610.98156046,0.0344768856447659,0.369,,,,4.85449543233192,5.06949543233192,0.206775285613849,0.731891636179774,0.362891636179774,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2062,0.527756778241028,10247125.5986134,0.0344768856447804,0.369,,,,5.06708610083361,5.28208610083361,0.215623763196579,0.743380541437607,0.374380541437607,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2063,0.530379996079556,10600414.5760643,0.0344768856447613,0.369,,,,5.28425703935661,5.49925703935661,0.224666004298223,0.755046000377779,0.386046000377779,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2064,0.532986276080145,10965883.8571904,0.0344768856447679,0.369,,,,5.50603347478958,5.72103347478958,0.233903060657443,0.766889336737588,0.397889336737588,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2065,0.535575883843609,11343953.3809286,0.0344768856447715,0.369,,,,5.73244113185407,5.94744113185407,0.243336005263999,0.778911889107608,0.409911889107608,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2066,0.538149078772054,11735057.5644024,0.034476885644763,0.369,,,,5.96350623148858,6.17850623148858,0.252965932282263,0.791115011054317,0.422115011054317,0.044,pressure_gdp,GDP PC model: 0.10% growth,actual,Latest National Accounts actual (2024-25)
2025,0.364354044063882,2776242,,0.363,0.288,0.516,0.015,0.288,0.516,0.015,0.379354044063882,0.016354044063882,0.0290697674418605,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2026,0.363949826835836,2959816.32694817,0.0661233159602694,0.363,0.31,0.534,0.016,0.287087432578559,0.502087432578559,0.016,0.379949826835836,0.016949826835836,0.0330580873165975,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2027,0.363146921036945,3092714.09358704,0.0449006802985978,0.367,0.333,0.554,0.018,0.287822145472894,0.502822145472894,0.0169242954801761,0.380071216517121,0.0130712165171211,0.0352213712460201,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2028,0.362396349308223,3183066.81155288,0.0292147011433073,0.364,0.353,0.575,0.02,0.296200963641462,0.511200963641462,0.0181524240242922,0.380548773332515,0.0165487733325152,0.0371557653842349,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2029,0.361729582198093,3328609.76397991,0.0457241274040448,0.358,0.363,0.583,0.021,0.305649152280504,0.520649152280504,0.0186699482373404,0.380399530435433,0.0223995304354334,0.0381916637834521,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2030,0.361207350909866,3505963.3234439,0.0532815715988089,0.357,0.365,0.58,0.022,0.31404199463919,0.52904199463919,0.0196471378219058,0.380854488731772,0.0238544887317718,0.0397464743999551,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2031,0.360912393543699,3660225.70967544,0.0440000000000025,0.358714285714286,,,,0.323453873403718,0.538453873403718,0.0204492572992187,0.381361650842918,0.022647365128632,0.0403541209142472,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2032,0.360507801702402,3821275.64090114,0.0439999999999947,0.360428571428571,,,,0.331027406267201,0.546027406267201,0.0211264581737159,0.381634259876118,0.0212056884475464,0.0409617674285393,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2033,0.359625665407119,3989411.76910081,0.0440000000000051,0.362142857142857,,,,0.336300284837491,0.551300284837491,0.0217414169303178,0.381367082337437,0.0192242251945796,0.0415694139428315,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2034,0.358523745398213,4164945.88694123,0.043999999999996,0.363857142857143,,,,0.339065558749032,0.554065558749032,0.0222722465935061,0.380795991991719,0.0169388491345763,0.0421770604571236,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2035,0.357340261788855,4348203.50596666,0.0440000000000038,0.365571428571429,,,,0.339250721457907,0.554250721457907,0.0227064488257002,0.380046710614555,0.0144752820431266,0.0427847069714157,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2036,0.35578984314249,4539524.46022921,0.0440000000000038,0.367285714285714,,,,0.336493558629875,0.551493558629875,0.0230366314417721,0.378826474584262,0.0115407602985477,0.0433923534857079,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2037,0.354940909938821,4739263.53647929,0.0439999999999989,0.369,,,,0.331495771250689,0.546495771250689,0.0232430235437879,0.378183933482609,0.00918393348260888,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2038,0.354091976735152,4947791.13208435,0.043999999999994,0.369,,,,0.325649050667835,0.540649050667835,0.0230323888266575,0.37712436556181,0.00812436556180957,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2039,0.353243043531483,5165493.94189609,0.0440000000000058,0.369,,,,0.318953396881309,0.533953396881309,0.0227859753155025,0.376029018846986,0.00702901884698554,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2040,0.352394110327815,5392775.6753395,0.0439999999999965,0.369,,,,0.311408809891117,0.526408809891117,0.0225037830103234,0.374897893338138,0.00589789333813839,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2041,0.351545177124146,5630057.80505447,0.0440000000000058,0.369,,,,0.303015289697254,0.518015289697254,0.0221858119111198,0.373730989035266,0.00473098903526575,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2042,0.350696243920477,5877780.34847686,0.0439999999999987,0.369,,,,0.293772836299724,0.508772836299723,0.021832062017892,0.372528305938369,0.00352830593836895,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2043,0.349847310716808,6136402.68380979,0.0439999999999912,0.369,,,,0.283681449698526,0.498681449698526,0.0214425333306399,0.371289844047448,0.00228984404744786,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2044,0.348998377513139,6406404.40189743,0.0440000000000016,0.369,,,,0.272741129893657,0.487741129893657,0.0210172258493632,0.370015603362502,0.00101560336250223,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2045,0.348149444309471,6688286.19558095,0.0440000000000051,0.369,,,,0.260951876885119,0.475951876885119,0.0205561395740621,0.368705583883533,-0.000294416116466856,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2046,0.347300511105802,6982570.78818646,0.0439999999999923,0.369,,,,0.248313690672916,0.463313690672916,0.020059274504737,0.367359785610539,-0.00164021438946099,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2047,0.346451577902133,7289803.90286669,0.0440000000000038,0.369,,,,0.23482657125704,0.44982657125704,0.0195266306413872,0.36597820854352,-0.00302179145647985,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2048,0.345602644698465,7610555.27459282,0.0439999999999994,0.369,,,,0.220490518637498,0.435490518637498,0.0189582079840132,0.364560852682478,-0.00443914731752176,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2049,0.344753711494795,7945419.70667491,0.0440000000000009,0.369,,,,0.205305532814285,0.420305532814285,0.0183540065326148,0.36310771802741,-0.00589228197259017,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2050,0.343904778291126,8295018.17376862,0.0440000000000018,0.369,,,,0.189271613787403,0.404271613787403,0.017714026287192,0.361618804578318,-0.00738119542168198,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2051,0.343055845087458,8659998.97341444,0.044,0.369,,,,0.172388761556853,0.387388761556853,0.0170382672477449,0.360094112335203,-0.00890588766479705,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2052,0.342206911883789,9041038.92824466,0.0439999999999983,0.369,,,,0.154656976122635,0.369656976122635,0.0163267294142735,0.358533641298063,-0.0104663587019375,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2053,0.34135797868012,9438844.64108742,0.0439999999999996,0.369,,,,0.136076257484747,0.351076257484747,0.0155794127867777,0.356937391466898,-0.0120626085331023,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2054,0.340509045476452,9854153.80529532,0.0440000000000056,0.369,,,,0.116646605643191,0.331646605643191,0.0147963173652575,0.35530536284171,-0.0136946371582905,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2055,0.339660112272783,10287736.5727283,0.0439999999999985,0.369,,,,0.0963680205979662,0.311368020597966,0.013977443149713,0.353637555422496,-0.0153624445775039,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2056,0.338811179069114,10740396.9819283,0.0439999999999956,0.369,,,,0.075240502349073,0.290240502349073,0.0131227901401442,0.351933969209258,-0.0170660307907418,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2057,0.337962245865445,11212974.4491331,0.0439999999999958,0.369,,,,0.0532640508965107,0.268264050896511,0.012232358336551,0.350194604201996,-0.018805395798004,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2058,0.337113312661776,11706345.324895,0.0440000000000038,0.369,,,,0.0304386662402788,0.245438666240279,0.0113061477389334,0.348419460400709,-0.0205805395992906,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2059,0.336264379458108,12221424.5191904,0.0440000000000018,0.369,,,,0.00676434838037906,0.221764348380379,0.0103441583472914,0.346608537805399,-0.0223914621946006,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2060,0.335415446254439,12759167.1980348,0.0440000000000018,0.369,,,,-0.0177589026831897,0.19724109731681,0.00934639016162515,0.344761836416064,-0.0242381635839359,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2061,0.33456651305077,13320570.5547483,0.0439999999999976,0.369,,,,-0.0431310869504274,0.171868913049573,0.00831284318193455,0.342879356232705,-0.0261206437672954,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2062,0.333717579847102,13906675.6591572,0.043999999999998,0.369,,,,-0.0693522044213331,0.145647795578667,0.00724351740821955,0.340961097255322,-0.0280389027446785,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2063,0.332868646643432,14518569.3881602,0.044000000000006,0.369,,,,-0.0964222550959084,0.118577744904092,0.00613841284048018,0.339007059483912,-0.0299929405160879,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2064,0.332019713439763,15157386.4412392,0.0439999999999967,0.369,,,,-0.124341238974153,0.0906587610258465,0.00499752947871652,0.337017242918479,-0.0319827570815205,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2065,0.331170780236095,15824311.4446538,0.0440000000000049,0.369,,,,-0.153109156056066,0.0618908439439344,0.00382086732292838,0.334991647559023,-0.0340083524409766,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
2066,0.330321847032426,16520581.1482184,0.0439999999999896,0.369,,,,-0.182726006341649,0.0322739936583513,0.00260842637311604,0.332930273405542,-0.036069726594458,0.044,no_income,Model excluding GDP PC,actual,Latest National Accounts actual (2024-25)
