"annual_real_return","nominal_return","treatment","after_tax_real_gain"
0.00878048780487806,0.034,"Real gains taxed; full loss offset",91073.0428182337
0.00975609756097562,0.035,"50% discount; nominal losses recognised",71991.4952850122
0.00975609756097562,0.035,"Real gains taxed; nominal losses recognised",100571.951497335
0.00975609756097562,0.035,"Real gains taxed; full loss offset",100571.951497335
0.0107317073170732,0.036,"50% discount; nominal losses recognised",82599.9920101852
0.0107317073170732,0.036,"Real gains taxed; nominal losses recognised",109509.637556452
0.0107317073170732,0.036,"Real gains taxed; full loss offset",109509.637556452
0.0117073170731707,0.037,"50% discount; nominal losses recognised",93301.048905341
0.0117073170731707,0.037,"Real gains taxed; nominal losses recognised",118208.561226062
0.0117073170731707,0.037,"Real gains taxed; full loss offset",118208.561226062
0.0126829268292683,0.038,"50% discount; nominal losses recognised",104095.383139414
0.0126829268292683,0.038,"Real gains taxed; nominal losses recognised",126983.310345374
0.0126829268292683,0.038,"Real gains taxed; full loss offset",126983.310345374
0.0136585365853659,0.039,"50% discount; nominal losses recognised",114983.716738763
0.0136585365853659,0.039,"Real gains taxed; nominal losses recognised",135834.471851941
0.0136585365853659,0.039,"Real gains taxed; full loss offset",135834.471851941
0.0146341463414634,0.04,"50% discount; nominal losses recognised",125966.77661536
0.0146341463414634,0.04,"Real gains taxed; nominal losses recognised",143949.857397093
0.0146341463414634,0.04,"Real gains taxed; full loss offset",143949.857397093
0.015609756097561,0.041,"50% discount; nominal losses recognised",137045.294595082
0.015609756097561,0.041,"Real gains taxed; nominal losses recognised",151812.031447219
0.015609756097561,0.041,"Real gains taxed; full loss offset",151812.031447219
0.0165853658536586,0.042,"50% discount; nominal losses recognised",148220.007446175
0.0165853658536586,0.042,"Real gains taxed; nominal losses recognised",159742.472825414
0.0165853658536586,0.042,"Real gains taxed; full loss offset",159742.472825414
0.0175609756097561,0.043,"50% discount; nominal losses recognised",159491.656907815
0.0175609756097561,0.043,"Real gains taxed; nominal losses recognised",167741.707927223
0.0175609756097561,0.043,"Real gains taxed; full loss offset",167741.707927223
0.0185365853658537,0.044,"50% discount; nominal losses recognised",170860.989718851
0.0185365853658537,0.044,"Real gains taxed; nominal losses recognised",175810.266696345
0.0185365853658537,0.044,"Real gains taxed; full loss offset",175810.266696345
0.0195121951219512,0.045,"50% discount; nominal losses recognised",182328.757646638
0.0195121951219512,0.045,"Real gains taxed; nominal losses recognised",183948.682645097
0.0195121951219512,0.045,"Real gains taxed; full loss offset",183948.682645097
0.0204878048780488,0.046,"50% discount; nominal losses recognised",193895.717516059
0.0204878048780488,0.046,"Real gains taxed; nominal losses recognised",192157.492875008
0.0204878048780488,0.046,"Real gains taxed; full loss offset",192157.492875008
0.0214634146341464,0.047,"50% discount; nominal losses recognised",205562.631238637
0.0214634146341464,0.047,"Real gains taxed; nominal losses recognised",200437.238097484
0.0214634146341464,0.047,"Real gains taxed; full loss offset",200437.238097484
0.0224390243902439,0.048,"50% discount; nominal losses recognised",217330.265841834
0.0224390243902439,0.048,"Real gains taxed; nominal losses recognised",208788.46265459
0.0224390243902439,0.048,"Real gains taxed; full loss offset",208788.46265459
0.0234146341463415,0.049,"50% discount; nominal losses recognised",229199.393498441
0.0234146341463415,0.049,"Real gains taxed; nominal losses recognised",217211.714539924
0.0234146341463415,0.049,"Real gains taxed; full loss offset",217211.714539924
0.024390243902439,0.05,"50% discount; nominal losses recognised",241170.791556161
0.024390243902439,0.05,"Real gains taxed; nominal losses recognised",225707.545419597
0.024390243902439,0.05,"Real gains taxed; full loss offset",225707.545419597
0.0253658536585366,0.051,"50% discount; nominal losses recognised",253245.242567285
0.0253658536585366,0.051,"Real gains taxed; nominal losses recognised",234276.510653298
0.0253658536585366,0.051,"Real gains taxed; full loss offset",234276.510653298
0.0263414634146342,0.052,"50% discount; nominal losses recognised",265423.534318549
0.0263414634146342,0.052,"Real gains taxed; nominal losses recognised",242919.169315485
0.0263414634146342,0.052,"Real gains taxed; full loss offset",242919.169315485
0.0273170731707317,0.053,"50% discount; nominal losses recognised",277706.459861101
0.0273170731707317,0.053,"Real gains taxed; nominal losses recognised",251636.084216651
0.0273170731707317,0.053,"Real gains taxed; full loss offset",251636.084216651
0.0282926829268293,0.054,"50% discount; nominal losses recognised",290094.817540642
0.0282926829268293,0.054,"Real gains taxed; nominal losses recognised",260427.821924712
0.0282926829268293,0.054,"Real gains taxed; full loss offset",260427.821924712
0.0292682926829269,0.055,"50% discount; nominal losses recognised",302589.411027678
0.0292682926829269,0.055,"Real gains taxed; nominal losses recognised",269294.95278648
0.0292682926829269,0.055,"Real gains taxed; full loss offset",269294.95278648
0.0302439024390244,0.056,"50% discount; nominal losses recognised",315191.049347951
0.0302439024390244,0.056,"Real gains taxed; nominal losses recognised",278238.050949254
0.0302439024390244,0.056,"Real gains taxed; full loss offset",278238.050949254
0.031219512195122,0.057,"50% discount; nominal losses recognised",327900.546912978
0.031219512195122,0.057,"Real gains taxed; nominal losses recognised",287257.694382499
0.031219512195122,0.057,"Real gains taxed; full loss offset",287257.694382499
0.0321951219512198,0.058,"50% discount; nominal losses recognised",340718.723550772
0.0321951219512198,0.058,"Real gains taxed; nominal losses recognised",296354.464899643
0.0321951219512198,0.058,"Real gains taxed; full loss offset",296354.464899643
0.0331707317073171,0.059,"50% discount; nominal losses recognised",353646.404536671
0.0331707317073171,0.059,"Real gains taxed; nominal losses recognised",305528.948179959
0.0331707317073171,0.059,"Real gains taxed; full loss offset",305528.948179959
0.0341463414634149,0.06,"50% discount; nominal losses recognised",366684.420624356
0.0341463414634149,0.06,"Real gains taxed; nominal losses recognised",314781.733790574
0.0341463414634149,0.06,"Real gains taxed; full loss offset",314781.733790574
0.0351219512195122,0.061,"50% discount; nominal losses recognised",379833.608076964
0.0351219512195122,0.061,"Real gains taxed; nominal losses recognised",324113.415208554
0.0351219512195122,0.061,"Real gains taxed; full loss offset",324113.415208554
0.03609756097561,0.062,"50% discount; nominal losses recognised",393094.808698407
0.03609756097561,0.062,"Real gains taxed; nominal losses recognised",333524.589843127
0.03609756097561,0.062,"Real gains taxed; full loss offset",333524.589843127
0.0370731707317074,0.063,"50% discount; nominal losses recognised",406468.869864783
0.0370731707317074,0.063,"Real gains taxed; nominal losses recognised",343015.859057974
0.0370731707317074,0.063,"Real gains taxed; full loss offset",343015.859057974
0.0380487804878051,0.064,"50% discount; nominal losses recognised",419956.644555981
0.0380487804878051,0.064,"Real gains taxed; nominal losses recognised",352587.828193663
0.0380487804878051,0.064,"Real gains taxed; full loss offset",352587.828193663
