"annual_real_return","nominal_return","treatment","after_tax_real_gain"
0.0136585365853659,0.039,"Real gains taxed; nominal losses recognised",130191.635391046
0.0136585365853659,0.039,"Real gains taxed; full loss offset",130191.635391046
0.0146341463414634,0.04,"50% discount; nominal losses recognised",128123.097984236
0.0146341463414634,0.04,"Real gains taxed; nominal losses recognised",140111.818505391
0.0146341463414634,0.04,"Real gains taxed; full loss offset",140111.818505391
0.015609756097561,0.041,"50% discount; nominal losses recognised",140273.730607157
0.015609756097561,0.041,"Real gains taxed; nominal losses recognised",150118.221841915
0.015609756097561,0.041,"Real gains taxed; full loss offset",150118.221841915
0.0165853658536586,0.042,"50% discount; nominal losses recognised",152529.867282549
0.0165853658536586,0.042,"Real gains taxed; nominal losses recognised",160211.510868708
0.0165853658536586,0.042,"Real gains taxed; full loss offset",160211.510868708
0.0175609756097561,0.043,"50% discount; nominal losses recognised",164892.3215308
0.0175609756097561,0.043,"Real gains taxed; nominal losses recognised",170392.355543738
0.0175609756097561,0.043,"Real gains taxed; full loss offset",170392.355543738
0.0185365853658537,0.044,"50% discount; nominal losses recognised",177361.912355806
0.0185365853658537,0.044,"Real gains taxed; nominal losses recognised",180661.430340802
0.0185365853658537,0.044,"Real gains taxed; full loss offset",180661.430340802
0.0195121951219512,0.045,"50% discount; nominal losses recognised",189939.464276605
0.0195121951219512,0.045,"Real gains taxed; nominal losses recognised",191019.414275578
0.0195121951219512,0.045,"Real gains taxed; full loss offset",191019.414275578
0.0204878048780488,0.046,"50% discount; nominal losses recognised",202625.807359196
0.0204878048780488,0.046,"Real gains taxed; nominal losses recognised",201466.990931829
0.0204878048780488,0.046,"Real gains taxed; full loss offset",201466.990931829
0.0214634146341464,0.047,"50% discount; nominal losses recognised",215421.777248476
0.0214634146341464,0.047,"Real gains taxed; nominal losses recognised",212004.848487706
0.0214634146341464,0.047,"Real gains taxed; full loss offset",212004.848487706
0.0224390243902439,0.048,"50% discount; nominal losses recognised",228328.215200368
0.0224390243902439,0.048,"Real gains taxed; nominal losses recognised",222633.679742206
0.0224390243902439,0.048,"Real gains taxed; full loss offset",222633.679742206
0.0234146341463415,0.049,"50% discount; nominal losses recognised",241345.968114066
0.0234146341463415,0.049,"Real gains taxed; nominal losses recognised",233354.182141722
0.0234146341463415,0.049,"Real gains taxed; full loss offset",233354.182141722
0.024390243902439,0.05,"50% discount; nominal losses recognised",254475.888564469
0.024390243902439,0.05,"Real gains taxed; nominal losses recognised",244167.05780676
0.024390243902439,0.05,"Real gains taxed; full loss offset",244167.05780676
0.0253658536585366,0.051,"50% discount; nominal losses recognised",267718.834834734
0.0253658536585366,0.051,"Real gains taxed; nominal losses recognised",255073.013558743
0.0253658536585366,0.051,"Real gains taxed; full loss offset",255073.013558743
