percentile,fy,percentile_label,fy_sort,base_etr,scenario,etr,etr_change_pp
0.58,FY2034_35,57.99999999999999,2034,0.196421448471554,Baseline,0.223285075718685,2.686362724713101
0.58,FY2034_35,57.99999999999999,2034,0.196421448471554,High inflation,0.227382547140772,3.096109866921801
0.58,FY2034_35,57.99999999999999,2034,0.196421448471554,No policy change,0.230888389429939,3.446694095838501
0.58,FY2034_35,57.99999999999999,2034,0.196421448471554,Indexed brackets,0.199818308883914,0.3396860412360009
0.581,FY2034_35,58.099999999999994,2034,0.196685481367299,Baseline,0.2234917128835,2.680623151620101
0.581,FY2034_35,58.099999999999994,2034,0.196685481367299,High inflation,0.227580429815173,3.089494844787402
0.581,FY2034_35,58.099999999999994,2034,0.196685481367299,No policy change,0.231078781664613,3.4393300297313996
0.581,FY2034_35,58.099999999999994,2034,0.196685481367299,Indexed brackets,0.200075084186169,0.3389602818870019
0.582,FY2034_35,58.199999999999996,2034,0.19694284564246,Baseline,0.223693131059041,2.6750285416581003
0.582,FY2034_35,58.199999999999996,2034,0.19694284564246,High inflation,0.227773314610531,3.0830468968070983
0.582,FY2034_35,58.199999999999996,2034,0.19694284564246,No policy change,0.23126436520463,3.432151956217
0.582,FY2034_35,58.199999999999996,2034,0.19694284564246,Indexed brackets,0.200325374171276,0.3382528528815987
0.583,FY2034_35,58.3,2034,0.197187176787871,Baseline,0.223884349259414,2.669717247154299
0.583,FY2034_35,58.3,2034,0.197187176787871,High inflation,0.227956431567821,3.076925477994999
0.583,FY2034_35,58.3,2034,0.197187176787871,No policy change,0.231440550647902,3.4253373860030996
0.583,FY2034_35,58.3,2034,0.197187176787871,Indexed brackets,0.200562989274259,0.3375812486387991
0.584,FY2034_35,58.4,2034,0.197436038562465,Baseline,0.224079113216336,2.6643074653871004
0.584,FY2034_35,58.4,2034,0.197436038562465,High inflation,0.228142944060417,3.070690549795199
0.584,FY2034_35,58.4,2034,0.197436038562465,No policy change,0.231620003095508,3.418396453304301
0.584,FY2034_35,58.4,2034,0.197436038562465,Indexed brackets,0.200805010470938,0.33689719084729897
0.585,FY2034_35,58.5,2034,0.197673852783377,Baseline,0.224265231147677,2.6591378364299976
0.585,FY2034_35,58.5,2034,0.197673852783377,High inflation,0.228321176829147,3.0647324045769975
0.585,FY2034_35,58.5,2034,0.197673852783377,No policy change,0.231791489231086,3.4117636447708986
0.585,FY2034_35,58.5,2034,0.197673852783377,Indexed brackets,0.201036287783119,0.3362434999741981
0.586,FY2034_35,58.599999999999994,2034,0.197918020386895,Baseline,0.224456321357055,2.6538300970160025
0.586,FY2034_35,58.599999999999994,2034,0.197918020386895,High inflation,0.22850417121797,3.058615083107502
0.586,FY2034_35,58.599999999999994,2034,0.197918020386895,No policy change,0.231967556745468,3.4049536358573023
0.586,FY2034_35,58.599999999999994,2034,0.197918020386895,Indexed brackets,0.20127374383956,0.33557234526650215
0.587,FY2034_35,58.699999999999996,2034,0.198141287953989,Baseline,0.224631054800511,2.648976684652199
0.587,FY2034_35,58.699999999999996,2034,0.198141287953989,High inflation,0.228671501819555,3.0530213865566007
0.587,FY2034_35,58.699999999999996,2034,0.198141287953989,No policy change,0.23212855339291,3.3987265438921
0.587,FY2034_35,58.699999999999996,2034,0.198141287953989,Indexed brackets,0.201490874348477,0.33495863944880133
0.588,FY2034_35,58.8,2034,0.19837998549643,Baseline,0.224817864036078,2.6437878539648016
0.588,FY2034_35,58.8,2034,0.19837998549643,High inflation,0.228850396604381,3.047041110795101
0.588,FY2034_35,58.8,2034,0.19837998549643,No policy change,0.232300676485332,3.392069098890202
0.588,FY2034_35,58.8,2034,0.19837998549643,Indexed brackets,0.201723010701923,0.3343025205493011
0.589,FY2034_35,58.9,2034,0.198606962446803,Baseline,0.224995500513422,2.638853806661898
0.589,FY2034_35,58.9,2034,0.198606962446803,High inflation,0.229020507248511,3.0413544801707992
0.589,FY2034_35,58.9,2034,0.198606962446803,No policy change,0.232464347942553,3.3857385495749988
0.589,FY2034_35,58.9,2034,0.198606962446803,Indexed brackets,0.201943748632597,0.33367861857939995
0.59,FY2034_35,59,2034,0.198842049857838,Baseline,0.225179484391503,2.633743453366502
0.59,FY2034_35,59,2034,0.198842049857838,High inflation,0.229196696376318,3.0354646518480024
0.59,FY2034_35,59,2034,0.198842049857838,No policy change,0.232633867795011,3.3791817937173008
0.59,FY2034_35,59,2034,0.198842049857838,Indexed brackets,0.202172374087977,0.33303242301390146
0.591,FY2034_35,59.099999999999994,2034,0.199070875756326,Baseline,0.2253585678908,2.628769213447399
0.591,FY2034_35,59.099999999999994,2034,0.199070875756326,High inflation,0.229368192737167,3.029731698084098
0.591,FY2034_35,59.099999999999994,2034,0.199070875756326,No policy change,0.232798872515508,3.3727996759181975
0.591,FY2034_35,59.099999999999994,2034,0.199070875756326,Indexed brackets,0.20239491014388,0.33240343875539924
0.592,FY2034_35,59.199999999999996,2034,0.199305948937979,Baseline,0.225542540632696,2.623659169471698
0.592,FY2034_35,59.199999999999996,2034,0.199305948937979,High inflation,0.229544371200589,3.0238422262609976
0.592,FY2034_35,59.199999999999996,2034,0.199305948937979,No policy change,0.232968382107261,3.3662433169281996
0.592,FY2034_35,59.199999999999996,2034,0.199305948937979,Indexed brackets,0.202623521761007,0.33175728230279977
0.593,FY2034_35,59.3,2034,0.199524173320301,Baseline,0.225713327183854,2.6189153863553
0.593,FY2034_35,59.3,2034,0.199524173320301,High inflation,0.22970792212583,3.0183748805528987
0.593,FY2034_35,59.3,2034,0.199524173320301,No policy change,0.233125742150196,3.3601568829894983
0.593,FY2034_35,59.3,2034,0.199524173320301,Indexed brackets,0.20283574770949,0.3311574389188998
0.594,FY2034_35,59.4,2034,0.199759253277291,Baseline,0.225897305228257,2.6138051950965995
0.594,FY2034_35,59.4,2034,0.199759253277291,High inflation,0.229884105667112,3.0124852389821015
0.594,FY2034_35,59.4,2034,0.199759253277291,No policy change,0.233295256627595,3.353600335030402
0.594,FY2034_35,59.4,2034,0.199759253277291,Indexed brackets,0.203064365915717,0.33051126384260054
0.595,FY2034_35,59.5,2034,0.199982873457027,Baseline,0.226072314633072,2.6089441176045005
0.595,FY2034_35,59.5,2034,0.199982873457027,High inflation,0.230051700538543,3.006882708151601
0.595,FY2034_35,59.5,2034,0.199982873457027,No policy change,0.233456507541494,3.347363408446699
0.595,FY2034_35,59.5,2034,0.199982873457027,Indexed brackets,0.203281839344851,0.3298965887823996
0.596,FY2034_35,59.599999999999994,2034,0.20020478790601,Baseline,0.226245989100565,2.6041201194554997
0.596,FY2034_35,59.599999999999994,2034,0.20020478790601,High inflation,0.230218017029254,3.0013229123244
0.596,FY2034_35,59.599999999999994,2034,0.20020478790601,No policy change,0.233616528465133,3.3411740559122993
0.596,FY2034_35,59.599999999999994,2034,0.20020478790601,Indexed brackets,0.203497653929437,0.3292866023426988
0.597,FY2034_35,59.699999999999996,2034,0.20043809392883,Baseline,0.226428578830355,2.5990484901525
0.597,FY2034_35,59.699999999999996,2034,0.20043809392883,High inflation,0.230392871073934,2.9954777145104
0.597,FY2034_35,59.699999999999996,2034,0.20043809392883,No policy change,0.233784763771278,3.3346669842448
0.597,FY2034_35,59.699999999999996,2034,0.20043809392883,Indexed brackets,0.203724546962438,0.3286453033608
0.598,FY2034_35,59.8,2034,0.200645294867017,Baseline,0.226590738224521,2.594544335750401
0.598,FY2034_35,59.8,2034,0.200645294867017,High inflation,0.230548160344503,2.9902865477486023
0.598,FY2034_35,59.8,2034,0.200645294867017,No policy change,0.233934174887406,3.3288880020389016
0.598,FY2034_35,59.8,2034,0.200645294867017,Indexed brackets,0.203926052473258,0.3280757606241025
0.599,FY2034_35,59.9,2034,0.200891605206201,Baseline,0.226783505379575,2.5891900173374003
0.599,FY2034_35,59.9,2034,0.200891605206201,High inflation,0.230732760632708,2.9841155426507004
0.599,FY2034_35,59.9,2034,0.200891605206201,No policy change,0.234111787513167,3.3220182306965995
0.599,FY2034_35,59.9,2034,0.200891605206201,Indexed brackets,0.204165592367004,0.3273987160802988
0.6,FY2034_35,60,2034,0.201120521923694,Baseline,0.226962659955554,2.584213803186
0.6,FY2034_35,60,2034,0.201120521923694,High inflation,0.230904325058969,2.978380313527498
0.6,FY2034_35,60,2034,0.201120521923694,No policy change,0.234276857722601,3.3156335798907004
0.6,FY2034_35,60,2034,0.201120521923694,Indexed brackets,0.20438821674553,0.32676948218360036
0.601,FY2034_35,60.099999999999994,2034,0.201341689049275,Baseline,0.227135749553543,2.5794060504267997
0.601,FY2034_35,60.099999999999994,2034,0.201341689049275,High inflation,0.231070081459042,2.9728392409767017
0.601,FY2034_35,60.099999999999994,2034,0.201341689049275,No policy change,0.234436339756675,3.3094650707400004
0.601,FY2034_35,60.099999999999994,2034,0.201341689049275,Indexed brackets,0.204603304548736,0.3261615499460996
0.602,FY2034_35,60.199999999999996,2034,0.201581714530176,Baseline,0.227323598058997,2.574188352882098
0.602,FY2034_35,60.199999999999996,2034,0.201581714530176,High inflation,0.231249971483543,2.9668256953367003
0.602,FY2034_35,60.199999999999996,2034,0.201581714530176,No policy change,0.234609420416031,3.302770588585499
0.602,FY2034_35,60.199999999999996,2034,0.201581714530176,Indexed brackets,0.204836732338985,0.3255017808808991
0.603,FY2034_35,60.3,2034,0.20180713654976,Baseline,0.22750001761794,2.569288106817999
0.603,FY2034_35,60.3,2034,0.20180713654976,High inflation,0.231418916765827,2.961178021606697
0.603,FY2034_35,60.3,2034,0.20180713654976,No policy change,0.234771970623771,3.296483407401099
0.603,FY2034_35,60.3,2034,0.20180713654976,Indexed brackets,0.205055958079968,0.32488215302079737
0.604,FY2034_35,60.4,2034,0.202033399965937,Baseline,0.227677095669855,2.5643695703918
0.604,FY2034_35,60.4,2034,0.202033399965937,High inflation,0.231588492643051,2.9555092677114008
0.604,FY2034_35,60.4,2034,0.202033399965937,No policy change,0.234935127556582,3.2901727590645
0.604,FY2034_35,60.4,2034,0.202033399965937,Indexed brackets,0.205276002089689,0.3242602123751992
0.605,FY2034_35,60.5,2034,0.202258798739131,Baseline,0.227853497035731,2.5594698296599994
0.605,FY2034_35,60.5,2034,0.202258798739131,High inflation,0.231757420503046,2.949862176391502
0.605,FY2034_35,60.5,2034,0.202258798739131,No policy change,0.235097661001516,3.2838862262385
0.605,FY2034_35,60.5,2034,0.202258798739131,Indexed brackets,0.205495205223267,0.32364064841360063
0.606,FY2034_35,60.6,2034,0.20249681662294,Baseline,0.228039774357528,2.5542957734588008
0.606,FY2034_35,60.6,2034,0.20249681662294,High inflation,0.231935805909418,2.943898928647801
0.606,FY2034_35,60.6,2034,0.20249681662294,No policy change,0.235269293996954,3.277247737401401
0.606,FY2034_35,60.6,2034,0.20249681662294,Indexed brackets,0.205726680600169,0.32298639772289917
0.607,FY2034_35,60.699999999999996,2034,0.202728840308404,Baseline,0.228221360505719,2.549252019731502
0.607,FY2034_35,60.699999999999996,2034,0.202728840308404,High inflation,0.232109698890724,2.9380858582320006
0.607,FY2034_35,60.699999999999996,2034,0.202728840308404,No policy change,0.235436604618792,3.270776431038802
0.607,FY2034_35,60.699999999999996,2034,0.202728840308404,Indexed brackets,0.205952326544009,0.32234862356050054
0.608,FY2034_35,60.8,2034,0.202973319187147,Baseline,0.228412694325007,2.5439375137859987
0.608,FY2034_35,60.8,2034,0.202973319187147,High inflation,0.232292926568561,2.931960738141398
0.608,FY2034_35,60.8,2034,0.202973319187147,No policy change,0.235612896591515,3.2639577404367985
0.608,FY2034_35,60.8,2034,0.202973319187147,Indexed brackets,0.206190085319509,0.3216766132361992
0.609,FY2034_35,60.9,2034,0.20319680850875,Baseline,0.228587601317759,2.5390792809008995
0.609,FY2034_35,60.9,2034,0.20319680850875,High inflation,0.232460423366768,2.926361485801801
0.609,FY2034_35,60.9,2034,0.20319680850875,No policy change,0.235774053144549,3.2577244635799003
0.609,FY2034_35,60.9,2034,0.20319680850875,Indexed brackets,0.206407431487468,0.32106229787180196
0.61,FY2034_35,61,2034,0.203427736788232,Baseline,0.2287683301804,2.5340593392167987
0.61,FY2034_35,61,2034,0.203427736788232,High inflation,0.232633495382698,2.9205758594466005
0.61,FY2034_35,61,2034,0.203427736788232,No policy change,0.23594057387696,3.2512837088727986
0.61,FY2034_35,61,2034,0.203427736788232,Indexed brackets,0.206632012135254,0.3204275347022001
0.611,FY2034_35,61.1,2034,0.203649495494512,Baseline,0.228941882760693,2.5292387266180993
0.611,FY2034_35,61.1,2034,0.203649495494512,High inflation,0.232799695150142,2.915019965563001
0.611,FY2034_35,61.1,2034,0.203649495494512,No policy change,0.236100482495649,3.2450987001136995
0.611,FY2034_35,61.1,2034,0.203649495494512,Indexed brackets,0.206847675258109,0.31981797635969866
0.612,FY2034_35,61.199999999999996,2034,0.203885219707769,Baseline,0.2291263650123,2.5241145304531005
0.612,FY2034_35,61.199999999999996,2034,0.203885219707769,High inflation,0.232976361537141,2.9091141829372003
0.612,FY2034_35,61.199999999999996,2034,0.203885219707769,No policy change,0.236270461541639,3.238524183387001
0.612,FY2034_35,61.199999999999996,2034,0.203885219707769,Indexed brackets,0.207076920011634,0.3191700303865008
0.613,FY2034_35,61.3,2034,0.204097048063037,Baseline,0.229292145911065,2.5195097848028007
0.613,FY2034_35,61.3,2034,0.204097048063037,High inflation,0.233135118881887,2.9038070818850015
0.613,FY2034_35,61.3,2034,0.204097048063037,No policy change,0.236423209455164,3.232616139212702
0.613,FY2034_35,61.3,2034,0.204097048063037,Indexed brackets,0.207282925743596,0.31858776805590017
0.614,FY2034_35,61.4,2034,0.204305655209666,Baseline,0.229455405830697,2.5149750621031
0.614,FY2034_35,61.4,2034,0.204305655209666,High inflation,0.233291462052527,2.898580684286098
0.614,FY2034_35,61.4,2034,0.204305655209666,No policy change,0.236573634578154,3.2267979368487993
0.614,FY2034_35,61.4,2034,0.204305655209666,Indexed brackets,0.207485798809762,0.3180143600095997
0.615,FY2034_35,61.5,2034,0.204518394570008,Baseline,0.229621899699355,2.5103505129347004
0.615,FY2034_35,61.5,2034,0.204518394570008,High inflation,0.233450902161139,2.8932507591131
0.615,FY2034_35,61.5,2034,0.204518394570008,No policy change,0.236727039410928,3.220864484091998
0.615,FY2034_35,61.5,2034,0.204518394570008,Indexed brackets,0.207692690505582,0.3174295935574001
0.616,FY2034_35,61.6,2034,0.204734405898956,Baseline,0.22979095427286,2.5056548373904004
0.616,FY2034_35,61.6,2034,0.204734405898956,High inflation,0.233612794486534,2.887838858757799
0.616,FY2034_35,61.6,2034,0.204734405898956,No policy change,0.236882803636886,3.214839773792999
0.616,FY2034_35,61.6,2034,0.204734405898956,Indexed brackets,0.207902764231905,0.31683583329490117
0.617,FY2034_35,61.7,2034,0.204944765244107,Baseline,0.229955585496374,2.5010820252266974
0.617,FY2034_35,61.7,2034,0.204944765244107,High inflation,0.233770450863729,2.882568561962198
0.617,FY2034_35,61.7,2034,0.204944765244107,No policy change,0.237034492257711,3.2089727013603992
0.617,FY2034_35,61.7,2034,0.204944765244107,Indexed brackets,0.208107341333106,0.3162576088998975
0.618,FY2034_35,61.8,2034,0.205170449086257,Baseline,0.230132209962636,2.4961760876378998
0.618,FY2034_35,61.8,2034,0.205170449086257,High inflation,0.233939592372129,2.876914328587199
0.618,FY2034_35,61.8,2034,0.205170449086257,No policy change,0.237197231263833,3.2026782177575983
0.618,FY2034_35,61.8,2034,0.205170449086257,Indexed brackets,0.208326821699819,0.31563726135619974
0.619,FY2034_35,61.9,2034,0.205398454347108,Baseline,0.230310651215314,2.4912196868206005
0.619,FY2034_35,61.9,2034,0.205398454347108,High inflation,0.234110473696092,2.8712019348984015
0.619,FY2034_35,61.9,2034,0.205398454347108,No policy change,0.237361644228393,3.196318988128502
0.619,FY2034_35,61.9,2034,0.205398454347108,Indexed brackets,0.208548559675329,0.315010532822102
0.62,FY2034_35,62,2034,0.205633536080956,Baseline,0.23049463065032,2.4861094569364
0.62,FY2034_35,62,2034,0.205633536080956,High inflation,0.23428665856906,2.8653122488104006
0.62,FY2034_35,62,2034,0.205633536080956,No policy change,0.237531159987072,3.1897623906116
0.62,FY2034_35,62,2034,0.205633536080956,Indexed brackets,0.208777179609572,0.31436435286160136
0.621,FY2034_35,62.1,2034,0.205896257154461,Baseline,0.230700241158105,2.4803984003644004
0.621,FY2034_35,62.1,2034,0.205896257154461,High inflation,0.234483558082281,2.858730092782
0.621,FY2034_35,62.1,2034,0.205896257154461,No policy change,0.237720606276101,3.1824349121640005
0.621,FY2034_35,62.1,2034,0.205896257154461,Indexed brackets,0.209032679148248,0.31364219937869975
0.622,FY2034_35,62.2,2034,0.20611585359982,Baseline,0.230872101511885,2.4756247912065015
0.622,FY2034_35,62.2,2034,0.20611585359982,High inflation,0.234648137316902,2.8532283717082025
0.622,FY2034_35,62.2,2034,0.20611585359982,No policy change,0.237878955703889,3.1763102104069016
0.622,FY2034_35,62.2,2034,0.20611585359982,Indexed brackets,0.20924623944524,0.3130385845420025
0.623,FY2034_35,62.3,2034,0.206340911724545,Baseline,0.23104823627979101,2.470732455524602
0.623,FY2034_35,62.3,2034,0.206340911724545,High inflation,0.234816809873745,2.8475898149200014
0.623,FY2034_35,62.3,2034,0.206340911724545,No policy change,0.238041243509646,3.170033178510101
0.623,FY2034_35,62.3,2034,0.206340911724545,Indexed brackets,0.209465111293909,0.31241995693639946
0.624,FY2034_35,62.4,2034,0.206561156885083,Baseline,0.231220604330406,2.4659447445323
0.624,FY2034_35,62.4,2034,0.206561156885083,High inflation,0.23498187529587,2.8420718410787
0.624,FY2034_35,62.4,2034,0.206561156885083,No policy change,0.238200060721315,3.1638903836231997
0.624,FY2034_35,62.4,2034,0.206561156885083,Indexed brackets,0.209679302474548,0.31181455894649934
0.625,FY2034_35,62.5,2034,0.206794624951772,Baseline,0.23140332087881,2.4608695927037987
0.625,FY2034_35,62.5,2034,0.206794624951772,High inflation,0.235156850786303,2.836222583453099
0.625,FY2034_35,62.5,2034,0.206794624951772,No policy change,0.238368412876135,3.1573787924362993
0.625,FY2034_35,62.5,2034,0.206794624951772,Indexed brackets,0.209906353097244,0.31117281454720036
0.626,FY2034_35,62.6,2034,0.207025576712847,Baseline,0.231584068118591,2.4558491405744007
0.626,FY2034_35,62.6,2034,0.207025576712847,High inflation,0.2353299404008,2.8304363687953
0.626,FY2034_35,62.6,2034,0.207025576712847,No policy change,0.238534950540954,3.150937382810701
0.626,FY2034_35,62.6,2034,0.207025576712847,Indexed brackets,0.210130956581173,0.31053798683260136
0.627,FY2034_35,62.7,2034,0.207243954602302,Baseline,0.231754974807351,2.4511020205049
0.627,FY2034_35,62.7,2034,0.207243954602302,High inflation,0.235493606373834,2.824965177153202
0.627,FY2034_35,62.7,2034,0.207243954602302,No policy change,0.238692421276787,3.1448466674485003
0.627,FY2034_35,62.7,2034,0.207243954602302,Indexed brackets,0.210343331817268,0.30993772149660037
0.628,FY2034_35,62.8,2034,0.20747076096542,Baseline,0.231932477779866,2.4461716814446004
0.628,FY2034_35,62.8,2034,0.20747076096542,High inflation,0.235663589169266,2.8192828203845997
0.628,FY2034_35,62.8,2034,0.20747076096542,No policy change,0.238855969724757,3.138520875933701
0.628,FY2034_35,62.8,2034,0.20747076096542,Indexed brackets,0.210563903849698,0.3093142884278005
0.629,FY2034_35,62.9,2034,0.207698964957981,Baseline,0.23211107456376,2.4412109605778998
0.629,FY2034_35,62.9,2034,0.207698964957981,High inflation,0.235834619435133,2.8135654477151997
0.629,FY2034_35,62.9,2034,0.207698964957981,No policy change,0.239020525993334,3.1321561035352996
0.629,FY2034_35,62.9,2034,0.207698964957981,Indexed brackets,0.210785835094288,0.3086870136306985
0.63,FY2034_35,63,2034,0.207912450425108,Baseline,0.232278152349775,2.4365701924667
0.63,FY2034_35,63,2034,0.207912450425108,High inflation,0.235994618722576,2.8082168297467986
0.63,FY2034_35,63,2034,0.207912450425108,No policy change,0.23917446883838,3.1262018413272004
0.63,FY2034_35,63,2034,0.207912450425108,Indexed brackets,0.210993452388315,0.3081001963206986
0.631,FY2034_35,63.1,2034,0.208130470468823,Baseline,0.232448778981654,2.431830851283101
0.631,FY2034_35,63.1,2034,0.208130470468823,High inflation,0.236158016503756,2.8027546034933017
0.631,FY2034_35,63.1,2034,0.208130470468823,No policy change,0.239331681534206,3.120121106538301
0.631,FY2034_35,63.1,2034,0.208130470468823,Indexed brackets,0.21120547961494,0.3075009146116997
0.632,FY2034_35,63.2,2034,0.208338516889199,Baseline,0.232611600066258,2.4273083177059007
0.632,FY2034_35,63.2,2034,0.208338516889199,High inflation,0.236313939431265,2.7975422542066
0.632,FY2034_35,63.2,2034,0.208338516889199,No policy change,0.239481702321501,3.1143185432302016
0.632,FY2034_35,63.2,2034,0.208338516889199,Indexed brackets,0.211407807367792,0.3069290478593001
0.633,FY2034_35,63.3,2034,0.208560187950526,Baseline,0.232785084053943,2.4224896103416995
0.633,FY2034_35,63.3,2034,0.208560187950526,High inflation,0.236480073512129,2.791988556160299
0.633,FY2034_35,63.3,2034,0.208560187950526,No policy change,0.23964154774004,3.108135978951401
0.633,FY2034_35,63.3,2034,0.208560187950526,Indexed brackets,0.211623385254829,0.3063197304302989
0.634,FY2034_35,63.4,2034,0.20877192419838,Baseline,0.232950792867694,2.4178868669313984
0.634,FY2034_35,63.4,2034,0.20877192419838,High inflation,0.236638761825851,2.7866837627470997
0.634,FY2034_35,63.4,2034,0.20877192419838,No policy change,0.239794229235567,3.1022305037187
0.634,FY2034_35,63.4,2034,0.20877192419838,Indexed brackets,0.211829301411177,0.3057377212797002
0.635,FY2034_35,63.5,2034,0.208977593788412,Baseline,0.233111753799675,2.4134160011263006
0.635,FY2034_35,63.5,2034,0.208977593788412,High inflation,0.236792903408866,2.7815309620454003
0.635,FY2034_35,63.5,2034,0.208977593788412,No policy change,0.239942536107483,3.0964942319071014
0.635,FY2034_35,63.5,2034,0.208977593788412,Indexed brackets,0.21202931766671201,0.3051723878300022
0.636,FY2034_35,63.6,2034,0.209192992031711,Baseline,0.233280328560694,2.408733652898301
0.636,FY2034_35,63.6,2034,0.209192992031711,High inflation,0.236954336249743,2.7761344218032002
0.636,FY2034_35,63.6,2034,0.209192992031711,No policy change,0.24009785824176,3.090486621004901
0.636,FY2034_35,63.6,2034,0.209192992031711,Indexed brackets,0.212238795159553,0.30458031278420006
0.637,FY2034_35,63.7,2034,0.209439631758603,Baseline,0.233473353500832,2.403372174222901
0.637,FY2034_35,63.7,2034,0.209439631758603,High inflation,0.237139183401584,2.769955164298099
0.637,FY2034_35,63.7,2034,0.209439631758603,No policy change,0.240275708386644,3.0836076628041
0.637,FY2034_35,63.7,2034,0.209439631758603,Indexed brackets,0.212478655386976,0.30390236283729943
0.638,FY2034_35,63.800000000000004,2034,0.209651014024767,Baseline,0.233638785281782,2.398777125701501
0.638,FY2034_35,63.800000000000004,2034,0.209651014024767,High inflation,0.23729760641941,2.764659239464301
0.638,FY2034_35,63.800000000000004,2034,0.209651014024767,No policy change,0.240428134628503,3.0777120603735995
0.638,FY2034_35,63.800000000000004,2034,0.209651014024767,Indexed brackets,0.212684227291691,0.30332132669240175
0.639,FY2034_35,63.9,2034,0.20986306961907,Baseline,0.233804744022136,2.3941674403065996
0.639,FY2034_35,63.9,2034,0.20986306961907,High inflation,0.237456534071223,2.759346445215299
0.639,FY2034_35,63.9,2034,0.20986306961907,No policy change,0.240581046402472,3.0717976783401992
0.639,FY2034_35,63.9,2034,0.20986306961907,Indexed brackets,0.212890454016464,0.30273843973940007
0.64,FY2034_35,64,2034,0.210081683198324,Baseline,0.233975835166213,2.389415196788902
0.64,FY2034_35,64,2034,0.210081683198324,High inflation,0.237620376684853,2.7538693486529016
0.64,FY2034_35,64,2034,0.210081683198324,No policy change,0.240738687092534,3.065700389421
0.64,FY2034_35,64,2034,0.210081683198324,Indexed brackets,0.213103058463845,0.30213752655210147
0.641,FY2034_35,64.1,2034,0.210308240037388,Baseline,0.234153142856459,2.3844902819071008
0.641,FY2034_35,64.1,2034,0.210308240037388,High inflation,0.237790172471438,2.7481932434050007
0.641,FY2034_35,64.1,2034,0.210308240037388,No policy change,0.240902055610492,3.0593815573104006
0.641,FY2034_35,64.1,2034,0.210308240037388,Indexed brackets,0.213323387831002,0.30151477936140036
0.642,FY2034_35,64.2,2034,0.210522166955644,Baseline,0.234320566130523,2.3798399174879
0.642,FY2034_35,64.2,2034,0.210522166955644,High inflation,0.237950502609815,2.742833565417102
0.642,FY2034_35,64.2,2034,0.210522166955644,No policy change,0.241056316782794,3.0534149827149997
0.642,FY2034_35,64.2,2034,0.210522166955644,Indexed brackets,0.213531434441789,0.30092674861449953
0.643,FY2034_35,64.3,2034,0.210707576613016,Baseline,0.23446567125396,2.3758094640944
0.643,FY2034_35,64.3,2034,0.210707576613016,High inflation,0.238089460139167,2.738188352615098
0.643,FY2034_35,64.3,2034,0.210707576613016,No policy change,0.24119001436202,3.0482437749004
0.643,FY2034_35,64.3,2034,0.210707576613016,Indexed brackets,0.213711747658739,0.3004171045722981
0.644,FY2034_35,64.4,2034,0.210919224354597,Baseline,0.234631310801019,2.3712086446422003
0.644,FY2034_35,64.4,2034,0.210919224354597,High inflation,0.238248082120783,2.7328857766185988
0.644,FY2034_35,64.4,2034,0.210919224354597,No policy change,0.241342632036306,3.042340768170898
0.644,FY2034_35,64.4,2034,0.210919224354597,Indexed brackets,0.213917577741626,0.29983533870290013
0.645,FY2034_35,64.5,2034,0.211130053966969,Baseline,0.234796310064601,2.366625609763201
0.645,FY2034_35,64.5,2034,0.211130053966969,High inflation,0.238406090945483,2.727603697851402
0.645,FY2034_35,64.5,2034,0.211130053966969,No policy change,0.241494659763464,3.0364605796495
0.645,FY2034_35,64.5,2034,0.211130053966969,Indexed brackets,0.214122612183597,0.29925582166279996
0.646,FY2034_35,64.60000000000001,2034,0.211324941492189,Baseline,0.234948832747639,2.3623891255450005
0.646,FY2034_35,64.60000000000001,2034,0.211324941492189,High inflation,0.238552151778506,2.7227210286317
0.646,FY2034_35,64.60000000000001,2034,0.211324941492189,No policy change,0.241635191765478,3.0310250273289014
0.646,FY2034_35,64.60000000000001,2034,0.211324941492189,Indexed brackets,0.214312142745888,0.2987201253699001
0.647,FY2034_35,64.7,2034,0.211539231150197,Baseline,0.235116539908729,2.3577308758532007
0.647,FY2034_35,64.7,2034,0.211539231150197,High inflation,0.238712753776613,2.717352262641601
0.647,FY2034_35,64.7,2034,0.211539231150197,No policy change,0.241789714506822,3.0250483356625004
0.647,FY2034_35,64.7,2034,0.211539231150197,Indexed brackets,0.214520542125631,0.29813109754339984
0.648,FY2034_35,64.8,2034,0.211761254937776,Baseline,0.235290299946687,2.352904500891098
0.648,FY2034_35,64.8,2034,0.211761254937776,High inflation,0.23887915221247,2.711789727469399
0.648,FY2034_35,64.8,2034,0.211761254937776,No policy change,0.241949814273743,3.0188559335967007
0.648,FY2034_35,64.8,2034,0.211761254937776,Indexed brackets,0.214736463043373,0.29752081055969826
0.649,FY2034_35,64.9,2034,0.211985930588226,Baseline,0.235466135382954,2.3480204794727983
0.649,FY2034_35,64.9,2034,0.211985930588226,High inflation,0.239047538119303,2.7061607531076977
0.649,FY2034_35,64.9,2034,0.211985930588226,No policy change,0.242111826280033,3.0125895691806988
0.649,FY2034_35,64.9,2034,0.211985930588226,Indexed brackets,0.214954962931014,0.2969032342787975
0.65,FY2034_35,65,2034,0.212196914996823,Baseline,0.235631255793005,2.3434340796182007
0.65,FY2034_35,65,2034,0.212196914996823,High inflation,0.239205662957922,2.7008747961099004
0.65,FY2034_35,65,2034,0.212196914996823,No policy change,0.242263965629642,3.0067050632819003
0.65,FY2034_35,65,2034,0.212196914996823,Indexed brackets,0.215160147914254,0.29632329174310024
