percentile,base_etr,final_baseline_etr,final_indexed_etr,percentile_label,after_tax_gain_baseline,after_tax_gain_indexed,income_gain_clawback
0.108,0,0,0,10.8,0.11333179634094859,0.11333179634094859,0
0.109,0,0,0,10.9,0.11333179634094859,0.11333179634094859,0
0.11,0,0,0,11,0.11333179634094859,0.11333179634094859,0
0.111,0,0,0,11.1,0.11333179634094859,0.11333179634094859,0
0.112,0,0,0,11.200000000000001,0.11333179634094859,0.11333179634094859,0
0.113,0,0,0,11.3,0.11333179634094859,0.11333179634094859,0
0.114,0,0,0,11.4,0.11333179634094859,0.11333179634094859,0
0.115,0,0,0,11.5,0.11333179634094859,0.11333179634094859,0
0.116,0,0,0,11.600000000000001,0.11333179634094859,0.11333179634094859,0
0.117,0,0,0,11.700000000000001,0.11333179634094859,0.11333179634094859,0
0.118,0,0,0,11.799999999999999,0.11333179634094859,0.11333179634094859,0
0.119,0,0,0,11.899999999999999,0.11333179634094859,0.11333179634094859,0
0.12,0,0,0,12,0.11333179634094859,0.11333179634094859,0
0.121,0,0,0,12.1,0.11333179634094859,0.11333179634094859,0
0.122,0,0,0,12.2,0.11333179634094859,0.11333179634094859,0
0.123,0,0,0,12.3,0.11333179634094859,0.11333179634094859,0
0.124,0,9.595527741103e-4,0,12.4,0.11226349572726435,0.11333179634094859,0.009426309722210258
0.125,0,0.00194322865420737,0,12.5,0.11116833809265869,0.11333179634094859,0.01908959637224248
0.126,0,0.00295494239842079,0,12.6,0.11004196501243069,0.11333179634094859,0.029028317160179274
0.127,0,0.00384462940020268,0,12.7,0.1090514481845557,0.11333179634094859,0.03776829005265074
0.128,0,0.00483690789460583,0,12.8,0.10794671298591152,0.11333179634094859,0.047516085766756276
0.129,0,0.00576666956419075,0,12.9,0.10691157975614352,0.11333179634094859,0.05664973813253982
0.13,0,0.00666788555487735,0,13,0.10590822733834115,0.11333179634094859,0.06550296776620648
0.131,0,0.00750234290453685,0,13.100000000000001,0.10497919943827472,0.11333179634094859,0.073700383937671185
0.132,0,0.00832642033527787,0,13.200000000000001,0.10406172783198397,0.11333179634094859,0.08179583142824666
0.133,0,0.00920895103008163,0,13.3,0.1030791783482119,0.11333179634094859,0.0904655032722909
0.134,0,0.0100872514631319,0,13.4,0.10210133854935699,0.11333179634094859,0.09909361850937021
0.135,0,0.0109167202631085,0,13.5,0.10117786456027034,0.11333179634094859,0.10724202891935317
0.136,0,0.0117576536815898,0,13.600000000000001,0.10024162664686953,0.11333179634094859,0.11550306371830947
0.137,0,0.0125225620185265,0,13.700000000000001,0.09939002987407153,0.11333179634094859,0.12301725479524299
0.138,0,0.0133570644342066,0,13.8,0.09846095180057146,0.11333179634094859,0.13121511367947897
0.139,0,0.014215973419323,0,13.900000000000002,0.09750470111727849,0.11333179634094859,0.13965273413699095
0.14,0,0.0150006781491424,0,14.000000000000002,0.09663106439083147,0.11333179634094859,0.14736139803056206
0.141,0,0.0157962797085533,0,14.099999999999998,0.0957452958775209,0.11333179634094859,0.15517710855407493
0.142,0,0.0165410783833493,0,14.2,0.09491608783099781,0.11333179634094859,0.16249374936711286
0.143,0,0.0172904189509045,0,14.299999999999999,0.09408182315085045,0.11333179634094859,0.16985500814075433
0.144,0,0.0180373468355511,0,14.399999999999999,0.0932502445872998,0.11333179634094859,0.1771925655641708
0.145,0,0.018716272051783,0,14.499999999999998,0.09249437555673112,0.11333179634094859,0.18386208863689008
0.146,0,0.019413604609035,0,14.6,0.09171801304811877,0.11333179634094859,0.19071243896820161
0.147,0,0.0201029642450254,0,14.7,0.0909505270462565,0.11333179634094859,0.19748446611893486
0.148,0,0.0207528126773017,0,14.799999999999999,0.09022703012380107,0.11333179634094859,0.20386834906983117
0.149,0,0.0213893859288658,0,14.899999999999999,0.08951831288213463,0.11333179634094859,0.21012182130399853
0.15,0,0.0220811928839336,7.0680785248333e-4,15,0.0887481022021277,0.11254488468487533,0.21144259509775512
0.151,0,0.0227343461239557,0.00147835398655017,15.1,0.08802092593212807,0.11168589784147498,0.21188863022739504
0.152,0,0.0233924230591915,0.00225571630244794,15.2,0.08728826795569145,0.11082043565790878,0.21234502068606462
0.153,0,0.0240131890517956,0.00298900456070966,15.299999999999999,0.0865971494380382,0.11000404252410245,0.2127821173566024
0.154,0,0.0246451722922865,0.00373554334535883,15.4,0.08589354240164515,0.10917289715795064,0.21323382783022668
0.155,0,0.0252351018601893,0.00443240565820859,15.5,0.08523675505609729,0.10839705818738343,0.2136617314027976
0.156,0,0.0258015969555819,0.00510158568218465,15.6,0.0846060580539254,0.10765203878921459,0.21407844193656003
0.157,0,0.0263395047495006,0.00573699656810223,15.7,0.0840071882034561,0.10694461564618152,0.21447949767393837
0.158,0,0.0269293687597189,0.00643378144004689,15.8,0.08335047384536298,0.10616886289303618,0.21492543506529255
0.159,0,0.0274115583872236,0.00700337448528048,15.9,0.08281363680119602,0.10553471684480287,0.2152948406259524
0.16,0,0.0279400370405543,0.00762764707083843,16,0.08222526471275571,0.10483969432571727,0.21570484117115765
0.161,2.5039114771338e-4,0.028441398974654,0.00821988766358176,16.1,0.08191747367776081,0.10443072519044572,0.21558072561143746
0.162,0.00107991040637963,0.0290206805684259,0.00890417191239853,16.2,0.08210206031904588,0.104498409037169,0.2143223894457281
0.163,0.00179967844864876,0.0295233191441018,0.00949792055533946,16.3,0.08226222485294754,0.10455713783621767,0.21323186005907835
0.164,0.00252839066631069,0.0300322037425462,0.0100990473974916,16.400000000000002,0.08242437966649296,0.1046165964268777,0.21212902654404459
0.165,0.0032733548735565,0.030552437659683,0.0107135807764637,16.5,0.08259015091225541,0.10467738108340086,0.21100289233972735
0.166,0.00398101026010596,0.0310466175546993,0.0112973374880133,16.6,0.08274762010857073,0.10473512156165488,0.20993436705127294
0.167,0.00473483443626626,0.0315730386903484,0.0119191796028705,16.7,0.08291536289614687,0.10479662913904064,0.20879742433186896
0.168,0.00547397905017323,0.0320892085869466,0.0125289123023952,16.8,0.08307983915185702,0.10485693895129788,0.20768391693710908
0.169,0.00622083879635367,0.0326107662235795,0.0131450093429971,16.900000000000002,0.08324603219754978,0.10491787827254473,0.20656008710639465
0.17,0.00698237552151815,0.0331425732952784,0.0137732136679497,17,0.08341549120027292,0.10498001514814059,0.2054155156811256
0.171,0.00768949766678424,0.033636380809717203,0.0143565304998857,17.1,0.08357284173844226,0.10503771211707158,0.2043539405609414
0.172,0.0084258699272394,0.0341506146773332,0.0149639762388855,17.2,0.0837367010833251,0.10509779572174638,0.20324969226734543
0.173,0.00919409021199505,0.0346870891066752,0.0155976939434329,17.299999999999997,0.0839076473279704,0.10516047793612515,0.20209903021802347
0.174,0.00991952495457699,0.0351936849324744,0.0161961171418182,17.4,0.08406907282979648,0.10521966910427671,0.20101371211801844
0.175,0.0105824550788121,0.0356566316512085,0.0167429792397634,17.5,0.08421658965205325,0.10527376026665558,0.2000229740180752
0.176,0.0112464411575893,0.0361203157790187,0.0172907124121932,17.599999999999998,0.08436434144788085,0.1053279375886561,0.19903167783124853
0.177,0.0118567614017796,0.03654652322396,0.0177941757440813,17.7,0.08450015139178058,0.10537773609716361,0.19812140095829012
0.178,0.0125365670120871,0.0370212546702524,0.0183549587114818,17.8,0.08465142338820775,0.1054332041990177,0.19710850076776446
0.179,0.0131967504946278,0.0378454961762852,0.0192627679198425,17.9,0.08439395259421834,0.10508269482487931,0.1968805830982812
0.18,0.0137978557018837,0.0386732443721057,0.0201666055398249,18,0.08407349941570341,0.10467752887107984,0.19683335743196817
0.181,0.0143676637509019,0.0394578950103726,0.0210233839284579,18.099999999999998,0.08376973096011986,0.10429345829761505,0.19678825184728313
0.182,0.0149526909649019,0.0402635031053434,0.0219030462543603,18.2,0.08345784906659925,0.10389912947414459,0.19674159457353463
0.183,0.0155719940821305,0.0411163106201745,0.0228342467310271,18.3,0.08312769446140778,0.10348169749193226,0.19669181627129126
0.184,0.0161602823654896,0.0419264093504714,0.0237188124866994,18.4,0.08281407407015196,0.10308517059354716,0.1966441575124494
0.185,0.0167757217242681,0.0427738963007034,0.0246442033144071,18.5,0.08248597926025325,0.10267034291979638,0.1965939051680257
0.186,0.0174112290157254,0.0436490176731101,0.0255997688141879,18.6,0.08214718610215244,0.10224198875686119,0.19654158628013038
0.187,0.0180536626320687,0.0445336768982235,0.0265657489184748,18.7,0.08180470047425059,0.10180896600846912,0.19648824969457446
0.188,0.0186468227468726,0.0453504843537821,0.0274576400882094,18.8,0.08148848287729282,0.10140915532513173,0.19643859949301898
0.189,0.019204209092508,0.0461180297624817,0.0282957408765051,18.9,0.08119133651428756,0.10103345741461922,0.19639158560024264
0.19,0.0198367369619838,0.046989048340336,0.0292468264389302,19,0.08085413170583444,0.10060711148640644,0.1963378084186517
0.191,0.0204211817889677,0.0477938544628798,0.0301256130723777,19.1,0.08054256028670048,0.10021317521217354,0.19628771250712296
0.192,0.0210278230728438,0.0486292260786592,0.0310377748829613,19.2,0.08021915578896865,0.09980427774891898,0.19623529573773665
0.193,0.0215517154938349,0.0493506488862558,0.0318255133240857,19.3,0.0799398652596568,0.09945115591620635,0.19618968202832154
0.194,0.0220864713242952,0.0500870310844549,0.0326295862737802,19.400000000000002,0.07965478337460263,0.09909071176519402,0.1961427871932829
0.195,0.0226112384919796,0.0508096584565576,0.0334186400070694,19.5,0.079375026512019,0.09873700032258625,0.19609643545286207
0.196,0.023213589934338,0.0516391227726932,0.0343243514989721,19.6,0.07905390895729325,0.09833099436269777,0.19604281976749083
0.197,0.0237240519200798,0.052342051282765,0.0350918955839596,19.7,0.07878177828221744,0.09798692511352958,0.195997035411211
0.198,0.024270859449544,0.0530950291982971,0.0359140897856628,19.8,0.07849027155637733,0.09761835769547056,0.19594763311594576
0.199,0.024773475354629,0.053787153311685,0.0366698362971449,19.900000000000002,0.07822232367901327,0.09727957697934875,0.19590189320396711
0.2,0.0253344872114739,0.0545596912080997,0.0375133884995748,20,0.07792324453190147,0.09690143534735507,0.19585046132107278
0.201,0.0259020559308714,0.0553412581914072,0.0383667997732162,20.1,0.07762066987781235,0.09651887416045168,0.19579801823240509
0.202,0.026414901410351,0.056047468876741,0.039137927742158,20.200000000000003,0.07734726854639407,0.09617319835306049,0.19575027272728035
0.203,0.0269899366029554,0.0570507967602822,0.040002565801546,20.3,0.07680526690409661,0.09578560450182172,0.19815438547829098
0.204,0.0277173549042068,0.0580205782831877,0.0408351671310066,20.4,0.0764529966003934,0.09558606126930902,0.2001658444217003
0.205,0.028765776838495,0.0590676316001977,0.0417341097930061,20.5,0.07633570078439011,0.09563366175490584,0.20179046390562133
0.206,0.0297953736654805,0.0600958843843308,0.0426169113466239,20.599999999999998,0.07622051109212402,0.09568040754238927,0.20338433907322073
0.207,0.0308065213653393,0.061105712124956,0.0434838941664776,20.7,0.0761073854595179,0.09572631570202372,0.20494813885426774
0.208,0.0317256348414534,0.0620236257839518,0.0442719645872464,20.8,0.07600455647277604,0.09576804532094019,0.20636830147187682
0.209,0.0327199333466812,0.0630166263250017,0.0451245004946704,20.9,0.07589331590186932,0.09581318849291032,0.20790324280372913
0.21,0.0336783432663037,0.0639737851296553,0.0459462646492109,21,0.0757860904901233,0.09585670225018972,0.2093814129728909
0.211,0.0346647505830286,0.0649589047834147,0.0467920344582091,21.099999999999998,0.07567573277311745,0.09590148714617164,0.2109013632106287
0.212,0.035499591559675,0.0657926559528491,0.0475078475725182,21.2,0.07558233206259612,0.09593939062241974,0.2121866568857114
0.213,0.0363193914158515,0.0666113856365967,0.0482107640614969,21.3,0.07549061412924818,0.09597661120124412,0.21344780583095216
0.214,0.0371640698759608,0.0674549614475748,0.0489350120752318,21.4,0.07539611281637137,0.0960149613192256,0.214746204336861
0.215,0.0380373684403073,0.068327120001907,0.0496837996677834,21.5,0.0752984095307292,0.09605461084807887,0.2160875062018411
0.216,0.0389428763711984,0.069231445876453,0.0504602043606226,21.6,0.07519710271123448,0.0960957227476037,0.21747710968634512
0.217,0.0397980129466615,0.0700854661506884,0.0511934194187774,21.7,0.07510143136067149,0.09613454768526708,0.2187883214830893
0.218,0.0406380205267015,0.0709243771789964,0.0519136625054633,21.8,0.0750074526185952,0.09617268573580484,0.22007530470088427
0.219,0.0414292653039197,0.0717145890597843,0.052592095169893,21.9,0.07491892938308564,0.09620860985603708,0.22128664476920004
0.22,0.0423494031875082,0.0726335257889857,0.0533810439427372,22,0.07481598578722881,0.09625038598513402,0.22269417393521704
0.221,0.0431951197372739,0.0734781383344907,0.0541061820399859,22.1,0.07472136833449528,0.09628878323449463,0.22398678408341355
0.222,0.0440425655233172,0.0743244778589162,0.0548328028268003,22.2,0.07462655741749558,0.0963272589946953,0.22528100356717065
0.223,0.0448669878729132,0.0751478240018484,0.0555396827549285,22.3,0.07453432232677037,0.09636468944411092,0.22653906989449288
0.224,0.0456851396589071,0.0759649077668156,0.0562411861481404,22.400000000000002,0.07444278877695232,0.09640183519720069,0.2277866015240135
0.225,0.046537528307991,0.076816183701834,0.0569720450668694,22.5,0.07434742486012036,0.09644053537342434,0.22908531591781348
0.226,0.0472868586921436,0.0775645359048963,0.0576145393034142,22.6,0.07426359094174195,0.09647455649506576,0.23022614832605937
0.227,0.0480867426514858,0.0783633756901597,0.0583003794143328,22.7,0.0741741011679683,0.09651087285171644,0.23144305945784313
0.228,0.0489399354077557,0.079215454682677,0.0590319277942708,22.8,0.07407864728887448,0.09654960953603953,0.23274006342591377
0.229,0.0497706016313871,0.0800450365488479,0.0597441613730267,22.900000000000002,0.07398571364323014,0.09658732347002041,0.23400182358097488
0.23,0.050645320875658,0.0809186139285392,0.0604941670913646,23,0.07388785141412646,0.09662703750062807,0.2353294344386146
0.231,0.0514973637461507,0.0817695445363482,0.0612247295310549,23.1,0.07379252618246546,0.09666572197780132,0.23662157926662516
0.232,0.0522468063414949,0.0825180088041207,0.0618673199802255,23.200000000000003,0.07370867971007344,0.0966997481940588,0.23775727355407858
0.233,0.0530516964977769,0.0833218482511997,0.062557452527096,23.3,0.07361862985076939,0.09673629184221999,0.23897610246582793
0.234,0.0538616851024567,0.0839116438731318,0.0630328209905849,23.400000000000002,0.07377198023620957,0.09701703762151981,0.23959768258430256
0.235,0.0547251938706503,0.0844398251631398,0.0634390143241398,23.5,0.07404744798000484,0.09742831843600519,0.23998023194209017
0.236,0.0555258701937986,0.0849295738128542,0.0638156513622078,23.599999999999998,0.07430287155921111,0.09780967276899277,0.24033207089139438
0.237,0.0563350468858316,0.0854245218721965,0.0641962869620748,23.7,0.07456100683924094,0.09819507574487452,0.24068486862863084
0.238,0.0571049774016548,0.0858954642737597,0.0645584612147835,23.799999999999997,0.07480662220515866,0.09856178614934108,0.24101799360848164
0.239,0.0578110916809329,0.0863273722805567,0.0648906163978405,23.9,0.07503187956737545,0.09889810150200229,0.2413213355176858
0.24,0.0585987186780659,0.086809139065926,0.0652611150509492,24,0.07528314028393579,0.09927324056812781,0.24165726984331126
0.241,0.0593730907946513,0.0872827982556758,0.0656253786265303,24.099999999999998,0.07553017256394368,0.09964206646377005,0.24198508476932765
0.242,0.0599783753578108,0.0876530318805876,0.0659101036501956,24.2,0.07572326426041431,0.09993035760486901,0.2422396349282676
0.243,0.0607421945877577,0.088120236199833,0.0662694031624571,24.3,0.07596693006635769,0.10029415726340551,0.24255876773715254
0.244,0.0614372554642529,0.0885453831860638,0.0665963588400906,24.4,0.07618866128496349,0.10062520798799712,0.24284716714273524
0.245,0.0622420558874258,0.0890376544186996,0.0669749358491219,24.5,0.07644540049241899,0.10100852658965176,0.24317873873183732
0.246,0.0629714966551626,0.0894838305084846,0.0673180637801766,24.6,0.07667809923263103,0.10135595212153281,0.24347709603981946
0.247,0.0636442769104865,0.0898953491360166,0.0676345386843418,24.7,0.07689272271513692,0.10167639080330548,0.24375047041267373
0.248,0.064339655139607,0.0903206902369167,0.0679616436442126,24.8,0.07711455517233479,0.10200759267986104,0.24403122212333891
0.249,0.0650537315798673,0.0909223223516883,0.0682975442168137,24.9,0.07715881544951986,0.10234770033223539,0.2461109023549018
0.25,0.0658161588963496,0.0918769007095649,0.0686561889749013,25,0.07685848032807929,0.10271083703594763,0.25170037995913036
0.251,0.0665560465237869,0.0928032588044858,0.0690042310943502,25.1,0.07656702403364335,0.1030632383053367,0.25708695658480346
0.252,0.0673100850485865,0.0937473341821884,0.0693589297764006,25.2,0.076269993422304,0.10342237950928934,0.2625387872123608
0.253,0.0680648052631369,0.0946922630527666,0.0697139491243694,25.3,0.07597269427995912,0.10378184539542967,0.26795776283907946
0.254,0.0688103932319847,0.0956257581198622,0.0700646726765556,25.4,0.07567899250888199,0.10413696168190312,0.27327443314458194
0.255,0.069537337681863,0.0965359110278586,0.0704066263431327,25.5,0.07539263478675584,0.10448319824190577,0.27842336322628364
0.256,0.0702044573397199,0.0973711617773232,0.0707204385100569,25.6,0.07512984322731608,0.10480094083624725,0.2831186187087062
0.257,0.0707843651523004,0.0980972210822375,0.070993226345251,25.7,0.0749014061297062,0.10507714527825107,0.28717699808685865
0.258,0.071455409927764807,0.0989373861786035,0.0713088848820841,25.8,0.07463706838921069,0.1053967573678728,0.29184663500888997
0.259,0.0719461656932947,0.0995518248570855,0.0715397357173094,25.900000000000002,0.07444375003708492,0.10563049955833437,0.29524379465825196
0.26,0.0726277014008167,0.100405124866747,0.071911330323796,26,0.07417527971203275,0.10589832717510617,0.29956136521985255
0.261,0.0732795714963375,0.101221282776988,0.0723917421827802,26.1,0.07391849525524674,0.1060153394726806,0.30275660462988935
0.262,0.073901111606161,0.102047165065118,0.0728778780645301,26.200000000000003,0.07362055435366044,0.10609564904800961,0.3060926153498885
0.263,0.0742606978489488,0.102836679789815,0.0733426070487476,26.3,0.0731011487497637,0.10593783773598697,0.3099618577080763
0.264,0.0746040297909938,0.103590506247697,0.0737863289871593,26.400000000000002,0.07260522172732564,0.105787159935264,0.31366697270485283
0.265,0.0749931989781199,0.104444973874858,0.0742892909459363,26.5,0.07204308493618938,0.1056163655813338,0.3178795299416933
0.266,0.0753965322849973,0.105330540525773,0.0748105586022098,26.6,0.07146048873282407,0.10543935503207791,0.3222598079143828
0.267,0.0757933999717038,0.106201911132119,0.0753234700959365,26.700000000000003,0.07088723181708856,0.1052651820441095,0.326584247131359
0.268,0.0761570758200544,0.107000405076336,0.0757934844832446,26.8,0.07036191896815669,0.10510557593033243,0.3305595983338222
0.269,0.076558194435312,0.10788110910617,0.0763118898737684,26.900000000000002,0.06978252178383448,0.10492953734092536,0.3349582629235761
0.27,0.0769264800438593,0.108689724331792,0.0767878619116172,27,0.06925055035069139,0.10476790814556625,0.3390098974346845
0.271,0.0772872282775849,0.109481790346962,0.0772540926520308,27.1,0.06872946630492716,0.10460958687155797,0.3429907491240286
0.272,0.0776617581709946,0.110304115648937,0.0777381347988436,27.200000000000003,0.06818847529271244,0.10444521725215195,0.3471364502206777
0.273,0.0780092950465724,0.111067174542728,0.078187291190126,27.3,0.06768647443935194,0.10429269403578523,0.35099505228882905
0.274,0.0783641238638561,0.111846243769128,0.078645871681273,27.400000000000002,0.06717394071533389,0.10413697061109328,0.35494627584088634
0.275,0.0787196844630276,0.112626919710431,0.0791053979267701,27.500000000000004,0.06666034996641423,0.10398092602989961,0.3589175196685004
0.276,0.0790664259164333,0.113388232159441,0.0795535263150477,27.6,0.06615949806338683,0.1038287518997929,0.36280175911929846
0.277,0.0794517167812078,0.114234184464715,0.080051475932994,27.700000000000003,0.0656029633285119,0.10365965962193202,0.36713121027235357
0.278,0.0798122172510492,0.115025706484561,0.0805173864635538,27.800000000000004,0.06508223716615469,0.10350144708385112,0.3711949059665931
0.279,0.08018254545342,0.11583880646991,0.0809959983480925,27.900000000000002,0.06454731530123214,0.10333892145705836,0.3753823400599913
0.28,0.0805131998491502,0.116564797854317,0.0814233358353762,28.000000000000004,0.06406970040483251,0.10319380744042705,0.3791323142929926
0.281,0.0808569669060995,0.117319579659158,0.0818676201159562,28.1,0.06357314487915267,0.10304293868119219,0.3830421987881806
0.282,0.0812196258553855,0.118115840879512,0.0823363202636939,28.199999999999996,0.06304930089362526,0.10288377885305211,0.3871793824400836
0.283,0.0815555208874001,0.118853338709441,0.0827704307452896,28.299999999999997,0.06256411614184754,0.10273636488278148,0.3910226801071757
0.284,0.0819130965242477,0.119638438907646,0.0832325612239329,28.4,0.06204761476471987,0.10257943596369723,0.3951261850700908
0.285,0.0822784858393616,0.120440694973654,0.0837047900943711,28.499999999999996,0.061519826892739604,0.10241907786220195,0.3993323492376055
0.286,0.0826116576757706,0.121172213701012,0.084135381120056,28.599999999999998,0.061038575670362194,0.10227285901849681,0.4031791400363325
0.287,0.0829205748392062,0.121850478384759,0.0845346254250042,28.7,0.06059235919504713,0.10213728480272566,0.40675572772392565
0.288,0.0832712319645838,0.122620388161227,0.0849878144247333,28.799999999999997,0.060085851285969216,0.1019833922049529,0.4108270965804263
0.289,0.083604909509776,0.123353017232873,0.0854190590280616,28.9,0.05960386959077413,0.10183695142125915,0.4147127466118215
0.29,0.0840736974900676,0.124086914043353,0.0858510498555732,28.999999999999996,0.059255586916725056,0.10182479027755442,0.41806325595951693
0.291,0.084573623752837,0.124809477344265,0.0862763694833916,29.099999999999998,0.05895106048172016,0.10185119467506576,0.4212040352615324
0.292,0.0850529232499549,0.125502227960815,0.0866841405866709,29.2,0.058659098690498124,0.1018765096372739,0.4242136985321657
0.293,0.0855119695180025,0.126165705780272,0.0870746809571565,29.299999999999997,0.058379474005977205,0.10190075489310502,0.42709478386869754
0.294,0.0859978584700659,0.126867980398002,0.0874880581362386,29.4,0.058083498296358727,0.10192641788781465,0.43014284716364354
0.295,0.0865311056878632,0.127638703799808,0.0879417260570883,29.5,0.05775867464474127,0.10195458218435005,0.43348623075807985
0.296,0.0870101758094678,0.128331122890811,0.0883493020157729,29.599999999999998,0.05746685257593864,0.10197988503172695,0.4364883569141097
0.297,0.0874735745565161,0.12900089152119,0.0887435453218443,29.7,0.057184576610594395,0.1020043601706313,0.43939086020502527
0.298,0.0879381137309092,0.129672308456546,0.0891387588632683,29.799999999999997,0.05690160596225391,0.10202889554301264,0.44229910890032403
0.299,0.088424274299911,0.130374975653034,0.0895523671244595,29.9,0.05660546479915973,0.10205457288360098,0.44534122088070005
0.3,0.0888459230319001,0.13098440132698,0.0899110909905878,30,0.056348620550838335,0.10207684292932306,0.447978415732807
0.301,0.0892691248309281,0.131596071710456,0.0902711361513633,30.099999999999998,0.056090830263062386,0.102099195002741,0.4506241673937141
0.302,0.0897341436696616,0.13226818192375,0.0906667577742864,30.2,0.05580756743069015,0.10212375570935428,0.45353001323688763
0.303,0.0901480376478322,0.132866399343731,0.0910188841694405,30.3,0.055555446934070885,0.10214561617546891,0.45611521067496413
0.304,0.0905833900367052,0.133495631457726,0.0913892666234039,30.4,0.05529025520315445,0.10216861000153776,0.4588332443563413
0.305,0.0910120833110848,0.134115238888827,0.0917539837376787,30.5,0.0550291198232401,0.10219125211592539,0.4615085079805533
0.306,0.0914617419796019,0.134765148437503,0.0921365374696623,30.599999999999998,0.054755213526470725,0.1022150015508162,0.464313332722994
0.307,0.0919163126788457,0.135422157539453,0.0925232701841001,30.7,0.05447831510202816,0.10223901042239125,0.46714747260408807
0.308,0.0923873090752447,0.136102907354465,0.0929239773022069,30.8,0.054191411084021035,0.10226388684318177,0.4700826190273626
0.309,0.0928589561224641,0.136784597580972,0.0933252379710779,30.9,0.053904110726815335,0.1022887976291259,0.4730203895615391
0.31,0.0933350336544018,0.137472691363166,0.0937302679400473,31,0.053614111572171996,0.10231394241813907,0.4759843057062491
0.311,0.0937698108538046,0.138101092132954,0.0941001610431012,31.1,0.05334927021372471,0.10233690586466493,0.47868982589451886
0.312,0.0941942748048526,0.138714586754918,0.0944612799982888,31.2,0.05309071109525598,0.1023593246006409,0.48132999800075305
0.313,0.0946311186882378,0.139345974585222,0.0948606571509784,31.3,0.052824610831341046,0.10235152920120472,0.4838903605680639
0.314,0.0949942587498336,0.139870835351981,0.0955048540661684,31.4,0.05260340671265218,0.10199746435401469,0.4842675056109699
0.315,0.0954148489781438,0.140478731128482,0.0962509654328017,31.5,0.05234720724412245,0.1015873850742407,0.48470760217061615
0.316,0.0958881154432756,0.141162761964074,0.0970905224774337,31.6,0.052058920430311906,0.10112594598674174,0.48520708585374156
0.317,0.0962995015922226,0.141757354718785,0.0978203061508157,31.7,0.051808327559565215,0.10072484076766197,0.48564497928500633
0.318,0.0966646837685795,0.142285167035187,0.0984681257013707,31.8,0.05158587950157145,0.10036878484009482,0.4860366239986181
0.319,0.0970677069448365,0.142867672453021,0.099183073773346,31.900000000000002,0.0513403808746129,0.09997583359508888,0.48647209001981356
0.32,0.0974647029059602,0.143441466497225,0.0998873297906384,32,0.051098553681773295,0.09958875893939656,0.4869044034089364
0.321,0.0978915187847811,0.144058360453894,0.100644485228907,32.1,0.05083856190366398,0.09917260959402063,0.4873729539660196
0.322,0.0982836166999954,0.144625075157635,0.101340052295575,32.2,0.05059971831974952,0.09879031057742593,0.4878068706941407
0.323,0.0987016514829272,0.145229277447345,0.102081630397488,32.300000000000004,0.05034507548212508,0.0983827228800277,0.48827320480326486
0.324,0.0991082677872085,0.145816976155948,0.102802952544466,32.4,0.05009738812745024,0.09798626830267343,0.48873052321267557
0.325,0.0995019087397143,0.146385921072826,0.103501256901694,32.5,0.0498576046136292,0.09760246481075396,0.4891767875913741
0.326,0.0999018575842878,0.146963983036865,0.104210751224012,32.6,0.0496139786933828,0.09721251106696738,0.48963381205938694
0.327,0.100295916309356,0.147533531777035,0.104909796694173,32.7,0.04937394069645373,0.09682830024301725,0.49008770604734103
0.328,0.100677318060168,0.14808478688916701,0.105586389164422,32.800000000000004,0.049141612603033735,0.09645643008353622,0.49053046478628143
0.329,0.101107551410868,0.148706620253796,0.106349607070248,32.9,0.0488795390968666,0.09603694867214341,0.4910340262503086
0.33,0.101514644473739,0.14929500804054,0.107071774969168,33,0.04863156132817692,0.09564002925085002,0.49151457073875066
0.331,0.101912452826806,0.149869976267115,0.107777472139447,33.1,0.048389239272712214,0.0952521625056576,0.49198802421059906
0.332,0.102301124885823,0.150431739444708,0.108466961865088,33.2,0.048152482524101314,0.09487320372986807,0.4924543429438137
0.333,0.102674162809996,0.150970905985714,0.109128717219055,33.300000000000004,0.04792524919464902,0.09450948837707063,0.4929054212690418
0.334,0.103051630575109,0.151516475151929,0.109798330945508,33.4,0.047695317459911735,0.09414145388925732,0.4933654039800808
0.335,0.10342686688797,0.152058819111499,0.110463986158955,33.5,0.04746674499803005,0.09377559508758748,0.4938262460110696
0.336,0.103796628891064,0.152593250833543,0.1111199301512,33.6,0.04724150717199915,0.09341507378749636,0.4942838959859341
0.337,0.10415774907546,0.15311519219149,0.111760543879629,33.7,0.047021533446767405,0.09306297833885979,0.4947342725745015
0.338,0.104503905039596,0.153615505167029,0.112374611639852,33.800000000000004,0.046810675067113894,0.09272547314043167,0.4951691969668393
0.339,0.104854578602728,0.154122347607985,0.112996693452076,33.900000000000006,0.046597064824994594,0.0923835632420893,0.49561303775555926
0.34,0.105212868152741,0.15464019773753299,0.113632285740761,34,0.046378815360042513,0.09203422768760017,0.4960699239258009
0.341,0.10555325164135,0.155132167524722,0.114236113344854,34.1,0.04617147324173487,0.09170235070506416,0.49650720088699857
0.342,0.105923327626455,0.155667053057449,0.114892614329468,34.2,0.04594604415585213,0.09134152326966916,0.49698622804652787
0.343,0.106297478704995,0.156207828484714,0.115556344377736,34.300000000000004,0.04571813275653802,0.09097672258128542,0.4974743927965748
0.344,0.10662574307863,0.156682282033266,0.116138673124206,34.4,0.04551817290868343,0.0906566618455521,0.4979059234915267
0.345,0.106983277527788,0.157199040785532,0.11677292589216,34.5,0.04530038340790621,0.09030806252122958,0.49837941216757903
