year,male,agegp,permearnaltrankt,Npermearnaltranktp1,meanpermearnaltranktp1,Npermearnaltranktp3,meanpermearnaltranktp3,Npermearnaltranktp5,meanpermearnaltranktp5
2016,0,3,25,27899,24.86418,21246,27.89534,15737,29.904
2016,0,3,27.5,27900,27.1966,21244,29.59605,15739,31.26084
2016,0,3,30,27900,29.50565,21247,31.56052,15741,32.73191
2016,0,3,32.5,27899,31.97279,21245,33.19876,15738,34.29682
2016,0,3,35,27900,34.1836,21246,35.02646,15739,35.86657
2016,0,3,37.5,27899,36.55099,21245,36.90304,15739,37.28528
2016,0,3,40,27899,38.80666,21245,38.61215,15738,38.71321
2016,0,3,42.5,27900,41.08521,21245,40.59597,15738,40.37849
2016,0,3,45,27900,43.41907,21247,42.47354,15742,41.85892
2016,0,3,47.5,27899,45.6787,21245,44.20598,15738,43.39114
2016,0,3,50,27897,48.08131,21244,46.47689,15738,45.67636
2016,0,3,52.5,27901,50.41291,21245,48.60917,15739,47.39861
2016,0,3,55,27899,52.86723,21245,50.53473,15738,49.04183
2016,0,3,57.5,27900,55.21021,21247,52.90058,15742,51.28266
2016,0,3,60,27900,57.65905,21245,55.26139,15737,53.50975
2016,0,3,62.5,27898,60.08235,21245,57.59758,15739,56.06183
2016,0,3,65,27900,62.70591,21245,59.86413,15739,57.93571
2016,0,3,67.5,27900,65.02202,21246,62.11061,15739,60.3813
2016,0,3,70,27900,67.65067,21245,64.42295,15737,62.41317
2016,0,3,72.5,27899,70.12763,21247,66.94521,15742,64.81723
2016,0,3,75,27899,72.68113,21244,69.33855,15739,67.16763
2016,0,3,77.5,27900,75.20866,21246,72.01019,15737,69.60308
2016,0,3,80,27899,77.72383,21246,74.29047,15739,72.08568
2016,0,3,82.5,27901,80.30482,21244,76.94775,15739,74.54165
2016,0,3,85,27898,82.89928,21244,79.5593,15738,77.14521
2016,0,3,87.5,27901,85.37435,21246,82.02041,15741,79.79288
2016,0,3,90,27899,87.83415,21247,84.35352,15740,81.89385
2016,0,3,92.5,27898,90.2802,21244,86.74141,15736,84.58843
2016,0,3,95,27901,92.77475,21246,89.03124,15740,86.85603
2016,0,3,97.5,27888,95.39763,21237,91.51405,15733,89.38959
2016,0,3,99,16738,97.73058,12748,93.85723,9444,92.34222
2016,0,3,99.9,10045,99.19971,7648,96.72288,5665,95.00171
2016,0,3,100,1122,99.92068,854,97.68249,633,95.60987
2016,1,1,2.5,26652,4.127961,24694,16.52009,23823,23.21771
2016,1,1,5,26657,6.737453,24697,18.62864,23828,24.18955
2016,1,1,7.5,26657,9.202352,24696,20.50221,23828,25.71882
2016,1,1,10,26656,11.56007,24696,22.03968,23828,26.49871
2016,1,1,12.5,26656,14.13367,24697,23.80259,23827,27.69512
2016,1,1,15,26657,16.68114,24697,25.14141,23828,28.61449
2016,1,1,17.5,26656,18.94445,24697,26.69439,23826,29.54152
2016,1,1,20,26657,21.52076,24697,27.89345,23827,30.7987
2016,1,1,22.5,26657,23.66586,24698,29.22301,23829,31.61091
2016,1,1,25,26657,26.06811,24696,30.56963,23828,32.5537
2016,1,1,27.5,26657,28.33819,24697,31.95767,23827,33.46317
2016,1,1,30,26656,30.46968,24696,32.97678,23829,34.41532
2016,1,1,32.5,26657,32.51497,24697,34.39047,23828,35.37212
2016,1,1,35,26656,34.69205,24697,35.96786,23825,36.84554
2016,1,1,37.5,26657,37.01292,24696,37.38058,23828,38.08818
2016,1,1,40,26657,38.85197,24697,39.16808,23827,39.36125
2016,1,1,42.5,26656,41.37268,24697,41.05077,23828,41.02958
2016,1,1,45,26656,43.56382,24697,42.70516,23829,42.68277
2016,1,1,47.5,26658,45.83204,24695,44.80351,23827,44.19461
2016,1,1,50,26656,48.0606,24700,46.34925,23828,45.89075
2016,1,1,52.5,26655,50.26958,24698,48.37901,23827,47.66883
2016,1,1,55,26658,52.75044,24695,50.47298,23827,49.41234
2016,1,1,57.5,26656,54.9902,24697,52.54866,23829,51.62087
2016,1,1,60,26656,57.48426,24696,54.41407,23827,53.3695
2016,1,1,62.5,26657,59.86324,24698,56.9842,23827,55.52631
2016,1,1,65,26656,62.26928,24696,58.86194,23829,57.41993
2016,1,1,67.5,26657,64.56897,24697,60.91994,23825,59.21199
2016,1,1,70,26656,67.03268,24697,63.06659,23828,61.25893
2016,1,1,72.5,26657,69.51958,24696,65.22532,23829,63.26044
2016,1,1,75,26658,71.84648,24698,67.27999,23827,65.154
2016,1,1,77.5,26656,74.31301,24695,69.63284,23828,67.48531
2016,1,1,80,26657,76.63963,24698,71.38779,23828,68.97921
2016,1,1,82.5,26657,79.13345,24697,73.76173,23828,71.30846
2016,1,1,85,26655,81.49865,24697,75.72396,23826,73.15654
2016,1,1,87.5,26658,84.03353,24697,78.26953,23827,75.15372
2016,1,1,90,26656,86.57098,24697,80.34306,23828,77.53981
2016,1,1,92.5,26656,89.14387,24696,82.4361,23828,79.50035
2016,1,1,95,26658,91.94301,24696,84.88414,23828,81.69749
2016,1,1,97.5,26648,94.81257,24689,87.34732,23820,83.63321
2016,1,1,99,15994,97.29505,14818,89.54621,14296,85.04794
2016,1,1,99.9,9596,98.91835,8892,91.07965,8578,86.72942
2016,1,1,100,1070,99.8068,992,94.86758,957,90.63411
2016,1,2,2.5,31117,3.529809,29059,13.33622,28064,18.53969
2016,1,2,5,31120,6.216953,29066,15.17671,28068,19.32159
2016,1,2,7.5,31120,8.560297,29065,16.59732,28071,20.13205
2016,1,2,10,31121,11.12984,29065,18.52099,28068,21.77711
2016,1,2,12.5,31122,13.66891,29065,20.07122,28070,22.79356
2016,1,2,15,31121,16.05999,29066,20.95246,28069,23.37564
2016,1,2,17.5,31122,18.31213,29065,22.35153,28071,24.42356
2016,1,2,20,31119,20.59602,29065,23.95114,28068,25.45579
2016,1,2,22.5,31123,22.87067,29065,25.33736,28071,26.77864
2016,1,2,25,31120,24.90784,29066,27.14204,28067,28.36106
2016,1,2,27.5,31119,27.1675,29065,28.75039,28069,29.80431
2016,1,2,30,31122,29.47356,29064,30.77971,28070,31.56485
2016,1,2,32.5,31121,31.7605,29066,32.85777,28069,33.409
2016,1,2,35,31122,34.04911,29065,34.76963,28070,35.41631
2016,1,2,37.5,31120,36.34742,29066,36.80406,28067,37.04496
2016,1,2,40,31121,38.66092,29064,38.93008,28072,39.05151
2016,1,2,42.5,31120,41.12265,29066,41.01362,28067,41.12667
2016,1,2,45,31124,43.47147,29065,43.22149,28072,43.10311
2016,1,2,47.5,31120,45.89273,29066,45.58137,28067,45.35725
2016,1,2,50,31121,48.29634,29065,47.64062,28070,47.23374
2016,1,2,52.5,31120,50.72724,29063,49.94692,28070,49.62062
2016,1,2,55,31120,53.18944,29066,51.99002,28067,51.4755
2016,1,2,57.5,31123,55.51692,29065,54.32738,28072,53.68913
2016,1,2,60,31119,57.91971,29065,56.50415,28067,55.75139
2016,1,2,62.5,31123,60.53366,29065,58.82609,28072,57.81387
2016,1,2,65,31120,62.77862,29066,60.92077,28067,59.96707
2016,1,2,67.5,31121,65.19773,29065,63.16867,28070,61.92342
2016,1,2,70,31122,67.62265,29065,65.33157,28069,64.11565
2016,1,2,72.5,31123,70.04889,29065,67.52487,28070,66.09161
2016,1,2,75,31117,72.50036,29066,69.70638,28068,68.1832
2016,1,2,77.5,31121,74.95289,29065,71.93374,28068,70.39651
2016,1,2,80,31122,77.33195,29064,73.85603,28071,72.24723
2016,1,2,82.5,31120,79.71516,29066,76.14388,28068,74.30532
2016,1,2,85,31121,82.21104,29065,78.31277,28071,76.45759
2016,1,2,87.5,31122,84.7433,29066,80.48997,28069,78.44375
2016,1,2,90,31122,87.2406,29065,82.5155,28070,80.29693
2016,1,2,92.5,31120,89.82199,29065,84.67507,28068,82.47224
2016,1,2,95,31122,92.46101,29065,86.96529,28071,84.36576
2016,1,2,97.5,31110,95.20461,29056,89.61668,28058,86.91637
2016,1,2,99,18673,97.55605,17437,92.43465,16842,90.18611
2016,1,2,99.9,11202,99.08956,10465,94.75034,10104,92.98802
2016,1,2,100,1251,99.91076,1167,97.59874,1128,95.66122
2016,1,3,2.5,28678,3.278517,21657,12.1388,16058,16.96371
2016,1,3,5,28683,5.906725,21658,13.79091,16061,17.74142
2016,1,3,7.5,28684,8.35308,21660,15.72361,16061,19.06514
2016,1,3,10,28684,10.95374,21659,17.60989,16059,20.6058
2016,1,3,12.5,28683,13.41156,21660,19.01326,16061,21.59087
2016,1,3,15,28683,15.9,21660,19.92547,16061,22.25211
2016,1,3,17.5,28684,18.06899,21660,21.3294,16059,23.3172
2016,1,3,20,28684,20.23017,21661,23.05151,16061,24.45523
2016,1,3,22.5,28683,22.57338,21658,24.91505,16061,26.3674
2016,1,3,25,28684,24.86497,21660,26.68371,16060,27.68632
2016,1,3,27.5,28683,27.14085,21659,28.67183,16059,29.6069
2016,1,3,30,28681,29.3979,21659,30.74025,16062,31.31732
2016,1,3,32.5,28683,31.68872,21661,32.78724,16060,33.48685
2016,1,3,35,28686,34.13023,21660,34.83344,16061,35.19428
2016,1,3,37.5,28683,36.41431,21658,36.67527,16060,37.16033
2016,1,3,40,28684,38.72466,21661,39.10772,16062,39.14279
2016,1,3,42.5,28683,41.19064,21658,41.07745,16058,41.15508
2016,1,3,45,28683,43.50799,21663,43.33225,16062,43.34243
2016,1,3,47.5,28684,45.93291,21657,45.60423,16060,45.40347
2016,1,3,50,28685,48.34632,21660,47.98907,16061,47.61372
2016,1,3,52.5,28680,50.86435,21661,50.01019,16060,49.22941
2016,1,3,55,28684,53.27032,21657,52.06687,16060,51.49613
2016,1,3,57.5,28683,55.60633,21663,54.39472,16062,53.82088
2016,1,3,60,28684,58.01741,21659,56.86898,16058,56.00176
2016,1,3,62.5,28683,60.58587,21658,58.8102,16062,57.89148
2016,1,3,65,28683,62.92273,21660,61.17127,16060,60.10492
2016,1,3,67.5,28686,65.40064,21660,63.36766,16061,62.43994
2016,1,3,70,28682,67.75452,21661,65.70192,16060,64.28189
2016,1,3,72.5,28682,70.11999,21659,67.83533,16062,66.42091
2016,1,3,75,28684,72.48907,21658,69.99577,16059,68.69534
2016,1,3,77.5,28683,74.91616,21661,71.98971,16060,70.48646
2016,1,3,80,28685,77.30988,21659,74.3551,16061,73.03865
2016,1,3,82.5,28682,79.79311,21660,76.49083,16061,74.96113
2016,1,3,85,28684,82.29462,21660,78.62078,16059,76.77866
2016,1,3,87.5,28683,84.9594,21660,81.04526,16061,79.0973
2016,1,3,90,28683,87.47395,21660,83.40176,16061,81.08007
2016,1,3,92.5,28684,89.98909,21659,85.27084,16059,83.22221
2016,1,3,95,28684,92.56226,21660,87.87154,16061,85.65173
2016,1,3,97.5,28673,95.33998,21650,90.8232,16055,88.69337
2016,1,3,99,17209,97.70058,12998,94.00658,9636,92.05717
2016,1,3,99.9,10326,99.20493,7797,96.11995,5784,94.67313
2016,1,3,100,1153,99.93343,870,97.95371,644,96.01867
2017,0,1,2.5,24761,4.212989,23061,17.1741,21356,25.84557
2017,0,1,5,24768,6.962065,23064,20.09344,21360,26.98207
2017,0,1,7.5,24765,9.713614,23064,22.45551,21357,28.61953
2017,0,1,10,24767,12.09209,23067,23.81759,21360,29.2714
2017,0,1,12.5,24767,14.4018,23064,25.19668,21360,30.32402
2017,0,1,15,24765,16.6194,23064,26.72978,21359,31.41982
2017,0,1,17.5,24767,19.02301,23065,28.328,21358,32.50304
2017,0,1,20,24766,21.1728,23065,29.62997,21359,33.53859
2017,0,1,22.5,24767,23.52282,23065,31.32578,21360,34.81738
2017,0,1,25,24766,26.02994,23065,32.52633,21360,35.62174
2017,0,1,27.5,24766,28.22476,23066,34.17557,21358,36.80719
2017,0,1,30,24766,30.68541,23064,35.67651,21359,37.98219
2017,0,1,32.5,24766,32.85762,23065,37.1948,21358,39.08435
2017,0,1,35,24768,35.25573,23064,38.60467,21361,40.23278
2017,0,1,37.5,24767,37.6155,23065,39.9206,21359,41.11942
2017,0,1,40,24766,39.56417,23065,41.12289,21358,42.03429
2017,0,1,42.5,24766,41.87629,23066,42.35042,21359,42.71625
2017,0,1,45,24766,43.9917,23064,43.74268,21360,43.94993
2017,0,1,47.5,24765,46.04854,23066,45.00074,21359,44.94918
2017,0,1,50,24767,48.24322,23063,46.7006,21360,46.2671
2017,0,1,52.5,24767,50.4337,23064,48.18225,21358,47.22532
2017,0,1,55,24765,52.63478,23066,50.03108,21359,49.12895
2017,0,1,57.5,24766,54.90572,23064,51.5312,21360,50.31368
2017,0,1,60,24767,56.99143,23066,53.31057,21359,51.73798
2017,0,1,62.5,24766,59.4452,23065,55.2438,21358,53.46488
2017,0,1,65,24766,61.71787,23065,57.11683,21359,54.98484
2017,0,1,67.5,24768,64.1868,23064,59.0108,21361,56.88976
2017,0,1,70,24766,66.6298,23065,61.25779,21358,58.55364
2017,0,1,72.5,24766,69.02767,23064,62.9362,21359,60.1996
2017,0,1,75,24767,71.4249,23065,64.8213,21359,61.88239
2017,0,1,77.5,24765,73.89738,23066,67.01978,21359,63.96092
2017,0,1,80,24768,76.56551,23064,69.33409,21360,65.72393
2017,0,1,82.5,24765,79.02868,23066,71.52579,21359,67.28461
2017,0,1,85,24767,81.54314,23065,73.81617,21358,69.42943
2017,0,1,87.5,24765,83.90255,23064,75.45424,21360,70.82893
2017,0,1,90,24767,86.51968,23064,78.05474,21359,73.07504
2017,0,1,92.5,24767,89.04034,23067,80.34859,21360,75.04363
2017,0,1,95,24765,91.68101,23064,82.73374,21357,77.55148
2017,0,1,97.5,24760,94.55208,23056,86.11243,21352,81.47536
2017,0,1,99,14858,97.03802,13840,89.28667,12815,85.59624
2017,0,1,99.9,8916,98.7696,8303,91.86574,7690,89.20971
2017,0,1,100,995,99.84583,926,94.12219,859,92.59956
2017,0,2,2.5,27979,4.134583,26382,14.88515,24938,21.58036
2017,0,2,5,27982,6.612873,26385,16.8619,24947,22.07484
2017,0,2,7.5,27981,9.087729,26385,18.3403,24944,22.87842
2017,0,2,10,27983,11.38077,26385,19.61283,24945,23.58855
2017,0,2,12.5,27984,13.67216,26387,21.19157,24947,24.62966
2017,0,2,15,27982,16.00423,26385,22.43701,24944,25.6848
2017,0,2,17.5,27983,18.26862,26385,24.18703,24948,26.89653
2017,0,2,20,27983,20.54307,26385,25.80362,24940,28.13114
2017,0,2,22.5,27982,22.78239,26389,27.33557,24948,29.5509
2017,0,2,25,27984,25.27028,26384,28.92337,24945,30.9664
2017,0,2,27.5,27983,27.32837,26385,30.85225,24943,32.45803
2017,0,2,30,27982,29.77124,26385,32.65642,24946,33.90742
2017,0,2,32.5,27983,32.16846,26385,34.20786,24944,35.33596
2017,0,2,35,27982,34.38173,26388,36.24982,24947,36.85199
2017,0,2,37.5,27983,36.67581,26385,37.68226,24945,38.18533
2017,0,2,40,27984,38.9123,26385,39.29602,24942,39.41364
2017,0,2,42.5,27982,41.12378,26387,41.08472,24948,40.93327
2017,0,2,45,27982,43.44671,26386,42.89904,24945,42.37262
2017,0,2,47.5,27983,45.77623,26385,44.69049,24944,43.96997
2017,0,2,50,27982,48.03584,26385,46.44496,24947,45.56742
2017,0,2,52.5,27984,50.2981,26386,48.26531,24943,47.17437
2017,0,2,55,27983,52.70148,26385,50.51962,24946,49.10969
2017,0,2,57.5,27982,55.11617,26386,52.56677,24945,51.12453
2017,0,2,60,27982,57.53096,26386,54.56076,24946,53.00877
2017,0,2,62.5,27984,60.00952,26386,56.90603,24944,55.16869
2017,0,2,65,27983,62.4169,26384,58.90925,24944,56.95633
2017,0,2,67.5,27982,64.81839,26388,61.11038,24946,59.13576
2017,0,2,70,27983,67.32246,26386,63.53632,24945,61.51985
2017,0,2,72.5,27983,69.73715,26385,65.78153,24946,63.73341
2017,0,2,75,27982,72.34524,26385,67.9529,24945,65.77057
2017,0,2,77.5,27983,74.80927,26385,70.36904,24944,68.11224
2017,0,2,80,27983,77.3979,26387,72.69512,24943,70.39742
2017,0,2,82.5,27982,79.84725,26386,75.2619,24944,72.71711
2017,0,2,85,27983,82.43449,26385,77.46682,24948,75.03059
2017,0,2,87.5,27984,84.78233,26385,79.77358,24945,77.1466
2017,0,2,90,27982,87.3413,26388,82.35234,24945,79.67483
2017,0,2,92.5,27983,89.92348,26384,84.83973,24946,82.3198
2017,0,2,95,27983,92.38582,26386,87.17873,24943,85.04224
2017,0,2,97.5,27972,95.16131,26375,90.27042,24938,88.6777
2017,0,2,99,16789,97.60765,15831,92.98653,14964,91.77929
2017,0,2,99.9,10074,99.1642,9500,95.41025,8982,95.13691
2017,0,2,100,1125,99.90618,1060,98.00178,1002,97.64504
2017,0,3,2.5,28102,3.684891,21605,13.74999,15671,19.93117
2017,0,3,5,28108,6.018208,21608,14.57964,15675,19.56091
2017,0,3,7.5,28106,8.377306,21609,16.13213,15673,20.49842
2017,0,3,10,28108,10.79937,21608,17.54907,15674,21.0747
2017,0,3,12.5,28106,13.13928,21606,18.96794,15673,22.65607
2017,0,3,15,28108,15.46099,21610,20.83221,15676,23.71263
2017,0,3,17.5,28106,17.82479,21609,22.47669,15673,25.01464
2017,0,3,20,28109,20.18856,21609,24.17344,15674,26.35784
2017,0,3,22.5,28107,22.49777,21607,25.8734,15673,28.07334
2017,0,3,25,28107,24.84412,21607,27.84927,15675,29.65932
2017,0,3,27.5,28107,27.15041,21611,29.4382,15674,30.881
2017,0,3,30,28107,29.5121,21608,31.22595,15673,32.04196
2017,0,3,32.5,28107,31.76205,21607,33.02555,15674,33.81046
2017,0,3,35,28108,34.07685,21610,34.94637,15675,35.44909
2017,0,3,37.5,28108,36.46409,21607,36.72956,15674,36.6685
2017,0,3,40,28107,38.74104,21609,38.35416,15674,38.41036
2017,0,3,42.5,28107,40.94119,21609,40.38288,15673,39.71114
2017,0,3,45,28107,43.33978,21607,42.29008,15675,41.56625
2017,0,3,47.5,28108,45.73516,21608,44.1973,15673,43.32888
2017,0,3,50,28107,48.02116,21608,46.28279,15675,45.1662
2017,0,3,52.5,28106,50.45863,21611,48.33257,15674,46.95543
2017,0,3,55,28108,52.76855,21608,50.44349,15673,49.27352
2017,0,3,57.5,28107,55.29517,21607,52.93211,15675,51.45841
2017,0,3,60,28106,57.75993,21610,55.202,15673,53.52124
2017,0,3,62.5,28108,60.21328,21606,57.65908,15674,55.82289
2017,0,3,65,28108,62.69633,21609,59.79218,15674,57.94101
2017,0,3,67.5,28108,65.13493,21610,62.15464,15675,60.35836
2017,0,3,70,28107,67.65391,21607,64.70197,15674,62.59537
2017,0,3,72.5,28107,70.15167,21608,66.84622,15673,65.18823
2017,0,3,75,28107,72.73034,21610,69.52214,15674,67.8151
2017,0,3,77.5,28107,75.33027,21608,72.06478,15675,70.17628
2017,0,3,80,28106,77.75012,21608,74.38563,15674,72.35974
2017,0,3,82.5,28110,80.31574,21608,77.08806,15673,74.99103
2017,0,3,85,28106,82.93815,21609,79.5837,15673,77.61559
2017,0,3,87.5,28108,85.38802,21608,81.91337,15676,79.81813
2017,0,3,90,28106,87.87505,21608,84.44048,15673,82.28918
2017,0,3,92.5,28108,90.29706,21608,86.98029,15674,85.17736
2017,0,3,95,28106,92.83361,21609,89.44585,15673,87.80248
2017,0,3,97.5,28098,95.45923,21600,91.91263,15669,90.69305
2017,0,3,99,16864,97.78306,12965,94.59406,9404,93.47727
2017,0,3,99.9,10120,99.22465,7779,96.85691,5644,96.1529
2017,0,3,100,1128,99.92417,869,98.37428,629,97.33219
2017,1,1,2.5,26817,4.278431,24962,17.19832,23090,24.17442
2017,1,1,5,26819,6.865813,24964,18.81512,23092,24.54043
2017,1,1,7.5,26821,9.307373,24965,20.94814,23094,25.6838
2017,1,1,10,26821,11.6636,24966,22.25175,23092,26.55134
2017,1,1,12.5,26819,14.13917,24964,23.82817,23091,27.67905
2017,1,1,15,26820,16.56971,24966,25.66382,23096,28.72621
2017,1,1,17.5,26822,18.97793,24966,26.93499,23092,29.62462
2017,1,1,20,26819,21.51483,24965,28.05882,23093,30.21456
2017,1,1,22.5,26822,23.67514,24966,29.20164,23094,31.06706
2017,1,1,25,26818,25.9792,24964,30.34197,23090,32.098
2017,1,1,27.5,26822,28.24714,24967,31.90824,23095,33.31023
2017,1,1,30,26820,30.47464,24964,32.94342,23093,34.12889
2017,1,1,32.5,26820,32.54897,24964,34.1778,23093,34.96202
2017,1,1,35,26821,34.66634,24966,35.99542,23094,36.54755
2017,1,1,37.5,26821,36.86142,24966,37.52147,23093,37.67529
2017,1,1,40,26818,39.14003,24964,39.07236,23093,39.08953
2017,1,1,42.5,26823,41.23993,24965,40.58976,23092,40.2621
2017,1,1,45,26820,43.36467,24965,42.22539,23095,41.98159
2017,1,1,47.5,26820,45.72731,24966,44.19894,23092,43.514
2017,1,1,50,26818,47.91579,24965,46.18634,23091,45.71674
2017,1,1,52.5,26822,50.40092,24967,48.1584,23095,47.19545
2017,1,1,55,26820,52.67174,24966,49.74263,23092,48.95611
2017,1,1,57.5,26820,54.90625,24963,52.09081,23095,50.98236
2017,1,1,60,26823,57.39956,24966,54.09159,23092,53.13395
2017,1,1,62.5,26819,59.77865,24965,56.45564,23095,54.82664
2017,1,1,65,26820,62.14028,24965,58.49084,23091,57.13871
2017,1,1,67.5,26821,64.56551,24966,60.54347,23094,58.97364
2017,1,1,70,26820,66.97946,24964,62.88084,23093,61.06563
2017,1,1,72.5,26820,69.44221,24964,64.84122,23093,62.919
2017,1,1,75,26820,71.93082,24968,67.09566,23092,65.22491
2017,1,1,77.5,26820,74.19085,24963,69.26269,23093,67.23043
2017,1,1,80,26821,76.79921,24965,71.68785,23094,69.34728
2017,1,1,82.5,26820,79.08554,24966,73.62978,23093,71.078
2017,1,1,85,26822,81.65465,24966,75.87324,23092,73.58032
2017,1,1,87.5,26819,84.12459,24966,78.40632,23094,75.88543
2017,1,1,90,26820,86.77214,24963,80.81823,23093,78.14291
2017,1,1,92.5,26821,89.33587,24967,83.31526,23092,80.6965
2017,1,1,95,26821,91.96868,24965,85.50362,23094,82.86699
2017,1,1,97.5,26811,94.77715,24957,88.08627,23084,85.41646
2017,1,1,99,16094,97.24804,14981,90.23311,13856,87.20857
2017,1,1,99.9,9655,98.86694,8986,91.77433,8314,88.4426
2017,1,1,100,1076,99.78159,1002,95.02988,928,91.12531
2017,1,2,2.5,31463,3.606665,29545,13.6911,27490,19.25422
2017,1,2,5,31469,6.197953,29549,15.10206,27497,19.14647
2017,1,2,7.5,31468,8.61566,29549,16.88942,27497,20.49006
2017,1,2,10,31469,11.0903,29548,18.76485,27495,21.58827
2017,1,2,12.5,31469,13.59635,29551,19.91757,27497,22.37077
2017,1,2,15,31467,16.05681,29550,21.09588,27496,22.9111
2017,1,2,17.5,31468,18.30368,29548,22.2548,27495,23.73003
2017,1,2,20,31469,20.50451,29549,23.81594,27496,25.04656
2017,1,2,22.5,31467,22.83039,29550,25.36288,27496,26.3079
2017,1,2,25,31472,24.94117,29548,27.01144,27498,27.97069
2017,1,2,27.5,31466,27.12977,29551,28.82617,27496,29.38925
2017,1,2,30,31468,29.39732,29549,30.61231,27495,30.85677
2017,1,2,32.5,31470,31.71488,29550,32.2304,27498,32.62303
2017,1,2,35,31467,33.94138,29549,34.46589,27494,34.63546
2017,1,2,37.5,31469,36.31274,29550,36.45533,27494,36.59383
2017,1,2,40,31467,38.69002,29548,38.62079,27498,38.6718
2017,1,2,42.5,31470,41.08168,29548,40.86289,27497,40.63403
2017,1,2,45,31467,43.40024,29551,42.8781,27496,42.76064
2017,1,2,47.5,31471,45.84057,29550,45.04716,27495,44.87516
2017,1,2,50,31467,48.18838,29547,47.36093,27497,47.07738
2017,1,2,52.5,31466,50.72231,29549,49.68961,27497,49.36244
2017,1,2,55,31470,53.16205,29550,51.96914,27495,51.28001
2017,1,2,57.5,31468,55.53288,29551,54.08152,27496,53.22489
2017,1,2,60,31469,58.01478,29548,56.29997,27497,55.50042
2017,1,2,62.5,31469,60.42958,29548,58.66635,27496,57.66474
2017,1,2,65,31467,62.94487,29550,60.98075,27496,59.85884
2017,1,2,67.5,31466,65.23562,29549,63.11504,27494,61.84839
2017,1,2,70,31471,67.64132,29550,65.16103,27498,63.94955
2017,1,2,72.5,31467,70.05145,29549,67.44508,27495,66.08932
2017,1,2,75,31469,72.50816,29550,69.78355,27494,68.4185
2017,1,2,77.5,31469,74.97656,29549,72.05924,27500,70.55532
2017,1,2,80,31468,77.27399,29551,74.01602,27496,72.46097
2017,1,2,82.5,31470,79.76956,29548,76.40395,27496,74.76729
2017,1,2,85,31467,82.33479,29548,78.64706,27495,77.04417
2017,1,2,87.5,31470,84.80031,29550,80.75292,27497,79.13255
2017,1,2,90,31466,87.36753,29551,83.1333,27496,81.42747
2017,1,2,92.5,31470,89.91168,29548,85.11537,27495,83.46026
2017,1,2,95,31468,92.44499,29549,87.42516,27497,85.66768
2017,1,2,97.5,31459,95.24141,29539,90.08474,27487,88.45089
2017,1,2,99,18879,97.58389,17732,92.73659,16496,91.52958
2017,1,2,99.9,11328,99.06754,10637,95.4849,9898,94.75514
2017,1,2,100,1265,99.91937,1186,97.60394,1106,97.2737
2017,1,3,2.5,28713,3.34885,21934,12.3479,15757,17.79971
2017,1,3,5,28719,6.029321,21936,14.28961,15759,18.2359
2017,1,3,7.5,28719,8.354589,21937,15.69097,15761,19.4174
2017,1,3,10,28719,10.97045,21938,17.6153,15758,20.37632
2017,1,3,12.5,28717,13.57666,21936,19.07547,15760,20.90204
2017,1,3,15,28721,15.8844,21936,20.03002,15760,21.73266
2017,1,3,17.5,28715,18.13431,21938,21.25097,15760,22.61739
2017,1,3,20,28722,20.09502,21936,22.91485,15757,23.87596
2017,1,3,22.5,28715,22.4481,21937,24.7358,15762,25.64454
2017,1,3,25,28719,24.76199,21938,26.55421,15759,27.09532
2017,1,3,27.5,28720,27.02161,21937,28.34333,15760,28.83901
2017,1,3,30,28719,29.23978,21935,30.28845,15760,30.55906
2017,1,3,32.5,28716,31.58789,21937,32.4399,15760,32.71198
2017,1,3,35,28720,34.01377,21939,34.35435,15759,34.33422
2017,1,3,37.5,28718,36.26418,21936,36.61153,15760,36.76973
2017,1,3,40,28720,38.71011,21937,38.74222,15758,38.7166
2017,1,3,42.5,28715,41.0856,21938,40.9333,15761,40.68023
2017,1,3,45,28719,43.47086,21935,42.94095,15760,42.8883
2017,1,3,47.5,28719,45.91494,21938,45.28859,15759,45.01121
2017,1,3,50,28720,48.34151,21937,47.62221,15759,47.17587
2017,1,3,52.5,28718,50.82635,21937,49.69032,15761,49.28531
2017,1,3,55,28719,53.12441,21938,51.93063,15759,51.50085
2017,1,3,57.5,28719,55.60202,21935,54.10935,15760,53.37405
2017,1,3,60,28717,57.97814,21938,56.41743,15759,55.38644
2017,1,3,62.5,28718,60.46717,21937,58.79335,15760,57.98949
2017,1,3,65,28718,62.93598,21936,60.89662,15760,60.11749
2017,1,3,67.5,28720,65.43204,21939,63.50854,15759,62.095
2017,1,3,70,28716,67.76353,21937,65.60966,15760,64.41296
2017,1,3,72.5,28719,70.23202,21935,67.7881,15760,66.55455
2017,1,3,75,28721,72.64908,21938,70.25344,15760,68.8111
2017,1,3,77.5,28718,75.05238,21937,72.33583,15759,70.7963
2017,1,3,80,28719,77.37473,21936,74.36706,15760,73.23882
2017,1,3,82.5,28718,79.96887,21937,76.83531,15759,75.34604
2017,1,3,85,28715,82.40766,21938,79.06432,15760,77.49745
2017,1,3,87.5,28721,84.94743,21936,81.50816,15760,80.12984
2017,1,3,90,28717,87.56425,21936,83.79851,15760,82.23277
2017,1,3,92.5,28719,90.02501,21938,85.76361,15758,84.27247
2017,1,3,95,28719,92.67432,21937,88.63583,15761,86.9251
2017,1,3,97.5,28709,95.40281,21928,91.3902,15753,90.06818
2017,1,3,99,17230,97.68488,13164,94.4044,9456,93.65926
