year,male,permearnaltrankt,Npermearnaltranktp1,meanpermearnaltranktp1,Npermearnaltranktp3,meanpermearnaltranktp3,Npermearnaltranktp5,meanpermearnaltranktp5
2004,0,2.5,61980,4.432452,54715,15.64079,48893,22.44803
2004,0,5,61993,6.733509,54727,17.09453,48904,23.66527
2004,0,7.5,61991,9.163212,54728,19.18889,48903,24.96862
2004,0,10,61994,11.64022,54727,20.95398,48903,26.35067
2004,0,12.5,61991,13.84676,54726,22.57326,48904,27.38914
2004,0,15,61994,16.2471,54730,24.14174,48903,28.68715
2004,0,17.5,61993,18.45218,54726,25.69755,48903,29.86984
2004,0,20,61992,20.872,54727,27.39546,48901,31.09176
2004,0,22.5,61996,23.06715,54727,29.07123,48906,32.6487
2004,0,25,61991,25.41036,54727,30.67514,48904,33.71299
2004,0,27.5,61990,27.74784,54729,32.18827,48902,34.97044
2004,0,30,61992,29.90583,54728,33.86174,48906,36.25295
2004,0,32.5,61993,32.2944,54728,35.57699,48900,37.67252
2004,0,35,61994,34.61062,54725,37.08414,48904,38.66002
2004,0,37.5,61992,36.87885,54728,38.69272,48905,40.05216
2004,0,40,61996,39.08497,54726,40.28515,48901,41.43919
2004,0,42.5,61989,41.3679,54727,41.88946,48905,42.611
2004,0,45,61997,43.70709,54728,43.58884,48904,44.02139
2004,0,47.5,61988,45.83953,54729,45.2202,48902,45.15285
2004,0,50,61999,48.28009,54726,47.14506,48905,46.83848
2004,0,52.5,61990,50.48725,54727,48.87915,48904,48.16894
2004,0,55,61989,52.77543,54729,50.66645,48902,49.59748
2004,0,57.5,61996,55.16016,54728,52.58354,48904,51.40643
2004,0,60,61990,57.61308,54727,54.46178,48904,53.12901
2004,0,62.5,61993,59.85566,54726,56.43338,48901,54.70291
2004,0,65,61992,62.2077,54728,58.29999,48906,56.31593
2004,0,67.5,61995,64.57808,54725,60.4293,48904,58.14348
2004,0,70,61991,67.06194,54729,62.56616,48900,60.02887
2004,0,72.5,61994,69.4671,54727,64.40164,48906,61.71723
2004,0,75,61993,72.01766,54729,66.98497,48903,63.84681
2004,0,77.5,61989,74.50974,54727,69.03752,48903,65.5574
2004,0,80,61999,76.97227,54725,71.23126,48901,67.48193
2004,0,82.5,61989,79.50562,54729,73.40189,48906,69.62227
2004,0,85,61993,81.94787,54726,75.47512,48903,71.38017
2004,0,87.5,61994,84.52576,54731,77.99278,48904,73.46844
2004,0,90,61993,87.12395,54724,80.58385,48903,76.05396
2004,0,92.5,61992,89.64754,54728,83.18863,48903,78.49617
2004,0,95,61993,92.05838,54728,85.2214,48903,80.71738
2004,0,97.5,61964,94.88235,54701,88.20306,48880,83.66436
2004,0,99,37196,97.37201,32836,90.96469,29344,86.67563
2004,0,99.9,22316,98.9678,19703,93.30748,17604,89.78905
2004,0,100,2495,99.75915,2202,96.15237,1969,92.29268
2004,1,2.5,69939,3.816127,62607,15.54374,56423,22.04896
2004,1,5,69950,6.514633,62621,17.53753,56437,23.02873
2004,1,7.5,69947,8.914569,62623,19.26498,56437,24.17071
2004,1,10,69955,11.51935,62621,21.12504,56439,25.52951
2004,1,12.5,69950,13.94368,62620,22.47357,56436,26.31507
2004,1,15,69949,16.44736,62621,23.84755,56436,27.3733
2004,1,17.5,69956,18.85834,62618,24.92989,56439,28.11942
2004,1,20,69950,21.03867,62623,26.11596,56439,28.70207
2004,1,22.5,69951,23.3791,62619,27.5659,56433,29.99882
2004,1,25,69951,25.48465,62625,28.90654,56438,31.14606
2004,1,27.5,69952,27.70156,62618,30.59246,56437,32.56676
2004,1,30,69947,29.89011,62622,32.16586,56436,33.78927
2004,1,32.5,69953,32.12311,62619,33.82166,56440,35.02744
2004,1,35,69956,34.31569,62620,35.5549,56433,36.80354
2004,1,37.5,69950,36.57714,62625,37.43838,56438,38.25016
2004,1,40,69950,38.84639,62619,39.16588,56439,39.93858
2004,1,42.5,69951,41.1512,62623,41.10622,56435,41.44287
2004,1,45,69951,43.39076,62617,42.92349,56437,43.06584
2004,1,47.5,69952,45.72481,62625,44.85757,56438,44.80356
2004,1,50,69952,48.17985,62620,46.99258,56435,46.64861
2004,1,52.5,69949,50.42616,62617,48.85395,56437,48.42941
2004,1,55,69952,52.88667,62623,51.01904,56438,50.19314
2004,1,57.5,69951,55.2812,62618,52.92361,56437,51.88159
2004,1,60,69949,57.61377,62624,54.90395,56436,53.67848
2004,1,62.5,69952,60.03408,62619,57.02544,56440,55.5524
2004,1,65,69948,62.46316,62624,59.26907,56436,57.35695
2004,1,67.5,69957,64.89827,62619,61.36999,56433,59.3681
2004,1,70,69952,67.36044,62621,63.49829,56440,61.19255
2004,1,72.5,69947,69.64313,62621,65.49805,56436,63.09081
2004,1,75,69957,72.02158,62620,67.47005,56438,64.90394
2004,1,77.5,69947,74.5305,62622,69.64462,56437,67.03732
2004,1,80,69950,76.94865,62622,71.9552,56435,69.00767
2004,1,82.5,69950,79.45647,62622,74.16149,56437,71.14727
2004,1,85,69956,81.88116,62618,76.56651,56439,73.41957
2004,1,87.5,69949,84.5158,62619,78.97905,56435,75.76869
2004,1,90,69952,86.99019,62622,81.40024,56438,78.24476
2004,1,92.5,69953,89.6995,62621,84.05153,56438,80.92198
2004,1,95,69949,92.3522,62623,86.81313,56437,83.63317
2004,1,97.5,69922,95.09704,62595,89.55486,56413,86.39879
2004,1,99,41973,97.45692,37571,92.17822,33863,89.04961
2004,1,99.9,25180,98.99474,22541,94.39864,20316,91.45065
2004,1,100,2813,99.74252,2520,96.06583,2268,91.86195
2005,0,2.5,63647,4.408817,56059,15.77217,49501,22.56143
2005,0,5,63662,6.722963,56070,17.31683,49511,23.63097
2005,0,7.5,63661,9.127892,56068,19.36168,49512,24.869
2005,0,10,63659,11.53241,56071,21.11875,49513,26.43505
2005,0,12.5,63662,13.78444,56067,22.62357,49514,27.33731
2005,0,15,63660,16.13906,56073,24.28373,49511,28.75098
2005,0,17.5,63664,18.43223,56071,25.90838,49513,29.97376
2005,0,20,63660,20.75996,56068,27.27313,49511,31.02142
2005,0,22.5,63660,23.01701,56070,28.912,49517,32.26751
2005,0,25,63663,25.33269,56070,30.52057,49509,33.53999
2005,0,27.5,63662,27.58529,56072,32.15583,49514,34.84542
2005,0,30,63660,29.96367,56069,33.75349,49511,36.07536
2005,0,32.5,63661,32.28194,56070,35.48653,49513,37.45221
2005,0,35,63662,34.558,56069,37.10971,49514,38.82223
2005,0,37.5,63660,36.84021,56068,38.70944,49513,40.04752
2005,0,40,63661,39.07305,56072,40.31397,49513,41.3291
2005,0,42.5,63662,41.38479,56069,41.78416,49514,42.62301
2005,0,45,63662,43.64238,56072,43.61219,49511,43.99717
2005,0,47.5,63660,45.95786,56069,45.20335,49513,45.16145
2005,0,50,63663,48.14891,56070,46.95641,49510,46.57946
2005,0,52.5,63660,50.51859,56071,48.72765,49513,48.04806
2005,0,55,63661,52.7018,56069,50.6079,49513,49.70636
2005,0,57.5,63660,55.10231,56072,52.5712,49511,51.42785
2005,0,60,63662,57.50193,56069,54.48709,49512,53.02022
2005,0,62.5,63663,59.865,56071,56.33688,49515,54.55367
2005,0,65,63658,62.26617,56069,58.53429,49513,56.42126
2005,0,67.5,63663,64.7467,56069,60.45352,49514,58.0241
2005,0,70,63658,67.14838,56070,62.59921,49513,60.01261
2005,0,72.5,63663,69.66153,56069,64.68478,49511,61.86707
2005,0,75,63664,72.02222,56071,66.74056,49514,63.70936
2005,0,77.5,63660,74.51973,56071,68.84982,49509,65.76174
2005,0,80,63660,77.04197,56070,71.00853,49516,67.50845
2005,0,82.5,63661,79.5779,56068,73.28992,49512,69.50233
2005,0,85,63661,82.01522,56071,75.54433,49513,71.44193
2005,0,87.5,63664,84.57906,56072,78.07163,49511,73.90237
2005,0,90,63661,87.15442,56068,80.32692,49514,75.98648
2005,0,92.5,63659,89.71412,56071,83.06526,49513,78.56986
2005,0,95,63661,92.17928,56068,85.46455,49512,80.99871
2005,0,97.5,63635,94.93279,56044,88.22994,49487,84.01873
2005,0,99,38195,97.35203,33646,91.04113,29709,87.04032
2005,0,99.9,22919,99.08733,20184,93.84731,17823,89.72757
2005,0,100,2560,99.88137,2255,96.06547,1993,92.40684
2005,1,2.5,71370,3.82237,63658,15.68213,56623,21.99501
2005,1,5,71384,6.505283,63672,17.60033,56634,22.95446
2005,1,7.5,71381,8.997462,63669,19.3611,56633,24.01016
2005,1,10,71381,11.38174,63672,21.09435,56636,25.14418
2005,1,12.5,71383,13.84333,63671,22.3028,56632,26.10812
2005,1,15,71384,16.3234,63670,23.76418,56633,26.8818
2005,1,17.5,71384,18.76176,63673,25.13787,56638,27.82699
2005,1,20,71378,21.04138,63671,26.30169,56634,28.83801
2005,1,22.5,71386,23.32268,63668,27.6838,56633,29.72599
2005,1,25,71379,25.46997,63670,29.11442,56634,30.98451
2005,1,27.5,71386,27.67139,63674,30.64464,56633,32.25362
2005,1,30,71383,29.90033,63668,32.26685,56634,33.53005
2005,1,32.5,71382,32.09243,63674,33.94333,56634,35.19473
2005,1,35,71382,34.31383,63673,35.81134,56635,36.75645
2005,1,37.5,71385,36.6107,63669,37.39823,56634,38.25137
2005,1,40,71380,38.77916,63671,39.39183,56637,39.94605
2005,1,42.5,71384,41.22238,63672,41.2406,56632,41.49048
2005,1,45,71382,43.48491,63668,43.01095,56633,43.06489
2005,1,47.5,71382,45.82662,63672,45.14718,56632,44.99103
2005,1,50,71383,48.14861,63668,46.87672,56637,46.63386
2005,1,52.5,71385,50.49341,63673,48.88337,56637,48.32178
2005,1,55,71382,52.96439,63672,50.96896,56631,50.11067
2005,1,57.5,71382,55.24579,63670,52.91144,56634,51.94931
2005,1,60,71383,57.58185,63672,54.96106,56634,53.79099
2005,1,62.5,71383,60.04713,63671,56.96608,56637,55.51676
2005,1,65,71383,62.49001,63669,58.98389,56632,57.52021
2005,1,67.5,71382,64.87952,63673,61.13449,56635,59.45071
2005,1,70,71382,67.29786,63674,63.21498,56633,61.30754
2005,1,72.5,71383,69.7207,63667,65.37092,56635,63.16254
2005,1,75,71383,72.09361,63673,67.33828,56633,65.01682
2005,1,77.5,71382,74.49101,63671,69.48848,56634,66.96822
2005,1,80,71383,76.95366,63668,71.7832,56636,69.2737
2005,1,82.5,71381,79.43446,63672,74.04367,56631,71.31689
2005,1,85,71384,81.95,63673,76.45405,56638,73.54309
2005,1,87.5,71382,84.44482,63668,78.84507,56632,75.94761
2005,1,90,71384,87.06383,63672,81.46581,56633,78.30273
2005,1,92.5,71382,89.65123,63672,84.09401,56636,81.15131
2005,1,95,71381,92.39261,63669,86.67431,56634,83.7747
2005,1,97.5,71356,95.15731,63647,89.46751,56609,86.60622
2005,1,99,42830,97.5164,38200,92.15476,33979,89.44324
2005,1,99.9,25697,99.00819,22921,94.54442,20390,91.80882
2005,1,100,2871,99.81093,2562,96.67886,2278,92.27794
2006,0,2.5,65580,4.4489,57422,16.11219,50656,22.37106
2006,0,5,65597,6.667455,57438,17.4425,50665,23.26085
2006,0,7.5,65590,9.134998,57432,19.45586,50673,24.72193
2006,0,10,65598,11.46639,57437,21.21556,50662,26.22795
2006,0,12.5,65592,13.83011,57430,22.71027,50670,27.23669
2006,0,15,65595,16.1267,57438,24.29994,50669,28.50854
2006,0,17.5,65594,18.43122,57433,25.83849,50663,29.66045
2006,0,20,65594,20.75492,57436,27.6199,50670,31.24259
2006,0,22.5,65592,23.1378,57433,29.06477,50668,32.25509
2006,0,25,65597,25.38512,57436,30.60288,50666,33.5005
2006,0,27.5,65598,27.65565,57438,32.1768,50666,34.87791
2006,0,30,65593,29.92977,57427,34.00402,50670,36.23846
2006,0,32.5,65596,32.39542,57438,35.38564,50668,37.38107
2006,0,35,65591,34.49777,57436,37.10355,50668,38.71855
2006,0,37.5,65595,36.83785,57431,38.56122,50667,40.03429
2006,0,40,65592,39.1093,57438,40.29598,50669,41.32216
2006,0,42.5,65596,41.39254,57434,41.86796,50664,42.58356
2006,0,45,65592,43.71563,57433,43.59123,50671,43.8712
2006,0,47.5,65596,45.90341,57435,45.21125,50668,45.25841
2006,0,50,65597,48.21963,57438,46.77228,50667,46.57933
2006,0,52.5,65593,50.45114,57433,48.65443,50664,48.03604
2006,0,55,65595,52.76363,57436,50.47429,50668,49.69279
2006,0,57.5,65593,55.1661,57432,52.38982,50671,51.22541
2006,0,60,65596,57.46316,57436,54.48008,50665,53.13854
2006,0,62.5,65593,59.88325,57436,56.24716,50668,54.70929
2006,0,65,65594,62.28785,57430,58.25078,50668,56.37361
2006,0,67.5,65592,64.61849,57437,60.38224,50667,58.07928
2006,0,70,65595,67.09949,57437,62.44813,50669,60.09202
2006,0,72.5,65594,69.60339,57429,64.64972,50669,62.00587
2006,0,75,65599,72.08222,57437,66.7395,50667,63.88602
2006,0,77.5,65596,74.55849,57437,68.92833,50665,65.69197
2006,0,80,65590,77.01263,57433,70.97403,50668,67.76115
2006,0,82.5,65597,79.45517,57435,73.10902,50670,69.48978
2006,0,85,65591,82.02443,57434,75.56928,50663,71.78802
2006,0,87.5,65597,84.61185,57438,78.04538,50670,73.94133
2006,0,90,65591,87.10889,57429,80.47565,50668,76.23895
2006,0,92.5,65598,89.61322,57437,82.91678,50663,78.65704
2006,0,95,65590,92.16797,57432,85.41272,50672,81.05549
2006,0,97.5,65571,94.92828,57412,88.28856,50642,84.12115
2006,0,99,39355,97.39872,34460,91.18306,30399,86.97631
2006,0,99.9,23613,99.01667,20674,93.60867,18244,89.76578
2006,0,100,2639,99.85774,2314,96.11673,2037,92.19164
2006,1,2.5,72985,3.781826,64721,15.4157,57606,21.50893
2006,1,5,73002,6.44802,64735,17.49814,57617,22.5619
2006,1,7.5,72997,8.968531,64733,19.28249,57614,23.59165
2006,1,10,73004,11.37833,64737,20.78564,57619,24.56785
2006,1,12.5,72995,13.85252,64736,22.33997,57614,25.81919
2006,1,15,72996,16.44692,64730,23.74287,57616,26.85629
2006,1,17.5,73002,18.81288,64736,25.04167,57619,27.56618
2006,1,20,73001,21.10856,64734,26.2064,57615,28.46465
2006,1,22.5,72994,23.32261,64734,27.54772,57617,29.65494
2006,1,25,73002,25.52906,64736,29.00211,57616,30.80215
2006,1,27.5,73002,27.69348,64731,30.58662,57613,32.25305
2006,1,30,72995,29.98243,64733,32.2888,57619,33.47016
2006,1,32.5,73003,32.0491,64737,33.94003,57617,35.12412
2006,1,35,72996,34.38691,64735,35.68153,57619,36.63298
2006,1,37.5,73000,36.67757,64737,37.6569,57615,38.34451
2006,1,40,73001,38.90364,64731,39.39339,57617,39.81335
2006,1,42.5,73000,41.19816,64736,41.16338,57617,41.49132
2006,1,45,72993,43.5427,64734,43.20431,57616,43.31915
2006,1,47.5,73002,45.8896,64734,45.03466,57615,44.98354
2006,1,50,72999,48.11591,64735,46.89159,57618,46.58508
2006,1,52.5,73004,50.49845,64733,48.86165,57616,48.25982
2006,1,55,73002,52.90456,64734,51.02398,57615,50.35131
2006,1,57.5,72992,55.30582,64734,53.14422,57616,52.24166
2006,1,60,72998,57.69743,64733,55.12051,57617,53.99731
2006,1,62.5,73001,60.13158,64737,57.0373,57618,55.76092
2006,1,65,73003,62.45469,64733,58.99775,57614,57.51706
2006,1,67.5,72996,64.79578,64736,61.11289,57619,59.43566
2006,1,70,73001,67.2113,64736,63.20414,57617,61.34961
2006,1,72.5,72996,69.61946,64734,65.22214,57619,63.30213
2006,1,75,72999,72.02023,64736,67.30066,57613,65.16919
2006,1,77.5,73005,74.4495,64731,69.76534,57617,67.44753
2006,1,80,72994,76.98365,64732,71.76251,57616,69.30384
2006,1,82.5,73002,79.3636,64736,74.05728,57616,71.53104
2006,1,85,72999,81.85119,64736,76.3879,57618,73.62478
2006,1,87.5,72995,84.36433,64734,78.93484,57618,76.18016
2006,1,90,72999,87.04688,64733,81.56475,57613,78.69353
2006,1,92.5,73003,89.63852,64736,84.14011,57618,81.30556
2006,1,95,72999,92.29786,64734,86.81298,57615,84.00892
2006,1,97.5,72973,95.11127,64708,89.58301,57593,86.79231
2006,1,99,43798,97.53844,38842,92.24718,34571,89.46335
2006,1,99.9,26281,99.07674,23303,94.68942,20741,91.48508
2006,1,100,2933,99.80748,2602,96.14368,2317,93.13829
2007,0,2.5,68448,4.533661,59179,15.92162,52549,21.79053
2007,0,5,68463,6.704508,59189,17.21597,52559,22.70118
2007,0,7.5,68462,9.138255,59188,19.51678,52559,24.54159
2007,0,10,68460,11.57422,59194,21.01888,52560,25.71224
2007,0,12.5,68461,13.87479,59187,22.53547,52562,26.96387
2007,0,15,68465,16.17863,59188,24.26665,52557,28.27545
2007,0,17.5,68457,18.51776,59193,25.71278,52560,29.43073
2007,0,20,68465,20.84063,59193,27.36281,52561,30.84001
2007,0,22.5,68461,23.20299,59185,28.96409,52560,32.01585
2007,0,25,68463,25.40334,59193,30.59935,52562,33.39065
2007,0,27.5,68463,27.68141,59191,32.12563,52557,34.65404
2007,0,30,68463,29.94581,59187,33.61634,52559,35.91184
2007,0,32.5,68464,32.2536,59192,35.25406,52560,37.12425
2007,0,35,68456,34.48697,59190,37.07574,52560,38.69815
2007,0,37.5,68464,36.918,59191,38.57714,52560,39.94621
2007,0,40,68462,39.13225,59191,40.16824,52562,41.19139
2007,0,42.5,68462,41.35607,59188,41.84488,52558,42.53501
2007,0,45,68463,43.69489,59189,43.32684,52561,43.86114
2007,0,47.5,68463,45.90944,59192,45.18525,52560,45.28583
2007,0,50,68461,48.13968,59192,46.83883,52559,46.70024
2007,0,52.5,68462,50.41528,59187,48.72023,52556,48.10997
2007,0,55,68462,52.75527,59191,50.50525,52562,49.77663
2007,0,57.5,68463,55.10089,59190,52.36115,52559,51.28728
2007,0,60,68461,57.42564,59189,54.41753,52560,53.16689
2007,0,62.5,68464,59.87096,59191,56.42045,52561,54.7656
2007,0,65,68463,62.24967,59189,58.4141,52559,56.42276
2007,0,67.5,68455,64.61572,59191,60.40057,52560,58.38144
2007,0,70,68465,67.08426,59190,62.44759,52559,60.18476
2007,0,72.5,68463,69.54824,59189,64.59344,52561,62.06877
2007,0,75,68463,72.06313,59192,66.78617,52556,64.09612
2007,0,77.5,68463,74.50214,59192,68.98284,52563,66.08137
2007,0,80,68461,76.94072,59190,71.05441,52563,67.80851
2007,0,82.5,68465,79.48563,59188,73.45317,52556,69.9262
2007,0,85,68457,82.03344,59193,75.72745,52560,72.07664
2007,0,87.5,68464,84.5386,59190,78.11376,52560,74.24049
2007,0,90,68463,87.09347,59186,80.64597,52563,76.66032
2007,0,92.5,68459,89.5913,59193,83.12079,52556,78.99313
2007,0,95,68463,92.14337,59190,85.6393,52562,81.50174
2007,0,97.5,68435,94.97662,59161,88.64464,52534,84.43983
2007,0,99,41077,97.39924,35517,91.36887,31538,87.28815
2007,0,99.9,24645,99.06776,21304,93.85772,18921,90.01744
2007,0,100,2753,99.85709,2384,95.88638,2113,92.13325
2007,1,2.5,76099,3.788833,66386,15.01503,59725,20.61377
2007,1,5,76113,6.489966,66396,17.14113,59740,21.76846
2007,1,7.5,76113,8.955426,66396,18.76988,59739,22.88812
2007,1,10,76112,11.32667,66398,20.46002,59738,24.13295
2007,1,12.5,76112,13.8931,66399,22.18629,59738,25.5262
2007,1,15,76116,16.39388,66395,23.41204,59740,26.34962
2007,1,17.5,76111,18.73995,66397,24.74992,59736,27.17627
2007,1,20,76111,21.16464,66396,25.91301,59739,28.30943
2007,1,22.5,76114,23.2567,66400,27.30536,59735,29.37699
2007,1,25,76113,25.51857,66396,28.82143,59741,30.61865
2007,1,27.5,76114,27.6752,66395,30.374,59736,32.13333
2007,1,30,76113,29.93488,66398,32.1517,59741,33.43731
2007,1,32.5,76109,32.20928,66396,33.72012,59739,34.74448
2007,1,35,76112,34.37428,66400,35.52837,59738,36.48526
2007,1,37.5,76113,36.60588,66396,37.4058,59739,38.09879
2007,1,40,76113,38.94272,66399,39.14907,59736,39.73429
2007,1,42.5,76113,41.19941,66393,41.25122,59739,41.68391
2007,1,45,76114,43.53748,66401,43.04131,59738,43.0721
2007,1,47.5,76112,45.87045,66397,44.94884,59738,44.85821
2007,1,50,76113,48.17701,66396,46.92374,59739,46.59047
2007,1,52.5,76112,50.49097,66396,48.95392,59739,48.42764
2007,1,55,76112,52.89285,66398,50.85046,59737,50.23365
2007,1,57.5,76114,55.23509,66401,53.10859,59740,52.36315
2007,1,60,76114,57.71379,66390,55.12089,59739,54.00182
2007,1,62.5,76112,60.05249,66403,57.20237,59737,55.96513
2007,1,65,76112,62.42945,66395,59.25644,59738,57.82426
2007,1,67.5,76113,64.82439,66399,61.23645,59737,59.70851
2007,1,70,76109,67.23966,66396,63.40493,59741,61.57093
2007,1,72.5,76113,69.58679,66399,65.54016,59739,63.683
2007,1,75,76113,71.96538,66395,67.59063,59739,65.48646
2007,1,77.5,76114,74.45629,66395,69.87442,59738,67.46233
2007,1,80,76112,76.96849,66399,72.17041,59734,69.72938
2007,1,82.5,76113,79.42551,66399,74.33112,59741,72.01685
2007,1,85,76111,81.86934,66394,76.88895,59737,74.44303
2007,1,87.5,76116,84.49788,66398,79.2868,59740,76.59333
2007,1,90,76112,87.03222,66396,81.97338,59735,79.18002
2007,1,92.5,76112,89.68974,66398,84.46364,59741,81.66293
2007,1,95,76114,92.31349,66398,87.02839,59736,84.33903
2007,1,97.5,76084,95.10767,66371,89.97898,59718,87.13394
2007,1,99,45669,97.50902,39840,92.49577,35844,89.82964
2007,1,99.9,27398,99.08505,23901,94.76345,21503,91.58521
2007,1,100,3060,99.88492,2670,96.93163,2402,93.19546
2008,0,2.5,70130,4.368921,60640,15.24981,54051,21.4344
2008,0,5,70143,6.573015,60653,16.67173,54065,22.20605
2008,0,7.5,70140,9.112362,60653,18.87115,54062,23.90141
2008,0,10,70146,11.50282,60652,20.60659,54063,25.20445
2008,0,12.5,70147,13.86043,60649,22.2693,54061,26.62865
2008,0,15,70137,16.15721,60654,23.70247,54066,27.75913
2008,0,17.5,70145,18.46966,60654,25.55373,54061,29.33645
2008,0,20,70143,20.79482,60652,27.03842,54064,30.4709
2008,0,22.5,70146,23.04634,60653,28.65975,54059,31.61371
2008,0,25,70145,25.3473,60650,30.44947,54066,33.10045
2008,0,27.5,70143,27.73129,60653,31.86832,54066,34.27799
2008,0,30,70141,29.96232,60652,33.63985,54061,35.77651
2008,0,32.5,70146,32.26715,60655,35.29688,54065,37.09489
2008,0,35,70141,34.59329,60651,37.13021,54062,38.70352
2008,0,37.5,70146,36.90843,60650,38.74152,54062,39.8978
2008,0,40,70139,39.2061,60652,40.23283,54063,41.25329
2008,0,42.5,70150,41.33092,60653,41.88604,54062,42.57889
2008,0,45,70138,43.69958,60655,43.56659,54063,43.88195
2008,0,47.5,70146,45.93524,60652,45.21266,54063,45.30193
2008,0,50,70146,48.17313,60650,47.18348,54066,46.94364
2008,0,52.5,70140,50.47974,60652,48.79774,54062,48.18193
2008,0,55,70145,52.72338,60653,50.56217,54064,49.73734
2008,0,57.5,70139,55.10228,60654,52.69409,54062,51.64194
2008,0,60,70147,57.51691,60652,54.6101,54062,53.31714
2008,0,62.5,70143,59.85563,60653,56.39647,54063,54.77325
2008,0,65,70145,62.1859,60651,58.47025,54062,56.89331
2008,0,67.5,70141,64.64399,60651,60.68144,54061,58.49484
2008,0,70,70145,67.16644,60655,62.66358,54065,60.28886
2008,0,72.5,70142,69.50828,60651,64.91251,54061,62.57917
2008,0,75,70146,72.01855,60651,67.06145,54067,64.31035
2008,0,77.5,70142,74.50974,60652,69.23318,54065,66.32715
2008,0,80,70141,77.03596,60652,71.47469,54060,68.31018
2008,0,82.5,70148,79.50685,60653,73.48488,54062,70.15509
2008,0,85,70145,82.01192,60654,76.03439,54064,72.32183
2008,0,87.5,70138,84.61604,60652,78.39725,54064,74.6228
2008,0,90,70145,87.16413,60651,80.82017,54061,76.80301
2008,0,92.5,70147,89.61262,60653,83.15568,54064,79.21786
2008,0,95,70140,92.21725,60652,85.81803,54062,81.90895
2008,0,97.5,70115,94.9668,60627,88.52212,54041,84.36624
2008,0,99,42085,97.45992,36391,91.40986,32438,87.20995
2008,0,99.9,25250,99.06983,21837,93.70409,19462,90.01455
2008,0,100,2823,99.87161,2438,95.50529,2174,91.84736
2008,1,2.5,77265,3.670684,67563,14.43584,61213,20.17076
2008,1,5,77282,6.39651,67571,16.51588,61223,21.21943
2008,1,7.5,77277,8.831085,67574,18.26683,61224,22.4365
2008,1,10,77281,11.39916,67573,20.23645,61225,24.03025
2008,1,12.5,77278,13.8391,67572,21.80472,61223,25.1323
2008,1,15,77278,16.44426,67573,23.09307,61221,26.02945
2008,1,17.5,77279,18.75152,67575,24.26248,61226,26.83299
2008,1,20,77279,20.98757,67574,25.6557,61225,28.01952
2008,1,22.5,77279,23.18862,67572,27.12424,61224,29.08613
2008,1,25,77280,25.37498,67572,28.74779,61222,30.61625
2008,1,27.5,77279,27.68627,67577,30.44221,61225,31.88823
2008,1,30,77279,29.89293,67571,31.98511,61221,33.34842
2008,1,32.5,77279,32.0975,67572,33.76656,61225,34.8249
2008,1,35,77279,34.29622,67576,35.54633,61226,36.47919
2008,1,37.5,77279,36.55785,67572,37.43803,61222,38.06554
2008,1,40,77279,38.89487,67574,39.28437,61223,39.741
2008,1,42.5,77279,41.13197,67574,41.14216,61225,41.44373
2008,1,45,77280,43.46509,67570,43.10719,61221,43.12033
2008,1,47.5,77279,45.81904,67577,44.98593,61225,44.88266
2008,1,50,77278,48.12267,67568,47.11408,61223,46.82031
2008,1,52.5,77279,50.55872,67577,49.07854,61229,48.51929
2008,1,55,77279,52.912,67577,51.18567,61225,50.54341
2008,1,57.5,77280,55.31141,67570,53.22173,61221,52.33432
2008,1,60,77277,57.68641,67573,55.19505,61224,54.11178
2008,1,62.5,77281,60.11589,67575,57.27533,61224,56.00276
2008,1,65,77281,62.48836,67572,59.42453,61224,57.89861
2008,1,67.5,77277,64.89566,67575,61.51479,61224,59.91755
2008,1,70,77278,67.29222,67573,63.58963,61225,61.74415
2008,1,72.5,77280,69.66547,67571,65.7063,61221,63.77767
2008,1,75,77277,72.0766,67574,67.86935,61223,65.87154
2008,1,77.5,77282,74.46269,67575,70.08469,61224,67.78136
2008,1,80,77279,76.9958,67572,72.46996,61223,70.14416
2008,1,82.5,77279,79.56754,67574,74.75819,61226,72.26554
2008,1,85,77278,81.95652,67575,77.08763,61225,74.6263
2008,1,87.5,77279,84.56033,67572,79.40013,61223,76.82105
2008,1,90,77280,87.12494,67572,81.94093,61221,79.41031
2008,1,92.5,77279,89.72483,67574,84.58206,61226,81.92084
2008,1,95,77277,92.41071,67574,87.30151,61223,84.42818
2008,1,97.5,77254,95.16768,67545,89.9654,61200,87.23267
2008,1,99,46367,97.58109,40545,92.4945,36736,89.77635
2008,1,99.9,27820,99.04439,24330,94.61007,22043,91.47443
2008,1,100,3106,99.76655,2714,96.39458,2458,92.09669
2009,0,2.5,71064,3.966459,61878,14.52017,55047,21.15112
2009,0,5,71081,6.377085,61893,16.2708,55062,22.08238
2009,0,7.5,71080,8.993538,61891,18.30187,55060,23.64988
2009,0,10,71078,11.37346,61890,20.10697,55059,24.98072
2009,0,12.5,71078,13.77052,61894,21.7181,55055,26.26217
2009,0,15,71080,16.11637,61890,23.49651,55063,27.62208
2009,0,17.5,71080,18.38522,61895,25.14075,55058,28.98175
2009,0,20,71081,20.70734,61889,26.73725,55062,30.1785
2009,0,22.5,71076,23.03742,61894,28.40704,55061,31.4763
2009,0,25,71083,25.35569,61889,30.16822,55055,32.96883
2009,0,27.5,71078,27.65852,61892,31.78911,55060,34.22887
2009,0,30,71080,30.00764,61891,33.61629,55061,35.80303
2009,0,32.5,71079,32.36435,61892,35.27493,55060,37.18767
2009,0,35,71077,34.66064,61895,36.82125,55058,38.4484
2009,0,37.5,71082,36.89212,61890,38.60962,55060,39.68859
