year,agegp,permearnaltrankt,Npermearnaltranktp1,meanpermearnaltranktp1,Npermearnaltranktp3,meanpermearnaltranktp3,Npermearnaltranktp5,meanpermearnaltranktp5
2010,3,77.5,53341,75.07932,41083,71.67867,29903,69.53419
2010,3,80,53341,77.49383,41084,74.01228,29904,71.62557
2010,3,82.5,53341,80.02854,41084,76.37304,29903,73.76025
2010,3,85,53341,82.52235,41087,78.91032,29902,76.30075
2010,3,87.5,53339,85.14866,41084,81.51306,29902,78.66766
2010,3,90,53338,87.72785,41082,84.00106,29905,81.14184
2010,3,92.5,53342,90.21217,41086,86.41032,29901,83.34904
2010,3,95,53339,92.70124,41085,88.82503,29904,85.8334
2010,3,97.5,53322,95.37064,41070,91.40218,29891,88.40441
2010,3,99,32006,97.62936,24650,93.85147,17942,90.98721
2010,3,99.9,19202,99.12354,14790,95.59239,10767,93.24483
2010,3,100,2143,99.88318,1651,97.46009,1201,94.99385
2011,1,2.5,44830,4.226478,41486,16.7354,39939,23.4078
2011,1,5,44840,6.900556,41492,18.96598,39945,24.84561
2011,1,7.5,44837,9.501118,41495,20.84891,39945,26.11064
2011,1,10,44839,11.87094,41493,22.7943,39945,27.56942
2011,1,12.5,44842,14.31635,41493,24.41431,39949,28.77962
2011,1,15,44837,16.58644,41492,26.11381,39944,29.94598
2011,1,17.5,44835,19.20187,41493,27.61886,39947,31.22842
2011,1,20,44843,21.33044,41495,28.80194,39946,32.22944
2011,1,22.5,44837,23.66055,41493,30.36213,39946,33.2179
2011,1,25,44842,26.06962,41492,31.67972,39947,34.47137
2011,1,27.5,44837,28.27102,41495,33.02456,39944,35.42696
2011,1,30,44838,30.50656,41492,34.32648,39948,36.45444
2011,1,32.5,44840,32.59753,41495,35.85781,39945,37.74263
2011,1,35,44836,34.80995,41492,37.2626,39944,38.91038
2011,1,37.5,44840,37.0069,41493,38.74911,39947,39.94414
2011,1,40,44839,39.27435,41495,40.10833,39946,41.16351
2011,1,42.5,44837,41.39771,41491,41.9684,39947,42.73486
2011,1,45,44841,43.61016,41494,43.53109,39945,44.05685
2011,1,47.5,44839,45.91647,41494,45.11197,39946,45.29797
2011,1,50,44837,48.1771,41493,46.79524,39948,46.70819
2011,1,52.5,44840,50.30108,41494,48.59036,39944,48.44283
2011,1,55,44838,52.64862,41494,50.47919,39946,49.87669
2011,1,57.5,44840,54.98645,41494,52.20158,39945,51.46941
2011,1,60,44839,57.37254,41491,54.09922,39948,53.00113
2011,1,62.5,44838,59.70164,41495,55.90147,39945,54.63474
2011,1,65,44840,62.01825,41493,57.83981,39947,56.33529
2011,1,67.5,44837,64.4449,41492,60.01054,39944,58.15265
2011,1,70,44838,66.84834,41495,61.9179,39946,59.8898
2011,1,72.5,44839,69.28316,41492,63.86146,39947,61.48072
2011,1,75,44838,71.65869,41492,65.82139,39945,63.21675
2011,1,77.5,44841,74.07312,41495,67.95692,39946,64.86721
2011,1,80,44839,76.54299,41493,69.93328,39947,66.82191
2011,1,82.5,44841,78.94685,41495,72.03564,39945,68.58252
2011,1,85,44834,81.45822,41493,74.23858,39947,70.45906
2011,1,87.5,44838,83.97643,41493,76.60165,39945,72.64805
2011,1,90,44842,86.67695,41492,78.97815,39947,74.48466
2011,1,92.5,44839,89.23013,41493,81.57056,39946,76.95522
2011,1,95,44838,91.93094,41495,84.28704,39945,79.56555
2011,1,97.5,44824,94.75531,41476,87.41099,39929,82.50285
2011,1,99,26902,97.23163,24897,90.3883,23968,85.49715
2011,1,99.9,16141,98.89021,14938,92.39059,14381,87.67401
2011,1,100,1802,99.77084,1667,92.96765,1606,88.1544
2011,2,2.5,55478,4.162822,52105,14.92998,50346,20.14342
2011,2,5,55491,6.530238,52114,16.22207,50356,20.48772
2011,2,7.5,55486,8.998635,52117,17.83548,50359,21.78664
2011,2,10,55494,11.39337,52116,19.60025,50357,23.23333
2011,2,12.5,55487,13.77132,52115,20.97549,50357,24.22488
2011,2,15,55487,16.03664,52115,21.99049,50353,25.08202
2011,2,17.5,55492,18.30423,52118,23.55098,50360,26.18507
2011,2,20,55492,20.59018,52113,25.20639,50356,27.64935
2011,2,22.5,55484,22.79523,52118,26.69015,50357,28.84249
2011,2,25,55493,24.98957,52115,28.34798,50358,30.25585
2011,2,27.5,55489,27.23784,52114,30.02592,50355,31.79226
2011,2,30,55487,29.52889,52114,31.91936,50353,33.33702
2011,2,32.5,55491,31.79328,52116,33.74841,50358,35.00549
2011,2,35,55489,34.12694,52118,35.58787,50359,36.53874
2011,2,37.5,55489,36.38953,52116,37.40319,50357,38.31991
2011,2,40,55491,38.81688,52117,39.19168,50358,39.84078
2011,2,42.5,55488,40.97503,52115,41.20172,50356,41.54573
2011,2,45,55487,43.44516,52115,43.08097,50356,43.26977
2011,2,47.5,55490,45.7989,52115,45.00127,50356,44.96693
2011,2,50,55491,48.11934,52116,46.92372,50359,46.7911
2011,2,52.5,55489,50.50837,52114,49.13565,50355,48.7673
2011,2,55,55491,52.87874,52115,51.21407,50356,50.62525
2011,2,57.5,55487,55.3044,52115,53.41264,50356,52.55867
2011,2,60,55488,57.79704,52115,55.40248,50356,54.39661
2011,2,62.5,55493,60.19308,52117,57.40919,50359,56.22209
2011,2,65,55487,62.64974,52116,59.70373,50356,58.21698
2011,2,67.5,55489,65.02736,52118,61.7,50359,60.13184
2011,2,70,55491,67.36803,52116,63.92341,50356,62.25508
2011,2,72.5,55487,69.92612,52114,66.06685,50355,64.26128
2011,2,75,55491,72.34549,52114,68.3318,50356,66.16813
2011,2,77.5,55490,74.85253,52115,70.45269,50357,68.33415
2011,2,80,55489,77.27419,52118,72.90495,50358,70.53038
2011,2,82.5,55488,79.76702,52113,75.21244,50355,72.58812
2011,2,85,55491,82.34323,52118,77.60408,50359,74.78431
2011,2,87.5,55489,84.85468,52114,79.9914,50357,77.06238
2011,2,90,55486,87.33296,52116,82.35176,50356,79.40665
2011,2,92.5,55494,89.89432,52116,84.84583,50355,81.92252
2011,2,95,55486,92.45238,52117,87.32682,50360,84.29394
2011,2,97.5,55472,95.21184,52094,89.99426,50335,87.1963
2011,2,99,33293,97.58178,31269,92.58521,30214,89.98054
2011,2,99.9,19975,99.1342,18762,94.95863,18128,92.38437
2011,2,100,2229,99.86395,2094,96.63348,2024,93.83102
2011,3,2.5,53724,3.559463,41159,13.10108,29784,18.32921
2011,3,5,53734,6.003454,41171,14.35449,29790,18.73586
2011,3,7.5,53736,8.407372,41171,15.99593,29788,19.98495
2011,3,10,53732,10.81117,41170,17.81173,29789,21.43094
2011,3,12.5,53733,13.30685,41170,19.52503,29790,22.74347
2011,3,15,53736,15.67912,41168,20.76218,29789,23.53594
2011,3,17.5,53731,17.95663,41169,22.17273,29787,24.81225
2011,3,20,53734,20.11451,41173,23.93427,29790,26.5033
2011,3,22.5,53737,22.41222,41168,25.71923,29790,27.91672
2011,3,25,53731,24.72471,41170,27.45763,29790,29.35177
2011,3,27.5,53733,27.10393,41168,29.33098,29789,31.03687
2011,3,30,53737,29.33661,41171,31.11498,29790,32.74531
2011,3,32.5,53731,31.66785,41171,33.19585,29787,34.43172
2011,3,35,53733,34.02486,41166,35.04152,29789,36.14556
2011,3,37.5,53735,36.39004,41170,37.03741,29790,37.89242
2011,3,40,53733,38.74799,41171,39.08573,29789,39.67503
2011,3,42.5,53732,41.05149,41168,41.00652,29789,41.48412
2011,3,45,53738,43.48503,41171,42.9118,29788,43.01008
2011,3,47.5,53732,45.8513,41171,45.11662,29790,45.09473
2011,3,50,53732,48.28684,41170,47.09543,29791,46.83303
2011,3,52.5,53736,50.51517,41167,49.0745,29788,48.8879
2011,3,55,53732,52.99117,41171,51.48326,29789,50.64492
2011,3,57.5,53738,55.44755,41171,53.52518,29789,52.82046
2011,3,60,53733,57.91924,41169,55.75107,29789,54.75208
2011,3,62.5,53732,60.42441,41171,57.82473,29790,56.69191
2011,3,65,53735,62.78569,41170,60.25437,29790,58.76432
2011,3,67.5,53733,65.21734,41165,62.2061,29788,60.69075
2011,3,70,53731,67.58781,41171,64.60423,29788,62.99652
2011,3,72.5,53737,70.17037,41171,66.94484,29789,64.9623
2011,3,75,53733,72.6412,41168,69.25299,29790,67.1715
2011,3,77.5,53731,75.17355,41170,71.58649,29789,69.41378
2011,3,80,53737,77.65525,41171,74.12996,29790,71.86078
2011,3,82.5,53734,80.14835,41170,76.41656,29790,73.97517
2011,3,85,53731,82.65443,41169,78.88631,29788,76.22128
2011,3,87.5,53736,85.21296,41170,81.42636,29790,78.2842
2011,3,90,53733,87.73849,41169,83.67086,29788,80.72968
2011,3,92.5,53732,90.26049,41169,86.37065,29789,83.40459
2011,3,95,53736,92.80968,41172,88.82944,29788,85.84531
2011,3,97.5,53714,95.43697,41154,91.38793,29778,88.16447
2011,3,99,32240,97.68375,24699,93.72199,17873,90.98637
2011,3,99.9,19344,99.16301,14822,95.79828,10724,93.5026
2011,3,100,2160,99.92329,1654,97.55575,1199,94.80492
2012,1,2.5,45999,3.951742,42683,16.23455,41200,22.91193
2012,1,5,46006,6.762336,42687,19.06486,41207,24.96777
2012,1,7.5,46006,9.332571,42689,20.55341,41209,25.90609
2012,1,10,46007,11.81222,42689,22.6635,41210,27.46182
2012,1,12.5,46009,14.23089,42690,24.1568,41206,28.59408
2012,1,15,46003,16.66233,42687,25.79687,41210,29.91466
2012,1,17.5,46008,19.12445,42689,27.26165,41207,31.01473
2012,1,20,46005,21.44927,42690,28.92732,41210,32.19777
2012,1,22.5,46008,23.84943,42686,30.05642,41206,33.14427
2012,1,25,46008,26.00101,42692,31.64809,41211,34.31394
2012,1,27.5,46006,28.38817,42686,32.92909,41208,35.41945
2012,1,30,46006,30.53164,42691,34.32808,41209,36.57139
2012,1,32.5,46005,32.7324,42688,35.91058,41209,37.82267
2012,1,35,46007,34.92719,42688,37.44984,41205,39.10445
2012,1,37.5,46008,37.22902,42688,38.66331,41208,39.99508
2012,1,40,46005,39.29612,42690,40.15619,41211,41.30607
2012,1,42.5,46010,41.37642,42688,42.02214,41207,42.73859
2012,1,45,46003,43.68117,42690,43.50215,41207,44.00052
2012,1,47.5,46008,45.90596,42689,45.21194,41213,45.41176
2012,1,50,46006,48.03675,42688,46.93628,41207,46.92031
2012,1,52.5,46006,50.40695,42689,48.72437,41205,48.47115
2012,1,55,46008,52.66656,42688,50.53181,41213,50.02214
2012,1,57.5,46003,54.90612,42689,52.20293,41207,51.46248
2012,1,60,46010,57.1824,42690,54.3637,41208,53.36213
2012,1,62.5,46004,59.69759,42689,56.12115,41210,54.7342
2012,1,65,46009,62.12256,42688,58.12627,41208,56.56054
2012,1,67.5,46007,64.41372,42687,59.99927,41205,58.38182
2012,1,70,46005,66.85222,42690,61.95325,41209,59.96677
2012,1,72.5,46006,69.23963,42689,63.86273,41209,61.47495
2012,1,75,46005,71.59129,42688,65.83701,41209,63.25208
2012,1,77.5,46009,74.09319,42692,68.15562,41210,65.28629
2012,1,80,46007,76.61948,42687,70.0798,41206,66.92984
2012,1,82.5,46006,78.95686,42688,72.26964,41210,68.8671
2012,1,85,46008,81.46564,42689,74.36755,41207,70.51377
2012,1,87.5,46002,84.04356,42689,76.7141,41210,72.57937
2012,1,90,46010,86.52645,42689,78.96276,41206,74.5122
2012,1,92.5,46007,89.25203,42688,81.62985,41210,76.81586
2012,1,95,46006,91.96076,42690,84.38342,41209,79.24593
2012,1,97.5,45990,94.83765,42671,87.36681,41191,82.14891
2012,1,99,27604,97.22375,25613,90.11914,24724,84.59298
2012,1,99.9,16562,98.86996,15371,91.99908,14835,87.19973
2012,1,100,1849,99.32474,1714,92.56197,1657,89.16839
2012,2,2.5,55845,3.945555,52523,14.51471,50840,19.64821
2012,2,5,55854,6.350778,52535,15.87266,50847,20.23306
2012,2,7.5,55858,8.879378,52536,17.6798,50847,21.57509
2012,2,10,55853,11.33454,52537,19.30593,50847,22.87987
2012,2,12.5,55856,13.75925,52535,20.75107,50849,23.84969
2012,2,15,55856,16.08158,52534,21.95937,50849,24.98691
2012,2,17.5,55855,18.31257,52538,23.41899,50847,26.09901
2012,2,20,55857,20.56795,52534,24.86472,50849,27.23478
2012,2,22.5,55854,22.77454,52533,26.52822,50849,28.71471
2012,2,25,55853,25.03323,52537,28.31213,50847,30.20374
2012,2,27.5,55859,27.3517,52535,30.18647,50847,31.82819
2012,2,30,55855,29.6012,52534,31.90568,50849,33.32156
2012,2,32.5,55855,31.85358,52537,33.80445,50847,35.02927
2012,2,35,55856,34.21959,52534,35.60546,50852,36.67727
2012,2,37.5,55857,36.54801,52536,37.42781,50848,38.30005
2012,2,40,55855,38.83427,52534,39.47584,50847,40.0142
2012,2,42.5,55856,41.1831,52533,41.22618,50846,41.61041
2012,2,45,55854,43.50428,52535,43.23307,50851,43.5593
2012,2,47.5,55856,45.75122,52538,45.22221,50847,45.21164
2012,2,50,55853,48.22512,52535,47.32364,50848,47.15775
2012,2,52.5,55855,50.55093,52535,49.18253,50848,48.87606
2012,2,55,55857,52.92966,52538,51.21138,50847,50.70409
2012,2,57.5,55854,55.35125,52535,53.39177,50851,52.69276
2012,2,60,55857,57.67645,52532,55.56055,50846,54.64682
2012,2,62.5,55854,60.19128,52536,57.52704,50848,56.50354
2012,2,65,55857,62.55286,52536,59.61992,50847,58.2308
2012,2,67.5,55856,64.93562,52534,61.83485,50852,60.35956
2012,2,70,55855,67.47118,52537,64.02855,50848,62.4561
2012,2,72.5,55855,69.86937,52534,66.22005,50848,64.40042
2012,2,75,55860,72.33817,52534,68.40178,50848,66.39916
2012,2,77.5,55852,74.78764,52536,70.6217,50846,68.58057
2012,2,80,55855,77.23779,52532,72.88241,50848,70.66155
2012,2,82.5,55856,79.73154,52536,75.27787,50850,72.67032
2012,2,85,55855,82.28378,52538,77.4027,50847,74.67406
2012,2,87.5,55854,84.8176,52533,79.89063,50848,76.91142
2012,2,90,55858,87.35639,52534,82.41126,50849,79.41619
2012,2,92.5,55853,89.90354,52539,84.83541,50848,81.62857
2012,2,95,55858,92.4585,52535,87.30495,50847,84.10244
2012,2,97.5,55834,95.25343,52516,90.11248,50827,87.02507
2012,2,99,33510,97.57182,31519,92.77262,30511,89.94077
2012,2,99.9,20109,99.10116,18911,94.86111,18307,92.17873
2012,2,100,2245,99.74497,2113,96.7187,2042,94.91201
2012,3,2.5,53934,3.426907,41185,12.89148,29636,17.94206
2012,3,5,53940,5.899957,41196,14.31752,29643,18.42673
2012,3,7.5,53943,8.419348,41195,16.08302,29641,19.84016
2012,3,10,53942,10.851,41196,17.60594,29643,21.16716
2012,3,12.5,53942,13.3115,41194,19.05973,29641,22.16914
2012,3,15,53939,15.66352,41194,20.66196,29642,23.46133
2012,3,17.5,53943,17.93919,41199,22.31563,29644,24.76525
2012,3,20,53945,20.22267,41194,23.89105,29640,26.25521
2012,3,22.5,53941,22.49709,41195,25.84536,29642,27.90547
2012,3,25,53940,24.79371,41195,27.49798,29644,29.63231
2012,3,27.5,53944,27.10225,41195,29.54404,29640,31.15704
2012,3,30,53938,29.40457,41195,31.46555,29642,32.74283
2012,3,32.5,53941,31.78466,41194,33.2379,29642,34.49302
2012,3,35,53946,34.07575,41195,35.27357,29645,36.1863
2012,3,37.5,53940,36.42535,41195,37.20304,29639,38.22306
2012,3,40,53946,38.82311,41194,39.20279,29644,39.7145
2012,3,42.5,53941,41.09352,41197,41.19953,29642,41.50403
2012,3,45,53939,43.51519,41193,43.2015,29642,43.22568
2012,3,47.5,53943,45.84455,41196,45.19066,29640,45.31177
2012,3,50,53942,48.27058,41195,47.26643,29644,46.82235
2012,3,52.5,53939,50.62867,41196,49.27023,29643,48.99817
2012,3,55,53943,53.01873,41196,51.54301,29640,50.89608
2012,3,57.5,53939,55.48736,41193,53.53466,29642,52.89909
2012,3,60,53942,57.87985,41197,55.72237,29643,54.78859
2012,3,62.5,53945,60.30653,41195,57.9692,29643,56.72972
2012,3,65,53940,62.7045,41194,60.14402,29639,58.84268
2012,3,67.5,53946,65.208,41195,62.34377,29645,60.92548
2012,3,70,53940,67.66041,41195,64.58659,29644,63.06988
2012,3,72.5,53939,70.10895,41194,67.08157,29640,65.3581
2012,3,75,53945,72.63455,41194,69.04797,29640,67.1257
2012,3,77.5,53939,75.08805,41196,71.7057,29644,69.78368
2012,3,80,53947,77.59911,41194,73.90807,29642,71.76661
2012,3,82.5,53939,80.09653,41195,76.35075,29640,74.13037
2012,3,85,53942,82.62868,41199,78.64779,29644,76.01801
2012,3,87.5,53940,85.20923,41194,81.14651,29642,78.28596
2012,3,90,53944,87.68137,41193,83.63182,29640,80.8801
2012,3,92.5,53940,90.21111,41197,86.14288,29644,83.20341
2012,3,95,53943,92.76976,41195,88.55836,29641,85.47539
2012,3,97.5,53920,95.42088,41180,91.08156,29631,87.98773
2012,3,99,32371,97.70815,24717,93.69093,17785,90.84867
2012,3,99.9,19414,99.15544,14826,95.91175,10668,93.29546
2012,3,100,2169,99.76153,1658,97.61613,1195,95.35357
2013,1,2.5,47783,3.937318,44342,16.52867,42640,23.21341
2013,1,5,47790,6.733562,44352,19.14281,42647,24.89207
2013,1,7.5,47791,9.362617,44349,20.99386,42647,26.49144
2013,1,10,47792,11.74615,44351,22.82008,42646,27.78341
2013,1,12.5,47791,14.23969,44349,24.29854,42648,28.72609
2013,1,15,47793,16.56397,44352,25.65739,42648,29.80239
2013,1,17.5,47788,19.03009,44349,27.27557,42645,30.95454
2013,1,20,47793,21.43595,44351,28.51455,42649,31.92797
2013,1,22.5,47790,23.76621,44348,30.05287,42645,33.1651
2013,1,25,47790,26.02157,44352,31.49664,42647,34.20807
2013,1,27.5,47791,28.26814,44349,32.70439,42647,35.23988
2013,1,30,47794,30.52459,44352,34.1315,42647,36.36848
2013,1,32.5,47788,32.60042,44349,35.80978,42649,37.78057
2013,1,35,47792,34.99642,44350,37.16063,42645,38.6892
2013,1,37.5,47791,37.02861,44351,38.66969,42646,39.88913
2013,1,40,47790,39.26546,44350,40.13911,42648,41.24142
2013,1,42.5,47791,41.43895,44350,41.87766,42648,42.62625
2013,1,45,47792,43.59158,44351,43.606,42647,44.08585
2013,1,47.5,47792,45.93183,44349,45.24396,42645,45.48448
2013,1,50,47789,48.10463,44350,46.89679,42647,46.94796
2013,1,52.5,47791,50.25032,44351,48.69417,42650,48.40142
2013,1,55,47792,52.71613,44350,50.71998,42645,50.15731
2013,1,57.5,47792,55.01834,44350,52.40393,42647,51.70844
2013,1,60,47791,57.31248,44352,54.57603,42648,53.45322
2013,1,62.5,47791,59.76211,44349,56.32021,42647,55.06222
2013,1,65,47791,62.01039,44351,58.03242,42647,56.63742
2013,1,67.5,47791,64.47365,44349,60.08311,42645,58.3942
2013,1,70,47789,66.85448,44351,61.8455,42650,60.0333
2013,1,72.5,47793,69.26166,44351,64.17429,42646,61.82864
2013,1,75,47790,71.69814,44349,66.20824,42647,63.69865
2013,1,77.5,47791,74.13631,44352,68.0837,42647,65.2945
2013,1,80,47788,76.59515,44349,70.22317,42645,67.051
2013,1,82.5,47795,79.0584,44351,72.28139,42649,68.83775
2013,1,85,47788,81.55332,44348,74.41447,42645,70.65449
2013,1,87.5,47792,84.00621,44352,76.64636,42649,72.60055
2013,1,90,47791,86.63713,44351,79.05634,42647,74.45045
2013,1,92.5,47793,89.31234,44350,81.56089,42646,76.66995
2013,1,95,47791,92.01851,44348,84.03084,42647,78.84686
2013,1,97.5,47774,94.82539,44337,86.94075,42631,81.60671
2013,1,99,28675,97.21919,26611,89.72391,25588,84.00021
2013,1,99.9,17204,98.90672,15964,91.96916,15355,86.43789
2013,1,100,1920,99.73553,1782,93.95402,1713,89.8858
2013,2,2.5,56852,3.798606,53426,14.3935,51542,19.70449
2013,2,5,56862,6.321145,53434,15.95094,51553,20.40548
2013,2,7.5,56863,8.784588,53430,17.3995,51553,21.41416
2013,2,10,56861,11.29736,53437,19.09088,51553,22.62667
2013,2,12.5,56862,13.76345,53434,20.56934,51556,23.76259
2013,2,15,56863,16.07552,53431,21.94526,51552,24.75985
2013,2,17.5,56861,18.39702,53434,23.40233,51552,25.85606
2013,2,20,56864,20.54825,53434,24.73381,51552,26.96097
2013,2,22.5,56861,22.74819,53436,26.68727,51553,28.8479
2013,2,25,56863,25.11346,53435,28.29716,51553,30.17163
2013,2,27.5,56862,27.26179,53431,30.05652,51553,31.63087
2013,2,30,56862,29.67451,53433,31.83126,51554,33.14888
2013,2,32.5,56860,31.91698,53435,33.94034,51550,35.02189
2013,2,35,56863,34.28399,53434,35.69707,51557,36.67361
2013,2,37.5,56863,36.47685,53432,37.57612,51551,38.4231
2013,2,40,56861,38.87549,53436,39.22569,51552,39.7476
2013,2,42.5,56861,41.09605,53433,41.28549,51553,41.76332
2013,2,45,56862,43.52589,53436,43.43016,51554,43.52239
2013,2,47.5,56862,45.86845,53432,45.38445,51553,45.29925
2013,2,50,56864,48.24841,53433,47.41319,51551,47.32679
2013,2,52.5,56863,50.56479,53436,49.35957,51553,49.03292
2013,2,55,56862,52.83926,53431,51.39083,51555,50.86499
2013,2,57.5,56862,55.37158,53437,53.64161,51551,52.76174
2013,2,60,56862,57.8197,53429,55.47664,51556,54.53648
2013,2,62.5,56860,60.10195,53437,57.67506,51550,56.60793
2013,2,65,56863,62.57486,53434,59.77415,51553,58.49207
2013,2,67.5,56863,64.91473,53434,61.87097,51555,60.58657
2013,2,70,56860,67.35647,53435,64.10477,51552,62.57029
2013,2,72.5,56862,69.94417,53433,66.40327,51552,64.69289
2013,2,75,56863,72.36313,53431,68.66103,51553,66.7477
2013,2,77.5,56862,74.83614,53434,70.63961,51554,68.73489
2013,2,80,56863,77.30486,53438,72.93201,51553,70.60686
2013,2,82.5,56862,79.71364,53434,75.15165,51552,72.6893
2013,2,85,56861,82.26512,53433,77.29718,51551,74.74256
2013,2,87.5,56863,84.78069,53431,79.87637,51552,76.85825
2013,2,90,56862,87.36859,53434,82.35433,51556,79.27605
2013,2,92.5,56861,89.89896,53437,84.54078,51552,81.45191
2013,2,95,56863,92.45745,53431,87.11176,51554,84.06111
2013,2,97.5,56842,95.23124,53414,89.95036,51533,86.81899
2013,2,99,34118,97.60338,32061,92.45589,30932,89.58526
2013,2,99.9,20470,99.09917,19237,94.81815,18558,92.34483
2013,2,100,2284,99.89407,2147,97.19345,2072,95.57529
2013,3,2.5,54883,3.305975,41696,12.62386,29943,17.65329
2013,3,5,54895,5.901669,41706,14.20349,29949,18.42395
2013,3,7.5,54893,8.381177,41705,15.92551,29950,19.64822
2013,3,10,54894,10.88944,41705,17.76441,29951,21.29927
2013,3,12.5,54896,13.34496,41706,19.15857,29948,22.1597
2013,3,15,54893,15.72875,41703,20.72737,29951,23.37764
2013,3,17.5,54893,18.00068,41706,22.21754,29949,24.76024
2013,3,20,54894,20.3064,41705,24.01359,29950,26.07896
2013,3,22.5,54897,22.50731,41704,25.82445,29950,27.67757
2013,3,25,54890,24.87197,41705,27.54937,29949,29.29928
2013,3,27.5,54895,27.09632,41705,29.50327,29950,30.94901
2013,3,30,54896,29.45623,41704,31.38144,29951,32.82573
2013,3,32.5,54893,31.8168,41707,33.36934,29949,34.39731
2013,3,35,54892,34.13444,41705,35.30563,29949,36.07841
2013,3,37.5,54897,36.36989,41703,37.20061,29950,37.87397
2013,3,40,54890,38.7317,41706,39.2449,29949,39.74503
2013,3,42.5,54897,41.13355,41705,41.19967,29950,41.36165
2013,3,45,54894,43.48672,41704,43.29165,29951,43.25997
2013,3,47.5,54894,45.94995,41705,45.30067,29950,45.10268
2013,3,50,54893,48.20131,41707,47.42619,29949,47.17494
2013,3,52.5,54894,50.62355,41706,49.54613,29948,49.11996
2013,3,55,54894,53.05294,41704,51.62413,29950,51.0489
2013,3,57.5,54894,55.42981,41705,53.59959,29951,52.93579
2013,3,60,54897,57.89931,41704,55.82323,29950,54.91321
2013,3,62.5,54890,60.26706,41706,58.04788,29949,57.02752
2013,3,65,54897,62.75232,41705,60.39621,29950,59.09127
2013,3,67.5,54892,65.22351,41704,62.54563,29949,61.25358
2013,3,70,54893,67.5761,41707,64.67534,29949,63.30945
2013,3,72.5,54896,70.08095,41704,66.94321,29951,65.25584
2013,3,75,54893,72.59943,41703,69.27317,29950,67.47346
2013,3,77.5,54892,75.17221,41707,71.71712,29949,69.84501
2013,3,80,54896,77.59713,41701,73.93985,29950,72.03606
2013,3,82.5,54895,80.09184,41708,76.27354,29950,73.94577
2013,3,85,54893,82.61359,41705,78.54462,29949,76.13029
2013,3,87.5,54891,85.10411,41703,80.93597,29951,78.33018
2013,3,90,54898,87.6878,41706,83.4676,29948,80.65421
2013,3,92.5,54894,90.17298,41706,85.91685,29951,83.10176
2013,3,95,54893,92.73061,41704,88.22071,29950,85.48239
2013,3,97.5,54875,95.4004,41691,90.82637,29937,87.86411
2013,3,99,32935,97.71359,25022,93.47923,17968,90.83279
2013,3,99.9,19763,99.16851,15012,95.72585,10785,93.62354
2013,3,100,2205,99.93021,1678,98.0073,1202,96.25172
2014,1,2.5,48938,3.996146,45526,16.54873,43623,23.42169
2014,1,5,48946,6.839475,45535,19.48319,43635,25.39044
2014,1,7.5,48946,9.367549,45535,21.14162,43635,26.51866
2014,1,10,48946,11.82968,45535,22.74173,43635,27.68797
2014,1,12.5,48947,14.18154,45533,24.3893,43634,28.71946
2014,1,15,48946,16.62904,45535,25.61658,43634,29.60747
2014,1,17.5,48946,18.96375,45535,27.24157,43634,30.92628
2014,1,20,48945,21.38646,45534,28.73261,43635,31.9232
2014,1,22.5,48946,23.70991,45534,30.07367,43633,32.99425
2014,1,25,48946,25.92363,45534,31.43646,43637,33.98501
2014,1,27.5,48947,28.17623,45534,32.86672,43633,35.16346
2014,1,30,48945,30.48909,45534,34.38063,43634,36.31546
2014,1,32.5,48948,32.69096,45533,35.84488,43636,37.44917
2014,1,35,48947,34.86345,45539,37.21481,43632,38.63117
2014,1,37.5,48945,37.03473,45531,38.8856,43633,39.96591
2014,1,40,48947,39.27622,45536,40.31649,43636,41.2524
2014,1,42.5,48943,41.4091,45533,41.75561,43635,42.40066
2014,1,45,48947,43.69395,45535,43.73265,43634,43.94387
2014,1,47.5,48946,45.94654,45533,45.17874,43634,45.29946
2014,1,50,48946,48.05984,45536,47.1403,43633,46.98701
2014,1,52.5,48948,50.42479,45536,48.78245,43634,48.40857
2014,1,55,48946,52.67142,45533,50.64082,43633,49.92327
2014,1,57.5,48947,55.03817,45535,52.46134,43635,51.62847
2014,1,60,48942,57.30261,45532,54.35446,43635,53.26696
2014,1,62.5,48947,59.70363,45537,56.25618,43636,54.91739
2014,1,65,48947,62.03811,45531,58.3793,43634,56.83937
2014,1,67.5,48946,64.52306,45539,60.37814,43631,58.44664
2014,1,70,48949,66.88592,45534,62.37883,43636,60.35299
2014,1,72.5,48944,69.34187,45533,64.21954,43634,62.023
2014,1,75,48946,71.67637,45535,66.16116,43634,63.78081
2014,1,77.5,48947,74.07841,45533,68.31403,43636,65.55328
2014,1,80,48946,76.54208,45535,70.16868,43636,67.12469
2014,1,82.5,48945,79.04744,45533,72.51756,43632,69.21628
2014,1,85,48946,81.6065,45535,74.46306,43633,71.09364
2014,1,87.5,48945,84.12125,45535,76.69994,43635,72.66183
2014,1,90,48947,86.66604,45534,78.72279,43636,74.7657
2014,1,92.5,48947,89.26144,45534,80.85508,43633,76.39799
2014,1,95,48945,91.92576,45535,83.4128,43635,78.80821
2014,1,97.5,48931,94.77952,45519,86.15637,43619,81.30981
2014,1,99,29368,97.20926,27320,88.82842,26178,83.67347
2014,1,99.9,17620,98.87868,16392,91.44102,15707,86.51827
2014,1,100,1966,99.7886,1830,93.91209,1754,89.14153
2014,2,2.5,57344,3.822165,53958,14.26074,51888,19.59457
2014,2,5,57353,6.343907,53966,15.80687,51898,20.24887
